dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
ozone-level-8hr,C5.0,0.1,0.1,1,1,0,0,0
ozone-level-8hr,C5.0,0.1,0.2,1,1,0,0,0
ozone-level-8hr,C5.0,0.1,0.25,1,1,0,0,0
ozone-level-8hr,C5.0,0.1,0.3,1,1,0,0,0
ozone-level-8hr,C5.0,0.1,0.4,1,1,0,0,0
ozone-level-8hr,C5.0,0.1,0.5,1,0.99,0.01,0.001,0.022
ozone-level-8hr,C5.0,0.1,0.6,1,0.99,0.01,0.001,0.022
ozone-level-8hr,C5.0,0.1,0.7,1,0.99,0.01,0.001,0.022
ozone-level-8hr,C5.0,0.1,0.75,1,0.99,0.01,0.001,0.022
ozone-level-8hr,C5.0,0.1,0.8,1,0.99,0.01,0.001,0.022
ozone-level-8hr,C5.0,0.1,0.9,0.999,0.982,0.018,0.001,0.025
ozone-level-8hr,C5.0,0.1,1,0.999,0.974,0.026,0.001,0.024
ozone-level-8hr,C5.0,0.2,0.1,1,1,0,0,0
ozone-level-8hr,C5.0,0.2,0.2,1,1,0,0,0
ozone-level-8hr,C5.0,0.2,0.25,1,1,0,0,0
ozone-level-8hr,C5.0,0.2,0.3,1,1,0,0,0
ozone-level-8hr,C5.0,0.2,0.4,0.999,0.98,0.02,0.001,0.028
ozone-level-8hr,C5.0,0.2,0.5,0.999,0.98,0.02,0.001,0.028
ozone-level-8hr,C5.0,0.2,0.6,0.999,0.972,0.028,0.002,0.039
ozone-level-8hr,C5.0,0.2,0.7,0.999,0.972,0.028,0.002,0.039
ozone-level-8hr,C5.0,0.2,0.75,0.998,0.965,0.035,0.002,0.035
ozone-level-8hr,C5.0,0.2,0.8,0.998,0.965,0.035,0.002,0.035
ozone-level-8hr,C5.0,0.2,0.9,0.998,0.965,0.035,0.002,0.035
ozone-level-8hr,C5.0,0.2,1,0.998,0.965,0.035,0.002,0.035
ozone-level-8hr,C5.0,0.3,0.1,1,1,0,0,0
ozone-level-8hr,C5.0,0.3,0.2,1,1,0,0,0
ozone-level-8hr,C5.0,0.3,0.25,1,0.978,0.022,0.001,0.05
ozone-level-8hr,C5.0,0.3,0.3,0.999,0.96,0.04,0.002,0.09
ozone-level-8hr,C5.0,0.3,0.4,0.998,0.933,0.067,0.004,0.151
ozone-level-8hr,C5.0,0.3,0.5,0.998,0.899,0.101,0.005,0.226
ozone-level-8hr,C5.0,0.3,0.6,0.997,0.884,0.116,0.006,0.24
ozone-level-8hr,C5.0,0.3,0.7,0.996,0.878,0.122,0.007,0.255
ozone-level-8hr,C5.0,0.3,0.75,0.996,0.86,0.14,0.008,0.262
ozone-level-8hr,C5.0,0.3,0.8,0.995,0.855,0.145,0.008,0.274
ozone-level-8hr,C5.0,0.3,0.9,0.995,0.848,0.152,0.008,0.27
ozone-level-8hr,C5.0,0.3,1,0.995,0.848,0.152,0.008,0.27
ozone-level-8hr,JRip,0.1,0.1,1,1,0,0,0
ozone-level-8hr,JRip,0.1,0.2,1,1,0,0,0
ozone-level-8hr,JRip,0.1,0.25,1,1,0,0,0
ozone-level-8hr,JRip,0.1,0.3,1,0.994,0.006,0.001,0.013
ozone-level-8hr,JRip,0.1,0.4,1,0.994,0.006,0.001,0.013
ozone-level-8hr,JRip,0.1,0.5,0.999,0.988,0.012,0.002,0.026
ozone-level-8hr,JRip,0.1,0.6,0.999,0.988,0.012,0.002,0.026
ozone-level-8hr,JRip,0.1,0.7,0.999,0.988,0.012,0.002,0.026
ozone-level-8hr,JRip,0.1,0.75,0.999,0.988,0.012,0.002,0.026
ozone-level-8hr,JRip,0.1,0.8,0.999,0.988,0.012,0.002,0.026
ozone-level-8hr,JRip,0.1,0.9,0.999,0.988,0.012,0.002,0.026
ozone-level-8hr,JRip,0.1,1,0.999,0.988,0.012,0.002,0.026
ozone-level-8hr,JRip,0.2,0.1,0.998,0.981,0.019,0.001,0.015
ozone-level-8hr,JRip,0.2,0.2,0.998,0.977,0.023,0.002,0.022
ozone-level-8hr,JRip,0.2,0.25,0.998,0.977,0.023,0.002,0.022
ozone-level-8hr,JRip,0.2,0.3,0.998,0.977,0.023,0.002,0.022
ozone-level-8hr,JRip,0.2,0.4,0.998,0.977,0.023,0.002,0.022
ozone-level-8hr,JRip,0.2,0.5,0.998,0.977,0.023,0.002,0.022
ozone-level-8hr,JRip,0.2,0.6,0.997,0.973,0.027,0.002,0.022
ozone-level-8hr,JRip,0.2,0.7,0.996,0.966,0.034,0.004,0.037
ozone-level-8hr,JRip,0.2,0.75,0.996,0.957,0.043,0.004,0.039
ozone-level-8hr,JRip,0.2,0.8,0.996,0.957,0.043,0.004,0.039
ozone-level-8hr,JRip,0.2,0.9,0.995,0.952,0.048,0.004,0.045
ozone-level-8hr,JRip,0.2,1,0.994,0.94,0.06,0.005,0.051
ozone-level-8hr,JRip,0.3,0.1,1,0.993,0.007,0.001,0.016
ozone-level-8hr,JRip,0.3,0.2,0.999,0.99,0.01,0.001,0.016
ozone-level-8hr,JRip,0.3,0.25,0.999,0.99,0.01,0.001,0.016
ozone-level-8hr,JRip,0.3,0.3,0.999,0.99,0.01,0.001,0.016
ozone-level-8hr,JRip,0.3,0.4,0.998,0.982,0.018,0.002,0.017
ozone-level-8hr,JRip,0.3,0.5,0.998,0.978,0.022,0.002,0.021
ozone-level-8hr,JRip,0.3,0.6,0.998,0.978,0.022,0.002,0.021
ozone-level-8hr,JRip,0.3,0.7,0.997,0.961,0.039,0.002,0.027
ozone-level-8hr,JRip,0.3,0.75,0.997,0.961,0.039,0.002,0.027
ozone-level-8hr,JRip,0.3,0.8,0.997,0.961,0.039,0.002,0.027
ozone-level-8hr,JRip,0.3,0.9,0.996,0.955,0.045,0.003,0.039
ozone-level-8hr,JRip,0.3,1,0.996,0.951,0.049,0.003,0.04
ozone-level-8hr,PART,0.1,0.1,1,1,0,0,0
ozone-level-8hr,PART,0.1,0.2,1,1,0,0,0
ozone-level-8hr,PART,0.1,0.25,1,1,0,0,0
ozone-level-8hr,PART,0.1,0.3,1,1,0,0,0
ozone-level-8hr,PART,0.1,0.4,1,1,0,0,0
ozone-level-8hr,PART,0.1,0.5,1,1,0,0,0
ozone-level-8hr,PART,0.1,0.6,1,1,0,0,0
ozone-level-8hr,PART,0.1,0.7,1,1,0,0,0
ozone-level-8hr,PART,0.1,0.75,1,1,0,0,0
ozone-level-8hr,PART,0.1,0.8,1,1,0,0,0
ozone-level-8hr,PART,0.1,0.9,1,1,0,0,0
ozone-level-8hr,PART,0.1,1,1,1,0,0,0
ozone-level-8hr,PART,0.2,0.1,1,1,0,0,0
ozone-level-8hr,PART,0.2,0.2,1,1,0,0,0
ozone-level-8hr,PART,0.2,0.25,1,1,0,0,0
ozone-level-8hr,PART,0.2,0.3,1,1,0,0,0
ozone-level-8hr,PART,0.2,0.4,1,1,0,0,0
ozone-level-8hr,PART,0.2,0.5,1,1,0,0,0
ozone-level-8hr,PART,0.2,0.6,1,0.997,0.003,0.001,0.007
ozone-level-8hr,PART,0.2,0.7,1,0.997,0.003,0.001,0.007
ozone-level-8hr,PART,0.2,0.75,1,0.997,0.003,0.001,0.007
ozone-level-8hr,PART,0.2,0.8,1,0.997,0.003,0.001,0.007
ozone-level-8hr,PART,0.2,0.9,1,0.997,0.003,0.001,0.007
ozone-level-8hr,PART,0.2,1,0.999,0.994,0.006,0.002,0.014
ozone-level-8hr,PART,0.3,0.1,1,1,0,0,0
ozone-level-8hr,PART,0.3,0.2,1,1,0,0,0
ozone-level-8hr,PART,0.3,0.25,1,1,0,0,0
ozone-level-8hr,PART,0.3,0.3,1,1,0,0,0
ozone-level-8hr,PART,0.3,0.4,1,1,0,0,0
ozone-level-8hr,PART,0.3,0.5,1,1,0,0,0
ozone-level-8hr,PART,0.3,0.6,1,1,0,0,0
ozone-level-8hr,PART,0.3,0.7,1,1,0,0,0
ozone-level-8hr,PART,0.3,0.75,1,1,0,0,0
ozone-level-8hr,PART,0.3,0.8,1,1,0,0,0
ozone-level-8hr,PART,0.3,0.9,1,1,0,0,0
ozone-level-8hr,PART,0.3,1,1,1,0,0,0
ozone-level-8hr,bayesglm,0.1,0.1,1,0.995,0.005,0.001,0.01
ozone-level-8hr,bayesglm,0.1,0.2,0.999,0.99,0.01,0.002,0.021
ozone-level-8hr,bayesglm,0.1,0.25,0.999,0.986,0.014,0.002,0.021
