Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: mfeat-karhunen 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        2.3026            -nan     0.1000    0.4697
     2        2.0298            -nan     0.1000    0.2913
     3        1.8502            -nan     0.1000    0.2092
     4        1.7155            -nan     0.1000    0.1757
     5        1.6062            -nan     0.1000    0.1410
     6        1.5130            -nan     0.1000    0.1076
     7        1.4390            -nan     0.1000    0.1113
     8        1.3669            -nan     0.1000    0.0973
     9        1.3016            -nan     0.1000    0.0936
    10        1.2371            -nan     0.1000    0.0966
    20        0.8366            -nan     0.1000    0.0369
    40        0.4743            -nan     0.1000    0.0088
    60        0.3145            -nan     0.1000    0.0066
    80        0.2214            -nan     0.1000    0.0009
   100        0.1634            -nan     0.1000    0.0001
   120        0.1229            -nan     0.1000    0.0003
   140        0.0943            -nan     0.1000    0.0004
   150        0.0825            -nan     0.1000   -0.0003

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        2.3026            -nan     0.1000    0.7814
     2        1.8354            -nan     0.1000    0.4070
     3        1.5861            -nan     0.1000    0.2823
     4        1.4062            -nan     0.1000    0.2078
     5        1.2770            -nan     0.1000    0.1712
     6        1.1691            -nan     0.1000    0.1488
     7        1.0706            -nan     0.1000    0.1168
     8        0.9911            -nan     0.1000    0.1129
     9        0.9197            -nan     0.1000    0.1061
    10        0.8527            -nan     0.1000    0.0739
    20        0.4821            -nan     0.1000    0.0306
    40        0.2136            -nan     0.1000    0.0035
    60        0.1157            -nan     0.1000    0.0020
    80        0.0691            -nan     0.1000    0.0005
   100        0.0420            -nan     0.1000    0.0002
   120        0.0268            -nan     0.1000   -0.0002
   140        0.0175            -nan     0.1000    0.0001
   150        0.0142            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        2.3026            -nan     0.1000    0.8737
     2        1.7713            -nan     0.1000    0.4606
     3        1.4985            -nan     0.1000    0.3044
     4        1.3033            -nan     0.1000    0.2394
     5        1.1538            -nan     0.1000    0.1730
     6        1.0426            -nan     0.1000    0.1750
     7        0.9309            -nan     0.1000    0.1389
     8        0.8435            -nan     0.1000    0.1009
     9        0.7750            -nan     0.1000    0.0841
    10        0.7158            -nan     0.1000    0.0910
    20        0.3525            -nan     0.1000    0.0162
    40        0.1281            -nan     0.1000    0.0054
    60        0.0576            -nan     0.1000    0.0015
    80        0.0287            -nan     0.1000    0.0003
   100        0.0148            -nan     0.1000    0.0003
   120        0.0079            -nan     0.1000    0.0001
   140        0.0042            -nan     0.1000    0.0000
   150        0.0031            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        2.3026            -nan     0.1000    0.5061
     2        2.0123            -nan     0.1000    0.3143
     3        1.8266            -nan     0.1000    0.2392
     4        1.6843            -nan     0.1000    0.1698
     5        1.5787            -nan     0.1000    0.1361
     6        1.4905            -nan     0.1000    0.1239
     7        1.4094            -nan     0.1000    0.1008
     8        1.3445            -nan     0.1000    0.0839
     9        1.2850            -nan     0.1000    0.0830
    10        1.2274            -nan     0.1000    0.0705
    20        0.8418            -nan     0.1000    0.0346
    40        0.4729            -nan     0.1000    0.0076
    60        0.3182            -nan     0.1000    0.0054
    80        0.2265            -nan     0.1000    0.0008
   100        0.1705            -nan     0.1000    0.0010
   120        0.1254            -nan     0.1000    0.0001
   140        0.0963            -nan     0.1000   -0.0001
   150        0.0840            -nan     0.1000    0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        2.3026            -nan     0.1000    0.7885
     2        1.8174            -nan     0.1000    0.3906
     3        1.5823            -nan     0.1000    0.2659
     4        1.4197            -nan     0.1000    0.2486
     5        1.2701            -nan     0.1000    0.1780
     6        1.1564            -nan     0.1000    0.1355
     7        1.0672            -nan     0.1000    0.1304
     8        0.9818            -nan     0.1000    0.1017
     9        0.9122            -nan     0.1000    0.0859
    10        0.8507            -nan     0.1000    0.0892
    20        0.4769            -nan     0.1000    0.0210
    40        0.2237            -nan     0.1000    0.0074
    60        0.1260            -nan     0.1000    0.0018
    80        0.0736            -nan     0.1000    0.0006
   100        0.0452            -nan     0.1000    0.0002
   120        0.0294            -nan     0.1000   -0.0000
   140        0.0186            -nan     0.1000   -0.0000
   150        0.0150            -nan     0.1000    0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        2.3026            -nan     0.1000    0.8890
     2        1.7597            -nan     0.1000    0.4281
     3        1.4917            -nan     0.1000    0.3052
     4        1.3044            -nan     0.1000    0.2402
     5        1.1569            -nan     0.1000    0.2008
     6        1.0320            -nan     0.1000    0.1547
     7        0.9344            -nan     0.1000    0.1289
     8        0.8540            -nan     0.1000    0.1201
     9        0.7776            -nan     0.1000    0.0929
    10        0.7147            -nan     0.1000    0.0744
    20        0.3601            -nan     0.1000    0.0226
    40        0.1403            -nan     0.1000    0.0059
    60        0.0645            -nan     0.1000    0.0012
    80        0.0321            -nan     0.1000    0.0005
   100        0.0171            -nan     0.1000    0.0002
   120        0.0092            -nan     0.1000    0.0001
   140        0.0051            -nan     0.1000    0.0001
   150        0.0037            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        2.3026            -nan     0.1000    0.4710
     2        2.0181            -nan     0.1000    0.3122
     3        1.8351            -nan     0.1000    0.2170
     4        1.6956            -nan     0.1000    0.1759
     5        1.5841            -nan     0.1000    0.1508
     6        1.4863            -nan     0.1000    0.1263
     7        1.4045            -nan     0.1000    0.1240
     8        1.3291            -nan     0.1000    0.1090
     9        1.2629            -nan     0.1000    0.0534
    10        1.2202            -nan     0.1000    0.0624
    20        0.8243            -nan     0.1000    0.0302
    40        0.4619            -nan     0.1000    0.0118
    60        0.3047            -nan     0.1000    0.0023
    80        0.2130            -nan     0.1000    0.0024
   100        0.1518            -nan     0.1000   -0.0001
   120        0.1121            -nan     0.1000    0.0006
   140        0.0852            -nan     0.1000    0.0003
   150        0.0748            -nan     0.1000   -0.0009

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        2.3026            -nan     0.1000    0.7708
     2        1.8315            -nan     0.1000    0.3810
     3        1.5927            -nan     0.1000    0.2677
     4        1.4280            -nan     0.1000    0.2479
     5        1.2716            -nan     0.1000    0.1888
     6        1.1494            -nan     0.1000    0.1720
     7        1.0439            -nan     0.1000    0.1190
     8        0.9671            -nan     0.1000    0.1191
     9        0.8905            -nan     0.1000    0.0859
    10        0.8323            -nan     0.1000    0.0856
    20        0.4681            -nan     0.1000    0.0280
    40        0.2066            -nan     0.1000    0.0049
    60        0.1111            -nan     0.1000    0.0011
    80        0.0644            -nan     0.1000    0.0017
   100        0.0378            -nan     0.1000    0.0005
   120        0.0233            -nan     0.1000    0.0001
   140        0.0149            -nan     0.1000    0.0000
   150        0.0120            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        2.3026            -nan     0.1000    0.8476
     2        1.7614            -nan     0.1000    0.4372
     3        1.4942            -nan     0.1000    0.2596
     4        1.3290            -nan     0.1000    0.2120
     5        1.1913            -nan     0.1000    0.2136
     6        1.0555            -nan     0.1000    0.1662
     7        0.9517            -nan     0.1000    0.1406
     8        0.8606            -nan     0.1000    0.1224
     9        0.7766            -nan     0.1000    0.0901
    10        0.7132            -nan     0.1000    0.0928
    20        0.3438            -nan     0.1000    0.0282
    40        0.1227            -nan     0.1000    0.0036
    60        0.0551            -nan     0.1000    0.0015
    80        0.0260            -nan     0.1000    0.0004
   100        0.0134            -nan     0.1000   -0.0000
   120        0.0071            -nan     0.1000    0.0001
   140        0.0038            -nan     0.1000    0.0000
   150        0.0028            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        2.3026            -nan     0.1000    0.4952
     2        2.0083            -nan     0.1000    0.2859
     3        1.8447            -nan     0.1000    0.2021
     4        1.7183            -nan     0.1000    0.1980
     5        1.5995            -nan     0.1000    0.1276
     6        1.5154            -nan     0.1000    0.1322
     7        1.4310            -nan     0.1000    0.1159
     8        1.3571            -nan     0.1000    0.0925
     9        1.2961            -nan     0.1000    0.0866
    10        1.2387            -nan     0.1000    0.0708
    20        0.8483            -nan     0.1000    0.0466
    40        0.4910            -nan     0.1000    0.0149
    60        0.3274            -nan     0.1000    0.0039
