Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: breast-w 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1887            -nan     0.1000    0.0745
     2        1.0653            -nan     0.1000    0.0607
     3        0.9649            -nan     0.1000    0.0496
     4        0.8793            -nan     0.1000    0.0418
     5        0.8053            -nan     0.1000    0.0371
     6        0.7439            -nan     0.1000    0.0306
     7        0.6881            -nan     0.1000    0.0270
     8        0.6428            -nan     0.1000    0.0193
     9        0.5988            -nan     0.1000    0.0213
    10        0.5571            -nan     0.1000    0.0203
    20        0.3234            -nan     0.1000    0.0060
    40        0.1801            -nan     0.1000    0.0008
    60        0.1432            -nan     0.1000   -0.0004
    80        0.1238            -nan     0.1000    0.0001
   100        0.1119            -nan     0.1000   -0.0005
   120        0.1004            -nan     0.1000   -0.0001
   140        0.0932            -nan     0.1000   -0.0003
   150        0.0905            -nan     0.1000   -0.0004

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1817            -nan     0.1000    0.0787
     2        1.0552            -nan     0.1000    0.0619
     3        0.9387            -nan     0.1000    0.0557
     4        0.8414            -nan     0.1000    0.0473
     5        0.7651            -nan     0.1000    0.0382
     6        0.6932            -nan     0.1000    0.0334
     7        0.6358            -nan     0.1000    0.0283
     8        0.5848            -nan     0.1000    0.0240
     9        0.5399            -nan     0.1000    0.0216
    10        0.4997            -nan     0.1000    0.0193
    20        0.2667            -nan     0.1000    0.0064
    40        0.1347            -nan     0.1000   -0.0005
    60        0.0934            -nan     0.1000   -0.0000
    80        0.0691            -nan     0.1000   -0.0007
   100        0.0555            -nan     0.1000   -0.0004
   120        0.0444            -nan     0.1000    0.0000
   140        0.0372            -nan     0.1000    0.0000
   150        0.0336            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1809            -nan     0.1000    0.0796
     2        1.0494            -nan     0.1000    0.0641
     3        0.9398            -nan     0.1000    0.0523
     4        0.8445            -nan     0.1000    0.0447
     5        0.7612            -nan     0.1000    0.0403
     6        0.6897            -nan     0.1000    0.0337
     7        0.6326            -nan     0.1000    0.0279
     8        0.5823            -nan     0.1000    0.0243
     9        0.5305            -nan     0.1000    0.0238
    10        0.4911            -nan     0.1000    0.0182
    20        0.2594            -nan     0.1000    0.0062
    40        0.1123            -nan     0.1000    0.0015
    60        0.0659            -nan     0.1000   -0.0003
    80        0.0431            -nan     0.1000    0.0001
   100        0.0291            -nan     0.1000   -0.0002
   120        0.0222            -nan     0.1000   -0.0001
   140        0.0172            -nan     0.1000   -0.0000
   150        0.0149            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2006            -nan     0.1000    0.0731
     2        1.0793            -nan     0.1000    0.0616
     3        0.9802            -nan     0.1000    0.0480
     4        0.8908            -nan     0.1000    0.0418
     5        0.8151            -nan     0.1000    0.0382
     6        0.7506            -nan     0.1000    0.0305
     7        0.6917            -nan     0.1000    0.0266
     8        0.6451            -nan     0.1000    0.0220
     9        0.5957            -nan     0.1000    0.0235
    10        0.5553            -nan     0.1000    0.0203
    20        0.3128            -nan     0.1000    0.0063
    40        0.1488            -nan     0.1000    0.0012
    60        0.1001            -nan     0.1000    0.0006
    80        0.0835            -nan     0.1000   -0.0013
   100        0.0755            -nan     0.1000   -0.0004
   120        0.0711            -nan     0.1000   -0.0001
   140        0.0671            -nan     0.1000   -0.0008
   150        0.0653            -nan     0.1000   -0.0004

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1734            -nan     0.1000    0.0830
     2        1.0356            -nan     0.1000    0.0658
     3        0.9330            -nan     0.1000    0.0501
     4        0.8387            -nan     0.1000    0.0472
     5        0.7633            -nan     0.1000    0.0369
     6        0.6929            -nan     0.1000    0.0334
     7        0.6232            -nan     0.1000    0.0330
     8        0.5633            -nan     0.1000    0.0278
     9        0.5181            -nan     0.1000    0.0215
    10        0.4769            -nan     0.1000    0.0200
    20        0.2288            -nan     0.1000    0.0068
    40        0.0931            -nan     0.1000   -0.0003
    60        0.0658            -nan     0.1000   -0.0003
    80        0.0527            -nan     0.1000   -0.0002
   100        0.0450            -nan     0.1000   -0.0006
   120        0.0327            -nan     0.1000   -0.0000
   140        0.0275            -nan     0.1000   -0.0006
   150        0.0248            -nan     0.1000   -0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1835            -nan     0.1000    0.0796
     2        1.0520            -nan     0.1000    0.0653
     3        0.9456            -nan     0.1000    0.0525
     4        0.8467            -nan     0.1000    0.0483
     5        0.7640            -nan     0.1000    0.0410
     6        0.6941            -nan     0.1000    0.0336
     7        0.6291            -nan     0.1000    0.0321
     8        0.5742            -nan     0.1000    0.0278
     9        0.5233            -nan     0.1000    0.0230
    10        0.4781            -nan     0.1000    0.0216
    20        0.2270            -nan     0.1000    0.0062
    40        0.0893            -nan     0.1000    0.0009
    60        0.0538            -nan     0.1000   -0.0009
    80        0.0386            -nan     0.1000   -0.0006
   100        0.0252            -nan     0.1000   -0.0002
   120        0.0183            -nan     0.1000   -0.0003
   140        0.0132            -nan     0.1000   -0.0001
   150        0.0112            -nan     0.1000   -0.0003

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1788            -nan     0.1000    0.0690
     2        1.0627            -nan     0.1000    0.0552
     3        0.9692            -nan     0.1000    0.0461
     4        0.8845            -nan     0.1000    0.0422
     5        0.8107            -nan     0.1000    0.0352
     6        0.7524            -nan     0.1000    0.0288
     7        0.6942            -nan     0.1000    0.0276
     8        0.6464            -nan     0.1000    0.0236
     9        0.6032            -nan     0.1000    0.0192
    10        0.5645            -nan     0.1000    0.0177
    20        0.3451            -nan     0.1000    0.0063
    40        0.1986            -nan     0.1000    0.0011
    60        0.1536            -nan     0.1000   -0.0002
    80        0.1327            -nan     0.1000   -0.0002
   100        0.1198            -nan     0.1000   -0.0002
   120        0.1087            -nan     0.1000    0.0001
   140        0.1003            -nan     0.1000    0.0002
   150        0.0965            -nan     0.1000   -0.0006

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1689            -nan     0.1000    0.0777
     2        1.0387            -nan     0.1000    0.0639
     3        0.9339            -nan     0.1000    0.0516
     4        0.8416            -nan     0.1000    0.0472
     5        0.7658            -nan     0.1000    0.0354
     6        0.6977            -nan     0.1000    0.0317
     7        0.6338            -nan     0.1000    0.0295
     8        0.5856            -nan     0.1000    0.0237
     9        0.5393            -nan     0.1000    0.0241
    10        0.4993            -nan     0.1000    0.0193
    20        0.2619            -nan     0.1000    0.0068
    40        0.1415            -nan     0.1000    0.0000
    60        0.0986            -nan     0.1000    0.0002
    80        0.0778            -nan     0.1000    0.0002
   100        0.0636            -nan     0.1000   -0.0007
   120        0.0501            -nan     0.1000   -0.0003
   140        0.0409            -nan     0.1000   -0.0003
   150        0.0370            -nan     0.1000   -0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1682            -nan     0.1000    0.0758
     2        1.0379            -nan     0.1000    0.0638
     3        0.9244            -nan     0.1000    0.0515
     4        0.8288            -nan     0.1000    0.0471
     5        0.7564            -nan     0.1000    0.0344
     6        0.6879            -nan     0.1000    0.0340
     7        0.6299            -nan     0.1000    0.0269
     8        0.5796            -nan     0.1000    0.0240
     9        0.5332            -nan     0.1000    0.0220
    10        0.4961            -nan     0.1000    0.0165
