Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: iris 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.1000    0.3088
     2        0.8980            -nan     0.1000    0.2207
     3        0.7519            -nan     0.1000    0.1541
     4        0.6445            -nan     0.1000    0.1312
     5        0.5558            -nan     0.1000    0.1023
     6        0.4866            -nan     0.1000    0.0825
     7        0.4289            -nan     0.1000    0.0665
     8        0.3820            -nan     0.1000    0.0500
     9        0.3434            -nan     0.1000    0.0475
    10        0.3074            -nan     0.1000    0.0271
    20        0.1522            -nan     0.1000    0.0102
    40        0.0803            -nan     0.1000   -0.0094
    60        0.0509            -nan     0.1000   -0.0039
    80        0.0387            -nan     0.1000    0.0014
   100        0.0332            -nan     0.1000   -0.0026
   120        0.0327            -nan     0.1000   -0.0001
   140        0.0282            -nan     0.1000   -0.0005
   150        0.0269            -nan     0.1000   -0.0004

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.1000    0.3213
     2        0.8804            -nan     0.1000    0.2134
     3        0.7330            -nan     0.1000    0.1443
     4        0.6220            -nan     0.1000    0.1187
     5        0.5351            -nan     0.1000    0.0923
     6        0.4703            -nan     0.1000    0.1036
     7        0.3980            -nan     0.1000    0.0770
     8        0.3392            -nan     0.1000    0.0640
     9        0.2988            -nan     0.1000    0.0500
    10        0.2616            -nan     0.1000    0.0426
    20        0.1070            -nan     0.1000    0.0017
    40        0.0480            -nan     0.1000   -0.0038
    60        0.0246            -nan     0.1000   -0.0056
    80        0.0183            -nan     0.1000   -0.0032
   100        0.0123            -nan     0.1000   -0.0011
   120        0.0085            -nan     0.1000   -0.0025
   140        0.0077            -nan     0.1000   -0.0011
   150        0.0076            -nan     0.1000   -0.0030

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.1000    0.3199
     2        0.8907            -nan     0.1000    0.2302
     3        0.7363            -nan     0.1000    0.1753
     4        0.6220            -nan     0.1000    0.1270
     5        0.5273            -nan     0.1000    0.1297
     6        0.4400            -nan     0.1000    0.0920
     7        0.3705            -nan     0.1000    0.0828
     8        0.3145            -nan     0.1000    0.0565
     9        0.2718            -nan     0.1000    0.0444
    10        0.2358            -nan     0.1000    0.0269
    20        0.0952            -nan     0.1000   -0.0101
    40        0.0441            -nan     0.1000   -0.0039
    60        0.0194            -nan     0.1000   -0.0021
    80        0.0126            -nan     0.1000   -0.0024
   100        0.0129            -nan     0.1000   -0.0056
   120        0.0071            -nan     0.1000   -0.0026
   140        0.0060            -nan     0.1000   -0.0023
   150        0.0065            -nan     0.1000   -0.0016

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.1000    0.2980
     2        0.8916            -nan     0.1000    0.2271
     3        0.7362            -nan     0.1000    0.1730
     4        0.6181            -nan     0.1000    0.1373
     5        0.5240            -nan     0.1000    0.1051
     6        0.4488            -nan     0.1000    0.0877
     7        0.3899            -nan     0.1000    0.0780
     8        0.3377            -nan     0.1000    0.0471
     9        0.2993            -nan     0.1000    0.0628
    10        0.2599            -nan     0.1000    0.0506
    20        0.0801            -nan     0.1000    0.0092
    40        0.0216            -nan     0.1000   -0.0005
    60        0.0155            -nan     0.1000   -0.0016
    80        0.0117            -nan     0.1000   -0.0022
   100        0.0081            -nan     0.1000   -0.0027
   120        0.0055            -nan     0.1000   -0.0014
   140        0.0063            -nan     0.1000   -0.0024
   150        0.0080            -nan     0.1000   -0.0031

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.1000    0.4157
     2        0.8258            -nan     0.1000    0.2333
     3        0.6668            -nan     0.1000    0.1855
     4        0.5451            -nan     0.1000    0.1694
     5        0.4383            -nan     0.1000    0.1285
     6        0.3531            -nan     0.1000    0.1006
     7        0.2898            -nan     0.1000    0.0729
     8        0.2408            -nan     0.1000    0.0613
     9        0.2008            -nan     0.1000    0.0406
    10        0.1731            -nan     0.1000    0.0423
    20        0.0433            -nan     0.1000    0.0014
    40        0.0148            -nan     0.1000   -0.0004
    60        0.0074            -nan     0.1000   -0.0008
    80        0.0062            -nan     0.1000   -0.0003
   100        0.0028            -nan     0.1000   -0.0001
   120        0.0021            -nan     0.1000   -0.0000
   140        0.0010            -nan     0.1000   -0.0000
   150        0.0008            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.1000    0.3368
     2        0.8666            -nan     0.1000    0.3059
     3        0.6725            -nan     0.1000    0.1843
     4        0.5489            -nan     0.1000    0.1752
     5        0.4398            -nan     0.1000    0.1338
     6        0.3567            -nan     0.1000    0.0993
     7        0.2940            -nan     0.1000    0.0727
     8        0.2462            -nan     0.1000    0.0642
     9        0.2027            -nan     0.1000    0.0484
    10        0.1683            -nan     0.1000    0.0320
    20        0.0436            -nan     0.1000    0.0050
    40        0.0080            -nan     0.1000   -0.0001
    60        0.0024            -nan     0.1000   -0.0004
    80        0.0019            -nan     0.1000   -0.0001
   100        0.0007            -nan     0.1000   -0.0001
   120        0.0004            -nan     0.1000   -0.0001
   140        0.0005            -nan     0.1000   -0.0003
   150        0.0005            -nan     0.1000   -0.0003

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.1000    0.2983
     2        0.9024            -nan     0.1000    0.2018
     3        0.7658            -nan     0.1000    0.1462
     4        0.6535            -nan     0.1000    0.1238
     5        0.5678            -nan     0.1000    0.1039
     6        0.5001            -nan     0.1000    0.0946
     7        0.4391            -nan     0.1000    0.0739
     8        0.3875            -nan     0.1000    0.0631
     9        0.3425            -nan     0.1000    0.0401
    10        0.3116            -nan     0.1000    0.0335
    20        0.1339            -nan     0.1000    0.0117
    40        0.0519            -nan     0.1000    0.0016
    60        0.0278            -nan     0.1000    0.0010
    80        0.0159            -nan     0.1000   -0.0021
   100        0.0107            -nan     0.1000    0.0001
   120        0.0076            -nan     0.1000   -0.0004
   140        0.0052            -nan     0.1000   -0.0001
   150        0.0039            -nan     0.1000   -0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.1000    0.3645
     2        0.8559            -nan     0.1000    0.2147
     3        0.7075            -nan     0.1000    0.2035
     4        0.5742            -nan     0.1000    0.1247
     5        0.4863            -nan     0.1000    0.1217
     6        0.4053            -nan     0.1000    0.0915
     7        0.3400            -nan     0.1000    0.0742
     8        0.2899            -nan     0.1000    0.0508
     9        0.2514            -nan     0.1000    0.0451
    10        0.2195            -nan     0.1000    0.0379
    20        0.0778            -nan     0.1000    0.0099
    40        0.0277            -nan     0.1000   -0.0034
    60        0.0113            -nan     0.1000   -0.0004
    80        0.0049            -nan     0.1000   -0.0016
   100        0.0026            -nan     0.1000   -0.0001
   120        0.0013            -nan     0.1000   -0.0005
   140        0.0007            -nan     0.1000    0.0000
   150        0.0005            -nan     0.1000   -0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.1000    0.2751
     2        0.9041            -nan     0.1000    0.2744
     3        0.7226            -nan     0.1000    0.1513
     4        0.6122            -nan     0.1000    0.1718
     5        0.5044            -nan     0.1000    0.1268
     6        0.4207            -nan     0.1000    0.0924
     7        0.3568            -nan     0.1000    0.0737
     8        0.3049            -nan     0.1000    0.0563
     9        0.2619            -nan     0.1000    0.0402
    10        0.2275            -nan     0.1000    0.0438
    20        0.0801            -nan     0.1000    0.0023
    40        0.0238            -nan     0.1000   -0.0001
    60        0.0094            -nan     0.1000   -0.0023
    80        0.0042            -nan     0.1000   -0.0004
   100        0.0025            -nan     0.1000   -0.0000
   120        0.0011            -nan     0.1000   -0.0004
   140        0.0005            -nan     0.1000   -0.0001
   150        0.0004            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.1000    0.2652
     2        0.9058            -nan     0.1000    0.2187
     3        0.7571            -nan     0.1000    0.1680
     4        0.6408            -nan     0.1000    0.1409
     5        0.5508            -nan     0.1000    0.1071
     6        0.4754            -nan     0.1000    0.0892
     7        0.4135            -nan     0.1000    0.0771
     8        0.3610            -nan     0.1000    0.0657
     9        0.3100            -nan     0.1000    0.0471
    10        0.2722            -nan     0.1000    0.0437
    20        0.1003            -nan     0.1000    0.0106
    40        0.0279            -nan     0.1000    0.0033
    60        0.0114            -nan     0.1000   -0.0003
    80        0.0046            -nan     0.1000   -0.0000
   100        0.0021            -nan     0.1000   -0.0000
   120        0.0010            -nan     0.1000   -0.0001
   140        0.0004            -nan     0.1000   -0.0001
   150        0.0003            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.1000    0.2937
     2        0.8914            -nan     0.1000    0.2971
     3        0.7001            -nan     0.1000    0.1568
     4        0.5874            -nan     0.1000    0.1081
     5        0.5048            -nan     0.1000    0.1449
