Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: ozone-level-8hr 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4372            -nan     0.1000    0.0066
     2        0.4297            -nan     0.1000    0.0021
     3        0.4257            -nan     0.1000    0.0009
     4        0.4128            -nan     0.1000    0.0065
     5        0.4044            -nan     0.1000    0.0029
     6        0.3937            -nan     0.1000    0.0043
     7        0.3870            -nan     0.1000    0.0025
     8        0.3858            -nan     0.1000   -0.0005
     9        0.3776            -nan     0.1000    0.0044
    10        0.3692            -nan     0.1000    0.0020
    20        0.3339            -nan     0.1000    0.0015
    40        0.2948            -nan     0.1000    0.0001
    60        0.2650            -nan     0.1000    0.0007
    80        0.2456            -nan     0.1000    0.0004
   100        0.2324            -nan     0.1000   -0.0001
   120        0.2217            -nan     0.1000   -0.0001
   140        0.2141            -nan     0.1000   -0.0003
   150        0.2111            -nan     0.1000    0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4210            -nan     0.1000    0.0117
     2        0.4048            -nan     0.1000    0.0062
     3        0.3817            -nan     0.1000    0.0105
     4        0.3699            -nan     0.1000    0.0045
     5        0.3537            -nan     0.1000    0.0077
     6        0.3428            -nan     0.1000    0.0022
     7        0.3286            -nan     0.1000    0.0061
     8        0.3248            -nan     0.1000    0.0009
     9        0.3179            -nan     0.1000    0.0022
    10        0.3133            -nan     0.1000    0.0012
    20        0.2614            -nan     0.1000    0.0003
    40        0.2160            -nan     0.1000    0.0004
    60        0.1891            -nan     0.1000    0.0000
    80        0.1676            -nan     0.1000    0.0006
   100        0.1505            -nan     0.1000    0.0001
   120        0.1360            -nan     0.1000   -0.0001
   140        0.1250            -nan     0.1000   -0.0001
   150        0.1188            -nan     0.1000    0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4114            -nan     0.1000    0.0172
     2        0.3931            -nan     0.1000    0.0044
     3        0.3667            -nan     0.1000    0.0099
     4        0.3436            -nan     0.1000    0.0045
     5        0.3278            -nan     0.1000    0.0052
     6        0.3195            -nan     0.1000    0.0024
     7        0.3123            -nan     0.1000    0.0006
     8        0.3031            -nan     0.1000    0.0033
     9        0.2952            -nan     0.1000    0.0023
    10        0.2863            -nan     0.1000    0.0022
    20        0.2469            -nan     0.1000   -0.0001
    40        0.1830            -nan     0.1000    0.0001
    60        0.1516            -nan     0.1000   -0.0004
    80        0.1281            -nan     0.1000   -0.0002
   100        0.1045            -nan     0.1000    0.0001
   120        0.0916            -nan     0.1000   -0.0001
   140        0.0795            -nan     0.1000    0.0000
   150        0.0737            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4759            -nan     0.1000    0.0097
     2        0.4634            -nan     0.1000    0.0063
     3        0.4521            -nan     0.1000    0.0043
     4        0.4412            -nan     0.1000    0.0033
     5        0.4328            -nan     0.1000    0.0040
     6        0.4239            -nan     0.1000    0.0036
     7        0.4187            -nan     0.1000    0.0017
     8        0.4147            -nan     0.1000    0.0013
     9        0.4068            -nan     0.1000    0.0020
    10        0.4043            -nan     0.1000    0.0003
    20        0.3696            -nan     0.1000    0.0014
    40        0.3235            -nan     0.1000    0.0002
    60        0.2974            -nan     0.1000   -0.0001
    80        0.2781            -nan     0.1000   -0.0005
   100        0.2618            -nan     0.1000   -0.0004
   120        0.2482            -nan     0.1000    0.0000
   140        0.2355            -nan     0.1000   -0.0001
   150        0.2287            -nan     0.1000    0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4595            -nan     0.1000    0.0160
     2        0.4309            -nan     0.1000    0.0137
     3        0.4119            -nan     0.1000    0.0091
     4        0.4001            -nan     0.1000    0.0031
     5        0.3908            -nan     0.1000    0.0038
     6        0.3828            -nan     0.1000    0.0024
     7        0.3769            -nan     0.1000    0.0013
     8        0.3689            -nan     0.1000    0.0022
     9        0.3619            -nan     0.1000    0.0026
    10        0.3512            -nan     0.1000    0.0036
    20        0.3039            -nan     0.1000    0.0003
    40        0.2376            -nan     0.1000   -0.0000
    60        0.2072            -nan     0.1000   -0.0001
    80        0.1863            -nan     0.1000   -0.0002
   100        0.1696            -nan     0.1000    0.0001
   120        0.1508            -nan     0.1000   -0.0003
   140        0.1411            -nan     0.1000   -0.0001
   150        0.1350            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4485            -nan     0.1000    0.0165
     2        0.4307            -nan     0.1000    0.0056
     3        0.4144            -nan     0.1000    0.0060
     4        0.3979            -nan     0.1000    0.0067
     5        0.3800            -nan     0.1000    0.0056
     6        0.3725            -nan     0.1000    0.0026
     7        0.3573            -nan     0.1000    0.0051
     8        0.3471            -nan     0.1000    0.0040
     9        0.3303            -nan     0.1000    0.0070
    10        0.3195            -nan     0.1000    0.0024
    20        0.2550            -nan     0.1000    0.0015
    40        0.1876            -nan     0.1000    0.0001
    60        0.1539            -nan     0.1000   -0.0002
    80        0.1283            -nan     0.1000    0.0001
   100        0.1113            -nan     0.1000   -0.0001
   120        0.0954            -nan     0.1000   -0.0001
   140        0.0840            -nan     0.1000   -0.0002
   150        0.0789            -nan     0.1000   -0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4647            -nan     0.1000    0.0103
     2        0.4519            -nan     0.1000    0.0056
     3        0.4434            -nan     0.1000    0.0039
     4        0.4364            -nan     0.1000    0.0032
     5        0.4268            -nan     0.1000    0.0040
     6        0.4165            -nan     0.1000    0.0047
     7        0.4099            -nan     0.1000    0.0020
     8        0.4051            -nan     0.1000    0.0009
     9        0.3976            -nan     0.1000    0.0021
    10        0.3923            -nan     0.1000    0.0023
    20        0.3579            -nan     0.1000    0.0001
    40        0.3091            -nan     0.1000    0.0004
    60        0.2897            -nan     0.1000    0.0005
    80        0.2688            -nan     0.1000    0.0006
   100        0.2539            -nan     0.1000   -0.0006
   120        0.2378            -nan     0.1000   -0.0003
   140        0.2303            -nan     0.1000   -0.0001
   150        0.2262            -nan     0.1000   -0.0003

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4457            -nan     0.1000    0.0131
     2        0.4222            -nan     0.1000    0.0098
     3        0.4095            -nan     0.1000    0.0032
     4        0.3949            -nan     0.1000    0.0061
     5        0.3828            -nan     0.1000    0.0041
     6        0.3767            -nan     0.1000    0.0015
     7        0.3673            -nan     0.1000    0.0029
     8        0.3589            -nan     0.1000    0.0019
     9        0.3484            -nan     0.1000    0.0049
    10        0.3418            -nan     0.1000    0.0014
    20        0.2969            -nan     0.1000    0.0010
    40        0.2408            -nan     0.1000    0.0006
    60        0.2003            -nan     0.1000    0.0001
    80        0.1755            -nan     0.1000    0.0003
   100        0.1541            -nan     0.1000   -0.0003
   120        0.1407            -nan     0.1000   -0.0001
   140        0.1302            -nan     0.1000    0.0000
   150        0.1241            -nan     0.1000   -0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4408            -nan     0.1000    0.0225
     2        0.4198            -nan     0.1000    0.0095
     3        0.4004            -nan     0.1000    0.0056
     4        0.3841            -nan     0.1000    0.0073
     5        0.3680            -nan     0.1000    0.0040
     6        0.3530            -nan     0.1000    0.0041
     7        0.3420            -nan     0.1000    0.0040
     8        0.3354            -nan     0.1000    0.0023
     9        0.3256            -nan     0.1000    0.0022
    10        0.3178            -nan     0.1000    0.0014
    20        0.2568            -nan     0.1000    0.0001
    40        0.1934            -nan     0.1000    0.0005
    60        0.1554            -nan     0.1000   -0.0006
    80        0.1368            -nan     0.1000    0.0002
   100        0.1148            -nan     0.1000   -0.0000
   120        0.0993            -nan     0.1000   -0.0000
   140        0.0888            -nan     0.1000   -0.0001
   150        0.0821            -nan     0.1000   -0.0003

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.3982            -nan     0.1000    0.0032
     2        0.3832            -nan     0.1000    0.0034
     3        0.3691            -nan     0.1000    0.0063
     4        0.3602            -nan     0.1000    0.0043
     5        0.3502            -nan     0.1000    0.0035
     6        0.3418            -nan     0.1000    0.0042
     7        0.3363            -nan     0.1000    0.0019
     8        0.3332            -nan     0.1000    0.0007
     9        0.3244            -nan     0.1000    0.0034
    10        0.3182            -nan     0.1000    0.0026
    20        0.2856            -nan     0.1000    0.0002
    40        0.2565            -nan     0.1000   -0.0002
    60        0.2350            -nan     0.1000   -0.0002
    80        0.2209            -nan     0.1000    0.0003
   100        0.2141            -nan     0.1000    0.0000
   120        0.2003            -nan     0.1000    0.0001
   140        0.1949            -nan     0.1000   -0.0003
   150        0.1888            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.3780            -nan     0.1000    0.0100
     2        0.3614            -nan     0.1000    0.0057
     3        0.3464            -nan     0.1000    0.0067
     4        0.3366            -nan     0.1000    0.0044
     5        0.3297            -nan     0.1000    0.0019
     6        0.3186            -nan     0.1000    0.0028
     7        0.3115            -nan     0.1000    0.0024
     8        0.3072            -nan     0.1000    0.0013
     9        0.3023            -nan     0.1000    0.0010
    10        0.2963            -nan     0.1000    0.0023
    20        0.2538            -nan     0.1000    0.0005
    40        0.2009            -nan     0.1000    0.0003
    60        0.1761            -nan     0.1000    0.0001
    80        0.1536            -nan     0.1000    0.0000
   100        0.1363            -nan     0.1000   -0.0001
   120        0.1228            -nan     0.1000   -0.0002
   140        0.1107            -nan     0.1000   -0.0002
   150        0.1024            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.3708            -nan     0.1000    0.0135
     2        0.3499            -nan     0.1000    0.0076
     3        0.3311            -nan     0.1000    0.0048
     4        0.3195            -nan     0.1000    0.0026
     5        0.3079            -nan     0.1000    0.0042
     6        0.2923            -nan     0.1000    0.0031
     7        0.2774            -nan     0.1000    0.0056
     8        0.2723            -nan     0.1000    0.0009
     9        0.2609            -nan     0.1000    0.0039
    10        0.2548            -nan     0.1000    0.0016
    20        0.2075            -nan     0.1000   -0.0000
    40        0.1654            -nan     0.1000   -0.0003
    60        0.1320            -nan     0.1000    0.0001
    80        0.1077            -nan     0.1000    0.0002
   100        0.0919            -nan     0.1000    0.0001
