Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: wilt 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4279            -nan     0.1000    0.0034
     2        0.4219            -nan     0.1000    0.0031
     3        0.4149            -nan     0.1000    0.0031
     4        0.4087            -nan     0.1000    0.0026
     5        0.4031            -nan     0.1000    0.0026
     6        0.3972            -nan     0.1000    0.0031
     7        0.3920            -nan     0.1000    0.0025
     8        0.3861            -nan     0.1000    0.0031
     9        0.3807            -nan     0.1000    0.0024
    10        0.3759            -nan     0.1000    0.0022
    20        0.3275            -nan     0.1000    0.0021
    40        0.2647            -nan     0.1000    0.0007
    60        0.2273            -nan     0.1000    0.0006
    80        0.1999            -nan     0.1000    0.0004
   100        0.1821            -nan     0.1000    0.0002
   120        0.1660            -nan     0.1000    0.0003
   140        0.1529            -nan     0.1000    0.0002
   150        0.1467            -nan     0.1000    0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.3321            -nan     0.1000    0.0455
     2        0.3072            -nan     0.1000    0.0112
     3        0.2911            -nan     0.1000    0.0075
     4        0.2770            -nan     0.1000    0.0068
     5        0.2592            -nan     0.1000    0.0035
     6        0.2482            -nan     0.1000    0.0053
     7        0.2383            -nan     0.1000    0.0044
     8        0.2292            -nan     0.1000    0.0038
     9        0.2227            -nan     0.1000    0.0019
    10        0.2152            -nan     0.1000    0.0031
    20        0.1724            -nan     0.1000    0.0019
    40        0.1282            -nan     0.1000    0.0003
    60        0.1033            -nan     0.1000    0.0006
    80        0.0875            -nan     0.1000    0.0002
   100        0.0749            -nan     0.1000    0.0001
   120        0.0668            -nan     0.1000    0.0001
   140        0.0592            -nan     0.1000    0.0001
   150        0.0557            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.3344            -nan     0.1000    0.0455
     2        0.3088            -nan     0.1000    0.0119
     3        0.2857            -nan     0.1000    0.0111
     4        0.2735            -nan     0.1000    0.0057
     5        0.2582            -nan     0.1000    0.0070
     6        0.2461            -nan     0.1000    0.0056
     7        0.2363            -nan     0.1000    0.0048
     8        0.2295            -nan     0.1000    0.0026
     9        0.2176            -nan     0.1000    0.0047
    10        0.2104            -nan     0.1000    0.0031
    20        0.1611            -nan     0.1000    0.0021
    40        0.1070            -nan     0.1000    0.0001
    60        0.0811            -nan     0.1000    0.0004
    80        0.0668            -nan     0.1000   -0.0000
   100        0.0517            -nan     0.1000   -0.0000
   120        0.0440            -nan     0.1000    0.0001
   140        0.0386            -nan     0.1000   -0.0001
   150        0.0364            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4126            -nan     0.1000    0.0029
     2        0.4076            -nan     0.1000    0.0021
     3        0.4021            -nan     0.1000    0.0030
     4        0.3972            -nan     0.1000    0.0018
     5        0.3912            -nan     0.1000    0.0029
     6        0.3867            -nan     0.1000    0.0021
     7        0.3817            -nan     0.1000    0.0021
     8        0.3772            -nan     0.1000    0.0024
     9        0.3724            -nan     0.1000    0.0019
    10        0.3676            -nan     0.1000    0.0023
    20        0.3261            -nan     0.1000    0.0015
    40        0.2629            -nan     0.1000    0.0008
    60        0.2267            -nan     0.1000    0.0005
    80        0.1980            -nan     0.1000    0.0007
   100        0.1764            -nan     0.1000    0.0003
   120        0.1611            -nan     0.1000    0.0002
   140        0.1489            -nan     0.1000    0.0002
   150        0.1439            -nan     0.1000    0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.3299            -nan     0.1000    0.0402
     2        0.3039            -nan     0.1000    0.0133
     3        0.2909            -nan     0.1000    0.0060
     4        0.2776            -nan     0.1000    0.0054
     5        0.2711            -nan     0.1000    0.0022
     6        0.2604            -nan     0.1000    0.0051
     7        0.2464            -nan     0.1000    0.0067
     8        0.2353            -nan     0.1000    0.0047
     9        0.2276            -nan     0.1000    0.0025
    10        0.2177            -nan     0.1000    0.0043
    20        0.1707            -nan     0.1000    0.0017
    40        0.1261            -nan     0.1000    0.0007
    60        0.1003            -nan     0.1000   -0.0000
    80        0.0862            -nan     0.1000    0.0001
   100        0.0726            -nan     0.1000    0.0001
   120        0.0660            -nan     0.1000    0.0001
   140        0.0591            -nan     0.1000    0.0001
   150        0.0565            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.3275            -nan     0.1000    0.0451
     2        0.3045            -nan     0.1000    0.0108
     3        0.2909            -nan     0.1000    0.0060
     4        0.2676            -nan     0.1000    0.0114
     5        0.2491            -nan     0.1000    0.0087
     6        0.2378            -nan     0.1000    0.0053
     7        0.2220            -nan     0.1000    0.0038
     8        0.2131            -nan     0.1000    0.0038
     9        0.2081            -nan     0.1000    0.0023
    10        0.2048            -nan     0.1000    0.0006
    20        0.1478            -nan     0.1000    0.0022
    40        0.0955            -nan     0.1000    0.0003
    60        0.0741            -nan     0.1000    0.0001
    80        0.0615            -nan     0.1000    0.0000
   100        0.0524            -nan     0.1000    0.0000
   120        0.0447            -nan     0.1000    0.0001
   140        0.0379            -nan     0.1000    0.0000
   150        0.0349            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.3875            -nan     0.1000    0.0012
     2        0.3818            -nan     0.1000    0.0029
     3        0.3760            -nan     0.1000    0.0020
     4        0.3703            -nan     0.1000    0.0028
     5        0.3649            -nan     0.1000    0.0020
     6        0.3599            -nan     0.1000    0.0022
     7        0.3554            -nan     0.1000    0.0024
     8        0.3511            -nan     0.1000    0.0021
     9        0.3467            -nan     0.1000    0.0018
    10        0.3418            -nan     0.1000    0.0025
    20        0.2996            -nan     0.1000    0.0017
    40        0.2406            -nan     0.1000    0.0012
    60        0.2011            -nan     0.1000    0.0006
    80        0.1754            -nan     0.1000    0.0007
   100        0.1590            -nan     0.1000    0.0003
   120        0.1432            -nan     0.1000    0.0001
   140        0.1309            -nan     0.1000    0.0001
   150        0.1287            -nan     0.1000   -0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.2915            -nan     0.1000    0.0554
     2        0.2712            -nan     0.1000    0.0107
     3        0.2553            -nan     0.1000    0.0077
     4        0.2442            -nan     0.1000    0.0050
     5        0.2335            -nan     0.1000    0.0042
     6        0.2243            -nan     0.1000    0.0046
     7        0.2152            -nan     0.1000    0.0039
     8        0.2056            -nan     0.1000    0.0028
     9        0.1980            -nan     0.1000    0.0035
    10        0.1945            -nan     0.1000    0.0011
    20        0.1533            -nan     0.1000    0.0016
    40        0.1154            -nan     0.1000    0.0012
    60        0.0944            -nan     0.1000    0.0003
    80        0.0821            -nan     0.1000   -0.0000
   100        0.0703            -nan     0.1000    0.0003
   120        0.0628            -nan     0.1000   -0.0002
   140        0.0563            -nan     0.1000   -0.0000
   150        0.0545            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.2926            -nan     0.1000    0.0517
     2        0.2708            -nan     0.1000    0.0107
     3        0.2565            -nan     0.1000    0.0067
     4        0.2448            -nan     0.1000    0.0050
     5        0.2304            -nan     0.1000    0.0065
     6        0.2200            -nan     0.1000    0.0048
     7        0.2113            -nan     0.1000    0.0044
     8        0.1982            -nan     0.1000    0.0020
     9        0.1877            -nan     0.1000    0.0050
    10        0.1823            -nan     0.1000    0.0021
    20        0.1393            -nan     0.1000    0.0016
    40        0.0904            -nan     0.1000    0.0006
    60        0.0680            -nan     0.1000    0.0000
    80        0.0570            -nan     0.1000    0.0001
   100        0.0488            -nan     0.1000   -0.0000
   120        0.0439            -nan     0.1000    0.0000
   140        0.0383            -nan     0.1000    0.0000
   150        0.0349            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.3730            -nan     0.1000    0.0006
     2        0.3677            -nan     0.1000    0.0022
     3        0.3626            -nan     0.1000    0.0027
     4        0.3582            -nan     0.1000    0.0020
     5        0.3525            -nan     0.1000    0.0024
     6        0.3486            -nan     0.1000    0.0016
     7        0.3434            -nan     0.1000    0.0025
     8        0.3388            -nan     0.1000    0.0017
     9        0.3342            -nan     0.1000    0.0019
    10        0.3295            -nan     0.1000    0.0013
    20        0.2912            -nan     0.1000    0.0010
    40        0.2357            -nan     0.1000    0.0010
    60        0.2013            -nan     0.1000    0.0009
    80        0.1794            -nan     0.1000    0.0004
   100        0.1609            -nan     0.1000    0.0003
   120        0.1494            -nan     0.1000   -0.0000
   140        0.1373            -nan     0.1000    0.0002
   150        0.1317            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.2840            -nan     0.1000    0.0417
     2        0.2681            -nan     0.1000    0.0070
     3        0.2548            -nan     0.1000    0.0047
     4        0.2373            -nan     0.1000    0.0088
     5        0.2257            -nan     0.1000    0.0051
     6        0.2208            -nan     0.1000    0.0022
     7        0.2131            -nan     0.1000    0.0035
     8        0.2051            -nan     0.1000    0.0032
     9        0.2006            -nan     0.1000    0.0022
    10        0.1946            -nan     0.1000    0.0026
    20        0.1538            -nan     0.1000    0.0007
    40        0.1118            -nan     0.1000    0.0006
    60        0.0928            -nan     0.1000    0.0001
    80        0.0802            -nan     0.1000    0.0002
   100        0.0716            -nan     0.1000    0.0004
   120        0.0603            -nan     0.1000   -0.0001
   140        0.0555            -nan     0.1000    0.0001
   150        0.0529            -nan     0.1000    0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.2813            -nan     0.1000    0.0471
     2        0.2607            -nan     0.1000    0.0061
     3        0.2456            -nan     0.1000    0.0082
     4        0.2313            -nan     0.1000    0.0064
     5        0.2208            -nan     0.1000    0.0048
     6        0.2105            -nan     0.1000    0.0029
     7        0.2016            -nan     0.1000    0.0018
     8        0.1951            -nan     0.1000    0.0032
     9        0.1874            -nan     0.1000    0.0032
    10        0.1832            -nan     0.1000    0.0016
    20        0.1410            -nan     0.1000    0.0005
    40        0.0916            -nan     0.1000    0.0007
    60        0.0678            -nan     0.1000    0.0006
    80        0.0543            -nan     0.1000    0.0001
   100        0.0455            -nan     0.1000    0.0001
   120        0.0390            -nan     0.1000   -0.0001
   140        0.0334            -nan     0.1000   -0.0001
   150        0.0305            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.4058            -nan     0.1000    0.0025
     2        0.4017            -nan     0.1000    0.0022
     3        0.3963            -nan     0.1000    0.0014
     4        0.3912            -nan     0.1000    0.0022
     5        0.3864            -nan     0.1000    0.0021
     6        0.3817            -nan     0.1000    0.0022
     7        0.3765            -nan     0.1000    0.0017
     8        0.3724            -nan     0.1000    0.0020
     9        0.3701            -nan     0.1000    0.0005
    10        0.3662            -nan     0.1000    0.0018
    20        0.3298            -nan     0.1000    0.0019
    40        0.2732            -nan     0.1000    0.0012
    60        0.2350            -nan     0.1000    0.0004
    80        0.2090            -nan     0.1000    0.0011
   100        0.1880            -nan     0.1000    0.0003
   120        0.1709            -nan     0.1000    0.0003
   140        0.1553            -nan     0.1000    0.0005
   150        0.1515            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        0.3909            -nan     0.1000    0.0075
     2        0.3275            -nan     0.1000    0.0272
     3        0.2882            -nan     0.1000    0.0176
     4        0.2681            -nan     0.1000    0.0107
