Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: diabetes 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2390            -nan     0.1000    0.0160
     2        1.2078            -nan     0.1000    0.0144
     3        1.1810            -nan     0.1000    0.0089
     4        1.1560            -nan     0.1000    0.0102
     5        1.1359            -nan     0.1000    0.0089
     6        1.1120            -nan     0.1000    0.0108
     7        1.0994            -nan     0.1000    0.0049
     8        1.0843            -nan     0.1000    0.0064
     9        1.0662            -nan     0.1000    0.0081
    10        1.0550            -nan     0.1000    0.0053
    20        0.9508            -nan     0.1000    0.0023
    40        0.8484            -nan     0.1000    0.0006
    60        0.7950            -nan     0.1000    0.0000
    80        0.7557            -nan     0.1000   -0.0008
   100        0.7348            -nan     0.1000   -0.0013
   120        0.7158            -nan     0.1000    0.0003
   140        0.6970            -nan     0.1000   -0.0003
   150        0.6904            -nan     0.1000   -0.0009

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2274            -nan     0.1000    0.0239
     2        1.1930            -nan     0.1000    0.0124
     3        1.1571            -nan     0.1000    0.0169
     4        1.1255            -nan     0.1000    0.0112
     5        1.0954            -nan     0.1000    0.0118
     6        1.0649            -nan     0.1000    0.0126
     7        1.0427            -nan     0.1000    0.0101
     8        1.0215            -nan     0.1000    0.0058
     9        1.0053            -nan     0.1000    0.0042
    10        0.9887            -nan     0.1000    0.0061
    20        0.8667            -nan     0.1000    0.0050
    40        0.7525            -nan     0.1000    0.0003
    60        0.6920            -nan     0.1000   -0.0002
    80        0.6427            -nan     0.1000    0.0013
   100        0.6043            -nan     0.1000   -0.0007
   120        0.5666            -nan     0.1000   -0.0012
   140        0.5341            -nan     0.1000   -0.0017
   150        0.5217            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2191            -nan     0.1000    0.0279
     2        1.1693            -nan     0.1000    0.0243
     3        1.1303            -nan     0.1000    0.0183
     4        1.0915            -nan     0.1000    0.0164
     5        1.0546            -nan     0.1000    0.0148
     6        1.0207            -nan     0.1000    0.0140
     7        0.9937            -nan     0.1000    0.0093
     8        0.9745            -nan     0.1000    0.0063
     9        0.9545            -nan     0.1000    0.0071
    10        0.9335            -nan     0.1000    0.0064
    20        0.8112            -nan     0.1000    0.0027
    40        0.6877            -nan     0.1000    0.0001
    60        0.6080            -nan     0.1000   -0.0007
    80        0.5432            -nan     0.1000   -0.0017
   100        0.4963            -nan     0.1000   -0.0019
   120        0.4554            -nan     0.1000   -0.0015
   140        0.4142            -nan     0.1000   -0.0008
   150        0.3955            -nan     0.1000   -0.0016

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2845            -nan     0.1000    0.0173
     2        1.2524            -nan     0.1000    0.0134
     3        1.2290            -nan     0.1000    0.0107
     4        1.2075            -nan     0.1000    0.0082
     5        1.1886            -nan     0.1000    0.0052
     6        1.1684            -nan     0.1000    0.0082
     7        1.1505            -nan     0.1000    0.0045
     8        1.1333            -nan     0.1000    0.0087
     9        1.1161            -nan     0.1000    0.0073
    10        1.1011            -nan     0.1000    0.0051
    20        0.9986            -nan     0.1000    0.0020
    40        0.8948            -nan     0.1000    0.0007
    60        0.8367            -nan     0.1000    0.0006
    80        0.8045            -nan     0.1000   -0.0007
   100        0.7807            -nan     0.1000    0.0001
   120        0.7624            -nan     0.1000   -0.0005
   140        0.7437            -nan     0.1000   -0.0010
   150        0.7344            -nan     0.1000   -0.0005

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2683            -nan     0.1000    0.0198
     2        1.2322            -nan     0.1000    0.0156
     3        1.1991            -nan     0.1000    0.0143
     4        1.1658            -nan     0.1000    0.0167
     5        1.1389            -nan     0.1000    0.0085
     6        1.1136            -nan     0.1000    0.0134
     7        1.0948            -nan     0.1000    0.0075
     8        1.0772            -nan     0.1000    0.0072
     9        1.0560            -nan     0.1000    0.0084
    10        1.0381            -nan     0.1000    0.0061
    20        0.9212            -nan     0.1000    0.0030
    40        0.8090            -nan     0.1000   -0.0005
    60        0.7404            -nan     0.1000   -0.0006
    80        0.6956            -nan     0.1000   -0.0005
   100        0.6512            -nan     0.1000   -0.0016
   120        0.6173            -nan     0.1000   -0.0009
   140        0.5829            -nan     0.1000   -0.0002
   150        0.5643            -nan     0.1000   -0.0004

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2638            -nan     0.1000    0.0292
     2        1.2101            -nan     0.1000    0.0213
     3        1.1679            -nan     0.1000    0.0187
     4        1.1365            -nan     0.1000    0.0127
     5        1.1030            -nan     0.1000    0.0143
     6        1.0750            -nan     0.1000    0.0107
     7        1.0506            -nan     0.1000    0.0094
     8        1.0282            -nan     0.1000    0.0075
     9        1.0037            -nan     0.1000    0.0100
    10        0.9833            -nan     0.1000    0.0074
    20        0.8506            -nan     0.1000    0.0020
    40        0.7293            -nan     0.1000   -0.0005
    60        0.6543            -nan     0.1000   -0.0016
    80        0.5899            -nan     0.1000   -0.0001
   100        0.5445            -nan     0.1000   -0.0007
   120        0.5014            -nan     0.1000   -0.0011
   140        0.4645            -nan     0.1000   -0.0011
   150        0.4472            -nan     0.1000   -0.0004

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2669            -nan     0.1000    0.0208
     2        1.2326            -nan     0.1000    0.0165
     3        1.2028            -nan     0.1000    0.0144
     4        1.1774            -nan     0.1000    0.0098
     5        1.1571            -nan     0.1000    0.0109
     6        1.1363            -nan     0.1000    0.0089
     7        1.1180            -nan     0.1000    0.0067
     8        1.1041            -nan     0.1000    0.0065
     9        1.0879            -nan     0.1000    0.0063
    10        1.0741            -nan     0.1000    0.0054
    20        0.9763            -nan     0.1000    0.0027
    40        0.8842            -nan     0.1000    0.0005
    60        0.8362            -nan     0.1000    0.0001
    80        0.7991            -nan     0.1000    0.0001
   100        0.7753            -nan     0.1000   -0.0006
   120        0.7520            -nan     0.1000   -0.0012
   140        0.7338            -nan     0.1000   -0.0015
   150        0.7276            -nan     0.1000   -0.0013

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2654            -nan     0.1000    0.0229
     2        1.2087            -nan     0.1000    0.0257
     3        1.1665            -nan     0.1000    0.0214
     4        1.1277            -nan     0.1000    0.0165
     5        1.1022            -nan     0.1000    0.0115
     6        1.0719            -nan     0.1000    0.0128
     7        1.0484            -nan     0.1000    0.0105
     8        1.0289            -nan     0.1000    0.0072
     9        1.0122            -nan     0.1000    0.0034
    10        0.9958            -nan     0.1000    0.0067
    20        0.8727            -nan     0.1000    0.0047
    40        0.7782            -nan     0.1000   -0.0015
    60        0.7105            -nan     0.1000   -0.0006
    80        0.6587            -nan     0.1000   -0.0017
   100        0.6191            -nan     0.1000    0.0000
