"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1,1,1,1,2,2.32,"monks-problems-2","attr6",0.8
0,1,1,1,1,4,0.77,"monks-problems-2","attr6",0.8
0,1,1,1,2,1,1.23,"monks-problems-2","attr6",0.8
0,1,1,1,2,1,1.61,"monks-problems-2","attr6",0.8
0,1,1,1,2,2,1.74,"monks-problems-2","attr6",0.8
0,1,1,1,2,3,1.48,"monks-problems-2","attr6",0.8
0,1,1,1,2,4,1.43,"monks-problems-2","attr6",0.8
0,1,1,1,3,2,1.25,"monks-problems-2","attr6",0.8
0,1,1,1,3,4,1.52,"monks-problems-2","attr6",0.8
0,1,1,2,1,1,1.25,"monks-problems-2","attr6",0.8
0,1,1,2,1,1,2.27,"monks-problems-2","attr6",0.8
0,1,1,2,2,3,-0.05,"monks-problems-2","attr6",0.8
0,1,1,2,2,4,0.76,"monks-problems-2","attr6",0.8
1,1,1,2,2,4,2.41,"monks-problems-2","attr6",0.8
0,1,1,2,3,1,1.94,"monks-problems-2","attr6",0.8
1,1,1,2,3,2,2.01,"monks-problems-2","attr6",0.8
0,1,2,1,1,1,2.21,"monks-problems-2","attr6",0.8
0,1,2,1,2,1,1.97,"monks-problems-2","attr6",0.8
1,1,2,1,2,2,1.72,"monks-problems-2","attr6",0.8
0,1,2,1,2,3,0.56,"monks-problems-2","attr6",0.8
1,1,2,1,2,3,1.11,"monks-problems-2","attr6",0.8
0,1,2,1,2,4,0.93,"monks-problems-2","attr6",0.8
0,1,2,1,3,1,1.2,"monks-problems-2","attr6",0.8
0,1,2,1,3,1,1.76,"monks-problems-2","attr6",0.8
1,1,2,1,3,2,2.22,"monks-problems-2","attr6",0.8
0,1,2,1,3,3,1.31,"monks-problems-2","attr6",0.8
1,1,2,1,3,3,2.16,"monks-problems-2","attr6",0.8
0,1,2,1,3,4,0.09,"monks-problems-2","attr6",0.8
1,1,2,1,3,4,1.92,"monks-problems-2","attr6",0.8
0,1,2,2,1,2,1.11,"monks-problems-2","attr6",0.8
0,1,2,2,1,4,1.04,"monks-problems-2","attr6",0.8
1,1,2,2,2,3,1.26,"monks-problems-2","attr6",0.8
1,1,2,2,2,4,0.93,"monks-problems-2","attr6",0.8
0,1,2,2,3,1,1.24,"monks-problems-2","attr6",0.8
1,1,2,2,3,1,1.69,"monks-problems-2","attr6",0.8
1,1,2,2,3,3,1.27,"monks-problems-2","attr6",0.8
0,1,2,2,3,3,1.99,"monks-problems-2","attr6",0.8
1,1,2,2,3,4,0.91,"monks-problems-2","attr6",0.8
0,1,2,2,3,4,3.03,"monks-problems-2","attr6",0.8
0,1,3,1,1,1,1.73,"monks-problems-2","attr6",0.8
0,1,3,1,1,2,2.91,"monks-problems-2","attr6",0.8
0,1,3,1,1,3,1.2,"monks-problems-2","attr6",0.8
0,1,3,1,1,3,2.08,"monks-problems-2","attr6",0.8
0,1,3,1,2,2,1.2,"monks-problems-2","attr6",0.8
1,1,3,1,2,2,1.43,"monks-problems-2","attr6",0.8
1,1,3,1,2,3,2.74,"monks-problems-2","attr6",0.8
0,1,3,1,2,4,1.88,"monks-problems-2","attr6",0.8
1,1,3,1,3,2,1.95,"monks-problems-2","attr6",0.8
0,1,3,1,3,3,0.62,"monks-problems-2","attr6",0.8
1,1,3,1,3,4,1.55,"monks-problems-2","attr6",0.8
0,1,3,2,1,3,0.73,"monks-problems-2","attr6",0.8
1,1,3,2,1,3,1.73,"monks-problems-2","attr6",0.8
0,1,3,2,1,4,1.13,"monks-problems-2","attr6",0.8
1,1,3,2,2,1,1.83,"monks-problems-2","attr6",0.8
0,1,3,2,2,3,0.53,"monks-problems-2","attr6",0.8
