"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
0.2,50,12500,98,"2","blood-transfusion-service-center","V1",0.7
5.46,13,3250,28,"2","blood-transfusion-service-center","V1",0.7
16.46,16,4000,35,"2","blood-transfusion-service-center","V1",0.7
-3.62,20,5000,45,"2","blood-transfusion-service-center","V1",0.7
1.34,24,6000,77,"1","blood-transfusion-service-center","V1",0.7
4.19,4,1000,4,"1","blood-transfusion-service-center","V1",0.7
2.83,7,1750,14,"2","blood-transfusion-service-center","V1",0.7
-8.22,12,3000,35,"1","blood-transfusion-service-center","V1",0.7
4.52,9,2250,22,"2","blood-transfusion-service-center","V1",0.7
13.77,46,11500,98,"2","blood-transfusion-service-center","V1",0.7
-2.4,23,5750,58,"1","blood-transfusion-service-center","V1",0.7
-10.02,3,750,4,"1","blood-transfusion-service-center","V1",0.7
-4.67,10,2500,28,"2","blood-transfusion-service-center","V1",0.7
-1.72,13,3250,47,"1","blood-transfusion-service-center","V1",0.7
12.36,6,1500,15,"2","blood-transfusion-service-center","V1",0.7
-2.19,5,1250,11,"2","blood-transfusion-service-center","V1",0.7
-6.45,14,3500,48,"2","blood-transfusion-service-center","V1",0.7
-0.88,15,3750,49,"2","blood-transfusion-service-center","V1",0.7
-0.74,6,1500,15,"2","blood-transfusion-service-center","V1",0.7
-4.08,3,750,4,"2","blood-transfusion-service-center","V1",0.7
6.31,3,750,4,"2","blood-transfusion-service-center","V1",0.7
6.64,11,2750,28,"1","blood-transfusion-service-center","V1",0.7
7.4,6,1500,16,"2","blood-transfusion-service-center","V1",0.7
-8.03,6,1500,16,"2","blood-transfusion-service-center","V1",0.7
8.57,9,2250,16,"1","blood-transfusion-service-center","V1",0.7
12.52,14,3500,40,"1","blood-transfusion-service-center","V1",0.7
9.28,6,1500,14,"1","blood-transfusion-service-center","V1",0.7
2.27,12,3000,34,"2","blood-transfusion-service-center","V1",0.7
-5.02,5,1250,11,"2","blood-transfusion-service-center","V1",0.7
3.41,8,2000,21,"1","blood-transfusion-service-center","V1",0.7
4.61,14,3500,58,"1","blood-transfusion-service-center","V1",0.7
-3.67,10,2500,28,"2","blood-transfusion-service-center","V1",0.7
-0.48,10,2500,28,"2","blood-transfusion-service-center","V1",0.7
1.12,9,2250,26,"2","blood-transfusion-service-center","V1",0.7
5.22,16,4000,64,"1","blood-transfusion-service-center","V1",0.7
2.54,8,2000,28,"2","blood-transfusion-service-center","V1",0.7
-0.13,12,3000,47,"2","blood-transfusion-service-center","V1",0.7
-7.35,6,1500,16,"2","blood-transfusion-service-center","V1",0.7
2.38,14,3500,57,"2","blood-transfusion-service-center","V1",0.7
10.64,7,1750,22,"2","blood-transfusion-service-center","V1",0.7
5.89,13,3250,53,"2","blood-transfusion-service-center","V1",0.7
9.16,5,1250,16,"1","blood-transfusion-service-center","V1",0.7
2.64,5,1250,16,"2","blood-transfusion-service-center","V1",0.7
8.79,5,1250,16,"1","blood-transfusion-service-center","V1",0.7
12.12,20,5000,69,"2","blood-transfusion-service-center","V1",0.7
4.28,9,2250,28,"2","blood-transfusion-service-center","V1",0.7
-3.55,9,2250,36,"1","blood-transfusion-service-center","V1",0.7
0.83,2,500,2,"1","blood-transfusion-service-center","V1",0.7
10.92,2,500,2,"1","blood-transfusion-service-center","V1",0.7
-2.28,2,500,2,"1","blood-transfusion-service-center","V1",0.7
6.68,11,2750,46,"1","blood-transfusion-service-center","V1",0.7
8.85,11,2750,46,"2","blood-transfusion-service-center","V1",0.7
-1.24,6,1500,22,"1","blood-transfusion-service-center","V1",0.7
-0.93,12,3000,52,"1","blood-transfusion-service-center","V1",0.7
-1.98,5,1250,14,"2","blood-transfusion-service-center","V1",0.7
-0.86,19,4750,69,"2","blood-transfusion-service-center","V1",0.7
0.95,8,2000,26,"2","blood-transfusion-service-center","V1",0.7
5.11,7,1750,28,"2","blood-transfusion-service-center","V1",0.7
6.37,16,4000,81,"1","blood-transfusion-service-center","V1",0.7
-1.38,6,1500,21,"1","blood-transfusion-service-center","V1",0.7
11.67,7,1750,29,"1","blood-transfusion-service-center","V1",0.7
7.79,8,2000,35,"2","blood-transfusion-service-center","V1",0.7
5.35,10,2500,49,"1","blood-transfusion-service-center","V1",0.7
1.37,5,1250,16,"2","blood-transfusion-service-center","V1",0.7
12.18,3,750,9,"2","blood-transfusion-service-center","V1",0.7
3.5,16,4000,74,"1","blood-transfusion-service-center","V1",0.7
-1.55,4,1000,14,"2","blood-transfusion-service-center","V1",0.7
13.34,2,500,4,"1","blood-transfusion-service-center","V1",0.7
7.93,7,1750,25,"1","blood-transfusion-service-center","V1",0.7
6.99,9,2250,51,"1","blood-transfusion-service-center","V1",0.7
6.47,4,1000,16,"1","blood-transfusion-service-center","V1",0.7
3.45,4,1000,16,"1","blood-transfusion-service-center","V1",0.7
7.45,17,4250,71,"2","blood-transfusion-service-center","V1",0.7
4.7,2,500,4,"1","blood-transfusion-service-center","V1",0.7
3.09,2,500,4,"2","blood-transfusion-service-center","V1",0.7
13.55,2,500,4,"2","blood-transfusion-service-center","V1",0.7
5.73,4,1000,16,"2","blood-transfusion-service-center","V1",0.7
-0.61,2,500,4,"1","blood-transfusion-service-center","V1",0.7
0.32,2,500,4,"1","blood-transfusion-service-center","V1",0.7
-13.15,2,500,4,"1","blood-transfusion-service-center","V1",0.7
1.75,6,1500,23,"2","blood-transfusion-service-center","V1",0.7
10.61,4,1000,16,"1","blood-transfusion-service-center","V1",0.7
-7.54,4,1000,16,"1","blood-transfusion-service-center","V1",0.7
4.18,4,1000,16,"1","blood-transfusion-service-center","V1",0.7
-0.04,6,1500,28,"2","blood-transfusion-service-center","V1",0.7
-15.47,6,1500,28,"1","blood-transfusion-service-center","V1",0.7
-7.44,2,500,4,"1","blood-transfusion-service-center","V1",0.7
3.59,2,500,4,"1","blood-transfusion-service-center","V1",0.7
8.21,2,500,4,"1","blood-transfusion-service-center","V1",0.7
1.38,7,1750,35,"2","blood-transfusion-service-center","V1",0.7
-4.48,2,500,4,"2","blood-transfusion-service-center","V1",0.7
9.77,2,500,4,"1","blood-transfusion-service-center","V1",0.7
9.59,2,500,4,"1","blood-transfusion-service-center","V1",0.7
0.84,2,500,4,"1","blood-transfusion-service-center","V1",0.7
12.27,11,2750,23,"1","blood-transfusion-service-center","V1",0.7
6.06,7,1750,28,"1","blood-transfusion-service-center","V1",0.7
-2.14,17,4250,86,"1","blood-transfusion-service-center","V1",0.7
10,9,2250,38,"2","blood-transfusion-service-center","V1",0.7
9.08,4,1000,14,"2","blood-transfusion-service-center","V1",0.7
3.64,7,1750,26,"2","blood-transfusion-service-center","V1",0.7
10.79,8,2000,34,"2","blood-transfusion-service-center","V1",0.7
-4.19,13,3250,76,"2","blood-transfusion-service-center","V1",0.7
3.93,9,2250,40,"1","blood-transfusion-service-center","V1",0.7
-5.14,5,1250,26,"1","blood-transfusion-service-center","V1",0.7
1.72,5,1250,26,"1","blood-transfusion-service-center","V1",0.7
8.11,17,4250,70,"1","blood-transfusion-service-center","V1",0.7
-6.15,8,2000,59,"1","blood-transfusion-service-center","V1",0.7
10.91,5,1250,26,"1","blood-transfusion-service-center","V1",0.7
-1.12,3,750,14,"1","blood-transfusion-service-center","V1",0.7
10.54,10,2500,64,"1","blood-transfusion-service-center","V1",0.7
4.13,5,1250,23,"2","blood-transfusion-service-center","V1",0.7
4.81,9,2250,46,"1","blood-transfusion-service-center","V1",0.7
14.15,5,1250,23,"1","blood-transfusion-service-center","V1",0.7
2.24,8,2000,40,"2","blood-transfusion-service-center","V1",0.7
-1.63,12,3000,82,"1","blood-transfusion-service-center","V1",0.7
8.26,24,6000,64,"1","blood-transfusion-service-center","V1",0.7
11.27,7,1750,46,"2","blood-transfusion-service-center","V1",0.7
7.85,11,2750,61,"1","blood-transfusion-service-center","V1",0.7
6.04,7,1750,57,"1","blood-transfusion-service-center","V1",0.7
-1.28,11,2750,79,"2","blood-transfusion-service-center","V1",0.7
-1.22,3,750,16,"2","blood-transfusion-service-center","V1",0.7
1.12,5,1250,26,"2","blood-transfusion-service-center","V1",0.7
-1.09,6,1500,41,"2","blood-transfusion-service-center","V1",0.7
-2.52,5,1250,33,"2","blood-transfusion-service-center","V1",0.7
7.43,4,1000,26,"1","blood-transfusion-service-center","V1",0.7
-4.02,5,1250,34,"1","blood-transfusion-service-center","V1",0.7
8.59,8,2000,46,"2","blood-transfusion-service-center","V1",0.7
-7.71,4,1000,26,"1","blood-transfusion-service-center","V1",0.7
10.54,8,2000,48,"2","blood-transfusion-service-center","V1",0.7
3,2,500,10,"2","blood-transfusion-service-center","V1",0.7
3.9,5,1250,28,"1","blood-transfusion-service-center","V1",0.7
11.9,12,3000,95,"1","blood-transfusion-service-center","V1",0.7
3.96,2,500,10,"1","blood-transfusion-service-center","V1",0.7
-3.67,6,1500,35,"1","blood-transfusion-service-center","V1",0.7
12.39,11,2750,88,"1","blood-transfusion-service-center","V1",0.7
-9.29,3,750,19,"1","blood-transfusion-service-center","V1",0.7
-0.22,5,1250,37,"1","blood-transfusion-service-center","V1",0.7
-9.26,12,3000,98,"1","blood-transfusion-service-center","V1",0.7
7.26,5,1250,19,"1","blood-transfusion-service-center","V1",0.7
7.63,2,500,11,"1","blood-transfusion-service-center","V1",0.7
13.76,9,2250,74,"1","blood-transfusion-service-center","V1",0.7
5.26,14,3500,86,"1","blood-transfusion-service-center","V1",0.7
-2.16,3,750,16,"1","blood-transfusion-service-center","V1",0.7
-3.14,3,750,16,"1","blood-transfusion-service-center","V1",0.7
-3.22,2,500,9,"2","blood-transfusion-service-center","V1",0.7
5.26,3,750,16,"2","blood-transfusion-service-center","V1",0.7
8.14,3,750,14,"1","blood-transfusion-service-center","V1",0.7
1.45,2,500,11,"1","blood-transfusion-service-center","V1",0.7
3.61,2,500,11,"2","blood-transfusion-service-center","V1",0.7
0.12,2,500,11,"1","blood-transfusion-service-center","V1",0.7
-3.59,7,1750,58,"2","blood-transfusion-service-center","V1",0.7
5.34,6,1500,39,"1","blood-transfusion-service-center","V1",0.7
-1.78,11,2750,78,"1","blood-transfusion-service-center","V1",0.7
4.02,1,250,2,"2","blood-transfusion-service-center","V1",0.7
1.01,1,250,2,"1","blood-transfusion-service-center","V1",0.7
3.58,1,250,2,"1","blood-transfusion-service-center","V1",0.7
-1,1,250,2,"1","blood-transfusion-service-center","V1",0.7
-0.62,1,250,2,"1","blood-transfusion-service-center","V1",0.7
5.07,1,250,2,"1","blood-transfusion-service-center","V1",0.7
1.75,1,250,2,"1","blood-transfusion-service-center","V1",0.7
6.91,1,250,2,"1","blood-transfusion-service-center","V1",0.7
-0.76,1,250,2,"1","blood-transfusion-service-center","V1",0.7
2.42,1,250,2,"1","blood-transfusion-service-center","V1",0.7
-1.3,1,250,2,"2","blood-transfusion-service-center","V1",0.7
6.47,1,250,2,"2","blood-transfusion-service-center","V1",0.7
-0.7,1,250,2,"2","blood-transfusion-service-center","V1",0.7
8.58,1,250,2,"1","blood-transfusion-service-center","V1",0.7
-5.79,1,250,2,"1","blood-transfusion-service-center","V1",0.7
-12.59,1,250,2,"1","blood-transfusion-service-center","V1",0.7
3.84,1,250,2,"1","blood-transfusion-service-center","V1",0.7
-3.42,1,250,2,"1","blood-transfusion-service-center","V1",0.7
-9.72,1,250,2,"1","blood-transfusion-service-center","V1",0.7
0.59,1,250,2,"1","blood-transfusion-service-center","V1",0.7
10.67,1,250,2,"1","blood-transfusion-service-center","V1",0.7
-7.39,1,250,2,"1","blood-transfusion-service-center","V1",0.7
20.38,10,2500,35,"1","blood-transfusion-service-center","V1",0.7
10.6,4,1000,16,"2","blood-transfusion-service-center","V1",0.7
8.27,5,1250,33,"2","blood-transfusion-service-center","V1",0.7
4.92,6,1500,41,"2","blood-transfusion-service-center","V1",0.7
0.01,3,750,22,"1","blood-transfusion-service-center","V1",0.7
7.95,4,1000,26,"2","blood-transfusion-service-center","V1",0.7
13.73,4,1000,16,"1","blood-transfusion-service-center","V1",0.7
1.47,4,1000,35,"1","blood-transfusion-service-center","V1",0.7
8.2,12,3000,88,"1","blood-transfusion-service-center","V1",0.7
11.65,8,2000,26,"1","blood-transfusion-service-center","V1",0.7
7.12,9,2250,33,"1","blood-transfusion-service-center","V1",0.7
2.04,5,1250,34,"1","blood-transfusion-service-center","V1",0.7
8.89,4,1000,26,"1","blood-transfusion-service-center","V1",0.7
4.99,15,3750,77,"1","blood-transfusion-service-center","V1",0.7
-0.55,5,1250,35,"2","blood-transfusion-service-center","V1",0.7
2.06,7,1750,52,"1","blood-transfusion-service-center","V1",0.7
0.28,7,1750,52,"1","blood-transfusion-service-center","V1",0.7
2.82,4,1000,35,"1","blood-transfusion-service-center","V1",0.7
-0.69,11,2750,42,"1","blood-transfusion-service-center","V1",0.7
-0.53,2,500,14,"1","blood-transfusion-service-center","V1",0.7
10.37,5,1250,47,"2","blood-transfusion-service-center","V1",0.7
2.42,8,2000,38,"2","blood-transfusion-service-center","V1",0.7
9.6,6,1500,47,"1","blood-transfusion-service-center","V1",0.7
6.22,7,1750,29,"1","blood-transfusion-service-center","V1",0.7
