"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1,1.09,1,1,2,2,"monks-problems-2","attr2",0.1
0,1,0.81,1,1,4,1,"monks-problems-2","attr2",0.1
0,1,1.11,1,2,1,1,"monks-problems-2","attr2",0.1
0,1,1.17,1,2,1,2,"monks-problems-2","attr2",0.1
0,1,1.09,1,2,2,1,"monks-problems-2","attr2",0.1
0,1,0.98,1,2,3,1,"monks-problems-2","attr2",0.1
0,1,1.03,1,2,4,1,"monks-problems-2","attr2",0.1
0,1,1.06,1,3,2,1,"monks-problems-2","attr2",0.1
0,1,0.92,1,3,4,1,"monks-problems-2","attr2",0.1
0,1,0.99,2,1,1,1,"monks-problems-2","attr2",0.1
0,1,1.01,2,1,1,2,"monks-problems-2","attr2",0.1
0,1,0.99,2,2,3,1,"monks-problems-2","attr2",0.1
0,1,0.96,2,2,4,1,"monks-problems-2","attr2",0.1
1,1,1.07,2,2,4,2,"monks-problems-2","attr2",0.1
0,1,0.99,2,3,1,2,"monks-problems-2","attr2",0.1
1,1,1.07,2,3,2,2,"monks-problems-2","attr2",0.1
0,1,2.12,1,1,1,2,"monks-problems-2","attr2",0.1
0,1,1.91,1,2,1,2,"monks-problems-2","attr2",0.1
1,1,2.02,1,2,2,2,"monks-problems-2","attr2",0.1
0,1,2.17,1,2,3,1,"monks-problems-2","attr2",0.1
1,1,2.09,1,2,3,2,"monks-problems-2","attr2",0.1
0,1,1.95,1,2,4,1,"monks-problems-2","attr2",0.1
0,1,1.9,1,3,1,1,"monks-problems-2","attr2",0.1
0,1,2.04,1,3,1,2,"monks-problems-2","attr2",0.1
1,1,1.93,1,3,2,2,"monks-problems-2","attr2",0.1
0,1,2.01,1,3,3,1,"monks-problems-2","attr2",0.1
1,1,1.96,1,3,3,2,"monks-problems-2","attr2",0.1
0,1,2.11,1,3,4,1,"monks-problems-2","attr2",0.1
1,1,2.04,1,3,4,2,"monks-problems-2","attr2",0.1
0,1,1.92,2,1,2,1,"monks-problems-2","attr2",0.1
0,1,2.08,2,1,4,1,"monks-problems-2","attr2",0.1
1,1,1.98,2,2,3,1,"monks-problems-2","attr2",0.1
1,1,2.01,2,2,4,1,"monks-problems-2","attr2",0.1
0,1,2.12,2,3,1,1,"monks-problems-2","attr2",0.1
1,1,2.09,2,3,1,2,"monks-problems-2","attr2",0.1
1,1,1.98,2,3,3,1,"monks-problems-2","attr2",0.1
0,1,1.92,2,3,3,2,"monks-problems-2","attr2",0.1
1,1,2.08,2,3,4,1,"monks-problems-2","attr2",0.1
0,1,1.99,2,3,4,2,"monks-problems-2","attr2",0.1
0,1,2.85,1,1,1,2,"monks-problems-2","attr2",0.1
0,1,3.07,1,1,2,2,"monks-problems-2","attr2",0.1
0,1,3.2,1,1,3,1,"monks-problems-2","attr2",0.1
0,1,3.11,1,1,3,2,"monks-problems-2","attr2",0.1
0,1,3.05,1,2,2,1,"monks-problems-2","attr2",0.1
1,1,2.92,1,2,2,2,"monks-problems-2","attr2",0.1
1,1,3.14,1,2,3,2,"monks-problems-2","attr2",0.1
0,1,3.01,1,2,4,1,"monks-problems-2","attr2",0.1
1,1,3.04,1,3,2,2,"monks-problems-2","attr2",0.1
0,1,3,1,3,3,1,"monks-problems-2","attr2",0.1
1,1,3.06,1,3,4,2,"monks-problems-2","attr2",0.1
