"GLCM_Pan","Mean_G","Mean_R","Mean_NIR","SD_Plan","class","dataset_name","altered_attribute","noise_level"
120.362774,205.5,125.72,416.581395,20.676318,"2","wilt","Mean_R",0.6
124.739583,202.8,123.8,354.333333,16.707151,"2","wilt","Mean_R",0.6
134.691964,199.285714,94.96,477.857143,22.496712,"2","wilt","Mean_R",0.6
127.946309,178.368421,106.75,278.473684,14.977453,"2","wilt","Mean_R",0.6
135.431548,197,136.69,532.952381,17.604193,"2","wilt","Mean_R",0.6
118.347962,226.15,151.89,608.9,29.072797,"2","wilt","Mean_R",0.6
135.436282,184.5,98.92,309.190476,13.055264,"2","wilt","Mean_R",0.6
121.169643,226,189.9,595.571429,22.808542,"2","wilt","Mean_R",0.6
131.127161,232.784314,226.04,563.843137,11.948563,"2","wilt","Mean_R",0.6
134.498092,210.212121,110.68,594.848485,27.937685,"2","wilt","Mean_R",0.6
131.164773,206.681818,90.5,483.045455,22.903544,"2","wilt","Mean_R",0.6
136.09596,201.4,109.99,444.6,16.553622,"2","wilt","Mean_R",0.6
122.631902,230.560976,142.89,473.707317,24.521889,"2","wilt","Mean_R",0.6
113.65618,213.107143,104.83,480.857143,29.237766,"2","wilt","Mean_R",0.6
133.894198,191.621622,138.66,419.513514,17.489139,"2","wilt","Mean_R",0.6
131.111498,213.666667,134.74,537.888889,19.434819,"2","wilt","Mean_R",0.6
127.835697,201.358491,152.16,372.132076,23.929111,"2","wilt","Mean_R",0.6
121.61126,199.744681,144.52,338.12766,15.019107,"2","wilt","Mean_R",0.6
106.242105,221.75,109.63,381.166667,18.903263,"2","wilt","Mean_R",0.6
147.771127,220.111111,199.2,479.166667,23.337037,"2","wilt","Mean_R",0.6
135.823938,192.232877,131.25,332.424658,12.805692,"2","wilt","Mean_R",0.6
134.958974,226.673469,135.02,435.959184,17.606107,"2","wilt","Mean_R",0.6
128.531408,188.984,66.62,296.616,16.932495,"2","wilt","Mean_R",0.6
143.528736,170.363636,67.57,400,10.832306,"2","wilt","Mean_R",0.6
141.109375,164.625,110.22,242.5,6.753471,"2","wilt","Mean_R",0.6
