"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1,1,1,1,1.98,2,"monks-problems-2","attr5",0.6
0,1,1,1,1,3.01,1,"monks-problems-2","attr5",0.6
0,1,1,1,2,2.82,1,"monks-problems-2","attr5",0.6
0,1,1,1,2,1.19,2,"monks-problems-2","attr5",0.6
0,1,1,1,2,2.97,1,"monks-problems-2","attr5",0.6
0,1,1,1,2,2.58,1,"monks-problems-2","attr5",0.6
0,1,1,1,2,3.95,1,"monks-problems-2","attr5",0.6
0,1,1,1,3,1.84,1,"monks-problems-2","attr5",0.6
0,1,1,1,3,5.59,1,"monks-problems-2","attr5",0.6
0,1,1,2,1,0.24,1,"monks-problems-2","attr5",0.6
0,1,1,2,1,0.15,2,"monks-problems-2","attr5",0.6
0,1,1,2,2,2.49,1,"monks-problems-2","attr5",0.6
0,1,1,2,2,4.11,1,"monks-problems-2","attr5",0.6
1,1,1,2,2,2.72,2,"monks-problems-2","attr5",0.6
0,1,1,2,3,1.62,2,"monks-problems-2","attr5",0.6
1,1,1,2,3,1.76,2,"monks-problems-2","attr5",0.6
0,1,2,1,1,1.12,2,"monks-problems-2","attr5",0.6
0,1,2,1,2,1.14,2,"monks-problems-2","attr5",0.6
1,1,2,1,2,1.09,2,"monks-problems-2","attr5",0.6
0,1,2,1,2,2.48,1,"monks-problems-2","attr5",0.6
1,1,2,1,2,3.65,2,"monks-problems-2","attr5",0.6
0,1,2,1,2,4.16,1,"monks-problems-2","attr5",0.6
0,1,2,1,3,0.25,1,"monks-problems-2","attr5",0.6
0,1,2,1,3,0.19,2,"monks-problems-2","attr5",0.6
1,1,2,1,3,2.42,2,"monks-problems-2","attr5",0.6
0,1,2,1,3,3.76,1,"monks-problems-2","attr5",0.6
1,1,2,1,3,2.01,2,"monks-problems-2","attr5",0.6
0,1,2,1,3,4.12,1,"monks-problems-2","attr5",0.6
1,1,2,1,3,3.5,2,"monks-problems-2","attr5",0.6
0,1,2,2,1,2.35,1,"monks-problems-2","attr5",0.6
0,1,2,2,1,4.59,1,"monks-problems-2","attr5",0.6
1,1,2,2,2,3.29,1,"monks-problems-2","attr5",0.6
1,1,2,2,2,3.68,1,"monks-problems-2","attr5",0.6
0,1,2,2,3,0.64,1,"monks-problems-2","attr5",0.6
1,1,2,2,3,0.93,2,"monks-problems-2","attr5",0.6
1,1,2,2,3,3.76,1,"monks-problems-2","attr5",0.6
0,1,2,2,3,2.07,2,"monks-problems-2","attr5",0.6
1,1,2,2,3,4.24,1,"monks-problems-2","attr5",0.6
0,1,2,2,3,4.86,2,"monks-problems-2","attr5",0.6
0,1,3,1,1,1.12,2,"monks-problems-2","attr5",0.6
0,1,3,1,1,1.3,2,"monks-problems-2","attr5",0.6
0,1,3,1,1,3.88,1,"monks-problems-2","attr5",0.6
0,1,3,1,1,3.5,2,"monks-problems-2","attr5",0.6
0,1,3,1,2,0.98,1,"monks-problems-2","attr5",0.6
1,1,3,1,2,2.09,2,"monks-problems-2","attr5",0.6
1,1,3,1,2,2.15,2,"monks-problems-2","attr5",0.6
0,1,3,1,2,4.57,1,"monks-problems-2","attr5",0.6
1,1,3,1,3,0.97,2,"monks-problems-2","attr5",0.6
0,1,3,1,3,3.4,1,"monks-problems-2","attr5",0.6
1,1,3,1,3,3.72,2,"monks-problems-2","attr5",0.6
0,1,3,2,1,4.23,1,"monks-problems-2","attr5",0.6
1,1,3,2,1,3.76,2,"monks-problems-2","attr5",0.6
0,1,3,2,1,2.82,1,"monks-problems-2","attr5",0.6
1,1,3,2,2,0.72,2,"monks-problems-2","attr5",0.6
0,1,3,2,2,3.19,2,"monks-problems-2","attr5",0.6
0,1,3,2,2,4.41,2,"monks-problems-2","attr5",0.6
1,1,3,2,3,0.78,1,"monks-problems-2","attr5",0.6
0,2,1,1,1,1.31,1,"monks-problems-2","attr5",0.6
0,2,1,1,1,1.39,2,"monks-problems-2","attr5",0.6
0,2,1,1,1,3.41,1,"monks-problems-2","attr5",0.6
1,2,1,1,2,2.41,2,"monks-problems-2","attr5",0.6
0,2,1,1,3,2.99,2,"monks-problems-2","attr5",0.6
1,2,1,1,3,2.41,2,"monks-problems-2","attr5",0.6
1,2,1,1,3,3.71,2,"monks-problems-2","attr5",0.6
0,2,1,1,3,3.32,1,"monks-problems-2","attr5",0.6
0,2,1,2,1,1.54,1,"monks-problems-2","attr5",0.6
1,2,1,2,1,2.06,2,"monks-problems-2","attr5",0.6
0,2,1,2,1,4.2,1,"monks-problems-2","attr5",0.6
1,2,1,2,2,2.91,1,"monks-problems-2","attr5",0.6
0,2,1,2,2,4.54,2,"monks-problems-2","attr5",0.6
0,2,1,2,3,1.15,1,"monks-problems-2","attr5",0.6
1,2,1,2,3,0.87,2,"monks-problems-2","attr5",0.6
0,2,1,2,3,1.98,2,"monks-problems-2","attr5",0.6
0,2,1,2,3,2.72,2,"monks-problems-2","attr5",0.6
0,2,1,2,3,4.51,2,"monks-problems-2","attr5",0.6
0,2,2,1,1,4.26,1,"monks-problems-2","attr5",0.6
1,2,2,1,1,4.67,2,"monks-problems-2","attr5",0.6
0,2,2,1,2,0.66,1,"monks-problems-2","attr5",0.6
1,2,2,1,2,3.22,1,"monks-problems-2","attr5",0.6
1,2,2,1,3,2.35,1,"monks-problems-2","attr5",0.6
0,2,2,1,3,2.57,2,"monks-problems-2","attr5",0.6
1,2,2,1,3,4.13,1,"monks-problems-2","attr5",0.6
0,2,2,2,1,2.29,1,"monks-problems-2","attr5",0.6
0,2,2,2,1,2.31,2,"monks-problems-2","attr5",0.6
0,2,2,2,1,3.74,2,"monks-problems-2","attr5",0.6
1,2,2,2,1,4.17,1,"monks-problems-2","attr5",0.6
0,2,2,2,1,3.59,2,"monks-problems-2","attr5",0.6
1,2,2,2,2,1.36,1,"monks-problems-2","attr5",0.6
0,2,2,2,2,1.97,2,"monks-problems-2","attr5",0.6
0,2,2,2,2,3.43,1,"monks-problems-2","attr5",0.6
1,2,2,2,3,0.95,1,"monks-problems-2","attr5",0.6
0,2,2,2,3,2.61,1,"monks-problems-2","attr5",0.6
0,2,2,2,3,1.26,2,"monks-problems-2","attr5",0.6
0,2,2,2,3,4.54,2,"monks-problems-2","attr5",0.6
0,2,3,1,1,1.5,1,"monks-problems-2","attr5",0.6
0,2,3,1,1,1.8,2,"monks-problems-2","attr5",0.6
1,2,3,1,1,2.31,2,"monks-problems-2","attr5",0.6
0,2,3,1,2,0.88,1,"monks-problems-2","attr5",0.6
1,2,3,1,2,2.65,1,"monks-problems-2","attr5",0.6
0,2,3,1,2,3.98,2,"monks-problems-2","attr5",0.6
0,2,3,1,2,3.88,2,"monks-problems-2","attr5",0.6
1,2,3,1,3,0.86,2,"monks-problems-2","attr5",0.6
1,2,3,1,3,2.27,1,"monks-problems-2","attr5",0.6
1,2,3,1,3,4.17,1,"monks-problems-2","attr5",0.6
1,2,3,2,1,1.39,2,"monks-problems-2","attr5",0.6
1,2,3,2,1,1.52,1,"monks-problems-2","attr5",0.6
1,2,3,2,1,4.02,1,"monks-problems-2","attr5",0.6
0,2,3,2,1,3.51,2,"monks-problems-2","attr5",0.6
