"Wifes_age","Wifes_education","Husbands_education","Number_of_children_ever_born","Wifes_religion","Wifes_now_working","Husbands_occupation","Standard_of_living_index","Media_exposure","class","dataset_name","altered_attribute","noise_level"
25.09,"2","3",3,"1","1","2","3","0","P","cmc","Wifes_age",0.2
45.33,"1","3",10,"1","1","3","4","0","P","cmc","Wifes_age",0.2
42.3,"2","3",7,"1","1","3","4","0","P","cmc","Wifes_age",0.2
44.3,"3","2",9,"1","1","3","3","0","P","cmc","Wifes_age",0.2
37.16,"3","3",8,"1","1","3","2","0","P","cmc","Wifes_age",0.2
22.36,"4","4",0,"1","1","3","3","0","P","cmc","Wifes_age",0.2
37.99,"2","3",6,"1","1","3","2","0","P","cmc","Wifes_age",0.2
18.03,"3","3",1,"1","0","3","2","0","P","cmc","Wifes_age",0.2
26.59,"2","3",3,"1","1","3","4","0","P","cmc","Wifes_age",0.2
43.79,"1","1",8,"1","1","2","2","1","P","cmc","Wifes_age",0.2
38.34,"1","3",2,"1","0","3","3","1","P","cmc","Wifes_age",0.2
41.69,"1","4",4,"1","1","1","3","0","P","cmc","Wifes_age",0.2
43.96,"4","4",1,"1","0","1","4","0","P","cmc","Wifes_age",0.2
42.8,"2","4",1,"1","0","3","3","0","P","cmc","Wifes_age",0.2
36.78,"3","4",2,"1","1","2","3","0","P","cmc","Wifes_age",0.2
25.84,"2","4",0,"1","1","4","1","0","P","cmc","Wifes_age",0.2
44.12,"1","1",7,"1","1","2","4","0","P","cmc","Wifes_age",0.2
37.38,"2","2",6,"1","1","2","4","0","P","cmc","Wifes_age",0.2
34.61,"2","2",8,"1","1","2","3","0","P","cmc","Wifes_age",0.2
40.19,"2","1",5,"1","1","2","1","1","P","cmc","Wifes_age",0.2
27.23,"3","4",1,"1","0","4","1","0","P","cmc","Wifes_age",0.2
21.67,"3","4",0,"1","0","3","1","0","P","cmc","Wifes_age",0.2
45.87,"4","4",1,"0","1","1","4","0","P","cmc","Wifes_age",0.2
41.64,"4","4",1,"1","1","1","4","0","P","cmc","Wifes_age",0.2
48.25,"4","4",5,"1","1","1","4","0","P","cmc","Wifes_age",0.2
38.22,"2","4",8,"1","1","3","3","0","P","cmc","Wifes_age",0.2
35.57,"4","4",1,"1","0","1","4","0","P","cmc","Wifes_age",0.2
28.23,"4","4",0,"1","0","1","4","0","P","cmc","Wifes_age",0.2
