"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1,1,1,1,2,2.14,"monks-problems-2","attr6",0.5
0,1,1,1,1,4,1.04,"monks-problems-2","attr6",0.5
0,1,1,1,2,1,1.46,"monks-problems-2","attr6",0.5
0,1,1,1,2,1,2.13,"monks-problems-2","attr6",0.5
0,1,1,1,2,2,1.17,"monks-problems-2","attr6",0.5
0,1,1,1,2,3,1.01,"monks-problems-2","attr6",0.5
0,1,1,1,2,4,0.96,"monks-problems-2","attr6",0.5
0,1,1,1,3,2,0.82,"monks-problems-2","attr6",0.5
0,1,1,1,3,4,0.68,"monks-problems-2","attr6",0.5
0,1,1,2,1,1,0.94,"monks-problems-2","attr6",0.5
0,1,1,2,1,1,2.01,"monks-problems-2","attr6",0.5
0,1,1,2,2,3,1.46,"monks-problems-2","attr6",0.5
0,1,1,2,2,4,1.29,"monks-problems-2","attr6",0.5
1,1,1,2,2,4,1.91,"monks-problems-2","attr6",0.5
0,1,1,2,3,1,2.23,"monks-problems-2","attr6",0.5
1,1,1,2,3,2,1.73,"monks-problems-2","attr6",0.5
0,1,2,1,1,1,2.03,"monks-problems-2","attr6",0.5
0,1,2,1,2,1,2.12,"monks-problems-2","attr6",0.5
1,1,2,1,2,2,1.58,"monks-problems-2","attr6",0.5
0,1,2,1,2,3,1.3,"monks-problems-2","attr6",0.5
1,1,2,1,2,3,1.83,"monks-problems-2","attr6",0.5
0,1,2,1,2,4,0.55,"monks-problems-2","attr6",0.5
0,1,2,1,3,1,0.69,"monks-problems-2","attr6",0.5
0,1,2,1,3,1,1.51,"monks-problems-2","attr6",0.5
1,1,2,1,3,2,1.9,"monks-problems-2","attr6",0.5
0,1,2,1,3,3,1.21,"monks-problems-2","attr6",0.5
1,1,2,1,3,3,1.86,"monks-problems-2","attr6",0.5
0,1,2,1,3,4,0.69,"monks-problems-2","attr6",0.5
1,1,2,1,3,4,1.92,"monks-problems-2","attr6",0.5
0,1,2,2,1,2,1,"monks-problems-2","attr6",0.5
0,1,2,2,1,4,1.06,"monks-problems-2","attr6",0.5
1,1,2,2,2,3,1.11,"monks-problems-2","attr6",0.5
1,1,2,2,2,4,0.94,"monks-problems-2","attr6",0.5
0,1,2,2,3,1,0.98,"monks-problems-2","attr6",0.5
1,1,2,2,3,1,2.28,"monks-problems-2","attr6",0.5
1,1,2,2,3,3,1.4,"monks-problems-2","attr6",0.5
0,1,2,2,3,3,1.79,"monks-problems-2","attr6",0.5
1,1,2,2,3,4,1.12,"monks-problems-2","attr6",0.5
0,1,2,2,3,4,2,"monks-problems-2","attr6",0.5
0,1,3,1,1,1,2.33,"monks-problems-2","attr6",0.5
0,1,3,1,1,2,2.23,"monks-problems-2","attr6",0.5
0,1,3,1,1,3,1.27,"monks-problems-2","attr6",0.5
0,1,3,1,1,3,1.92,"monks-problems-2","attr6",0.5
0,1,3,1,2,2,1.26,"monks-problems-2","attr6",0.5
1,1,3,1,2,2,2.18,"monks-problems-2","attr6",0.5
1,1,3,1,2,3,1.68,"monks-problems-2","attr6",0.5
0,1,3,1,2,4,0.77,"monks-problems-2","attr6",0.5
1,1,3,1,3,2,2.34,"monks-problems-2","attr6",0.5
0,1,3,1,3,3,0.88,"monks-problems-2","attr6",0.5
1,1,3,1,3,4,2.33,"monks-problems-2","attr6",0.5
0,1,3,2,1,3,1.16,"monks-problems-2","attr6",0.5
1,1,3,2,1,3,1.73,"monks-problems-2","attr6",0.5
0,1,3,2,1,4,0.87,"monks-problems-2","attr6",0.5
1,1,3,2,2,1,1.68,"monks-problems-2","attr6",0.5
0,1,3,2,2,3,2.05,"monks-problems-2","attr6",0.5
0,1,3,2,2,4,1.11,"monks-problems-2","attr6",0.5
1,1,3,2,3,2,1.3,"monks-problems-2","attr6",0.5
0,2,1,1,1,1,1.07,"monks-problems-2","attr6",0.5
0,2,1,1,1,2,2.2,"monks-problems-2","attr6",0.5
0,2,1,1,1,3,0.94,"monks-problems-2","attr6",0.5
1,2,1,1,2,2,2.36,"monks-problems-2","attr6",0.5
0,2,1,1,3,1,2.05,"monks-problems-2","attr6",0.5
1,2,1,1,3,2,1.75,"monks-problems-2","attr6",0.5
1,2,1,1,3,3,1.98,"monks-problems-2","attr6",0.5
0,2,1,1,3,4,1.23,"monks-problems-2","attr6",0.5
0,2,1,2,1,1,0.64,"monks-problems-2","attr6",0.5
1,2,1,2,1,2,1.98,"monks-problems-2","attr6",0.5
0,2,1,2,1,4,0.8,"monks-problems-2","attr6",0.5
1,2,1,2,2,2,0.61,"monks-problems-2","attr6",0.5
0,2,1,2,2,4,2.52,"monks-problems-2","attr6",0.5
0,2,1,2,3,1,1.04,"monks-problems-2","attr6",0.5
1,2,1,2,3,1,2.13,"monks-problems-2","attr6",0.5
0,2,1,2,3,2,2.03,"monks-problems-2","attr6",0.5
0,2,1,2,3,3,1.6,"monks-problems-2","attr6",0.5
0,2,1,2,3,4,2.02,"monks-problems-2","attr6",0.5
0,2,2,1,1,3,1.34,"monks-problems-2","attr6",0.5
1,2,2,1,1,4,2.34,"monks-problems-2","attr6",0.5
0,2,2,1,2,1,0.87,"monks-problems-2","attr6",0.5
1,2,2,1,2,3,1.38,"monks-problems-2","attr6",0.5
1,2,2,1,3,3,1.38,"monks-problems-2","attr6",0.5
0,2,2,1,3,3,2.2,"monks-problems-2","attr6",0.5
