"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,0.02,1,1,1,2,2,"monks-problems-2","attr1",0.9
0,1.11,1,1,1,4,1,"monks-problems-2","attr1",0.9
0,-0.15,1,1,2,1,1,"monks-problems-2","attr1",0.9
0,0.8,1,1,2,1,2,"monks-problems-2","attr1",0.9
0,2.1,1,1,2,2,1,"monks-problems-2","attr1",0.9
0,1.39,1,1,2,3,1,"monks-problems-2","attr1",0.9
0,0.96,1,1,2,4,1,"monks-problems-2","attr1",0.9
0,0.49,1,1,3,2,1,"monks-problems-2","attr1",0.9
0,2.52,1,1,3,4,1,"monks-problems-2","attr1",0.9
0,0.49,1,2,1,1,1,"monks-problems-2","attr1",0.9
0,1.17,1,2,1,1,2,"monks-problems-2","attr1",0.9
0,-0.32,1,2,2,3,1,"monks-problems-2","attr1",0.9
0,0.79,1,2,2,4,1,"monks-problems-2","attr1",0.9
1,1.06,1,2,2,4,2,"monks-problems-2","attr1",0.9
0,-0.08,1,2,3,1,2,"monks-problems-2","attr1",0.9
1,1.66,1,2,3,2,2,"monks-problems-2","attr1",0.9
0,1.57,2,1,1,1,2,"monks-problems-2","attr1",0.9
0,0.43,2,1,2,1,2,"monks-problems-2","attr1",0.9
1,-0.39,2,1,2,2,2,"monks-problems-2","attr1",0.9
0,0.75,2,1,2,3,1,"monks-problems-2","attr1",0.9
1,1.4,2,1,2,3,2,"monks-problems-2","attr1",0.9
0,1.33,2,1,2,4,1,"monks-problems-2","attr1",0.9
0,0.79,2,1,3,1,1,"monks-problems-2","attr1",0.9
0,0.76,2,1,3,1,2,"monks-problems-2","attr1",0.9
1,1.73,2,1,3,2,2,"monks-problems-2","attr1",0.9
0,1.59,2,1,3,3,1,"monks-problems-2","attr1",0.9
1,1.27,2,1,3,3,2,"monks-problems-2","attr1",0.9
0,0.56,2,1,3,4,1,"monks-problems-2","attr1",0.9
1,1.91,2,1,3,4,2,"monks-problems-2","attr1",0.9
0,1.39,2,2,1,2,1,"monks-problems-2","attr1",0.9
0,-1.1,2,2,1,4,1,"monks-problems-2","attr1",0.9
1,0.58,2,2,2,3,1,"monks-problems-2","attr1",0.9
1,3.28,2,2,2,4,1,"monks-problems-2","attr1",0.9
0,0.77,2,2,3,1,1,"monks-problems-2","attr1",0.9
1,0.1,2,2,3,1,2,"monks-problems-2","attr1",0.9
1,1.57,2,2,3,3,1,"monks-problems-2","attr1",0.9
0,1.42,2,2,3,3,2,"monks-problems-2","attr1",0.9
1,0.93,2,2,3,4,1,"monks-problems-2","attr1",0.9
0,0.7,2,2,3,4,2,"monks-problems-2","attr1",0.9
0,1.54,3,1,1,1,2,"monks-problems-2","attr1",0.9
0,1.5,3,1,1,2,2,"monks-problems-2","attr1",0.9
0,1.42,3,1,1,3,1,"monks-problems-2","attr1",0.9
0,2.02,3,1,1,3,2,"monks-problems-2","attr1",0.9
