"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1,1,1.11,1,2,2,"monks-problems-2","attr3",0.4
0,1,1,0.86,1,4,1,"monks-problems-2","attr3",0.4
0,1,1,1.45,2,1,1,"monks-problems-2","attr3",0.4
0,1,1,0.79,2,1,2,"monks-problems-2","attr3",0.4
0,1,1,1.01,2,2,1,"monks-problems-2","attr3",0.4
0,1,1,0.7,2,3,1,"monks-problems-2","attr3",0.4
0,1,1,1.01,2,4,1,"monks-problems-2","attr3",0.4
0,1,1,1.23,3,2,1,"monks-problems-2","attr3",0.4
0,1,1,0.88,3,4,1,"monks-problems-2","attr3",0.4
0,1,1,2.19,1,1,1,"monks-problems-2","attr3",0.4
0,1,1,2.22,1,1,2,"monks-problems-2","attr3",0.4
0,1,1,1.55,2,3,1,"monks-problems-2","attr3",0.4
0,1,1,2.17,2,4,1,"monks-problems-2","attr3",0.4
1,1,1,2.09,2,4,2,"monks-problems-2","attr3",0.4
0,1,1,1.87,3,1,2,"monks-problems-2","attr3",0.4
1,1,1,2.06,3,2,2,"monks-problems-2","attr3",0.4
0,1,2,0.91,1,1,2,"monks-problems-2","attr3",0.4
0,1,2,1.06,2,1,2,"monks-problems-2","attr3",0.4
1,1,2,0.73,2,2,2,"monks-problems-2","attr3",0.4
0,1,2,1.24,2,3,1,"monks-problems-2","attr3",0.4
1,1,2,1.01,2,3,2,"monks-problems-2","attr3",0.4
0,1,2,0.93,2,4,1,"monks-problems-2","attr3",0.4
0,1,2,0.81,3,1,1,"monks-problems-2","attr3",0.4
0,1,2,0.64,3,1,2,"monks-problems-2","attr3",0.4
1,1,2,1.51,3,2,2,"monks-problems-2","attr3",0.4
0,1,2,1.06,3,3,1,"monks-problems-2","attr3",0.4
1,1,2,1.1,3,3,2,"monks-problems-2","attr3",0.4
0,1,2,1,3,4,1,"monks-problems-2","attr3",0.4
1,1,2,1.03,3,4,2,"monks-problems-2","attr3",0.4
0,1,2,1.73,1,2,1,"monks-problems-2","attr3",0.4
0,1,2,1.99,1,4,1,"monks-problems-2","attr3",0.4
1,1,2,2.17,2,3,1,"monks-problems-2","attr3",0.4
1,1,2,1.91,2,4,1,"monks-problems-2","attr3",0.4
0,1,2,1.97,3,1,1,"monks-problems-2","attr3",0.4
1,1,2,1.91,3,1,2,"monks-problems-2","attr3",0.4
1,1,2,2.48,3,3,1,"monks-problems-2","attr3",0.4
0,1,2,2.14,3,3,2,"monks-problems-2","attr3",0.4
1,1,2,2.02,3,4,1,"monks-problems-2","attr3",0.4
0,1,2,2.19,3,4,2,"monks-problems-2","attr3",0.4
0,1,3,1.02,1,1,2,"monks-problems-2","attr3",0.4
0,1,3,1,1,2,2,"monks-problems-2","attr3",0.4
0,1,3,0.74,1,3,1,"monks-problems-2","attr3",0.4
0,1,3,0.65,1,3,2,"monks-problems-2","attr3",0.4
0,1,3,0.92,2,2,1,"monks-problems-2","attr3",0.4
1,1,3,1,2,2,2,"monks-problems-2","attr3",0.4
1,1,3,0.85,2,3,2,"monks-problems-2","attr3",0.4
