"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
2,50.24,12500,98,"2","blood-transfusion-service-center","V2",0.4
0,15.15,3250,28,"2","blood-transfusion-service-center","V2",0.4
1,19.41,4000,35,"2","blood-transfusion-service-center","V2",0.4
2,19.07,5000,45,"2","blood-transfusion-service-center","V2",0.4
1,22.87,6000,77,"1","blood-transfusion-service-center","V2",0.4
4,3.26,1000,4,"1","blood-transfusion-service-center","V2",0.4
2,9.83,1750,14,"2","blood-transfusion-service-center","V2",0.4
1,10.24,3000,35,"1","blood-transfusion-service-center","V2",0.4
2,7.48,2250,22,"2","blood-transfusion-service-center","V2",0.4
5,45.41,11500,98,"2","blood-transfusion-service-center","V2",0.4
4,19.97,5750,58,"1","blood-transfusion-service-center","V2",0.4
0,2.01,750,4,"1","blood-transfusion-service-center","V2",0.4
2,9.07,2500,28,"2","blood-transfusion-service-center","V2",0.4
1,13.14,3250,47,"1","blood-transfusion-service-center","V2",0.4
2,7.59,1500,15,"2","blood-transfusion-service-center","V2",0.4
2,8.67,1250,11,"2","blood-transfusion-service-center","V2",0.4
2,15.89,3500,48,"2","blood-transfusion-service-center","V2",0.4
2,12.03,3750,49,"2","blood-transfusion-service-center","V2",0.4
2,9.51,1500,15,"2","blood-transfusion-service-center","V2",0.4
2,4.88,750,4,"2","blood-transfusion-service-center","V2",0.4
2,3.15,750,4,"2","blood-transfusion-service-center","V2",0.4
4,14.14,2750,28,"1","blood-transfusion-service-center","V2",0.4
2,7.27,1500,16,"2","blood-transfusion-service-center","V2",0.4
2,5.64,1500,16,"2","blood-transfusion-service-center","V2",0.4
9,7.64,2250,16,"1","blood-transfusion-service-center","V2",0.4
4,16.07,3500,40,"1","blood-transfusion-service-center","V2",0.4
4,0.84,1500,14,"1","blood-transfusion-service-center","V2",0.4
4,11.64,3000,34,"2","blood-transfusion-service-center","V2",0.4
4,2.37,1250,11,"2","blood-transfusion-service-center","V2",0.4
4,3.28,2000,21,"1","blood-transfusion-service-center","V2",0.4
1,14.52,3500,58,"1","blood-transfusion-service-center","V2",0.4
4,9.7,2500,28,"2","blood-transfusion-service-center","V2",0.4
4,5.27,2500,28,"2","blood-transfusion-service-center","V2",0.4
4,8.35,2250,26,"2","blood-transfusion-service-center","V2",0.4
2,16.98,4000,64,"1","blood-transfusion-service-center","V2",0.4
2,9.5,2000,28,"2","blood-transfusion-service-center","V2",0.4
2,12.69,3000,47,"2","blood-transfusion-service-center","V2",0.4
4,7.68,1500,16,"2","blood-transfusion-service-center","V2",0.4
2,14.45,3500,57,"2","blood-transfusion-service-center","V2",0.4
4,7.86,1750,22,"2","blood-transfusion-service-center","V2",0.4
2,12.74,3250,53,"2","blood-transfusion-service-center","V2",0.4
2,2.58,1250,16,"1","blood-transfusion-service-center","V2",0.4
2,5.59,1250,16,"2","blood-transfusion-service-center","V2",0.4
2,7.15,1250,16,"1","blood-transfusion-service-center","V2",0.4
4,25.31,5000,69,"2","blood-transfusion-service-center","V2",0.4
4,7.97,2250,28,"2","blood-transfusion-service-center","V2",0.4
2,9.03,2250,36,"1","blood-transfusion-service-center","V2",0.4
2,-2.97,500,2,"1","blood-transfusion-service-center","V2",0.4
2,0.15,500,2,"1","blood-transfusion-service-center","V2",0.4
2,5.01,500,2,"1","blood-transfusion-service-center","V2",0.4
2,10.41,2750,46,"1","blood-transfusion-service-center","V2",0.4
2,12.33,2750,46,"2","blood-transfusion-service-center","V2",0.4
2,7.56,1500,22,"1","blood-transfusion-service-center","V2",0.4
2,9.78,3000,52,"1","blood-transfusion-service-center","V2",0.4
4,5.04,1250,14,"2","blood-transfusion-service-center","V2",0.4
4,19.54,4750,69,"2","blood-transfusion-service-center","V2",0.4
4,7.27,2000,26,"2","blood-transfusion-service-center","V2",0.4
2,7.48,1750,28,"2","blood-transfusion-service-center","V2",0.4
2,14.47,4000,81,"1","blood-transfusion-service-center","V2",0.4
3,3.31,1500,21,"1","blood-transfusion-service-center","V2",0.4
2,8.23,1750,29,"1","blood-transfusion-service-center","V2",0.4
2,11.26,2000,35,"2","blood-transfusion-service-center","V2",0.4
2,10.42,2500,49,"1","blood-transfusion-service-center","V2",0.4
4,4.84,1250,16,"2","blood-transfusion-service-center","V2",0.4
2,2.31,750,9,"2","blood-transfusion-service-center","V2",0.4
3,19.3,4000,74,"1","blood-transfusion-service-center","V2",0.4
2,6.57,1000,14,"2","blood-transfusion-service-center","V2",0.4
0,5.28,500,4,"1","blood-transfusion-service-center","V2",0.4
4,8.46,1750,25,"1","blood-transfusion-service-center","V2",0.4
1,9.64,2250,51,"1","blood-transfusion-service-center","V2",0.4
2,5.17,1000,16,"1","blood-transfusion-service-center","V2",0.4
2,4.62,1000,16,"1","blood-transfusion-service-center","V2",0.4
4,14.2,4250,71,"2","blood-transfusion-service-center","V2",0.4
2,7.03,500,4,"1","blood-transfusion-service-center","V2",0.4
2,-0.68,500,4,"2","blood-transfusion-service-center","V2",0.4
2,4.22,500,4,"2","blood-transfusion-service-center","V2",0.4
2,1.11,1000,16,"2","blood-transfusion-service-center","V2",0.4
2,-0.09,500,4,"1","blood-transfusion-service-center","V2",0.4
2,0.34,500,4,"1","blood-transfusion-service-center","V2",0.4
2,-0.8,500,4,"1","blood-transfusion-service-center","V2",0.4
4,5.84,1500,23,"2","blood-transfusion-service-center","V2",0.4
2,2.02,1000,16,"1","blood-transfusion-service-center","V2",0.4
2,4.37,1000,16,"1","blood-transfusion-service-center","V2",0.4
2,8.71,1000,16,"1","blood-transfusion-service-center","V2",0.4
2,7.72,1500,28,"2","blood-transfusion-service-center","V2",0.4
2,2.05,1500,28,"1","blood-transfusion-service-center","V2",0.4
4,3.12,500,4,"1","blood-transfusion-service-center","V2",0.4
4,2.17,500,4,"1","blood-transfusion-service-center","V2",0.4
4,6.54,500,4,"1","blood-transfusion-service-center","V2",0.4
2,8.18,1750,35,"2","blood-transfusion-service-center","V2",0.4
4,1.4,500,4,"2","blood-transfusion-service-center","V2",0.4
4,-0.95,500,4,"1","blood-transfusion-service-center","V2",0.4
4,2.11,500,4,"1","blood-transfusion-service-center","V2",0.4
4,4.78,500,4,"1","blood-transfusion-service-center","V2",0.4
12,8.91,2750,23,"1","blood-transfusion-service-center","V2",0.4
4,5.21,1750,28,"1","blood-transfusion-service-center","V2",0.4
3,19.3,4250,86,"1","blood-transfusion-service-center","V2",0.4
4,11.14,2250,38,"2","blood-transfusion-service-center","V2",0.4
4,3.32,1000,14,"2","blood-transfusion-service-center","V2",0.4
5,5.86,1750,26,"2","blood-transfusion-service-center","V2",0.4
4,7.37,2000,34,"2","blood-transfusion-service-center","V2",0.4
2,15.58,3250,76,"2","blood-transfusion-service-center","V2",0.4
4,9.14,2250,40,"1","blood-transfusion-service-center","V2",0.4
2,5.6,1250,26,"1","blood-transfusion-service-center","V2",0.4
2,8.81,1250,26,"1","blood-transfusion-service-center","V2",0.4
6,19.03,4250,70,"1","blood-transfusion-service-center","V2",0.4
0,10.84,2000,59,"1","blood-transfusion-service-center","V2",0.4
3,9.02,1250,26,"1","blood-transfusion-service-center","V2",0.4
2,2.27,750,14,"1","blood-transfusion-service-center","V2",0.4
2,9.76,2500,64,"1","blood-transfusion-service-center","V2",0.4
4,5.39,1250,23,"2","blood-transfusion-service-center","V2",0.4
4,10.07,2250,46,"1","blood-transfusion-service-center","V2",0.4
4,3.83,1250,23,"1","blood-transfusion-service-center","V2",0.4
4,8.53,2000,40,"2","blood-transfusion-service-center","V2",0.4
2,10.34,3000,82,"1","blood-transfusion-service-center","V2",0.4
11,24.83,6000,64,"1","blood-transfusion-service-center","V2",0.4
2,4.79,1750,46,"2","blood-transfusion-service-center","V2",0.4
4,10.46,2750,61,"1","blood-transfusion-service-center","V2",0.4
1,10.25,1750,57,"1","blood-transfusion-service-center","V2",0.4
2,10.2,2750,79,"2","blood-transfusion-service-center","V2",0.4
2,1.37,750,16,"2","blood-transfusion-service-center","V2",0.4
4,6.37,1250,26,"2","blood-transfusion-service-center","V2",0.4
2,-1,1500,41,"2","blood-transfusion-service-center","V2",0.4
2,5.24,1250,33,"2","blood-transfusion-service-center","V2",0.4
2,4.48,1000,26,"1","blood-transfusion-service-center","V2",0.4
2,10.48,1250,34,"1","blood-transfusion-service-center","V2",0.4
4,6.69,2000,46,"2","blood-transfusion-service-center","V2",0.4
2,2.13,1000,26,"1","blood-transfusion-service-center","V2",0.4
4,13.34,2000,48,"2","blood-transfusion-service-center","V2",0.4
2,2.86,500,10,"2","blood-transfusion-service-center","V2",0.4
4,4.99,1250,28,"1","blood-transfusion-service-center","V2",0.4
2,13.2,3000,95,"1","blood-transfusion-service-center","V2",0.4
2,0.96,500,10,"1","blood-transfusion-service-center","V2",0.4
4,3.17,1500,35,"1","blood-transfusion-service-center","V2",0.4
2,12.8,2750,88,"1","blood-transfusion-service-center","V2",0.4
2,3.21,750,19,"1","blood-transfusion-service-center","V2",0.4
2,4.77,1250,37,"1","blood-transfusion-service-center","V2",0.4
2,8.93,3000,98,"1","blood-transfusion-service-center","V2",0.4
9,3.14,1250,19,"1","blood-transfusion-service-center","V2",0.4
2,3.13,500,11,"1","blood-transfusion-service-center","V2",0.4
2,6.78,2250,74,"1","blood-transfusion-service-center","V2",0.4
5,15.17,3500,86,"1","blood-transfusion-service-center","V2",0.4
4,5.9,750,16,"1","blood-transfusion-service-center","V2",0.4
4,5.21,750,16,"1","blood-transfusion-service-center","V2",0.4
4,-1.1,500,9,"2","blood-transfusion-service-center","V2",0.4
4,3.3,750,16,"2","blood-transfusion-service-center","V2",0.4
6,3.02,750,14,"1","blood-transfusion-service-center","V2",0.4
2,4.11,500,11,"1","blood-transfusion-service-center","V2",0.4
2,2.9,500,11,"2","blood-transfusion-service-center","V2",0.4
2,-1.06,500,11,"1","blood-transfusion-service-center","V2",0.4
2,6.21,1750,58,"2","blood-transfusion-service-center","V2",0.4
4,8.63,1500,39,"1","blood-transfusion-service-center","V2",0.4
4,13.18,2750,78,"1","blood-transfusion-service-center","V2",0.4
2,5.28,250,2,"2","blood-transfusion-service-center","V2",0.4
2,-1.29,250,2,"1","blood-transfusion-service-center","V2",0.4
2,-0.57,250,2,"1","blood-transfusion-service-center","V2",0.4
2,0.13,250,2,"1","blood-transfusion-service-center","V2",0.4
2,3.32,250,2,"1","blood-transfusion-service-center","V2",0.4
2,1.24,250,2,"1","blood-transfusion-service-center","V2",0.4
2,4.46,250,2,"1","blood-transfusion-service-center","V2",0.4
2,2.31,250,2,"1","blood-transfusion-service-center","V2",0.4
2,1.33,250,2,"1","blood-transfusion-service-center","V2",0.4
2,5.27,250,2,"1","blood-transfusion-service-center","V2",0.4
2,2.21,250,2,"2","blood-transfusion-service-center","V2",0.4
2,2.62,250,2,"2","blood-transfusion-service-center","V2",0.4
2,1.07,250,2,"2","blood-transfusion-service-center","V2",0.4
2,0.61,250,2,"1","blood-transfusion-service-center","V2",0.4
2,-0.68,250,2,"1","blood-transfusion-service-center","V2",0.4
2,-1.99,250,2,"1","blood-transfusion-service-center","V2",0.4
2,0.48,250,2,"1","blood-transfusion-service-center","V2",0.4
2,1.06,250,2,"1","blood-transfusion-service-center","V2",0.4
2,5.27,250,2,"1","blood-transfusion-service-center","V2",0.4
2,3.75,250,2,"1","blood-transfusion-service-center","V2",0.4
2,0.17,250,2,"1","blood-transfusion-service-center","V2",0.4
2,3.18,250,2,"1","blood-transfusion-service-center","V2",0.4
11,7.46,2500,35,"1","blood-transfusion-service-center","V2",0.4
11,4.28,1000,16,"2","blood-transfusion-service-center","V2",0.4
4,6.1,1250,33,"2","blood-transfusion-service-center","V2",0.4
4,2.04,1500,41,"2","blood-transfusion-service-center","V2",0.4
2,5.79,750,22,"1","blood-transfusion-service-center","V2",0.4
4,2.39,1000,26,"2","blood-transfusion-service-center","V2",0.4
10,-0.23,1000,16,"1","blood-transfusion-service-center","V2",0.4
2,1.1,1000,35,"1","blood-transfusion-service-center","V2",0.4
4,7.4,3000,88,"1","blood-transfusion-service-center","V2",0.4
13,7.04,2000,26,"1","blood-transfusion-service-center","V2",0.4
11,10.93,2250,33,"1","blood-transfusion-service-center","V2",0.4
4,3.69,1250,34,"1","blood-transfusion-service-center","V2",0.4
4,1.13,1000,26,"1","blood-transfusion-service-center","V2",0.4
8,14.22,3750,77,"1","blood-transfusion-service-center","V2",0.4
4,5.01,1250,35,"2","blood-transfusion-service-center","V2",0.4
4,7.58,1750,52,"1","blood-transfusion-service-center","V2",0.4
4,8.05,1750,52,"1","blood-transfusion-service-center","V2",0.4
2,3.43,1000,35,"1","blood-transfusion-service-center","V2",0.4
11,10.82,2750,42,"1","blood-transfusion-service-center","V2",0.4
2,4.62,500,14,"1","blood-transfusion-service-center","V2",0.4
2,8.69,1250,47,"2","blood-transfusion-service-center","V2",0.4
9,6.07,2000,38,"2","blood-transfusion-service-center","V2",0.4
4,7.15,1500,47,"1","blood-transfusion-service-center","V2",0.4
11,7.04,1750,29,"1","blood-transfusion-service-center","V2",0.4
9,12.09,2250,45,"1","blood-transfusion-service-center","V2",0.4
4,8.17,1500,52,"1","blood-transfusion-service-center","V2",0.4
4,9.51,1750,58,"1","blood-transfusion-service-center","V2",0.4
6,1.3,500,11,"2","blood-transfusion-service-center","V2",0.4
4,9.44,1750,58,"1","blood-transfusion-service-center","V2",0.4
11,10.66,2250,38,"1","blood-transfusion-service-center","V2",0.4
11,3.04,1500,26,"1","blood-transfusion-service-center","V2",0.4
2,-0.18,500,16,"1","blood-transfusion-service-center","V2",0.4
2,10.21,1750,76,"1","blood-transfusion-service-center","V2",0.4
11,4.92,1500,27,"1","blood-transfusion-service-center","V2",0.4
11,6.07,750,14,"1","blood-transfusion-service-center","V2",0.4
4,2.54,250,4,"1","blood-transfusion-service-center","V2",0.4
4,-1.5,250,4,"1","blood-transfusion-service-center","V2",0.4
4,-0.26,250,4,"1","blood-transfusion-service-center","V2",0.4
4,-2.03,250,4,"1","blood-transfusion-service-center","V2",0.4
4,1.44,250,4,"1","blood-transfusion-service-center","V2",0.4
4,-7.27,250,4,"2","blood-transfusion-service-center","V2",0.4
4,3.83,250,4,"1","blood-transfusion-service-center","V2",0.4
4,1.68,250,4,"1","blood-transfusion-service-center","V2",0.4
4,2.9,250,4,"1","blood-transfusion-service-center","V2",0.4
4,0.48,250,4,"1","blood-transfusion-service-center","V2",0.4
4,4.35,250,4,"1","blood-transfusion-service-center","V2",0.4
4,1.44,250,4,"2","blood-transfusion-service-center","V2",0.4
4,-1.29,250,4,"2","blood-transfusion-service-center","V2",0.4
4,0.82,250,4,"1","blood-transfusion-service-center","V2",0.4
4,3.1,250,4,"2","blood-transfusion-service-center","V2",0.4
4,-2.38,250,4,"2","blood-transfusion-service-center","V2",0.4
4,0.83,250,4,"1","blood-transfusion-service-center","V2",0.4
4,1.14,750,24,"1","blood-transfusion-service-center","V2",0.4
4,-2.61,250,4,"1","blood-transfusion-service-center","V2",0.4
4,5.9,250,4,"1","blood-transfusion-service-center","V2",0.4
4,1.39,250,4,"1","blood-transfusion-service-center","V2",0.4
4,2.2,250,4,"2","blood-transfusion-service-center","V2",0.4
4,1.29,250,4,"1","blood-transfusion-service-center","V2",0.4
10,4.31,2000,39,"1","blood-transfusion-service-center","V2",0.4
14,7.17,1750,26,"1","blood-transfusion-service-center","V2",0.4
8,13.15,2500,63,"1","blood-transfusion-service-center","V2",0.4
11,6.21,750,15,"1","blood-transfusion-service-center","V2",0.4
4,0.79,500,14,"1","blood-transfusion-service-center","V2",0.4
2,7.54,1000,43,"1","blood-transfusion-service-center","V2",0.4
8,12.5,2250,58,"1","blood-transfusion-service-center","V2",0.4
8,9.9,2000,52,"2","blood-transfusion-service-center","V2",0.4
11,25.89,5500,98,"1","blood-transfusion-service-center","V2",0.4
4,5.37,750,25,"2","blood-transfusion-service-center","V2",0.4
11,18.23,4250,79,"2","blood-transfusion-service-center","V2",0.4
9,-2.54,500,11,"1","blood-transfusion-service-center","V2",0.4
4,6.61,1250,46,"1","blood-transfusion-service-center","V2",0.4
11,12.18,3000,58,"1","blood-transfusion-service-center","V2",0.4
7,10.04,3000,86,"1","blood-transfusion-service-center","V2",0.4
11,1.65,500,11,"1","blood-transfusion-service-center","V2",0.4
11,-0.33,500,11,"1","blood-transfusion-service-center","V2",0.4
11,4.84,500,11,"1","blood-transfusion-service-center","V2",0.4
