"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
-6.67,50,12500,98,"2","blood-transfusion-service-center","V1",0.6
-10.4,13,3250,28,"2","blood-transfusion-service-center","V1",0.6
2.76,16,4000,35,"2","blood-transfusion-service-center","V1",0.6
2.22,20,5000,45,"2","blood-transfusion-service-center","V1",0.6
6.63,24,6000,77,"1","blood-transfusion-service-center","V1",0.6
10.49,4,1000,4,"1","blood-transfusion-service-center","V1",0.6
1.34,7,1750,14,"2","blood-transfusion-service-center","V1",0.6
-2.46,12,3000,35,"1","blood-transfusion-service-center","V1",0.6
7.5,9,2250,22,"2","blood-transfusion-service-center","V1",0.6
1.97,46,11500,98,"2","blood-transfusion-service-center","V1",0.6
0.94,23,5750,58,"1","blood-transfusion-service-center","V1",0.6
-2.34,3,750,4,"1","blood-transfusion-service-center","V1",0.6
4.51,10,2500,28,"2","blood-transfusion-service-center","V1",0.6
-2.07,13,3250,47,"1","blood-transfusion-service-center","V1",0.6
-4.29,6,1500,15,"2","blood-transfusion-service-center","V1",0.6
-6.1,5,1250,11,"2","blood-transfusion-service-center","V1",0.6
4.83,14,3500,48,"2","blood-transfusion-service-center","V1",0.6
1.25,15,3750,49,"2","blood-transfusion-service-center","V1",0.6
6.65,6,1500,15,"2","blood-transfusion-service-center","V1",0.6
-4.6,3,750,4,"2","blood-transfusion-service-center","V1",0.6
7.24,3,750,4,"2","blood-transfusion-service-center","V1",0.6
8.85,11,2750,28,"1","blood-transfusion-service-center","V1",0.6
-1.63,6,1500,16,"2","blood-transfusion-service-center","V1",0.6
-1.49,6,1500,16,"2","blood-transfusion-service-center","V1",0.6
17.56,9,2250,16,"1","blood-transfusion-service-center","V1",0.6
-5.39,14,3500,40,"1","blood-transfusion-service-center","V1",0.6
0.95,6,1500,14,"1","blood-transfusion-service-center","V1",0.6
7.81,12,3000,34,"2","blood-transfusion-service-center","V1",0.6
5.2,5,1250,11,"2","blood-transfusion-service-center","V1",0.6
5.39,8,2000,21,"1","blood-transfusion-service-center","V1",0.6
4.05,14,3500,58,"1","blood-transfusion-service-center","V1",0.6
0.87,10,2500,28,"2","blood-transfusion-service-center","V1",0.6
7.21,10,2500,28,"2","blood-transfusion-service-center","V1",0.6
5.96,9,2250,26,"2","blood-transfusion-service-center","V1",0.6
15.59,16,4000,64,"1","blood-transfusion-service-center","V1",0.6
0.31,8,2000,28,"2","blood-transfusion-service-center","V1",0.6
9.65,12,3000,47,"2","blood-transfusion-service-center","V1",0.6
5.74,6,1500,16,"2","blood-transfusion-service-center","V1",0.6
-4.51,14,3500,57,"2","blood-transfusion-service-center","V1",0.6
-5.61,7,1750,22,"2","blood-transfusion-service-center","V1",0.6
0.02,13,3250,53,"2","blood-transfusion-service-center","V1",0.6
3.7,5,1250,16,"1","blood-transfusion-service-center","V1",0.6
7.4,5,1250,16,"2","blood-transfusion-service-center","V1",0.6
-7.79,5,1250,16,"1","blood-transfusion-service-center","V1",0.6
9.23,20,5000,69,"2","blood-transfusion-service-center","V1",0.6
9.18,9,2250,28,"2","blood-transfusion-service-center","V1",0.6
4.88,9,2250,36,"1","blood-transfusion-service-center","V1",0.6
7.69,2,500,2,"1","blood-transfusion-service-center","V1",0.6
1.01,2,500,2,"1","blood-transfusion-service-center","V1",0.6
-12.07,2,500,2,"1","blood-transfusion-service-center","V1",0.6
6.93,11,2750,46,"1","blood-transfusion-service-center","V1",0.6
0.8,11,2750,46,"2","blood-transfusion-service-center","V1",0.6
5.77,6,1500,22,"1","blood-transfusion-service-center","V1",0.6
5.46,12,3000,52,"1","blood-transfusion-service-center","V1",0.6
0.07,5,1250,14,"2","blood-transfusion-service-center","V1",0.6
-4.65,19,4750,69,"2","blood-transfusion-service-center","V1",0.6
9.49,8,2000,26,"2","blood-transfusion-service-center","V1",0.6
2.65,7,1750,28,"2","blood-transfusion-service-center","V1",0.6
12.86,16,4000,81,"1","blood-transfusion-service-center","V1",0.6
7.48,6,1500,21,"1","blood-transfusion-service-center","V1",0.6
2.69,7,1750,29,"1","blood-transfusion-service-center","V1",0.6
3.53,8,2000,35,"2","blood-transfusion-service-center","V1",0.6
5.78,10,2500,49,"1","blood-transfusion-service-center","V1",0.6
-2.77,5,1250,16,"2","blood-transfusion-service-center","V1",0.6
1.75,3,750,9,"2","blood-transfusion-service-center","V1",0.6
6.43,16,4000,74,"1","blood-transfusion-service-center","V1",0.6
-1.85,4,1000,14,"2","blood-transfusion-service-center","V1",0.6
-1.92,2,500,4,"1","blood-transfusion-service-center","V1",0.6
4.55,7,1750,25,"1","blood-transfusion-service-center","V1",0.6
-1.4,9,2250,51,"1","blood-transfusion-service-center","V1",0.6
-2.83,4,1000,16,"1","blood-transfusion-service-center","V1",0.6
-1.78,4,1000,16,"1","blood-transfusion-service-center","V1",0.6
4.25,17,4250,71,"2","blood-transfusion-service-center","V1",0.6
-2.48,2,500,4,"1","blood-transfusion-service-center","V1",0.6
7.42,2,500,4,"2","blood-transfusion-service-center","V1",0.6
3.44,2,500,4,"2","blood-transfusion-service-center","V1",0.6
10.14,4,1000,16,"2","blood-transfusion-service-center","V1",0.6
5.99,2,500,4,"1","blood-transfusion-service-center","V1",0.6
4.49,2,500,4,"1","blood-transfusion-service-center","V1",0.6
6.55,2,500,4,"1","blood-transfusion-service-center","V1",0.6
2.56,6,1500,23,"2","blood-transfusion-service-center","V1",0.6
-2.43,4,1000,16,"1","blood-transfusion-service-center","V1",0.6
7.19,4,1000,16,"1","blood-transfusion-service-center","V1",0.6
-1.32,4,1000,16,"1","blood-transfusion-service-center","V1",0.6
3.05,6,1500,28,"2","blood-transfusion-service-center","V1",0.6
6.39,6,1500,28,"1","blood-transfusion-service-center","V1",0.6
1.87,2,500,4,"1","blood-transfusion-service-center","V1",0.6
5.61,2,500,4,"1","blood-transfusion-service-center","V1",0.6
7.49,2,500,4,"1","blood-transfusion-service-center","V1",0.6
6,7,1750,35,"2","blood-transfusion-service-center","V1",0.6
3.39,2,500,4,"2","blood-transfusion-service-center","V1",0.6
-0.59,2,500,4,"1","blood-transfusion-service-center","V1",0.6
11.55,2,500,4,"1","blood-transfusion-service-center","V1",0.6
-3.05,2,500,4,"1","blood-transfusion-service-center","V1",0.6
11.34,11,2750,23,"1","blood-transfusion-service-center","V1",0.6
-4.56,7,1750,28,"1","blood-transfusion-service-center","V1",0.6
-0.9,17,4250,86,"1","blood-transfusion-service-center","V1",0.6
1.75,9,2250,38,"2","blood-transfusion-service-center","V1",0.6
8.49,4,1000,14,"2","blood-transfusion-service-center","V1",0.6
3.94,7,1750,26,"2","blood-transfusion-service-center","V1",0.6
4.27,8,2000,34,"2","blood-transfusion-service-center","V1",0.6
13.48,13,3250,76,"2","blood-transfusion-service-center","V1",0.6
3.81,9,2250,40,"1","blood-transfusion-service-center","V1",0.6
13.38,5,1250,26,"1","blood-transfusion-service-center","V1",0.6
8.55,5,1250,26,"1","blood-transfusion-service-center","V1",0.6
14.93,17,4250,70,"1","blood-transfusion-service-center","V1",0.6
-5.02,8,2000,59,"1","blood-transfusion-service-center","V1",0.6
3.49,5,1250,26,"1","blood-transfusion-service-center","V1",0.6
2.26,3,750,14,"1","blood-transfusion-service-center","V1",0.6
5.36,10,2500,64,"1","blood-transfusion-service-center","V1",0.6
-0.39,5,1250,23,"2","blood-transfusion-service-center","V1",0.6
-3.8,9,2250,46,"1","blood-transfusion-service-center","V1",0.6
7.26,5,1250,23,"1","blood-transfusion-service-center","V1",0.6
13.56,8,2000,40,"2","blood-transfusion-service-center","V1",0.6
-1.39,12,3000,82,"1","blood-transfusion-service-center","V1",0.6
8.41,24,6000,64,"1","blood-transfusion-service-center","V1",0.6
0.11,7,1750,46,"2","blood-transfusion-service-center","V1",0.6
3.98,11,2750,61,"1","blood-transfusion-service-center","V1",0.6
-1.84,7,1750,57,"1","blood-transfusion-service-center","V1",0.6
0.79,11,2750,79,"2","blood-transfusion-service-center","V1",0.6
-2.37,3,750,16,"2","blood-transfusion-service-center","V1",0.6
1.35,5,1250,26,"2","blood-transfusion-service-center","V1",0.6
2.18,6,1500,41,"2","blood-transfusion-service-center","V1",0.6
-1.57,5,1250,33,"2","blood-transfusion-service-center","V1",0.6
-4.29,4,1000,26,"1","blood-transfusion-service-center","V1",0.6
9.53,5,1250,34,"1","blood-transfusion-service-center","V1",0.6
6.87,8,2000,46,"2","blood-transfusion-service-center","V1",0.6
2.71,4,1000,26,"1","blood-transfusion-service-center","V1",0.6
4.7,8,2000,48,"2","blood-transfusion-service-center","V1",0.6
3.56,2,500,10,"2","blood-transfusion-service-center","V1",0.6
-0.29,5,1250,28,"1","blood-transfusion-service-center","V1",0.6
-3.92,12,3000,95,"1","blood-transfusion-service-center","V1",0.6
0.23,2,500,10,"1","blood-transfusion-service-center","V1",0.6
9.1,6,1500,35,"1","blood-transfusion-service-center","V1",0.6
-0.37,11,2750,88,"1","blood-transfusion-service-center","V1",0.6
-0.57,3,750,19,"1","blood-transfusion-service-center","V1",0.6
3.87,5,1250,37,"1","blood-transfusion-service-center","V1",0.6
2.98,12,3000,98,"1","blood-transfusion-service-center","V1",0.6
10.8,5,1250,19,"1","blood-transfusion-service-center","V1",0.6
-3.73,2,500,11,"1","blood-transfusion-service-center","V1",0.6
1.91,9,2250,74,"1","blood-transfusion-service-center","V1",0.6
12.08,14,3500,86,"1","blood-transfusion-service-center","V1",0.6
6.32,3,750,16,"1","blood-transfusion-service-center","V1",0.6
8.96,3,750,16,"1","blood-transfusion-service-center","V1",0.6
16.08,2,500,9,"2","blood-transfusion-service-center","V1",0.6
11.65,3,750,16,"2","blood-transfusion-service-center","V1",0.6
2.43,3,750,14,"1","blood-transfusion-service-center","V1",0.6
-1.08,2,500,11,"1","blood-transfusion-service-center","V1",0.6
2.83,2,500,11,"2","blood-transfusion-service-center","V1",0.6
-0.84,2,500,11,"1","blood-transfusion-service-center","V1",0.6
5.48,7,1750,58,"2","blood-transfusion-service-center","V1",0.6
9.47,6,1500,39,"1","blood-transfusion-service-center","V1",0.6
2.79,11,2750,78,"1","blood-transfusion-service-center","V1",0.6
2.99,1,250,2,"2","blood-transfusion-service-center","V1",0.6
-10.44,1,250,2,"1","blood-transfusion-service-center","V1",0.6
1.91,1,250,2,"1","blood-transfusion-service-center","V1",0.6
12.83,1,250,2,"1","blood-transfusion-service-center","V1",0.6
-0.35,1,250,2,"1","blood-transfusion-service-center","V1",0.6
2.94,1,250,2,"1","blood-transfusion-service-center","V1",0.6
4.19,1,250,2,"1","blood-transfusion-service-center","V1",0.6
-2.41,1,250,2,"1","blood-transfusion-service-center","V1",0.6
7.28,1,250,2,"1","blood-transfusion-service-center","V1",0.6
-4.75,1,250,2,"1","blood-transfusion-service-center","V1",0.6
2.19,1,250,2,"2","blood-transfusion-service-center","V1",0.6
1.35,1,250,2,"2","blood-transfusion-service-center","V1",0.6
3.18,1,250,2,"2","blood-transfusion-service-center","V1",0.6
6.21,1,250,2,"1","blood-transfusion-service-center","V1",0.6
-1.18,1,250,2,"1","blood-transfusion-service-center","V1",0.6
-1.24,1,250,2,"1","blood-transfusion-service-center","V1",0.6
-1.06,1,250,2,"1","blood-transfusion-service-center","V1",0.6
0.12,1,250,2,"1","blood-transfusion-service-center","V1",0.6
-0.06,1,250,2,"1","blood-transfusion-service-center","V1",0.6
2.25,1,250,2,"1","blood-transfusion-service-center","V1",0.6
2.34,1,250,2,"1","blood-transfusion-service-center","V1",0.6
0.32,1,250,2,"1","blood-transfusion-service-center","V1",0.6
11.02,10,2500,35,"1","blood-transfusion-service-center","V1",0.6
15.08,4,1000,16,"2","blood-transfusion-service-center","V1",0.6
1.01,5,1250,33,"2","blood-transfusion-service-center","V1",0.6
14.25,6,1500,41,"2","blood-transfusion-service-center","V1",0.6
1.09,3,750,22,"1","blood-transfusion-service-center","V1",0.6
15.07,4,1000,26,"2","blood-transfusion-service-center","V1",0.6
17.17,4,1000,16,"1","blood-transfusion-service-center","V1",0.6
-0.23,4,1000,35,"1","blood-transfusion-service-center","V1",0.6
3.9,12,3000,88,"1","blood-transfusion-service-center","V1",0.6
16.62,8,2000,26,"1","blood-transfusion-service-center","V1",0.6
13.75,9,2250,33,"1","blood-transfusion-service-center","V1",0.6
6.65,5,1250,34,"1","blood-transfusion-service-center","V1",0.6
5.68,4,1000,26,"1","blood-transfusion-service-center","V1",0.6
0.13,15,3750,77,"1","blood-transfusion-service-center","V1",0.6
10.3,5,1250,35,"2","blood-transfusion-service-center","V1",0.6
12.5,7,1750,52,"1","blood-transfusion-service-center","V1",0.6
9.4,7,1750,52,"1","blood-transfusion-service-center","V1",0.6
0.22,4,1000,35,"1","blood-transfusion-service-center","V1",0.6
14.61,11,2750,42,"1","blood-transfusion-service-center","V1",0.6
7.23,2,500,14,"1","blood-transfusion-service-center","V1",0.6
0.21,5,1250,47,"2","blood-transfusion-service-center","V1",0.6
5.42,8,2000,38,"2","blood-transfusion-service-center","V1",0.6
-0.68,6,1500,47,"1","blood-transfusion-service-center","V1",0.6
16.3,7,1750,29,"1","blood-transfusion-service-center","V1",0.6
6,9,2250,45,"1","blood-transfusion-service-center","V1",0.6
3.92,6,1500,52,"1","blood-transfusion-service-center","V1",0.6
10.65,7,1750,58,"1","blood-transfusion-service-center","V1",0.6
3.28,2,500,11,"2","blood-transfusion-service-center","V1",0.6
1.97,7,1750,58,"1","blood-transfusion-service-center","V1",0.6
20.89,9,2250,38,"1","blood-transfusion-service-center","V1",0.6
14.48,6,1500,26,"1","blood-transfusion-service-center","V1",0.6
1.63,2,500,16,"1","blood-transfusion-service-center","V1",0.6
5.66,7,1750,76,"1","blood-transfusion-service-center","V1",0.6
17.46,6,1500,27,"1","blood-transfusion-service-center","V1",0.6
8.4,3,750,14,"1","blood-transfusion-service-center","V1",0.6
-6.95,1,250,4,"1","blood-transfusion-service-center","V1",0.6
7.12,1,250,4,"1","blood-transfusion-service-center","V1",0.6
12.12,1,250,4,"1","blood-transfusion-service-center","V1",0.6
7.33,1,250,4,"1","blood-transfusion-service-center","V1",0.6
4.9,1,250,4,"1","blood-transfusion-service-center","V1",0.6
-5.31,1,250,4,"2","blood-transfusion-service-center","V1",0.6
3.73,1,250,4,"1","blood-transfusion-service-center","V1",0.6
-1.96,1,250,4,"1","blood-transfusion-service-center","V1",0.6
13.48,1,250,4,"1","blood-transfusion-service-center","V1",0.6
8.2,1,250,4,"1","blood-transfusion-service-center","V1",0.6
7.17,1,250,4,"1","blood-transfusion-service-center","V1",0.6
-3.54,1,250,4,"2","blood-transfusion-service-center","V1",0.6
-3.55,1,250,4,"2","blood-transfusion-service-center","V1",0.6
6.16,1,250,4,"1","blood-transfusion-service-center","V1",0.6
-2.11,1,250,4,"2","blood-transfusion-service-center","V1",0.6
3.63,1,250,4,"2","blood-transfusion-service-center","V1",0.6
6.28,1,250,4,"1","blood-transfusion-service-center","V1",0.6
8.75,3,750,24,"1","blood-transfusion-service-center","V1",0.6
2.79,1,250,4,"1","blood-transfusion-service-center","V1",0.6
4.01,1,250,4,"1","blood-transfusion-service-center","V1",0.6
8.11,1,250,4,"1","blood-transfusion-service-center","V1",0.6
5.04,1,250,4,"2","blood-transfusion-service-center","V1",0.6
5.41,1,250,4,"1","blood-transfusion-service-center","V1",0.6
5.14,8,2000,39,"1","blood-transfusion-service-center","V1",0.6
16.89,7,1750,26,"1","blood-transfusion-service-center","V1",0.6
12.99,10,2500,63,"1","blood-transfusion-service-center","V1",0.6
12.22,3,750,15,"1","blood-transfusion-service-center","V1",0.6
7.97,2,500,14,"1","blood-transfusion-service-center","V1",0.6
-2.04,4,1000,43,"1","blood-transfusion-service-center","V1",0.6
15.3,9,2250,58,"1","blood-transfusion-service-center","V1",0.6
9.99,8,2000,52,"2","blood-transfusion-service-center","V1",0.6
8.54,22,5500,98,"1","blood-transfusion-service-center","V1",0.6
6.15,3,750,25,"2","blood-transfusion-service-center","V1",0.6
8.46,17,4250,79,"2","blood-transfusion-service-center","V1",0.6
8.05,2,500,11,"1","blood-transfusion-service-center","V1",0.6
6.92,5,1250,46,"1","blood-transfusion-service-center","V1",0.6
15.62,12,3000,58,"1","blood-transfusion-service-center","V1",0.6
4.77,12,3000,86,"1","blood-transfusion-service-center","V1",0.6
17.22,2,500,11,"1","blood-transfusion-service-center","V1",0.6
5.06,2,500,11,"1","blood-transfusion-service-center","V1",0.6
13.48,2,500,11,"1","blood-transfusion-service-center","V1",0.6
-2.28,6,1500,75,"1","blood-transfusion-service-center","V1",0.6
12.75,8,2000,41,"2","blood-transfusion-service-center","V1",0.6
6.23,3,750,16,"2","blood-transfusion-service-center","V1",0.6
15.44,13,3250,59,"1","blood-transfusion-service-center","V1",0.6
-2.52,3,750,35,"1","blood-transfusion-service-center","V1",0.6
16.41,8,2000,28,"1","blood-transfusion-service-center","V1",0.6
8,7,1750,37,"1","blood-transfusion-service-center","V1",0.6
-10.93,3,750,28,"1","blood-transfusion-service-center","V1",0.6
9.17,12,3000,58,"1","blood-transfusion-service-center","V1",0.6
9.78,4,1000,41,"1","blood-transfusion-service-center","V1",0.6
5.74,14,3500,73,"2","blood-transfusion-service-center","V1",0.6
9.92,2,500,23,"1","blood-transfusion-service-center","V1",0.6
-1.15,3,750,38,"2","blood-transfusion-service-center","V1",0.6
0.64,5,1250,58,"1","blood-transfusion-service-center","V1",0.6
7.44,4,1000,43,"2","blood-transfusion-service-center","V1",0.6
4.4,2,500,23,"1","blood-transfusion-service-center","V1",0.6
7.06,8,2000,46,"1","blood-transfusion-service-center","V1",0.6
-1.15,7,1750,82,"1","blood-transfusion-service-center","V1",0.6
10.5,4,1000,21,"1","blood-transfusion-service-center","V1",0.6
15.17,11,2750,40,"1","blood-transfusion-service-center","V1",0.6
