"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1,0.72,1,1,2,2,"monks-problems-2","attr2",0.5
0,1,1.29,1,1,4,1,"monks-problems-2","attr2",0.5
0,1,1.12,1,2,1,1,"monks-problems-2","attr2",0.5
0,1,0.67,1,2,1,2,"monks-problems-2","attr2",0.5
0,1,0.57,1,2,2,1,"monks-problems-2","attr2",0.5
0,1,0.79,1,2,3,1,"monks-problems-2","attr2",0.5
0,1,0.93,1,2,4,1,"monks-problems-2","attr2",0.5
0,1,1.37,1,3,2,1,"monks-problems-2","attr2",0.5
0,1,0.37,1,3,4,1,"monks-problems-2","attr2",0.5
0,1,0.97,2,1,1,1,"monks-problems-2","attr2",0.5
0,1,0.92,2,1,1,2,"monks-problems-2","attr2",0.5
0,1,0.31,2,2,3,1,"monks-problems-2","attr2",0.5
0,1,0.58,2,2,4,1,"monks-problems-2","attr2",0.5
1,1,1.27,2,2,4,2,"monks-problems-2","attr2",0.5
0,1,0.64,2,3,1,2,"monks-problems-2","attr2",0.5
1,1,1.8,2,3,2,2,"monks-problems-2","attr2",0.5
0,1,1.16,1,1,1,2,"monks-problems-2","attr2",0.5
0,1,2.01,1,2,1,2,"monks-problems-2","attr2",0.5
1,1,2.1,1,2,2,2,"monks-problems-2","attr2",0.5
0,1,1.92,1,2,3,1,"monks-problems-2","attr2",0.5
1,1,2.55,1,2,3,2,"monks-problems-2","attr2",0.5
0,1,2.38,1,2,4,1,"monks-problems-2","attr2",0.5
0,1,1.08,1,3,1,1,"monks-problems-2","attr2",0.5
0,1,1.68,1,3,1,2,"monks-problems-2","attr2",0.5
1,1,2.46,1,3,2,2,"monks-problems-2","attr2",0.5
0,1,2.79,1,3,3,1,"monks-problems-2","attr2",0.5
1,1,1.93,1,3,3,2,"monks-problems-2","attr2",0.5
0,1,2.07,1,3,4,1,"monks-problems-2","attr2",0.5
1,1,1.34,1,3,4,2,"monks-problems-2","attr2",0.5
