"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
2,50,12500,110.5,"2","blood-transfusion-service-center","V4",0.5
0,13,3250,43.17,"2","blood-transfusion-service-center","V4",0.5
1,16,4000,22.65,"2","blood-transfusion-service-center","V4",0.5
2,20,5000,62.58,"2","blood-transfusion-service-center","V4",0.5
1,24,6000,74.85,"1","blood-transfusion-service-center","V4",0.5
4,4,1000,17.24,"1","blood-transfusion-service-center","V4",0.5
2,7,1750,22.68,"2","blood-transfusion-service-center","V4",0.5
1,12,3000,35.49,"1","blood-transfusion-service-center","V4",0.5
2,9,2250,26.99,"2","blood-transfusion-service-center","V4",0.5
5,46,11500,83.45,"2","blood-transfusion-service-center","V4",0.5
4,23,5750,72.05,"1","blood-transfusion-service-center","V4",0.5
0,3,750,4.11,"1","blood-transfusion-service-center","V4",0.5
2,10,2500,41.99,"2","blood-transfusion-service-center","V4",0.5
1,13,3250,46.09,"1","blood-transfusion-service-center","V4",0.5
2,6,1500,-5.12,"2","blood-transfusion-service-center","V4",0.5
2,5,1250,-0.84,"2","blood-transfusion-service-center","V4",0.5
2,14,3500,36.82,"2","blood-transfusion-service-center","V4",0.5
2,15,3750,55.38,"2","blood-transfusion-service-center","V4",0.5
2,6,1500,10.97,"2","blood-transfusion-service-center","V4",0.5
2,3,750,-16.31,"2","blood-transfusion-service-center","V4",0.5
2,3,750,-8.81,"2","blood-transfusion-service-center","V4",0.5
4,11,2750,25.95,"1","blood-transfusion-service-center","V4",0.5
2,6,1500,25.12,"2","blood-transfusion-service-center","V4",0.5
2,6,1500,20.7,"2","blood-transfusion-service-center","V4",0.5
9,9,2250,-7.29,"1","blood-transfusion-service-center","V4",0.5
4,14,3500,61.06,"1","blood-transfusion-service-center","V4",0.5
4,6,1500,20.64,"1","blood-transfusion-service-center","V4",0.5
4,12,3000,45.19,"2","blood-transfusion-service-center","V4",0.5
4,5,1250,-10.78,"2","blood-transfusion-service-center","V4",0.5
4,8,2000,25.4,"1","blood-transfusion-service-center","V4",0.5
1,14,3500,75.54,"1","blood-transfusion-service-center","V4",0.5
4,10,2500,18.92,"2","blood-transfusion-service-center","V4",0.5
4,10,2500,11.32,"2","blood-transfusion-service-center","V4",0.5
4,9,2250,44.12,"2","blood-transfusion-service-center","V4",0.5
2,16,4000,56.74,"1","blood-transfusion-service-center","V4",0.5
2,8,2000,22.14,"2","blood-transfusion-service-center","V4",0.5
2,12,3000,42.12,"2","blood-transfusion-service-center","V4",0.5
4,6,1500,23.6,"2","blood-transfusion-service-center","V4",0.5
2,14,3500,48.61,"2","blood-transfusion-service-center","V4",0.5
4,7,1750,8.82,"2","blood-transfusion-service-center","V4",0.5
2,13,3250,57.94,"2","blood-transfusion-service-center","V4",0.5
2,5,1250,9.13,"1","blood-transfusion-service-center","V4",0.5
2,5,1250,4.38,"2","blood-transfusion-service-center","V4",0.5
2,5,1250,22.84,"1","blood-transfusion-service-center","V4",0.5
4,20,5000,63.73,"2","blood-transfusion-service-center","V4",0.5
4,9,2250,23.9,"2","blood-transfusion-service-center","V4",0.5
2,9,2250,22.65,"1","blood-transfusion-service-center","V4",0.5
2,2,500,6.23,"1","blood-transfusion-service-center","V4",0.5
2,2,500,13.6,"1","blood-transfusion-service-center","V4",0.5
2,2,500,7.57,"1","blood-transfusion-service-center","V4",0.5
2,11,2750,41.63,"1","blood-transfusion-service-center","V4",0.5
2,11,2750,33.25,"2","blood-transfusion-service-center","V4",0.5
2,6,1500,25.75,"1","blood-transfusion-service-center","V4",0.5
2,12,3000,76.31,"1","blood-transfusion-service-center","V4",0.5
4,5,1250,-8.31,"2","blood-transfusion-service-center","V4",0.5
4,19,4750,85.38,"2","blood-transfusion-service-center","V4",0.5
4,8,2000,7.95,"2","blood-transfusion-service-center","V4",0.5
2,7,1750,19.26,"2","blood-transfusion-service-center","V4",0.5
2,16,4000,71.24,"1","blood-transfusion-service-center","V4",0.5
3,6,1500,27.18,"1","blood-transfusion-service-center","V4",0.5
2,7,1750,38.3,"1","blood-transfusion-service-center","V4",0.5
2,8,2000,7.8,"2","blood-transfusion-service-center","V4",0.5
2,10,2500,48.31,"1","blood-transfusion-service-center","V4",0.5
4,5,1250,28.07,"2","blood-transfusion-service-center","V4",0.5
2,3,750,11.54,"2","blood-transfusion-service-center","V4",0.5
3,16,4000,80.17,"1","blood-transfusion-service-center","V4",0.5
2,4,1000,15.49,"2","blood-transfusion-service-center","V4",0.5
0,2,500,-4.6,"1","blood-transfusion-service-center","V4",0.5
4,7,1750,30.8,"1","blood-transfusion-service-center","V4",0.5
1,9,2250,58.33,"1","blood-transfusion-service-center","V4",0.5
2,4,1000,25.38,"1","blood-transfusion-service-center","V4",0.5
2,4,1000,16.56,"1","blood-transfusion-service-center","V4",0.5
4,17,4250,83.01,"2","blood-transfusion-service-center","V4",0.5
2,2,500,13.31,"1","blood-transfusion-service-center","V4",0.5
2,2,500,12.03,"2","blood-transfusion-service-center","V4",0.5
2,2,500,7.46,"2","blood-transfusion-service-center","V4",0.5
2,4,1000,23.85,"2","blood-transfusion-service-center","V4",0.5
2,2,500,19.27,"1","blood-transfusion-service-center","V4",0.5
2,2,500,3.72,"1","blood-transfusion-service-center","V4",0.5
2,2,500,-20.54,"1","blood-transfusion-service-center","V4",0.5
4,6,1500,17.53,"2","blood-transfusion-service-center","V4",0.5
2,4,1000,17.8,"1","blood-transfusion-service-center","V4",0.5
2,4,1000,-1.41,"1","blood-transfusion-service-center","V4",0.5
2,4,1000,23.59,"1","blood-transfusion-service-center","V4",0.5
2,6,1500,35.68,"2","blood-transfusion-service-center","V4",0.5
2,6,1500,8.27,"1","blood-transfusion-service-center","V4",0.5
4,2,500,10.49,"1","blood-transfusion-service-center","V4",0.5
4,2,500,17.96,"1","blood-transfusion-service-center","V4",0.5
4,2,500,9.16,"1","blood-transfusion-service-center","V4",0.5
2,7,1750,31.49,"2","blood-transfusion-service-center","V4",0.5
4,2,500,-8.13,"2","blood-transfusion-service-center","V4",0.5
4,2,500,8.62,"1","blood-transfusion-service-center","V4",0.5
4,2,500,3.52,"1","blood-transfusion-service-center","V4",0.5
4,2,500,24.38,"1","blood-transfusion-service-center","V4",0.5
12,11,2750,30.22,"1","blood-transfusion-service-center","V4",0.5
4,7,1750,5.11,"1","blood-transfusion-service-center","V4",0.5
3,17,4250,93.1,"1","blood-transfusion-service-center","V4",0.5
4,9,2250,34.42,"2","blood-transfusion-service-center","V4",0.5
4,4,1000,3.23,"2","blood-transfusion-service-center","V4",0.5
5,7,1750,11.39,"2","blood-transfusion-service-center","V4",0.5
4,8,2000,40.46,"2","blood-transfusion-service-center","V4",0.5
2,13,3250,82.26,"2","blood-transfusion-service-center","V4",0.5
4,9,2250,55.19,"1","blood-transfusion-service-center","V4",0.5
2,5,1250,6.25,"1","blood-transfusion-service-center","V4",0.5
2,5,1250,33.77,"1","blood-transfusion-service-center","V4",0.5
6,17,4250,74.61,"1","blood-transfusion-service-center","V4",0.5
0,8,2000,37.23,"1","blood-transfusion-service-center","V4",0.5
3,5,1250,34.72,"1","blood-transfusion-service-center","V4",0.5
2,3,750,-24.71,"1","blood-transfusion-service-center","V4",0.5
2,10,2500,70.82,"1","blood-transfusion-service-center","V4",0.5
4,5,1250,32.19,"2","blood-transfusion-service-center","V4",0.5
4,9,2250,44.71,"1","blood-transfusion-service-center","V4",0.5
4,5,1250,21.88,"1","blood-transfusion-service-center","V4",0.5
4,8,2000,49.19,"2","blood-transfusion-service-center","V4",0.5
2,12,3000,89.67,"1","blood-transfusion-service-center","V4",0.5
11,24,6000,73.18,"1","blood-transfusion-service-center","V4",0.5
2,7,1750,45.18,"2","blood-transfusion-service-center","V4",0.5
4,11,2750,63.07,"1","blood-transfusion-service-center","V4",0.5
1,7,1750,62.51,"1","blood-transfusion-service-center","V4",0.5
2,11,2750,72.22,"2","blood-transfusion-service-center","V4",0.5
2,3,750,30.49,"2","blood-transfusion-service-center","V4",0.5
4,5,1250,27.49,"2","blood-transfusion-service-center","V4",0.5
2,6,1500,43.14,"2","blood-transfusion-service-center","V4",0.5
2,5,1250,41.07,"2","blood-transfusion-service-center","V4",0.5
2,4,1000,19.59,"1","blood-transfusion-service-center","V4",0.5
2,5,1250,31.98,"1","blood-transfusion-service-center","V4",0.5
4,8,2000,46.99,"2","blood-transfusion-service-center","V4",0.5
2,4,1000,26.73,"1","blood-transfusion-service-center","V4",0.5
4,8,2000,70.61,"2","blood-transfusion-service-center","V4",0.5
2,2,500,-7.32,"2","blood-transfusion-service-center","V4",0.5
4,5,1250,37.59,"1","blood-transfusion-service-center","V4",0.5
2,12,3000,99,"1","blood-transfusion-service-center","V4",0.5
2,2,500,-8.29,"1","blood-transfusion-service-center","V4",0.5
