"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
2,50,13148.74,98,"2","blood-transfusion-service-center","V3",0.5
0,13,4379.52,28,"2","blood-transfusion-service-center","V3",0.5
1,16,4114.33,35,"2","blood-transfusion-service-center","V3",0.5
2,20,6567.64,45,"2","blood-transfusion-service-center","V3",0.5
1,24,5897.75,77,"1","blood-transfusion-service-center","V3",0.5
4,4,859.14,4,"1","blood-transfusion-service-center","V3",0.5
2,7,1994.75,14,"2","blood-transfusion-service-center","V3",0.5
1,12,1832.45,35,"1","blood-transfusion-service-center","V3",0.5
2,9,2729.53,22,"2","blood-transfusion-service-center","V3",0.5
5,46,11966.64,98,"2","blood-transfusion-service-center","V3",0.5
4,23,6845.76,58,"1","blood-transfusion-service-center","V3",0.5
0,3,113.96,4,"1","blood-transfusion-service-center","V3",0.5
2,10,3437.93,28,"2","blood-transfusion-service-center","V3",0.5
1,13,3636.35,47,"1","blood-transfusion-service-center","V3",0.5
2,6,849.49,15,"2","blood-transfusion-service-center","V3",0.5
2,5,581.07,11,"2","blood-transfusion-service-center","V3",0.5
2,14,2691.8,48,"2","blood-transfusion-service-center","V3",0.5
2,15,3884.31,49,"2","blood-transfusion-service-center","V3",0.5
2,6,2075.18,15,"2","blood-transfusion-service-center","V3",0.5
2,3,251.45,4,"2","blood-transfusion-service-center","V3",0.5
2,3,247.33,4,"2","blood-transfusion-service-center","V3",0.5
4,11,2006.19,28,"1","blood-transfusion-service-center","V3",0.5
2,6,2433.52,16,"2","blood-transfusion-service-center","V3",0.5
2,6,1098.77,16,"2","blood-transfusion-service-center","V3",0.5
9,9,1832.26,16,"1","blood-transfusion-service-center","V3",0.5
4,14,2986.08,40,"1","blood-transfusion-service-center","V3",0.5
4,6,2346.05,14,"1","blood-transfusion-service-center","V3",0.5
4,12,3160.82,34,"2","blood-transfusion-service-center","V3",0.5
4,5,1764.67,11,"2","blood-transfusion-service-center","V3",0.5
4,8,1542.44,21,"1","blood-transfusion-service-center","V3",0.5
1,14,3264.22,58,"1","blood-transfusion-service-center","V3",0.5
4,10,2762.51,28,"2","blood-transfusion-service-center","V3",0.5
4,10,1817.05,28,"2","blood-transfusion-service-center","V3",0.5
4,9,1518.11,26,"2","blood-transfusion-service-center","V3",0.5
2,16,3930.94,64,"1","blood-transfusion-service-center","V3",0.5
2,8,3436.23,28,"2","blood-transfusion-service-center","V3",0.5
2,12,2215.82,47,"2","blood-transfusion-service-center","V3",0.5
4,6,1609.13,16,"2","blood-transfusion-service-center","V3",0.5
2,14,4579.74,57,"2","blood-transfusion-service-center","V3",0.5
4,7,945.42,22,"2","blood-transfusion-service-center","V3",0.5
2,13,2374.01,53,"2","blood-transfusion-service-center","V3",0.5
2,5,919.97,16,"1","blood-transfusion-service-center","V3",0.5
2,5,-810.4,16,"2","blood-transfusion-service-center","V3",0.5
2,5,548.43,16,"1","blood-transfusion-service-center","V3",0.5
4,20,3944.12,69,"2","blood-transfusion-service-center","V3",0.5
4,9,2186.44,28,"2","blood-transfusion-service-center","V3",0.5
2,9,2046.79,36,"1","blood-transfusion-service-center","V3",0.5
2,2,337.53,2,"1","blood-transfusion-service-center","V3",0.5
2,2,352.5,2,"1","blood-transfusion-service-center","V3",0.5
2,2,228.5,2,"1","blood-transfusion-service-center","V3",0.5
2,11,2940.75,46,"1","blood-transfusion-service-center","V3",0.5
2,11,4080.26,46,"2","blood-transfusion-service-center","V3",0.5
2,6,1300.59,22,"1","blood-transfusion-service-center","V3",0.5
2,12,3284.89,52,"1","blood-transfusion-service-center","V3",0.5
4,5,1868.13,14,"2","blood-transfusion-service-center","V3",0.5
4,19,4796.13,69,"2","blood-transfusion-service-center","V3",0.5
4,8,1797.56,26,"2","blood-transfusion-service-center","V3",0.5
2,7,2344.36,28,"2","blood-transfusion-service-center","V3",0.5
2,16,5345.04,81,"1","blood-transfusion-service-center","V3",0.5
3,6,2117.9,21,"1","blood-transfusion-service-center","V3",0.5
2,7,1498.13,29,"1","blood-transfusion-service-center","V3",0.5
2,8,1501.22,35,"2","blood-transfusion-service-center","V3",0.5
2,10,1681.69,49,"1","blood-transfusion-service-center","V3",0.5
4,5,1229.57,16,"2","blood-transfusion-service-center","V3",0.5
2,3,1775.9,9,"2","blood-transfusion-service-center","V3",0.5
3,16,2696.88,74,"1","blood-transfusion-service-center","V3",0.5
2,4,1717.54,14,"2","blood-transfusion-service-center","V3",0.5
0,2,-536.77,4,"1","blood-transfusion-service-center","V3",0.5
4,7,2867.93,25,"1","blood-transfusion-service-center","V3",0.5
1,9,2004.47,51,"1","blood-transfusion-service-center","V3",0.5
2,4,1320.04,16,"1","blood-transfusion-service-center","V3",0.5
2,4,759.64,16,"1","blood-transfusion-service-center","V3",0.5
4,17,3062.81,71,"2","blood-transfusion-service-center","V3",0.5
2,2,372.9,4,"1","blood-transfusion-service-center","V3",0.5
2,2,1279.15,4,"2","blood-transfusion-service-center","V3",0.5
2,2,1039.71,4,"2","blood-transfusion-service-center","V3",0.5
2,4,1121.49,16,"2","blood-transfusion-service-center","V3",0.5
2,2,1533.14,4,"1","blood-transfusion-service-center","V3",0.5
2,2,-440.71,4,"1","blood-transfusion-service-center","V3",0.5
2,2,89.74,4,"1","blood-transfusion-service-center","V3",0.5
4,6,2360.27,23,"2","blood-transfusion-service-center","V3",0.5
2,4,971.26,16,"1","blood-transfusion-service-center","V3",0.5
2,4,1232.15,16,"1","blood-transfusion-service-center","V3",0.5
2,4,1057.7,16,"1","blood-transfusion-service-center","V3",0.5
2,6,515.11,28,"2","blood-transfusion-service-center","V3",0.5
2,6,2518.86,28,"1","blood-transfusion-service-center","V3",0.5
4,2,356.79,4,"1","blood-transfusion-service-center","V3",0.5
4,2,358.34,4,"1","blood-transfusion-service-center","V3",0.5
4,2,-57.38,4,"1","blood-transfusion-service-center","V3",0.5
2,7,1862.78,35,"2","blood-transfusion-service-center","V3",0.5
4,2,1627.01,4,"2","blood-transfusion-service-center","V3",0.5
4,2,690.18,4,"1","blood-transfusion-service-center","V3",0.5
4,2,793.14,4,"1","blood-transfusion-service-center","V3",0.5
4,2,-264.5,4,"1","blood-transfusion-service-center","V3",0.5
12,11,2692.44,23,"1","blood-transfusion-service-center","V3",0.5
4,7,1852.12,28,"1","blood-transfusion-service-center","V3",0.5
3,17,4382.9,86,"1","blood-transfusion-service-center","V3",0.5
4,9,2501.87,38,"2","blood-transfusion-service-center","V3",0.5
4,4,926.38,14,"2","blood-transfusion-service-center","V3",0.5
5,7,2606.95,26,"2","blood-transfusion-service-center","V3",0.5
4,8,2408.25,34,"2","blood-transfusion-service-center","V3",0.5
2,13,3298.26,76,"2","blood-transfusion-service-center","V3",0.5
4,9,3034.17,40,"1","blood-transfusion-service-center","V3",0.5
2,5,515.74,26,"1","blood-transfusion-service-center","V3",0.5
2,5,1310.08,26,"1","blood-transfusion-service-center","V3",0.5
6,17,4204.35,70,"1","blood-transfusion-service-center","V3",0.5
0,8,2527.25,59,"1","blood-transfusion-service-center","V3",0.5
3,5,1502.07,26,"1","blood-transfusion-service-center","V3",0.5
2,3,772.59,14,"1","blood-transfusion-service-center","V3",0.5
2,10,3027.55,64,"1","blood-transfusion-service-center","V3",0.5
4,5,1669.52,23,"2","blood-transfusion-service-center","V3",0.5
4,9,3099.71,46,"1","blood-transfusion-service-center","V3",0.5
4,5,838.59,23,"1","blood-transfusion-service-center","V3",0.5
4,8,2303.51,40,"2","blood-transfusion-service-center","V3",0.5
2,12,2322.3,82,"1","blood-transfusion-service-center","V3",0.5
11,24,4952.65,64,"1","blood-transfusion-service-center","V3",0.5
2,7,719.84,46,"2","blood-transfusion-service-center","V3",0.5
