"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1,1,1.05,1,2,2,"monks-problems-2","attr3",0.6
0,1,1,1.68,1,4,1,"monks-problems-2","attr3",0.6
0,1,1,1.4,2,1,1,"monks-problems-2","attr3",0.6
0,1,1,1.09,2,1,2,"monks-problems-2","attr3",0.6
0,1,1,0.81,2,2,1,"monks-problems-2","attr3",0.6
0,1,1,0.78,2,3,1,"monks-problems-2","attr3",0.6
0,1,1,1.41,2,4,1,"monks-problems-2","attr3",0.6
0,1,1,1.15,3,2,1,"monks-problems-2","attr3",0.6
0,1,1,1.06,3,4,1,"monks-problems-2","attr3",0.6
0,1,1,2.41,1,1,1,"monks-problems-2","attr3",0.6
0,1,1,2.02,1,1,2,"monks-problems-2","attr3",0.6
0,1,1,1.78,2,3,1,"monks-problems-2","attr3",0.6
0,1,1,1.89,2,4,1,"monks-problems-2","attr3",0.6
1,1,1,2.06,2,4,2,"monks-problems-2","attr3",0.6
0,1,1,1.81,3,1,2,"monks-problems-2","attr3",0.6
1,1,1,2.06,3,2,2,"monks-problems-2","attr3",0.6
0,1,2,1.39,1,1,2,"monks-problems-2","attr3",0.6
0,1,2,0.53,2,1,2,"monks-problems-2","attr3",0.6
1,1,2,0.8,2,2,2,"monks-problems-2","attr3",0.6
0,1,2,0.9,2,3,1,"monks-problems-2","attr3",0.6
1,1,2,1.09,2,3,2,"monks-problems-2","attr3",0.6
0,1,2,0.88,2,4,1,"monks-problems-2","attr3",0.6
0,1,2,1.28,3,1,1,"monks-problems-2","attr3",0.6
0,1,2,1.31,3,1,2,"monks-problems-2","attr3",0.6
1,1,2,0.85,3,2,2,"monks-problems-2","attr3",0.6
0,1,2,1.1,3,3,1,"monks-problems-2","attr3",0.6
1,1,2,1.12,3,3,2,"monks-problems-2","attr3",0.6
0,1,2,0.76,3,4,1,"monks-problems-2","attr3",0.6
1,1,2,0.91,3,4,2,"monks-problems-2","attr3",0.6
0,1,2,2.27,1,2,1,"monks-problems-2","attr3",0.6
0,1,2,2.38,1,4,1,"monks-problems-2","attr3",0.6
1,1,2,2.31,2,3,1,"monks-problems-2","attr3",0.6
1,1,2,1.75,2,4,1,"monks-problems-2","attr3",0.6
0,1,2,1.46,3,1,1,"monks-problems-2","attr3",0.6
1,1,2,2.15,3,1,2,"monks-problems-2","attr3",0.6
1,1,2,1.88,3,3,1,"monks-problems-2","attr3",0.6
0,1,2,1.86,3,3,2,"monks-problems-2","attr3",0.6
1,1,2,2.09,3,4,1,"monks-problems-2","attr3",0.6
0,1,2,2.08,3,4,2,"monks-problems-2","attr3",0.6
0,1,3,0.54,1,1,2,"monks-problems-2","attr3",0.6
0,1,3,0.49,1,2,2,"monks-problems-2","attr3",0.6
0,1,3,1.11,1,3,1,"monks-problems-2","attr3",0.6
0,1,3,1.4,1,3,2,"monks-problems-2","attr3",0.6
0,1,3,0.82,2,2,1,"monks-problems-2","attr3",0.6
1,1,3,0.56,2,2,2,"monks-problems-2","attr3",0.6
1,1,3,1.26,2,3,2,"monks-problems-2","attr3",0.6
0,1,3,0.89,2,4,1,"monks-problems-2","attr3",0.6
1,1,3,0.86,3,2,2,"monks-problems-2","attr3",0.6
0,1,3,0.59,3,3,1,"monks-problems-2","attr3",0.6
1,1,3,1.02,3,4,2,"monks-problems-2","attr3",0.6
0,1,3,1.8,1,3,1,"monks-problems-2","attr3",0.6
1,1,3,2.11,1,3,2,"monks-problems-2","attr3",0.6
0,1,3,1.86,1,4,1,"monks-problems-2","attr3",0.6
1,1,3,2.05,2,1,2,"monks-problems-2","attr3",0.6
0,1,3,2.24,2,3,2,"monks-problems-2","attr3",0.6
0,1,3,2.02,2,4,2,"monks-problems-2","attr3",0.6
1,1,3,1.79,3,2,1,"monks-problems-2","attr3",0.6
0,2,1,0.87,1,1,1,"monks-problems-2","attr3",0.6
0,2,1,0.51,1,2,2,"monks-problems-2","attr3",0.6
0,2,1,1.15,1,3,1,"monks-problems-2","attr3",0.6
1,2,1,0.9,2,2,2,"monks-problems-2","attr3",0.6
0,2,1,1.12,3,1,2,"monks-problems-2","attr3",0.6
1,2,1,0.92,3,2,2,"monks-problems-2","attr3",0.6
1,2,1,1.4,3,3,2,"monks-problems-2","attr3",0.6
0,2,1,0.93,3,4,1,"monks-problems-2","attr3",0.6
0,2,1,2.23,1,1,1,"monks-problems-2","attr3",0.6
1,2,1,1.88,1,2,2,"monks-problems-2","attr3",0.6
0,2,1,2.54,1,4,1,"monks-problems-2","attr3",0.6
1,2,1,2.46,2,2,1,"monks-problems-2","attr3",0.6
0,2,1,1.48,2,4,2,"monks-problems-2","attr3",0.6
0,2,1,2.55,3,1,1,"monks-problems-2","attr3",0.6
1,2,1,2.06,3,1,2,"monks-problems-2","attr3",0.6
0,2,1,1.82,3,2,2,"monks-problems-2","attr3",0.6
0,2,1,2.03,3,3,2,"monks-problems-2","attr3",0.6
0,2,1,2.14,3,4,2,"monks-problems-2","attr3",0.6
0,2,2,0.63,1,3,1,"monks-problems-2","attr3",0.6
1,2,2,0.79,1,4,2,"monks-problems-2","attr3",0.6
0,2,2,1.01,2,1,1,"monks-problems-2","attr3",0.6
1,2,2,0.99,2,3,1,"monks-problems-2","attr3",0.6
1,2,2,0.74,3,3,1,"monks-problems-2","attr3",0.6
0,2,2,0.8,3,3,2,"monks-problems-2","attr3",0.6
1,2,2,0.66,3,4,1,"monks-problems-2","attr3",0.6
0,2,2,1.88,1,1,1,"monks-problems-2","attr3",0.6
0,2,2,2.09,1,2,2,"monks-problems-2","attr3",0.6
0,2,2,2.06,1,3,2,"monks-problems-2","attr3",0.6
1,2,2,2.35,1,4,1,"monks-problems-2","attr3",0.6
0,2,2,2.39,1,4,2,"monks-problems-2","attr3",0.6
1,2,2,1.53,2,1,1,"monks-problems-2","attr3",0.6
0,2,2,2.03,2,2,2,"monks-problems-2","attr3",0.6
0,2,2,1.99,2,3,1,"monks-problems-2","attr3",0.6
1,2,2,2.16,3,1,1,"monks-problems-2","attr3",0.6
0,2,2,2.67,3,2,1,"monks-problems-2","attr3",0.6
0,2,2,1.96,3,2,2,"monks-problems-2","attr3",0.6
0,2,2,2.1,3,4,2,"monks-problems-2","attr3",0.6
0,2,3,0.88,1,1,1,"monks-problems-2","attr3",0.6
0,2,3,0.89,1,1,2,"monks-problems-2","attr3",0.6
1,2,3,0.98,1,3,2,"monks-problems-2","attr3",0.6
0,2,3,0.65,2,1,1,"monks-problems-2","attr3",0.6
1,2,3,1.42,2,3,1,"monks-problems-2","attr3",0.6
0,2,3,0.74,2,3,2,"monks-problems-2","attr3",0.6
0,2,3,0.6,2,4,2,"monks-problems-2","attr3",0.6
1,2,3,0.82,3,1,2,"monks-problems-2","attr3",0.6
1,2,3,1.05,3,2,1,"monks-problems-2","attr3",0.6
1,2,3,0.97,3,4,1,"monks-problems-2","attr3",0.6
1,2,3,2.01,1,1,2,"monks-problems-2","attr3",0.6
1,2,3,2.16,1,2,1,"monks-problems-2","attr3",0.6
1,2,3,1.74,1,3,1,"monks-problems-2","attr3",0.6
0,2,3,1.64,1,4,2,"monks-problems-2","attr3",0.6
1,2,3,1.44,2,1,1,"monks-problems-2","attr3",0.6
0,2,3,1.92,2,2,1,"monks-problems-2","attr3",0.6
0,2,3,2.02,2,3,2,"monks-problems-2","attr3",0.6
0,2,3,1.71,3,3,1,"monks-problems-2","attr3",0.6
0,2,3,2.1,3,3,2,"monks-problems-2","attr3",0.6
0,2,3,1.77,3,4,2,"monks-problems-2","attr3",0.6
0,3,1,1.02,1,4,1,"monks-problems-2","attr3",0.6
0,3,1,1.1,2,1,2,"monks-problems-2","attr3",0.6
1,3,1,1.49,2,2,2,"monks-problems-2","attr3",0.6
1,3,1,1.07,2,3,2,"monks-problems-2","attr3",0.6
0,3,1,1.2,2,4,1,"monks-problems-2","attr3",0.6
1,3,1,0.67,2,4,2,"monks-problems-2","attr3",0.6
0,3,1,0.68,3,1,1,"monks-problems-2","attr3",0.6
0,3,1,1.15,3,1,2,"monks-problems-2","attr3",0.6
