"GLCM_Pan","Mean_G","Mean_R","Mean_NIR","SD_Plan","class","dataset_name","altered_attribute","noise_level"
120.362774,217.96,119.395349,416.581395,20.676318,"2","wilt","Mean_G",0.2
124.739583,201.76,115.333333,354.333333,16.707151,"2","wilt","Mean_G",0.2
134.691964,177.51,116.857143,477.857143,22.496712,"2","wilt","Mean_G",0.2
127.946309,210.73,92.368421,278.473684,14.977453,"2","wilt","Mean_G",0.2
135.431548,184.43,112.690476,532.952381,17.604193,"2","wilt","Mean_G",0.2
118.347962,212.33,138.85,608.9,29.072797,"2","wilt","Mean_G",0.2
135.436282,197.8,95.142857,309.190476,13.055264,"2","wilt","Mean_G",0.2
121.169643,238.54,146.214286,595.571429,22.808542,"2","wilt","Mean_G",0.2
131.127161,230.07,144.588235,563.843137,11.948563,"2","wilt","Mean_G",0.2
134.498092,221.45,116.909091,594.848485,27.937685,"2","wilt","Mean_G",0.2
131.164773,199.22,114.727273,483.045455,22.903544,"2","wilt","Mean_G",0.2
136.09596,188.26,111.4,444.6,16.553622,"2","wilt","Mean_G",0.2
122.631902,237.23,142.195122,473.707317,24.521889,"2","wilt","Mean_G",0.2
113.65618,211.95,129.785714,480.857143,29.237766,"2","wilt","Mean_G",0.2
133.894198,201.11,115.513514,419.513514,17.489139,"2","wilt","Mean_G",0.2
131.111498,231.67,125.444444,537.888889,19.434819,"2","wilt","Mean_G",0.2
127.835697,194.61,116.509434,372.132076,23.929111,"2","wilt","Mean_G",0.2
121.61126,208.39,121.06383,338.12766,15.019107,"2","wilt","Mean_G",0.2
106.242105,218.81,140,381.166667,18.903263,"2","wilt","Mean_G",0.2
147.771127,228.61,123.722222,479.166667,23.337037,"2","wilt","Mean_G",0.2
135.823938,184.61,115.09589,332.424658,12.805692,"2","wilt","Mean_G",0.2
134.958974,235.97,141.469388,435.959184,17.606107,"2","wilt","Mean_G",0.2
128.531408,178.86,93.312,296.616,16.932495,"2","wilt","Mean_G",0.2
143.528736,168.65,78.454545,400,10.832306,"2","wilt","Mean_G",0.2
141.109375,152.84,68,242.5,6.753471,"2","wilt","Mean_G",0.2
140.02603,179.53,89.241379,561.310345,23.83759,"2","wilt","Mean_G",0.2
132.58773,212.11,133.058823,579.215686,19.832652,"2","wilt","Mean_G",0.2
121.757895,174.6,92.666667,217.777778,14.055446,"2","wilt","Mean_G",0.2
135.677165,189.06,105.208333,453.333333,16.185073,"2","wilt","Mean_G",0.2
119.457404,154.59,93.145161,227.774194,12.293254,"2","wilt","Mean_G",0.2
124.591944,171.97,89.083333,208.083333,20.352602,"2","wilt","Mean_G",0.2
126.527972,198.27,85.111111,359.777778,11.080513,"2","wilt","Mean_G",0.2
135.024485,197.01,104.55102,270.653061,14.329932,"2","wilt","Mean_G",0.2
142.56579,187.36,89.763889,240.263889,11.29866,"2","wilt","Mean_G",0.2
124.611009,177.51,93.434783,242.608696,9.803702,"2","wilt","Mean_G",0.2
130.84965,159.14,83.402778,342.277778,21.171678,"2","wilt","Mean_G",0.2
133.854167,166.92,78.740741,254.37037,14.175076,"2","wilt","Mean_G",0.2
119.714558,222.8,153.515152,591.015152,25.385987,"2","wilt","Mean_G",0.2
123.278545,228.64,129.68,600.22,29.894943,"2","wilt","Mean_G",0.2
117.639292,208.06,131.205128,504.076923,22.19423,"2","wilt","Mean_G",0.2
138.512724,206.39,118.537313,445.925373,20.084939,"2","wilt","Mean_G",0.2
118.578324,214.88,117.067568,429.135135,33.420971,"2","wilt","Mean_G",0.2
134.064037,180.25,95.590909,236.681818,18.00373,"2","wilt","Mean_G",0.2
117.650655,224.19,155.458333,541.541667,18.511821,"2","wilt","Mean_G",0.2
135.284257,236.95,149.837209,587,22.066888,"2","wilt","Mean_G",0.2
123.302428,196.21,120.666667,436.087719,18.284456,"2","wilt","Mean_G",0.2
128.096093,213.47,118.4,403.333333,21.405892,"2","wilt","Mean_G",0.2
119.635551,193.83,118.821429,312.517857,21.871778,"2","wilt","Mean_G",0.2
119.506522,224.86,131.586207,592.241379,27.410822,"2","wilt","Mean_G",0.2
132.279558,220.81,126.210526,503.631579,26.666932,"2","wilt","Mean_G",0.2
123.752283,228.31,134.672727,510.036364,21.587217,"2","wilt","Mean_G",0.2
123.997297,220.53,156.242857,493.414286,24.439196,"2","wilt","Mean_G",0.2
130.010502,198.09,103.166667,319.777778,21.732253,"2","wilt","Mean_G",0.2
122.797834,210.23,132.485714,322.285714,15.835378,"2","wilt","Mean_G",0.2
132.404776,193.54,125.407407,373.805556,23.220295,"2","wilt","Mean_G",0.2
127.80718,177.57,120.722826,415.804348,27.258971,"2","wilt","Mean_G",0.2
122.15942,200.14,128.825,323.975,28.948097,"2","wilt","Mean_G",0.2
126.432185,216.91,128.599119,403.061674,23.368589,"2","wilt","Mean_G",0.2
128.368754,195.86,140.650794,411.301587,24.842135,"2","wilt","Mean_G",0.2
126.739726,192.46,129.904348,390.817391,20.635785,"2","wilt","Mean_G",0.2
128.581136,193.3,119.322581,436.556452,24.033568,"2","wilt","Mean_G",0.2
136.359435,207.23,118.422018,462.568807,21.609575,"2","wilt","Mean_G",0.2
128.97306,198.41,118.759259,427.49537,21.303533,"2","wilt","Mean_G",0.2
131.599825,209.36,117.236111,566.009259,36.442122,"2","wilt","Mean_G",0.2
122.665428,206.3,136.586614,498.633858,26.649676,"2","wilt","Mean_G",0.2
132.455492,167.17,113.80597,323.059702,18.657719,"2","wilt","Mean_G",0.2
129.20801,180.96,110.650943,327.716981,19.005395,"2","wilt","Mean_G",0.2
124.590466,209.37,120.642276,398.853659,18.675637,"2","wilt","Mean_G",0.2
129.360137,204.3,123.945578,464.72449,26.64041,"2","wilt","Mean_G",0.2
141.57423,204.57,127.333333,364.177778,15.219286,"2","wilt","Mean_G",0.2
127.218812,187.32,110.102362,383.393701,19.666454,"2","wilt","Mean_G",0.2
118.122585,218.6,134.235294,443.111765,18.376031,"2","wilt","Mean_G",0.2
138.614314,189.9,126.111111,421,18.304925,"2","wilt","Mean_G",0.2
134.301502,228.99,125.671429,436.190476,21.034099,"2","wilt","Mean_G",0.2
142.867713,238.63,104.392857,674.964286,32.399531,"1","wilt","Mean_G",0.2
143.497283,238.11,95.73913,612.347826,29.530094,"1","wilt","Mean_G",0.2
135.725,236.03,107.583333,741.270833,20.841071,"1","wilt","Mean_G",0.2
112.824561,243.54,108.04,705.84,22.670651,"1","wilt","Mean_G",0.2
111.207547,255.84,105.575,729.775,23.673812,"1","wilt","Mean_G",0.2
124.955163,234.18,100.565217,686.434783,27.8711,"1","wilt","Mean_G",0.2
115.849866,233.75,107.106383,757.212766,19.601577,"1","wilt","Mean_G",0.2
124.970238,238.65,97.428571,595.857143,40.781037,"1","wilt","Mean_G",0.2
130.711775,165.35,69.40107,187.684492,8.875741,"1","wilt","Mean_G",0.2
113.465116,249.36,107.555556,735.518519,34.575418,"1","wilt","Mean_G",0.2
130.118358,230.34,104.192308,689.346154,16.023282,"1","wilt","Mean_G",0.2
120.413907,219.68,104.894737,617.31579,29.403865,"1","wilt","Mean_G",0.2
127.223214,199.75,100.571429,588.857143,17.274495,"1","wilt","Mean_G",0.2
128.945313,196.13,93,437,27.335874,"1","wilt","Mean_G",0.2
133.359375,134.76,84,247,14.101751,"1","wilt","Mean_G",0.2
127.395833,213.34,99.166667,486.166667,26.023494,"1","wilt","Mean_G",0.2
137.922594,209.17,99.366667,641.866667,40.490932,"1","wilt","Mean_G",0.2
105.1,206.09,97,564.2,21.303521,"1","wilt","Mean_G",0.2
132.386555,207.85,95.8,531.866667,53.596849,"1","wilt","Mean_G",0.2
107.576923,226.87,90.769231,514.153846,45.348225,"1","wilt","Mean_G",0.2
127.765766,163.48,82.357143,310.142857,15.443941,"1","wilt","Mean_G",0.2
