"GLCM_Pan","Mean_G","Mean_R","Mean_NIR","SD_Plan","class","dataset_name","altered_attribute","noise_level"
120.362774,205.5,84.1,416.581395,20.676318,"2","wilt","Mean_R",0.8
124.739583,202.8,103.2,354.333333,16.707151,"2","wilt","Mean_R",0.8
134.691964,199.285714,94.47,477.857143,22.496712,"2","wilt","Mean_R",0.8
127.946309,178.368421,180.85,278.473684,14.977453,"2","wilt","Mean_R",0.8
135.431548,197,104.74,532.952381,17.604193,"2","wilt","Mean_R",0.8
118.347962,226.15,182.02,608.9,29.072797,"2","wilt","Mean_R",0.8
135.436282,184.5,92.54,309.190476,13.055264,"2","wilt","Mean_R",0.8
121.169643,226,162.55,595.571429,22.808542,"2","wilt","Mean_R",0.8
131.127161,232.784314,43.59,563.843137,11.948563,"2","wilt","Mean_R",0.8
134.498092,210.212121,105.06,594.848485,27.937685,"2","wilt","Mean_R",0.8
131.164773,206.681818,47.39,483.045455,22.903544,"2","wilt","Mean_R",0.8
136.09596,201.4,83.53,444.6,16.553622,"2","wilt","Mean_R",0.8
122.631902,230.560976,146.54,473.707317,24.521889,"2","wilt","Mean_R",0.8
113.65618,213.107143,135.43,480.857143,29.237766,"2","wilt","Mean_R",0.8
133.894198,191.621622,129.56,419.513514,17.489139,"2","wilt","Mean_R",0.8
131.111498,213.666667,134.16,537.888889,19.434819,"2","wilt","Mean_R",0.8
127.835697,201.358491,146.5,372.132076,23.929111,"2","wilt","Mean_R",0.8
121.61126,199.744681,125.34,338.12766,15.019107,"2","wilt","Mean_R",0.8
106.242105,221.75,108.95,381.166667,18.903263,"2","wilt","Mean_R",0.8
147.771127,220.111111,-45.51,479.166667,23.337037,"2","wilt","Mean_R",0.8
135.823938,192.232877,132.85,332.424658,12.805692,"2","wilt","Mean_R",0.8
134.958974,226.673469,109.74,435.959184,17.606107,"2","wilt","Mean_R",0.8
128.531408,188.984,103.33,296.616,16.932495,"2","wilt","Mean_R",0.8
143.528736,170.363636,63.53,400,10.832306,"2","wilt","Mean_R",0.8
141.109375,164.625,86.25,242.5,6.753471,"2","wilt","Mean_R",0.8
140.02603,189.896552,136.01,561.310345,23.83759,"2","wilt","Mean_R",0.8
132.58773,222.392157,108.8,579.215686,19.832652,"2","wilt","Mean_R",0.8
121.757895,174,123.17,217.777778,14.055446,"2","wilt","Mean_R",0.8
135.677165,199.75,89.44,453.333333,16.185073,"2","wilt","Mean_R",0.8
119.457404,180.741936,14.7,227.774194,12.293254,"2","wilt","Mean_R",0.8
124.591944,179.416667,85.75,208.083333,20.352602,"2","wilt","Mean_R",0.8
126.527972,178.777778,93.54,359.777778,11.080513,"2","wilt","Mean_R",0.8
135.024485,190.877551,105,270.653061,14.329932,"2","wilt","Mean_R",0.8
142.56579,183.416667,34.94,240.263889,11.29866,"2","wilt","Mean_R",0.8
124.611009,180.826087,21.52,242.608696,9.803702,"2","wilt","Mean_R",0.8
130.84965,175.333333,201.72,342.277778,21.171678,"2","wilt","Mean_R",0.8
133.854167,166.407407,49.24,254.37037,14.175076,"2","wilt","Mean_R",0.8
119.714558,231.833333,206.15,591.015152,25.385987,"2","wilt","Mean_R",0.8
123.278545,218.26,143.8,600.22,29.894943,"2","wilt","Mean_R",0.8
117.639292,215.564103,113.4,504.076923,22.19423,"2","wilt","Mean_R",0.8
138.512724,202.044776,82.08,445.925373,20.084939,"2","wilt","Mean_R",0.8
118.578324,198.567568,201.32,429.135135,33.420971,"2","wilt","Mean_R",0.8
134.064037,183.463636,113.92,236.681818,18.00373,"2","wilt","Mean_R",0.8
117.650655,236.486111,132.78,541.541667,18.511821,"2","wilt","Mean_R",0.8
135.284257,234.651163,176.2,587,22.066888,"2","wilt","Mean_R",0.8
123.302428,207.754386,214.72,436.087719,18.284456,"2","wilt","Mean_R",0.8
128.096093,199.2,200.18,403.333333,21.405892,"2","wilt","Mean_R",0.8
119.635551,200.651786,79.29,312.517857,21.871778,"2","wilt","Mean_R",0.8
119.506522,224.241379,28.11,592.241379,27.410822,"2","wilt","Mean_R",0.8
132.279558,213.508772,137.53,503.631579,26.666932,"2","wilt","Mean_R",0.8
123.752283,222.018182,151.19,510.036364,21.587217,"2","wilt","Mean_R",0.8
123.997297,221.671429,115.47,493.414286,24.439196,"2","wilt","Mean_R",0.8
130.010502,184.87037,101.73,319.777778,21.732253,"2","wilt","Mean_R",0.8
122.797834,202.342857,134.15,322.285714,15.835378,"2","wilt","Mean_R",0.8
132.404776,201.305556,92.98,373.805556,23.220295,"2","wilt","Mean_R",0.8
127.80718,202.711957,134.7,415.804348,27.258971,"2","wilt","Mean_R",0.8
122.15942,195.15,164.42,323.975,28.948097,"2","wilt","Mean_R",0.8
126.432185,206.422908,160.23,403.061674,23.368589,"2","wilt","Mean_R",0.8
128.368754,211.354497,251.51,411.301587,24.842135,"2","wilt","Mean_R",0.8
126.739726,203.391304,161.78,390.817391,20.635785,"2","wilt","Mean_R",0.8
128.581136,200.870968,155.56,436.556452,24.033568,"2","wilt","Mean_R",0.8
136.359435,210.30581,163.57,462.568807,21.609575,"2","wilt","Mean_R",0.8
128.97306,202.625,161.31,427.49537,21.303533,"2","wilt","Mean_R",0.8
131.599825,209.560185,122.3,566.009259,36.442122,"2","wilt","Mean_R",0.8
122.665428,218.267717,137.2,498.633858,26.649676,"2","wilt","Mean_R",0.8
132.455492,198.865672,124.78,323.059702,18.657719,"2","wilt","Mean_R",0.8
129.20801,188.688679,173.31,327.716981,19.005395,"2","wilt","Mean_R",0.8
124.590466,197.325203,136.78,398.853659,18.675637,"2","wilt","Mean_R",0.8
129.360137,207.261905,166.75,464.72449,26.64041,"2","wilt","Mean_R",0.8
