"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
2,50,12683.33,98,"2","blood-transfusion-service-center","V3",0.4
0,13,3312.12,28,"2","blood-transfusion-service-center","V3",0.4
1,16,4875.07,35,"2","blood-transfusion-service-center","V3",0.4
2,20,6093.11,45,"2","blood-transfusion-service-center","V3",0.4
1,24,5843.75,77,"1","blood-transfusion-service-center","V3",0.4
4,4,1054.07,4,"1","blood-transfusion-service-center","V3",0.4
2,7,2533.45,14,"2","blood-transfusion-service-center","V3",0.4
1,12,2911.17,35,"1","blood-transfusion-service-center","V3",0.4
2,9,1948.42,22,"2","blood-transfusion-service-center","V3",0.4
5,46,11239.47,98,"2","blood-transfusion-service-center","V3",0.4
4,23,6438.74,58,"1","blood-transfusion-service-center","V3",0.4
0,3,670.15,4,"1","blood-transfusion-service-center","V3",0.4
2,10,3216.54,28,"2","blood-transfusion-service-center","V3",0.4
1,13,4044.26,47,"1","blood-transfusion-service-center","V3",0.4
2,6,1117.27,15,"2","blood-transfusion-service-center","V3",0.4
2,5,1627.6,11,"2","blood-transfusion-service-center","V3",0.4
2,14,3458.22,48,"2","blood-transfusion-service-center","V3",0.4
2,15,4051.27,49,"2","blood-transfusion-service-center","V3",0.4
2,6,372.72,15,"2","blood-transfusion-service-center","V3",0.4
2,3,880.9,4,"2","blood-transfusion-service-center","V3",0.4
2,3,566.32,4,"2","blood-transfusion-service-center","V3",0.4
4,11,2467.14,28,"1","blood-transfusion-service-center","V3",0.4
2,6,987.71,16,"2","blood-transfusion-service-center","V3",0.4
2,6,858.53,16,"2","blood-transfusion-service-center","V3",0.4
9,9,2509.74,16,"1","blood-transfusion-service-center","V3",0.4
4,14,3822.25,40,"1","blood-transfusion-service-center","V3",0.4
4,6,2322.56,14,"1","blood-transfusion-service-center","V3",0.4
4,12,2417.83,34,"2","blood-transfusion-service-center","V3",0.4
4,5,930.34,11,"2","blood-transfusion-service-center","V3",0.4
4,8,2651.29,21,"1","blood-transfusion-service-center","V3",0.4
1,14,4035.01,58,"1","blood-transfusion-service-center","V3",0.4
4,10,3469.19,28,"2","blood-transfusion-service-center","V3",0.4
4,10,2530.4,28,"2","blood-transfusion-service-center","V3",0.4
