"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1.49,1,1,1,2,2,"monks-problems-2","attr1",0.5
0,0.74,1,1,1,4,1,"monks-problems-2","attr1",0.5
0,0.81,1,1,2,1,1,"monks-problems-2","attr1",0.5
0,0.85,1,1,2,1,2,"monks-problems-2","attr1",0.5
0,1.8,1,1,2,2,1,"monks-problems-2","attr1",0.5
0,0.83,1,1,2,3,1,"monks-problems-2","attr1",0.5
0,0.75,1,1,2,4,1,"monks-problems-2","attr1",0.5
0,0.43,1,1,3,2,1,"monks-problems-2","attr1",0.5
0,0.89,1,1,3,4,1,"monks-problems-2","attr1",0.5
0,0.01,1,2,1,1,1,"monks-problems-2","attr1",0.5
0,0.6,1,2,1,1,2,"monks-problems-2","attr1",0.5
0,0.5,1,2,2,3,1,"monks-problems-2","attr1",0.5
0,0.61,1,2,2,4,1,"monks-problems-2","attr1",0.5
1,1.25,1,2,2,4,2,"monks-problems-2","attr1",0.5
0,0.53,1,2,3,1,2,"monks-problems-2","attr1",0.5
1,1.22,1,2,3,2,2,"monks-problems-2","attr1",0.5
0,1.26,2,1,1,1,2,"monks-problems-2","attr1",0.5
0,0.74,2,1,2,1,2,"monks-problems-2","attr1",0.5
1,1.26,2,1,2,2,2,"monks-problems-2","attr1",0.5
0,0.87,2,1,2,3,1,"monks-problems-2","attr1",0.5
1,0.82,2,1,2,3,2,"monks-problems-2","attr1",0.5
0,1.37,2,1,2,4,1,"monks-problems-2","attr1",0.5
0,1.07,2,1,3,1,1,"monks-problems-2","attr1",0.5
0,1.22,2,1,3,1,2,"monks-problems-2","attr1",0.5
1,0.66,2,1,3,2,2,"monks-problems-2","attr1",0.5
0,0.97,2,1,3,3,1,"monks-problems-2","attr1",0.5
1,0.81,2,1,3,3,2,"monks-problems-2","attr1",0.5
0,1.03,2,1,3,4,1,"monks-problems-2","attr1",0.5
1,0.74,2,1,3,4,2,"monks-problems-2","attr1",0.5
0,1.14,2,2,1,2,1,"monks-problems-2","attr1",0.5
0,0.58,2,2,1,4,1,"monks-problems-2","attr1",0.5
1,1.02,2,2,2,3,1,"monks-problems-2","attr1",0.5
1,0.05,2,2,2,4,1,"monks-problems-2","attr1",0.5
0,0.68,2,2,3,1,1,"monks-problems-2","attr1",0.5
1,0.95,2,2,3,1,2,"monks-problems-2","attr1",0.5
1,1.04,2,2,3,3,1,"monks-problems-2","attr1",0.5
0,0.72,2,2,3,3,2,"monks-problems-2","attr1",0.5
1,0.78,2,2,3,4,1,"monks-problems-2","attr1",0.5
