"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
2,50,10754.79,98,"2","blood-transfusion-service-center","V3",0.9
0,13,3873.42,28,"2","blood-transfusion-service-center","V3",0.9
1,16,2902.16,35,"2","blood-transfusion-service-center","V3",0.9
2,20,5095.54,45,"2","blood-transfusion-service-center","V3",0.9
1,24,7203.47,77,"1","blood-transfusion-service-center","V3",0.9
4,4,106.62,4,"1","blood-transfusion-service-center","V3",0.9
2,7,1042.14,14,"2","blood-transfusion-service-center","V3",0.9
1,12,4497.09,35,"1","blood-transfusion-service-center","V3",0.9
2,9,1055.54,22,"2","blood-transfusion-service-center","V3",0.9
5,46,10704,98,"2","blood-transfusion-service-center","V3",0.9
4,23,6428.27,58,"1","blood-transfusion-service-center","V3",0.9
0,3,596.13,4,"1","blood-transfusion-service-center","V3",0.9
2,10,4162.16,28,"2","blood-transfusion-service-center","V3",0.9
1,13,3614.91,47,"1","blood-transfusion-service-center","V3",0.9
2,6,87.65,15,"2","blood-transfusion-service-center","V3",0.9
2,5,1173.79,11,"2","blood-transfusion-service-center","V3",0.9
2,14,4995.78,48,"2","blood-transfusion-service-center","V3",0.9
2,15,1237.85,49,"2","blood-transfusion-service-center","V3",0.9
2,6,1301.19,15,"2","blood-transfusion-service-center","V3",0.9
2,3,517.96,4,"2","blood-transfusion-service-center","V3",0.9
2,3,-148.43,4,"2","blood-transfusion-service-center","V3",0.9
4,11,1835.57,28,"1","blood-transfusion-service-center","V3",0.9
2,6,3190.65,16,"2","blood-transfusion-service-center","V3",0.9
2,6,1382.29,16,"2","blood-transfusion-service-center","V3",0.9
9,9,194.24,16,"1","blood-transfusion-service-center","V3",0.9
4,14,2358.39,40,"1","blood-transfusion-service-center","V3",0.9
4,6,4517.86,14,"1","blood-transfusion-service-center","V3",0.9
4,12,1931.33,34,"2","blood-transfusion-service-center","V3",0.9
4,5,-3.68,11,"2","blood-transfusion-service-center","V3",0.9
4,8,598.54,21,"1","blood-transfusion-service-center","V3",0.9
1,14,2850.93,58,"1","blood-transfusion-service-center","V3",0.9
4,10,1529.64,28,"2","blood-transfusion-service-center","V3",0.9
4,10,3199.73,28,"2","blood-transfusion-service-center","V3",0.9
4,9,2885.3,26,"2","blood-transfusion-service-center","V3",0.9
2,16,5500.06,64,"1","blood-transfusion-service-center","V3",0.9
2,8,2263.74,28,"2","blood-transfusion-service-center","V3",0.9
2,12,3923.89,47,"2","blood-transfusion-service-center","V3",0.9
4,6,2169.72,16,"2","blood-transfusion-service-center","V3",0.9
2,14,686.12,57,"2","blood-transfusion-service-center","V3",0.9
4,7,1576.39,22,"2","blood-transfusion-service-center","V3",0.9
2,13,3096.2,53,"2","blood-transfusion-service-center","V3",0.9
2,5,3192.96,16,"1","blood-transfusion-service-center","V3",0.9
2,5,85.15,16,"2","blood-transfusion-service-center","V3",0.9
2,5,1188.95,16,"1","blood-transfusion-service-center","V3",0.9
4,20,3689.78,69,"2","blood-transfusion-service-center","V3",0.9
4,9,825.12,28,"2","blood-transfusion-service-center","V3",0.9
2,9,1062.57,36,"1","blood-transfusion-service-center","V3",0.9
2,2,-1621.71,2,"1","blood-transfusion-service-center","V3",0.9
2,2,0.37,2,"1","blood-transfusion-service-center","V3",0.9
2,2,-369.46,2,"1","blood-transfusion-service-center","V3",0.9
2,11,2906.65,46,"1","blood-transfusion-service-center","V3",0.9
2,11,2932.16,46,"2","blood-transfusion-service-center","V3",0.9
2,6,2970.05,22,"1","blood-transfusion-service-center","V3",0.9
2,12,3307.14,52,"1","blood-transfusion-service-center","V3",0.9
4,5,2349.74,14,"2","blood-transfusion-service-center","V3",0.9
4,19,5512.46,69,"2","blood-transfusion-service-center","V3",0.9
4,8,2651.1,26,"2","blood-transfusion-service-center","V3",0.9
2,7,2325.35,28,"2","blood-transfusion-service-center","V3",0.9
2,16,3723.59,81,"1","blood-transfusion-service-center","V3",0.9
3,6,3244.25,21,"1","blood-transfusion-service-center","V3",0.9
2,7,1949.98,29,"1","blood-transfusion-service-center","V3",0.9
2,8,1546.35,35,"2","blood-transfusion-service-center","V3",0.9
2,10,701.25,49,"1","blood-transfusion-service-center","V3",0.9
4,5,1259.21,16,"2","blood-transfusion-service-center","V3",0.9
2,3,1689.73,9,"2","blood-transfusion-service-center","V3",0.9
3,16,2220.2,74,"1","blood-transfusion-service-center","V3",0.9
2,4,-913.64,14,"2","blood-transfusion-service-center","V3",0.9
0,2,1310.29,4,"1","blood-transfusion-service-center","V3",0.9
4,7,2260.31,25,"1","blood-transfusion-service-center","V3",0.9
1,9,4237.15,51,"1","blood-transfusion-service-center","V3",0.9
2,4,3353.78,16,"1","blood-transfusion-service-center","V3",0.9
2,4,1751.73,16,"1","blood-transfusion-service-center","V3",0.9
4,17,4719.72,71,"2","blood-transfusion-service-center","V3",0.9
2,2,540.46,4,"1","blood-transfusion-service-center","V3",0.9
2,2,-244.44,4,"2","blood-transfusion-service-center","V3",0.9
2,2,-755.56,4,"2","blood-transfusion-service-center","V3",0.9
2,4,1347,16,"2","blood-transfusion-service-center","V3",0.9
2,2,-440.83,4,"1","blood-transfusion-service-center","V3",0.9
2,2,-785.54,4,"1","blood-transfusion-service-center","V3",0.9
2,2,262.91,4,"1","blood-transfusion-service-center","V3",0.9
4,6,-1233.22,23,"2","blood-transfusion-service-center","V3",0.9
2,4,875.22,16,"1","blood-transfusion-service-center","V3",0.9
2,4,-888.2,16,"1","blood-transfusion-service-center","V3",0.9
