"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1,1,1,1,2,2.3,"monks-problems-2","attr6",0.4
0,1,1,1,1,4,0.94,"monks-problems-2","attr6",0.4
0,1,1,1,2,1,1.41,"monks-problems-2","attr6",0.4
0,1,1,1,2,1,1.76,"monks-problems-2","attr6",0.4
0,1,1,1,2,2,1.26,"monks-problems-2","attr6",0.4
0,1,1,1,2,3,0.9,"monks-problems-2","attr6",0.4
0,1,1,1,2,4,1.07,"monks-problems-2","attr6",0.4
0,1,1,1,3,2,0.99,"monks-problems-2","attr6",0.4
0,1,1,1,3,4,0.97,"monks-problems-2","attr6",0.4
0,1,1,2,1,1,0.98,"monks-problems-2","attr6",0.4
0,1,1,2,1,1,2.18,"monks-problems-2","attr6",0.4
0,1,1,2,2,3,1.01,"monks-problems-2","attr6",0.4
0,1,1,2,2,4,1.27,"monks-problems-2","attr6",0.4
1,1,1,2,2,4,2.02,"monks-problems-2","attr6",0.4
0,1,1,2,3,1,2.03,"monks-problems-2","attr6",0.4
1,1,1,2,3,2,1.99,"monks-problems-2","attr6",0.4
0,1,2,1,1,1,1.91,"monks-problems-2","attr6",0.4
0,1,2,1,2,1,2.04,"monks-problems-2","attr6",0.4
1,1,2,1,2,2,2.2,"monks-problems-2","attr6",0.4
0,1,2,1,2,3,1.16,"monks-problems-2","attr6",0.4
1,1,2,1,2,3,2.2,"monks-problems-2","attr6",0.4
0,1,2,1,2,4,1.35,"monks-problems-2","attr6",0.4
0,1,2,1,3,1,1.07,"monks-problems-2","attr6",0.4
0,1,2,1,3,1,2.03,"monks-problems-2","attr6",0.4
1,1,2,1,3,2,2.31,"monks-problems-2","attr6",0.4
0,1,2,1,3,3,0.99,"monks-problems-2","attr6",0.4
1,1,2,1,3,3,1.8,"monks-problems-2","attr6",0.4
0,1,2,1,3,4,0.82,"monks-problems-2","attr6",0.4
1,1,2,1,3,4,1.87,"monks-problems-2","attr6",0.4
0,1,2,2,1,2,0.71,"monks-problems-2","attr6",0.4
0,1,2,2,1,4,1.28,"monks-problems-2","attr6",0.4
1,1,2,2,2,3,0.88,"monks-problems-2","attr6",0.4
1,1,2,2,2,4,1.22,"monks-problems-2","attr6",0.4
0,1,2,2,3,1,1.48,"monks-problems-2","attr6",0.4
1,1,2,2,3,1,1.92,"monks-problems-2","attr6",0.4
1,1,2,2,3,3,1.07,"monks-problems-2","attr6",0.4
0,1,2,2,3,3,1.88,"monks-problems-2","attr6",0.4
1,1,2,2,3,4,1.58,"monks-problems-2","attr6",0.4
0,1,2,2,3,4,1.78,"monks-problems-2","attr6",0.4
0,1,3,1,1,1,2.24,"monks-problems-2","attr6",0.4
0,1,3,1,1,2,2.17,"monks-problems-2","attr6",0.4
0,1,3,1,1,3,1.19,"monks-problems-2","attr6",0.4
0,1,3,1,1,3,2.21,"monks-problems-2","attr6",0.4
0,1,3,1,2,2,1.12,"monks-problems-2","attr6",0.4
1,1,3,1,2,2,2.12,"monks-problems-2","attr6",0.4
1,1,3,1,2,3,1.82,"monks-problems-2","attr6",0.4
0,1,3,1,2,4,1.09,"monks-problems-2","attr6",0.4
1,1,3,1,3,2,1.92,"monks-problems-2","attr6",0.4
0,1,3,1,3,3,1.57,"monks-problems-2","attr6",0.4
1,1,3,1,3,4,2.15,"monks-problems-2","attr6",0.4
0,1,3,2,1,3,1.17,"monks-problems-2","attr6",0.4
1,1,3,2,1,3,1.56,"monks-problems-2","attr6",0.4
0,1,3,2,1,4,0.73,"monks-problems-2","attr6",0.4
1,1,3,2,2,1,1.8,"monks-problems-2","attr6",0.4
0,1,3,2,2,3,1.88,"monks-problems-2","attr6",0.4
0,1,3,2,2,4,1.89,"monks-problems-2","attr6",0.4
1,1,3,2,3,2,1.13,"monks-problems-2","attr6",0.4
0,2,1,1,1,1,0.95,"monks-problems-2","attr6",0.4
0,2,1,1,1,2,1.94,"monks-problems-2","attr6",0.4
0,2,1,1,1,3,1.24,"monks-problems-2","attr6",0.4
1,2,1,1,2,2,1.58,"monks-problems-2","attr6",0.4
0,2,1,1,3,1,1.99,"monks-problems-2","attr6",0.4
1,2,1,1,3,2,2.17,"monks-problems-2","attr6",0.4
1,2,1,1,3,3,2.22,"monks-problems-2","attr6",0.4
0,2,1,1,3,4,0.96,"monks-problems-2","attr6",0.4
0,2,1,2,1,1,0.91,"monks-problems-2","attr6",0.4
1,2,1,2,1,2,1.96,"monks-problems-2","attr6",0.4
0,2,1,2,1,4,0.91,"monks-problems-2","attr6",0.4
1,2,1,2,2,2,0.92,"monks-problems-2","attr6",0.4
0,2,1,2,2,4,1.73,"monks-problems-2","attr6",0.4
0,2,1,2,3,1,0.96,"monks-problems-2","attr6",0.4
1,2,1,2,3,1,2.05,"monks-problems-2","attr6",0.4
0,2,1,2,3,2,1.89,"monks-problems-2","attr6",0.4
0,2,1,2,3,3,1.78,"monks-problems-2","attr6",0.4
0,2,1,2,3,4,1.67,"monks-problems-2","attr6",0.4
0,2,2,1,1,3,0.92,"monks-problems-2","attr6",0.4
1,2,2,1,1,4,2.34,"monks-problems-2","attr6",0.4
0,2,2,1,2,1,0.89,"monks-problems-2","attr6",0.4
1,2,2,1,2,3,0.87,"monks-problems-2","attr6",0.4
1,2,2,1,3,3,1.56,"monks-problems-2","attr6",0.4
0,2,2,1,3,3,1.61,"monks-problems-2","attr6",0.4
1,2,2,1,3,4,1.03,"monks-problems-2","attr6",0.4
0,2,2,2,1,1,1.13,"monks-problems-2","attr6",0.4
0,2,2,2,1,2,1.9,"monks-problems-2","attr6",0.4
0,2,2,2,1,3,2.24,"monks-problems-2","attr6",0.4
1,2,2,2,1,4,1.16,"monks-problems-2","attr6",0.4
0,2,2,2,1,4,2.01,"monks-problems-2","attr6",0.4
1,2,2,2,2,1,0.77,"monks-problems-2","attr6",0.4
0,2,2,2,2,2,2.06,"monks-problems-2","attr6",0.4
0,2,2,2,2,3,0.94,"monks-problems-2","attr6",0.4
1,2,2,2,3,1,0.82,"monks-problems-2","attr6",0.4
0,2,2,2,3,2,1.03,"monks-problems-2","attr6",0.4
0,2,2,2,3,2,2.12,"monks-problems-2","attr6",0.4
0,2,2,2,3,4,1.98,"monks-problems-2","attr6",0.4
0,2,3,1,1,1,1.17,"monks-problems-2","attr6",0.4
0,2,3,1,1,1,1.5,"monks-problems-2","attr6",0.4
1,2,3,1,1,3,2.15,"monks-problems-2","attr6",0.4
0,2,3,1,2,1,0.89,"monks-problems-2","attr6",0.4
1,2,3,1,2,3,1.06,"monks-problems-2","attr6",0.4
0,2,3,1,2,3,2.23,"monks-problems-2","attr6",0.4
0,2,3,1,2,4,2.03,"monks-problems-2","attr6",0.4
1,2,3,1,3,1,2.02,"monks-problems-2","attr6",0.4
1,2,3,1,3,2,0.47,"monks-problems-2","attr6",0.4
1,2,3,1,3,4,0.76,"monks-problems-2","attr6",0.4
1,2,3,2,1,1,2.15,"monks-problems-2","attr6",0.4
1,2,3,2,1,2,0.72,"monks-problems-2","attr6",0.4
1,2,3,2,1,3,0.98,"monks-problems-2","attr6",0.4
0,2,3,2,1,4,2.06,"monks-problems-2","attr6",0.4
1,2,3,2,2,1,0.93,"monks-problems-2","attr6",0.4
0,2,3,2,2,2,0.83,"monks-problems-2","attr6",0.4
0,2,3,2,2,3,1.71,"monks-problems-2","attr6",0.4
0,2,3,2,3,3,1.05,"monks-problems-2","attr6",0.4
0,2,3,2,3,3,1.62,"monks-problems-2","attr6",0.4
0,2,3,2,3,4,1.81,"monks-problems-2","attr6",0.4
0,3,1,1,1,4,0.98,"monks-problems-2","attr6",0.4
0,3,1,1,2,1,1.81,"monks-problems-2","attr6",0.4
1,3,1,1,2,2,1.97,"monks-problems-2","attr6",0.4
1,3,1,1,2,3,2.17,"monks-problems-2","attr6",0.4
0,3,1,1,2,4,1,"monks-problems-2","attr6",0.4
1,3,1,1,2,4,2.03,"monks-problems-2","attr6",0.4
0,3,1,1,3,1,1.32,"monks-problems-2","attr6",0.4
0,3,1,1,3,1,1.98,"monks-problems-2","attr6",0.4
1,3,1,1,3,2,2.06,"monks-problems-2","attr6",0.4
1,3,1,1,3,3,1.6,"monks-problems-2","attr6",0.4
0,3,1,2,1,1,1.01,"monks-problems-2","attr6",0.4
1,3,1,2,1,2,1.85,"monks-problems-2","attr6",0.4
0,3,1,2,1,3,0.75,"monks-problems-2","attr6",0.4
1,3,1,2,1,3,2.2,"monks-problems-2","attr6",0.4
0,3,1,2,1,4,1,"monks-problems-2","attr6",0.4
1,3,1,2,1,4,2.19,"monks-problems-2","attr6",0.4
1,3,1,2,2,2,0.82,"monks-problems-2","attr6",0.4
1,3,1,2,3,1,1.52,"monks-problems-2","attr6",0.4
1,3,1,2,3,2,1.03,"monks-problems-2","attr6",0.4
0,3,1,2,3,2,2.19,"monks-problems-2","attr6",0.4
0,3,1,2,3,4,2.51,"monks-problems-2","attr6",0.4
