"GLCM_Pan","Mean_G","Mean_R","Mean_NIR","SD_Plan","class","dataset_name","altered_attribute","noise_level"
120.362774,207.76,119.395349,416.581395,20.676318,"2","wilt","Mean_G",0.1
124.739583,206.02,115.333333,354.333333,16.707151,"2","wilt","Mean_G",0.1
134.691964,193.37,116.857143,477.857143,22.496712,"2","wilt","Mean_G",0.1
127.946309,183.99,92.368421,278.473684,14.977453,"2","wilt","Mean_G",0.1
135.431548,186.84,112.690476,532.952381,17.604193,"2","wilt","Mean_G",0.1
118.347962,224.96,138.85,608.9,29.072797,"2","wilt","Mean_G",0.1
135.436282,191.7,95.142857,309.190476,13.055264,"2","wilt","Mean_G",0.1
121.169643,220.99,146.214286,595.571429,22.808542,"2","wilt","Mean_G",0.1
131.127161,237.39,144.588235,563.843137,11.948563,"2","wilt","Mean_G",0.1
134.498092,217.43,116.909091,594.848485,27.937685,"2","wilt","Mean_G",0.1
131.164773,204.88,114.727273,483.045455,22.903544,"2","wilt","Mean_G",0.1
136.09596,210.16,111.4,444.6,16.553622,"2","wilt","Mean_G",0.1
122.631902,233.84,142.195122,473.707317,24.521889,"2","wilt","Mean_G",0.1
113.65618,217.36,129.785714,480.857143,29.237766,"2","wilt","Mean_G",0.1
133.894198,192.07,115.513514,419.513514,17.489139,"2","wilt","Mean_G",0.1
131.111498,214.37,125.444444,537.888889,19.434819,"2","wilt","Mean_G",0.1
127.835697,200.44,116.509434,372.132076,23.929111,"2","wilt","Mean_G",0.1
121.61126,205.23,121.06383,338.12766,15.019107,"2","wilt","Mean_G",0.1
106.242105,214.66,140,381.166667,18.903263,"2","wilt","Mean_G",0.1
147.771127,211.3,123.722222,479.166667,23.337037,"2","wilt","Mean_G",0.1
135.823938,194.37,115.09589,332.424658,12.805692,"2","wilt","Mean_G",0.1
134.958974,220.26,141.469388,435.959184,17.606107,"2","wilt","Mean_G",0.1
128.531408,189.67,93.312,296.616,16.932495,"2","wilt","Mean_G",0.1
143.528736,164.46,78.454545,400,10.832306,"2","wilt","Mean_G",0.1
141.109375,159.6,68,242.5,6.753471,"2","wilt","Mean_G",0.1
140.02603,195.56,89.241379,561.310345,23.83759,"2","wilt","Mean_G",0.1
132.58773,232.49,133.058823,579.215686,19.832652,"2","wilt","Mean_G",0.1
121.757895,176.3,92.666667,217.777778,14.055446,"2","wilt","Mean_G",0.1
135.677165,203.48,105.208333,453.333333,16.185073,"2","wilt","Mean_G",0.1
119.457404,178.38,93.145161,227.774194,12.293254,"2","wilt","Mean_G",0.1
124.591944,188.16,89.083333,208.083333,20.352602,"2","wilt","Mean_G",0.1
126.527972,174.2,85.111111,359.777778,11.080513,"2","wilt","Mean_G",0.1
135.024485,191.43,104.55102,270.653061,14.329932,"2","wilt","Mean_G",0.1
142.56579,195.21,89.763889,240.263889,11.29866,"2","wilt","Mean_G",0.1
124.611009,186.8,93.434783,242.608696,9.803702,"2","wilt","Mean_G",0.1
130.84965,166.72,83.402778,342.277778,21.171678,"2","wilt","Mean_G",0.1
133.854167,170.11,78.740741,254.37037,14.175076,"2","wilt","Mean_G",0.1
119.714558,235.21,153.515152,591.015152,25.385987,"2","wilt","Mean_G",0.1
123.278545,227.56,129.68,600.22,29.894943,"2","wilt","Mean_G",0.1
117.639292,221.25,131.205128,504.076923,22.19423,"2","wilt","Mean_G",0.1
138.512724,201.08,118.537313,445.925373,20.084939,"2","wilt","Mean_G",0.1
