"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1,0.23,1,1,2,2,"monks-problems-2","attr2",0.9
0,1,1.45,1,1,4,1,"monks-problems-2","attr2",0.9
0,1,1.06,1,2,1,1,"monks-problems-2","attr2",0.9
0,1,1.12,1,2,1,2,"monks-problems-2","attr2",0.9
0,1,1.01,1,2,2,1,"monks-problems-2","attr2",0.9
0,1,1.19,1,2,3,1,"monks-problems-2","attr2",0.9
0,1,1.3,1,2,4,1,"monks-problems-2","attr2",0.9
0,1,0.36,1,3,2,1,"monks-problems-2","attr2",0.9
0,1,-1.01,1,3,4,1,"monks-problems-2","attr2",0.9
0,1,0.56,2,1,1,1,"monks-problems-2","attr2",0.9
0,1,1.68,2,1,1,2,"monks-problems-2","attr2",0.9
0,1,-0.8,2,2,3,1,"monks-problems-2","attr2",0.9
0,1,1.88,2,2,4,1,"monks-problems-2","attr2",0.9
1,1,1.37,2,2,4,2,"monks-problems-2","attr2",0.9
0,1,1.67,2,3,1,2,"monks-problems-2","attr2",0.9
1,1,0.35,2,3,2,2,"monks-problems-2","attr2",0.9
0,1,1.55,1,1,1,2,"monks-problems-2","attr2",0.9
0,1,1.79,1,2,1,2,"monks-problems-2","attr2",0.9
1,1,2.3,1,2,2,2,"monks-problems-2","attr2",0.9
0,1,2.62,1,2,3,1,"monks-problems-2","attr2",0.9
1,1,1.66,1,2,3,2,"monks-problems-2","attr2",0.9
0,1,0.49,1,2,4,1,"monks-problems-2","attr2",0.9
0,1,1.98,1,3,1,1,"monks-problems-2","attr2",0.9
0,1,2.35,1,3,1,2,"monks-problems-2","attr2",0.9
1,1,2.34,1,3,2,2,"monks-problems-2","attr2",0.9
0,1,1.22,1,3,3,1,"monks-problems-2","attr2",0.9
1,1,3.13,1,3,3,2,"monks-problems-2","attr2",0.9
0,1,1.34,1,3,4,1,"monks-problems-2","attr2",0.9
1,1,2.26,1,3,4,2,"monks-problems-2","attr2",0.9
0,1,1.55,2,1,2,1,"monks-problems-2","attr2",0.9
0,1,1.75,2,1,4,1,"monks-problems-2","attr2",0.9
1,1,1.22,2,2,3,1,"monks-problems-2","attr2",0.9
1,1,0.73,2,2,4,1,"monks-problems-2","attr2",0.9
0,1,1.47,2,3,1,1,"monks-problems-2","attr2",0.9
