"GLCM_Pan","Mean_G","Mean_R","Mean_NIR","SD_Plan","class","dataset_name","altered_attribute","noise_level"
120.362774,205.5,124.34,416.581395,20.676318,"2","wilt","Mean_R",0.2
124.739583,202.8,122.82,354.333333,16.707151,"2","wilt","Mean_R",0.2
134.691964,199.285714,120.43,477.857143,22.496712,"2","wilt","Mean_R",0.2
127.946309,178.368421,72.25,278.473684,14.977453,"2","wilt","Mean_R",0.2
135.431548,197,120.67,532.952381,17.604193,"2","wilt","Mean_R",0.2
118.347962,226.15,134.17,608.9,29.072797,"2","wilt","Mean_R",0.2
135.436282,184.5,108.91,309.190476,13.055264,"2","wilt","Mean_R",0.2
121.169643,226,151.01,595.571429,22.808542,"2","wilt","Mean_R",0.2
131.127161,232.784314,139.13,563.843137,11.948563,"2","wilt","Mean_R",0.2
134.498092,210.212121,142.34,594.848485,27.937685,"2","wilt","Mean_R",0.2
131.164773,206.681818,120.33,483.045455,22.903544,"2","wilt","Mean_R",0.2
136.09596,201.4,98.47,444.6,16.553622,"2","wilt","Mean_R",0.2
122.631902,230.560976,141.5,473.707317,24.521889,"2","wilt","Mean_R",0.2
113.65618,213.107143,117.33,480.857143,29.237766,"2","wilt","Mean_R",0.2
133.894198,191.621622,98.58,419.513514,17.489139,"2","wilt","Mean_R",0.2
131.111498,213.666667,128.28,537.888889,19.434819,"2","wilt","Mean_R",0.2
127.835697,201.358491,119.56,372.132076,23.929111,"2","wilt","Mean_R",0.2
121.61126,199.744681,131.03,338.12766,15.019107,"2","wilt","Mean_R",0.2
106.242105,221.75,158.7,381.166667,18.903263,"2","wilt","Mean_R",0.2
147.771127,220.111111,129.03,479.166667,23.337037,"2","wilt","Mean_R",0.2
135.823938,192.232877,115.18,332.424658,12.805692,"2","wilt","Mean_R",0.2
134.958974,226.673469,142.55,435.959184,17.606107,"2","wilt","Mean_R",0.2
128.531408,188.984,104.04,296.616,16.932495,"2","wilt","Mean_R",0.2
143.528736,170.363636,66.43,400,10.832306,"2","wilt","Mean_R",0.2
141.109375,164.625,56.88,242.5,6.753471,"2","wilt","Mean_R",0.2
140.02603,189.896552,76.62,561.310345,23.83759,"2","wilt","Mean_R",0.2
132.58773,222.392157,144.48,579.215686,19.832652,"2","wilt","Mean_R",0.2
121.757895,174,101.17,217.777778,14.055446,"2","wilt","Mean_R",0.2
135.677165,199.75,85.04,453.333333,16.185073,"2","wilt","Mean_R",0.2
119.457404,180.741936,102.1,227.774194,12.293254,"2","wilt","Mean_R",0.2
124.591944,179.416667,74.7,208.083333,20.352602,"2","wilt","Mean_R",0.2
126.527972,178.777778,87.17,359.777778,11.080513,"2","wilt","Mean_R",0.2
135.024485,190.877551,117.62,270.653061,14.329932,"2","wilt","Mean_R",0.2
142.56579,183.416667,80.03,240.263889,11.29866,"2","wilt","Mean_R",0.2
124.611009,180.826087,100.43,242.608696,9.803702,"2","wilt","Mean_R",0.2
130.84965,175.333333,79.46,342.277778,21.171678,"2","wilt","Mean_R",0.2
133.854167,166.407407,93.8,254.37037,14.175076,"2","wilt","Mean_R",0.2
119.714558,231.833333,161.58,591.015152,25.385987,"2","wilt","Mean_R",0.2
123.278545,218.26,136.93,600.22,29.894943,"2","wilt","Mean_R",0.2
117.639292,215.564103,109.48,504.076923,22.19423,"2","wilt","Mean_R",0.2
138.512724,202.044776,112.97,445.925373,20.084939,"2","wilt","Mean_R",0.2
118.578324,198.567568,94.13,429.135135,33.420971,"2","wilt","Mean_R",0.2
134.064037,183.463636,92.96,236.681818,18.00373,"2","wilt","Mean_R",0.2
