"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
2,42.14,12500,98,"2","blood-transfusion-service-center","V2",0.5
0,14.6,3250,28,"2","blood-transfusion-service-center","V2",0.5
1,18.24,4000,35,"2","blood-transfusion-service-center","V2",0.5
2,19.45,5000,45,"2","blood-transfusion-service-center","V2",0.5
1,23.33,6000,77,"1","blood-transfusion-service-center","V2",0.5
4,8.76,1000,4,"1","blood-transfusion-service-center","V2",0.5
2,0.68,1750,14,"2","blood-transfusion-service-center","V2",0.5
1,8.85,3000,35,"1","blood-transfusion-service-center","V2",0.5
2,11.16,2250,22,"2","blood-transfusion-service-center","V2",0.5
5,47.13,11500,98,"2","blood-transfusion-service-center","V2",0.5
4,26.79,5750,58,"1","blood-transfusion-service-center","V2",0.5
0,0.65,750,4,"1","blood-transfusion-service-center","V2",0.5
2,5.32,2500,28,"2","blood-transfusion-service-center","V2",0.5
1,15.72,3250,47,"1","blood-transfusion-service-center","V2",0.5
2,11.27,1500,15,"2","blood-transfusion-service-center","V2",0.5
2,4.84,1250,11,"2","blood-transfusion-service-center","V2",0.5
2,19.51,3500,48,"2","blood-transfusion-service-center","V2",0.5
2,19.61,3750,49,"2","blood-transfusion-service-center","V2",0.5
2,7.47,1500,15,"2","blood-transfusion-service-center","V2",0.5
2,4.26,750,4,"2","blood-transfusion-service-center","V2",0.5
2,-0.7,750,4,"2","blood-transfusion-service-center","V2",0.5
4,17.53,2750,28,"1","blood-transfusion-service-center","V2",0.5
2,6.97,1500,16,"2","blood-transfusion-service-center","V2",0.5
2,5.59,1500,16,"2","blood-transfusion-service-center","V2",0.5
9,6.86,2250,16,"1","blood-transfusion-service-center","V2",0.5
4,5.89,3500,40,"1","blood-transfusion-service-center","V2",0.5
4,5.06,1500,14,"1","blood-transfusion-service-center","V2",0.5
4,8.98,3000,34,"2","blood-transfusion-service-center","V2",0.5
4,5.16,1250,11,"2","blood-transfusion-service-center","V2",0.5
4,12.51,2000,21,"1","blood-transfusion-service-center","V2",0.5
1,16.82,3500,58,"1","blood-transfusion-service-center","V2",0.5
4,4.65,2500,28,"2","blood-transfusion-service-center","V2",0.5
4,10.39,2500,28,"2","blood-transfusion-service-center","V2",0.5
4,5.98,2250,26,"2","blood-transfusion-service-center","V2",0.5
2,10.95,4000,64,"1","blood-transfusion-service-center","V2",0.5
2,4.61,2000,28,"2","blood-transfusion-service-center","V2",0.5
2,7.93,3000,47,"2","blood-transfusion-service-center","V2",0.5
4,3.07,1500,16,"2","blood-transfusion-service-center","V2",0.5
2,17.94,3500,57,"2","blood-transfusion-service-center","V2",0.5
4,1.82,1750,22,"2","blood-transfusion-service-center","V2",0.5
2,14.08,3250,53,"2","blood-transfusion-service-center","V2",0.5
2,5.12,1250,16,"1","blood-transfusion-service-center","V2",0.5
2,4.61,1250,16,"2","blood-transfusion-service-center","V2",0.5
2,4.96,1250,16,"1","blood-transfusion-service-center","V2",0.5
4,18.93,5000,69,"2","blood-transfusion-service-center","V2",0.5
4,8.69,2250,28,"2","blood-transfusion-service-center","V2",0.5
2,13.85,2250,36,"1","blood-transfusion-service-center","V2",0.5
2,6.54,500,2,"1","blood-transfusion-service-center","V2",0.5
2,3.29,500,2,"1","blood-transfusion-service-center","V2",0.5
2,0.72,500,2,"1","blood-transfusion-service-center","V2",0.5
2,14.53,2750,46,"1","blood-transfusion-service-center","V2",0.5
2,6.85,2750,46,"2","blood-transfusion-service-center","V2",0.5
2,5.83,1500,22,"1","blood-transfusion-service-center","V2",0.5
2,12.59,3000,52,"1","blood-transfusion-service-center","V2",0.5
4,7.17,1250,14,"2","blood-transfusion-service-center","V2",0.5
4,17.9,4750,69,"2","blood-transfusion-service-center","V2",0.5
4,14.94,2000,26,"2","blood-transfusion-service-center","V2",0.5
2,4.41,1750,28,"2","blood-transfusion-service-center","V2",0.5
2,12.98,4000,81,"1","blood-transfusion-service-center","V2",0.5
3,12.91,1500,21,"1","blood-transfusion-service-center","V2",0.5
2,8.64,1750,29,"1","blood-transfusion-service-center","V2",0.5
2,6.7,2000,35,"2","blood-transfusion-service-center","V2",0.5
2,7.27,2500,49,"1","blood-transfusion-service-center","V2",0.5
4,6.4,1250,16,"2","blood-transfusion-service-center","V2",0.5
2,3.69,750,9,"2","blood-transfusion-service-center","V2",0.5
3,12.09,4000,74,"1","blood-transfusion-service-center","V2",0.5
2,3.69,1000,14,"2","blood-transfusion-service-center","V2",0.5
0,3.69,500,4,"1","blood-transfusion-service-center","V2",0.5
4,8.33,1750,25,"1","blood-transfusion-service-center","V2",0.5
1,5.52,2250,51,"1","blood-transfusion-service-center","V2",0.5
2,9.76,1000,16,"1","blood-transfusion-service-center","V2",0.5
2,0.86,1000,16,"1","blood-transfusion-service-center","V2",0.5
4,17.57,4250,71,"2","blood-transfusion-service-center","V2",0.5
2,5.17,500,4,"1","blood-transfusion-service-center","V2",0.5
