"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
3.16,50,12500,98,"2","blood-transfusion-service-center","V1",0.4
-0.25,13,3250,28,"2","blood-transfusion-service-center","V1",0.4
8.39,16,4000,35,"2","blood-transfusion-service-center","V1",0.4
2.68,20,5000,45,"2","blood-transfusion-service-center","V1",0.4
3.65,24,6000,77,"1","blood-transfusion-service-center","V1",0.4
2.4,4,1000,4,"1","blood-transfusion-service-center","V1",0.4
1.21,7,1750,14,"2","blood-transfusion-service-center","V1",0.4
3.12,12,3000,35,"1","blood-transfusion-service-center","V1",0.4
-0.36,9,2250,22,"2","blood-transfusion-service-center","V1",0.4
6.99,46,11500,98,"2","blood-transfusion-service-center","V1",0.4
1.81,23,5750,58,"1","blood-transfusion-service-center","V1",0.4
5.4,3,750,4,"1","blood-transfusion-service-center","V1",0.4
3.34,10,2500,28,"2","blood-transfusion-service-center","V1",0.4
-4.76,13,3250,47,"1","blood-transfusion-service-center","V1",0.4
0.33,6,1500,15,"2","blood-transfusion-service-center","V1",0.4
7.22,5,1250,11,"2","blood-transfusion-service-center","V1",0.4
-0.33,14,3500,48,"2","blood-transfusion-service-center","V1",0.4
1.77,15,3750,49,"2","blood-transfusion-service-center","V1",0.4
-0.43,6,1500,15,"2","blood-transfusion-service-center","V1",0.4
4.44,3,750,4,"2","blood-transfusion-service-center","V1",0.4
0.46,3,750,4,"2","blood-transfusion-service-center","V1",0.4
6.5,11,2750,28,"1","blood-transfusion-service-center","V1",0.4
1.47,6,1500,16,"2","blood-transfusion-service-center","V1",0.4
5.36,6,1500,16,"2","blood-transfusion-service-center","V1",0.4
1.28,9,2250,16,"1","blood-transfusion-service-center","V1",0.4
12.36,14,3500,40,"1","blood-transfusion-service-center","V1",0.4
10.64,6,1500,14,"1","blood-transfusion-service-center","V1",0.4
0.99,12,3000,34,"2","blood-transfusion-service-center","V1",0.4
-0.21,5,1250,11,"2","blood-transfusion-service-center","V1",0.4
4.36,8,2000,21,"1","blood-transfusion-service-center","V1",0.4
3.54,14,3500,58,"1","blood-transfusion-service-center","V1",0.4
-0.54,10,2500,28,"2","blood-transfusion-service-center","V1",0.4
-2.19,10,2500,28,"2","blood-transfusion-service-center","V1",0.4
4,9,2250,26,"2","blood-transfusion-service-center","V1",0.4
5.9,16,4000,64,"1","blood-transfusion-service-center","V1",0.4
