"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
2,50,12500,122.09,"2","blood-transfusion-service-center","V4",0.7
0,13,3250,27.91,"2","blood-transfusion-service-center","V4",0.7
1,16,4000,30.03,"2","blood-transfusion-service-center","V4",0.7
2,20,5000,53.97,"2","blood-transfusion-service-center","V4",0.7
1,24,6000,81.77,"1","blood-transfusion-service-center","V4",0.7
4,4,1000,-28.67,"1","blood-transfusion-service-center","V4",0.7
2,7,1750,5.75,"2","blood-transfusion-service-center","V4",0.7
1,12,3000,49.72,"1","blood-transfusion-service-center","V4",0.7
2,9,2250,23.16,"2","blood-transfusion-service-center","V4",0.7
5,46,11500,95.44,"2","blood-transfusion-service-center","V4",0.7
4,23,5750,41.88,"1","blood-transfusion-service-center","V4",0.7
0,3,750,-5.12,"1","blood-transfusion-service-center","V4",0.7
2,10,2500,18.2,"2","blood-transfusion-service-center","V4",0.7
1,13,3250,52.49,"1","blood-transfusion-service-center","V4",0.7
2,6,1500,20.5,"2","blood-transfusion-service-center","V4",0.7
2,5,1250,-1.18,"2","blood-transfusion-service-center","V4",0.7
2,14,3500,77.88,"2","blood-transfusion-service-center","V4",0.7
2,15,3750,88.29,"2","blood-transfusion-service-center","V4",0.7
2,6,1500,17.62,"2","blood-transfusion-service-center","V4",0.7
2,3,750,-20.11,"2","blood-transfusion-service-center","V4",0.7
2,3,750,22.32,"2","blood-transfusion-service-center","V4",0.7
4,11,2750,28.98,"1","blood-transfusion-service-center","V4",0.7
2,6,1500,9.32,"2","blood-transfusion-service-center","V4",0.7
2,6,1500,47.57,"2","blood-transfusion-service-center","V4",0.7
9,9,2250,42.37,"1","blood-transfusion-service-center","V4",0.7
4,14,3500,56.28,"1","blood-transfusion-service-center","V4",0.7
4,6,1500,-8.93,"1","blood-transfusion-service-center","V4",0.7
4,12,3000,37.21,"2","blood-transfusion-service-center","V4",0.7
4,5,1250,6.3,"2","blood-transfusion-service-center","V4",0.7
4,8,2000,9.66,"1","blood-transfusion-service-center","V4",0.7
1,14,3500,79.6,"1","blood-transfusion-service-center","V4",0.7
4,10,2500,31.39,"2","blood-transfusion-service-center","V4",0.7
4,10,2500,18.8,"2","blood-transfusion-service-center","V4",0.7
4,9,2250,31.97,"2","blood-transfusion-service-center","V4",0.7
2,16,4000,68.31,"1","blood-transfusion-service-center","V4",0.7
2,8,2000,25.04,"2","blood-transfusion-service-center","V4",0.7
2,12,3000,61.57,"2","blood-transfusion-service-center","V4",0.7
4,6,1500,64.61,"2","blood-transfusion-service-center","V4",0.7
2,14,3500,53.65,"2","blood-transfusion-service-center","V4",0.7
4,7,1750,42.45,"2","blood-transfusion-service-center","V4",0.7
2,13,3250,55.58,"2","blood-transfusion-service-center","V4",0.7
2,5,1250,39.91,"1","blood-transfusion-service-center","V4",0.7
2,5,1250,31.8,"2","blood-transfusion-service-center","V4",0.7
2,5,1250,3.53,"1","blood-transfusion-service-center","V4",0.7
4,20,5000,75.2,"2","blood-transfusion-service-center","V4",0.7
4,9,2250,26.23,"2","blood-transfusion-service-center","V4",0.7
2,9,2250,21.32,"1","blood-transfusion-service-center","V4",0.7
2,2,500,0.79,"1","blood-transfusion-service-center","V4",0.7
2,2,500,-6.84,"1","blood-transfusion-service-center","V4",0.7
2,2,500,-17.1,"1","blood-transfusion-service-center","V4",0.7
2,11,2750,48.42,"1","blood-transfusion-service-center","V4",0.7
2,11,2750,52.18,"2","blood-transfusion-service-center","V4",0.7
2,6,1500,5.7,"1","blood-transfusion-service-center","V4",0.7
2,12,3000,76.74,"1","blood-transfusion-service-center","V4",0.7
4,5,1250,18.41,"2","blood-transfusion-service-center","V4",0.7
4,19,4750,89.2,"2","blood-transfusion-service-center","V4",0.7
4,8,2000,14.78,"2","blood-transfusion-service-center","V4",0.7
2,7,1750,12.43,"2","blood-transfusion-service-center","V4",0.7
2,16,4000,51.67,"1","blood-transfusion-service-center","V4",0.7
3,6,1500,44.39,"1","blood-transfusion-service-center","V4",0.7
2,7,1750,16.34,"1","blood-transfusion-service-center","V4",0.7
2,8,2000,22.83,"2","blood-transfusion-service-center","V4",0.7
2,10,2500,20.28,"1","blood-transfusion-service-center","V4",0.7
4,5,1250,22.6,"2","blood-transfusion-service-center","V4",0.7
2,3,750,3.44,"2","blood-transfusion-service-center","V4",0.7
3,16,4000,63.04,"1","blood-transfusion-service-center","V4",0.7
2,4,1000,17.35,"2","blood-transfusion-service-center","V4",0.7
0,2,500,-5.36,"1","blood-transfusion-service-center","V4",0.7
4,7,1750,41.37,"1","blood-transfusion-service-center","V4",0.7
1,9,2250,56.61,"1","blood-transfusion-service-center","V4",0.7
2,4,1000,23.85,"1","blood-transfusion-service-center","V4",0.7
2,4,1000,32.56,"1","blood-transfusion-service-center","V4",0.7
4,17,4250,54.48,"2","blood-transfusion-service-center","V4",0.7
2,2,500,4.62,"1","blood-transfusion-service-center","V4",0.7
2,2,500,24.93,"2","blood-transfusion-service-center","V4",0.7
2,2,500,2.02,"2","blood-transfusion-service-center","V4",0.7
2,4,1000,9.31,"2","blood-transfusion-service-center","V4",0.7
2,2,500,17.69,"1","blood-transfusion-service-center","V4",0.7
2,2,500,21.21,"1","blood-transfusion-service-center","V4",0.7
2,2,500,15.74,"1","blood-transfusion-service-center","V4",0.7
