"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1.05,1,1,1,2,2,"monks-problems-2","attr1",0.4
0,0.95,1,1,1,4,1,"monks-problems-2","attr1",0.4
0,0.12,1,1,2,1,1,"monks-problems-2","attr1",0.4
0,1.42,1,1,2,1,2,"monks-problems-2","attr1",0.4
0,1.6,1,1,2,2,1,"monks-problems-2","attr1",0.4
0,1.11,1,1,2,3,1,"monks-problems-2","attr1",0.4
0,0.11,1,1,2,4,1,"monks-problems-2","attr1",0.4
0,0.88,1,1,3,2,1,"monks-problems-2","attr1",0.4
0,0.78,1,1,3,4,1,"monks-problems-2","attr1",0.4
0,0.73,1,2,1,1,1,"monks-problems-2","attr1",0.4
0,1.22,1,2,1,1,2,"monks-problems-2","attr1",0.4
0,0.87,1,2,2,3,1,"monks-problems-2","attr1",0.4
0,1.15,1,2,2,4,1,"monks-problems-2","attr1",0.4
1,0.75,1,2,2,4,2,"monks-problems-2","attr1",0.4
0,1.18,1,2,3,1,2,"monks-problems-2","attr1",0.4
1,1.4,1,2,3,2,2,"monks-problems-2","attr1",0.4
0,0.81,2,1,1,1,2,"monks-problems-2","attr1",0.4
0,0.56,2,1,2,1,2,"monks-problems-2","attr1",0.4
1,1.06,2,1,2,2,2,"monks-problems-2","attr1",0.4
0,0.47,2,1,2,3,1,"monks-problems-2","attr1",0.4
1,0.43,2,1,2,3,2,"monks-problems-2","attr1",0.4
0,1.77,2,1,2,4,1,"monks-problems-2","attr1",0.4
0,0.79,2,1,3,1,1,"monks-problems-2","attr1",0.4
0,1.29,2,1,3,1,2,"monks-problems-2","attr1",0.4
1,1.27,2,1,3,2,2,"monks-problems-2","attr1",0.4
0,1.7,2,1,3,3,1,"monks-problems-2","attr1",0.4
1,0.8,2,1,3,3,2,"monks-problems-2","attr1",0.4
0,0.9,2,1,3,4,1,"monks-problems-2","attr1",0.4
1,1.29,2,1,3,4,2,"monks-problems-2","attr1",0.4
0,1.09,2,2,1,2,1,"monks-problems-2","attr1",0.4
0,0.98,2,2,1,4,1,"monks-problems-2","attr1",0.4
1,0.57,2,2,2,3,1,"monks-problems-2","attr1",0.4
1,1.2,2,2,2,4,1,"monks-problems-2","attr1",0.4
0,0.56,2,2,3,1,1,"monks-problems-2","attr1",0.4
1,0.51,2,2,3,1,2,"monks-problems-2","attr1",0.4
