"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1,1,0.82,1,2,2,"monks-problems-2","attr3",0.3
0,1,1,0.97,1,4,1,"monks-problems-2","attr3",0.3
0,1,1,1.19,2,1,1,"monks-problems-2","attr3",0.3
0,1,1,0.73,2,1,2,"monks-problems-2","attr3",0.3
0,1,1,1.13,2,2,1,"monks-problems-2","attr3",0.3
0,1,1,0.8,2,3,1,"monks-problems-2","attr3",0.3
0,1,1,0.97,2,4,1,"monks-problems-2","attr3",0.3
0,1,1,0.92,3,2,1,"monks-problems-2","attr3",0.3
0,1,1,0.75,3,4,1,"monks-problems-2","attr3",0.3
0,1,1,1.94,1,1,1,"monks-problems-2","attr3",0.3
0,1,1,2.09,1,1,2,"monks-problems-2","attr3",0.3
0,1,1,2.02,2,3,1,"monks-problems-2","attr3",0.3
0,1,1,1.92,2,4,1,"monks-problems-2","attr3",0.3
1,1,1,1.93,2,4,2,"monks-problems-2","attr3",0.3
0,1,1,1.87,3,1,2,"monks-problems-2","attr3",0.3
1,1,1,2.06,3,2,2,"monks-problems-2","attr3",0.3
0,1,2,0.79,1,1,2,"monks-problems-2","attr3",0.3
0,1,2,1.07,2,1,2,"monks-problems-2","attr3",0.3
1,1,2,0.84,2,2,2,"monks-problems-2","attr3",0.3
0,1,2,1.03,2,3,1,"monks-problems-2","attr3",0.3
1,1,2,1.09,2,3,2,"monks-problems-2","attr3",0.3
0,1,2,0.99,2,4,1,"monks-problems-2","attr3",0.3
0,1,2,1.03,3,1,1,"monks-problems-2","attr3",0.3
0,1,2,0.65,3,1,2,"monks-problems-2","attr3",0.3
1,1,2,0.86,3,2,2,"monks-problems-2","attr3",0.3
0,1,2,0.76,3,3,1,"monks-problems-2","attr3",0.3
1,1,2,1.1,3,3,2,"monks-problems-2","attr3",0.3
0,1,2,0.93,3,4,1,"monks-problems-2","attr3",0.3
1,1,2,0.85,3,4,2,"monks-problems-2","attr3",0.3
0,1,2,2.09,1,2,1,"monks-problems-2","attr3",0.3
0,1,2,2.04,1,4,1,"monks-problems-2","attr3",0.3
1,1,2,1.94,2,3,1,"monks-problems-2","attr3",0.3
1,1,2,1.99,2,4,1,"monks-problems-2","attr3",0.3
0,1,2,2.17,3,1,1,"monks-problems-2","attr3",0.3
1,1,2,1.88,3,1,2,"monks-problems-2","attr3",0.3
1,1,2,2.09,3,3,1,"monks-problems-2","attr3",0.3
0,1,2,2.13,3,3,2,"monks-problems-2","attr3",0.3
1,1,2,2.07,3,4,1,"monks-problems-2","attr3",0.3
0,1,2,1.96,3,4,2,"monks-problems-2","attr3",0.3
0,1,3,0.99,1,1,2,"monks-problems-2","attr3",0.3
0,1,3,1.08,1,2,2,"monks-problems-2","attr3",0.3
0,1,3,1.07,1,3,1,"monks-problems-2","attr3",0.3
0,1,3,0.99,1,3,2,"monks-problems-2","attr3",0.3
0,1,3,0.96,2,2,1,"monks-problems-2","attr3",0.3
1,1,3,0.87,2,2,2,"monks-problems-2","attr3",0.3
1,1,3,0.77,2,3,2,"monks-problems-2","attr3",0.3
0,1,3,1,2,4,1,"monks-problems-2","attr3",0.3
1,1,3,0.99,3,2,2,"monks-problems-2","attr3",0.3
0,1,3,1.02,3,3,1,"monks-problems-2","attr3",0.3
1,1,3,1.14,3,4,2,"monks-problems-2","attr3",0.3
0,1,3,1.94,1,3,1,"monks-problems-2","attr3",0.3
1,1,3,1.8,1,3,2,"monks-problems-2","attr3",0.3
0,1,3,2.19,1,4,1,"monks-problems-2","attr3",0.3
1,1,3,2.11,2,1,2,"monks-problems-2","attr3",0.3
