"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1,1,0.98,1,2,2,"monks-problems-2","attr3",0.9
0,1,1,1.42,1,4,1,"monks-problems-2","attr3",0.9
0,1,1,0.82,2,1,1,"monks-problems-2","attr3",0.9
0,1,1,1.36,2,1,2,"monks-problems-2","attr3",0.9
0,1,1,1.15,2,2,1,"monks-problems-2","attr3",0.9
0,1,1,0.79,2,3,1,"monks-problems-2","attr3",0.9
0,1,1,0.89,2,4,1,"monks-problems-2","attr3",0.9
0,1,1,1.09,3,2,1,"monks-problems-2","attr3",0.9
0,1,1,0.57,3,4,1,"monks-problems-2","attr3",0.9
0,1,1,1.09,1,1,1,"monks-problems-2","attr3",0.9
0,1,1,2.34,1,1,2,"monks-problems-2","attr3",0.9
0,1,1,2.2,2,3,1,"monks-problems-2","attr3",0.9
0,1,1,1.7,2,4,1,"monks-problems-2","attr3",0.9
1,1,1,2.19,2,4,2,"monks-problems-2","attr3",0.9
0,1,1,2.54,3,1,2,"monks-problems-2","attr3",0.9
1,1,1,1.59,3,2,2,"monks-problems-2","attr3",0.9
0,1,2,1.36,1,1,2,"monks-problems-2","attr3",0.9
0,1,2,0.91,2,1,2,"monks-problems-2","attr3",0.9
1,1,2,1.25,2,2,2,"monks-problems-2","attr3",0.9
0,1,2,0.83,2,3,1,"monks-problems-2","attr3",0.9
1,1,2,0.8,2,3,2,"monks-problems-2","attr3",0.9
0,1,2,-0.94,2,4,1,"monks-problems-2","attr3",0.9
0,1,2,0.64,3,1,1,"monks-problems-2","attr3",0.9
0,1,2,0.88,3,1,2,"monks-problems-2","attr3",0.9
1,1,2,0.39,3,2,2,"monks-problems-2","attr3",0.9
0,1,2,0.64,3,3,1,"monks-problems-2","attr3",0.9
1,1,2,0.1,3,3,2,"monks-problems-2","attr3",0.9
0,1,2,0.58,3,4,1,"monks-problems-2","attr3",0.9
1,1,2,1.47,3,4,2,"monks-problems-2","attr3",0.9
0,1,2,2.38,1,2,1,"monks-problems-2","attr3",0.9
0,1,2,2.17,1,4,1,"monks-problems-2","attr3",0.9
1,1,2,1.83,2,3,1,"monks-problems-2","attr3",0.9
1,1,2,2.1,2,4,1,"monks-problems-2","attr3",0.9
0,1,2,2.25,3,1,1,"monks-problems-2","attr3",0.9
1,1,2,2.23,3,1,2,"monks-problems-2","attr3",0.9
1,1,2,1.12,3,3,1,"monks-problems-2","attr3",0.9
0,1,2,1.69,3,3,2,"monks-problems-2","attr3",0.9
1,1,2,1.87,3,4,1,"monks-problems-2","attr3",0.9
0,1,2,1.76,3,4,2,"monks-problems-2","attr3",0.9
0,1,3,1.16,1,1,2,"monks-problems-2","attr3",0.9
0,1,3,1.13,1,2,2,"monks-problems-2","attr3",0.9
0,1,3,0.86,1,3,1,"monks-problems-2","attr3",0.9
0,1,3,0.77,1,3,2,"monks-problems-2","attr3",0.9
0,1,3,0.44,2,2,1,"monks-problems-2","attr3",0.9
1,1,3,0.8,2,2,2,"monks-problems-2","attr3",0.9
1,1,3,0.71,2,3,2,"monks-problems-2","attr3",0.9
0,1,3,1.39,2,4,1,"monks-problems-2","attr3",0.9
1,1,3,0.61,3,2,2,"monks-problems-2","attr3",0.9
0,1,3,0.9,3,3,1,"monks-problems-2","attr3",0.9
1,1,3,0.68,3,4,2,"monks-problems-2","attr3",0.9
0,1,3,2.5,1,3,1,"monks-problems-2","attr3",0.9
1,1,3,1.94,1,3,2,"monks-problems-2","attr3",0.9
0,1,3,2.36,1,4,1,"monks-problems-2","attr3",0.9
1,1,3,1.85,2,1,2,"monks-problems-2","attr3",0.9
0,1,3,2.38,2,3,2,"monks-problems-2","attr3",0.9
0,1,3,2.17,2,4,2,"monks-problems-2","attr3",0.9
1,1,3,2.18,3,2,1,"monks-problems-2","attr3",0.9
0,2,1,1.51,1,1,1,"monks-problems-2","attr3",0.9
0,2,1,1.19,1,2,2,"monks-problems-2","attr3",0.9
0,2,1,1.01,1,3,1,"monks-problems-2","attr3",0.9
1,2,1,1.05,2,2,2,"monks-problems-2","attr3",0.9
0,2,1,1.08,3,1,2,"monks-problems-2","attr3",0.9
1,2,1,1.25,3,2,2,"monks-problems-2","attr3",0.9
1,2,1,0.96,3,3,2,"monks-problems-2","attr3",0.9
0,2,1,1.34,3,4,1,"monks-problems-2","attr3",0.9
0,2,1,1.84,1,1,1,"monks-problems-2","attr3",0.9
1,2,1,2.43,1,2,2,"monks-problems-2","attr3",0.9
0,2,1,2.72,1,4,1,"monks-problems-2","attr3",0.9
1,2,1,1.76,2,2,1,"monks-problems-2","attr3",0.9
0,2,1,1.94,2,4,2,"monks-problems-2","attr3",0.9
0,2,1,2.47,3,1,1,"monks-problems-2","attr3",0.9
1,2,1,2.35,3,1,2,"monks-problems-2","attr3",0.9
0,2,1,1.66,3,2,2,"monks-problems-2","attr3",0.9
0,2,1,2,3,3,2,"monks-problems-2","attr3",0.9
0,2,1,1.93,3,4,2,"monks-problems-2","attr3",0.9
0,2,2,1.6,1,3,1,"monks-problems-2","attr3",0.9
1,2,2,0.53,1,4,2,"monks-problems-2","attr3",0.9
0,2,2,1.55,2,1,1,"monks-problems-2","attr3",0.9
1,2,2,0.45,2,3,1,"monks-problems-2","attr3",0.9
1,2,2,1.27,3,3,1,"monks-problems-2","attr3",0.9
