"GLCM_Pan","Mean_G","Mean_R","Mean_NIR","SD_Plan","class","dataset_name","altered_attribute","noise_level"
120.362774,160.87,119.395349,416.581395,20.676318,"2","wilt","Mean_G",0.7
124.739583,142.35,115.333333,354.333333,16.707151,"2","wilt","Mean_G",0.7
134.691964,245.18,116.857143,477.857143,22.496712,"2","wilt","Mean_G",0.7
127.946309,266.58,92.368421,278.473684,14.977453,"2","wilt","Mean_G",0.7
135.431548,157.35,112.690476,532.952381,17.604193,"2","wilt","Mean_G",0.7
118.347962,150.01,138.85,608.9,29.072797,"2","wilt","Mean_G",0.7
135.436282,171.85,95.142857,309.190476,13.055264,"2","wilt","Mean_G",0.7
121.169643,269.83,146.214286,595.571429,22.808542,"2","wilt","Mean_G",0.7
131.127161,274.16,144.588235,563.843137,11.948563,"2","wilt","Mean_G",0.7
134.498092,159.8,116.909091,594.848485,27.937685,"2","wilt","Mean_G",0.7
131.164773,150.5,114.727273,483.045455,22.903544,"2","wilt","Mean_G",0.7
136.09596,221.6,111.4,444.6,16.553622,"2","wilt","Mean_G",0.7
122.631902,270.29,142.195122,473.707317,24.521889,"2","wilt","Mean_G",0.7
113.65618,170.36,129.785714,480.857143,29.237766,"2","wilt","Mean_G",0.7
133.894198,215.6,115.513514,419.513514,17.489139,"2","wilt","Mean_G",0.7
131.111498,205.22,125.444444,537.888889,19.434819,"2","wilt","Mean_G",0.7
127.835697,250.51,116.509434,372.132076,23.929111,"2","wilt","Mean_G",0.7
121.61126,141.06,121.06383,338.12766,15.019107,"2","wilt","Mean_G",0.7
106.242105,249.03,140,381.166667,18.903263,"2","wilt","Mean_G",0.7
147.771127,211.18,123.722222,479.166667,23.337037,"2","wilt","Mean_G",0.7
135.823938,192.9,115.09589,332.424658,12.805692,"2","wilt","Mean_G",0.7
134.958974,230.49,141.469388,435.959184,17.606107,"2","wilt","Mean_G",0.7
128.531408,192.35,93.312,296.616,16.932495,"2","wilt","Mean_G",0.7
143.528736,104.29,78.454545,400,10.832306,"2","wilt","Mean_G",0.7
141.109375,199.85,68,242.5,6.753471,"2","wilt","Mean_G",0.7
140.02603,165.38,89.241379,561.310345,23.83759,"2","wilt","Mean_G",0.7
132.58773,251.17,133.058823,579.215686,19.832652,"2","wilt","Mean_G",0.7
121.757895,119.28,92.666667,217.777778,14.055446,"2","wilt","Mean_G",0.7
135.677165,259.68,105.208333,453.333333,16.185073,"2","wilt","Mean_G",0.7
119.457404,110.24,93.145161,227.774194,12.293254,"2","wilt","Mean_G",0.7
124.591944,200.86,89.083333,208.083333,20.352602,"2","wilt","Mean_G",0.7
126.527972,227.78,85.111111,359.777778,11.080513,"2","wilt","Mean_G",0.7
135.024485,170.06,104.55102,270.653061,14.329932,"2","wilt","Mean_G",0.7
142.56579,170.49,89.763889,240.263889,11.29866,"2","wilt","Mean_G",0.7
124.611009,171.12,93.434783,242.608696,9.803702,"2","wilt","Mean_G",0.7
130.84965,128.76,83.402778,342.277778,21.171678,"2","wilt","Mean_G",0.7
133.854167,264.85,78.740741,254.37037,14.175076,"2","wilt","Mean_G",0.7
119.714558,311.91,153.515152,591.015152,25.385987,"2","wilt","Mean_G",0.7
123.278545,244.79,129.68,600.22,29.894943,"2","wilt","Mean_G",0.7
117.639292,194.36,131.205128,504.076923,22.19423,"2","wilt","Mean_G",0.7
138.512724,140.02,118.537313,445.925373,20.084939,"2","wilt","Mean_G",0.7
118.578324,217.38,117.067568,429.135135,33.420971,"2","wilt","Mean_G",0.7
134.064037,245.7,95.590909,236.681818,18.00373,"2","wilt","Mean_G",0.7
117.650655,209.35,155.458333,541.541667,18.511821,"2","wilt","Mean_G",0.7
135.284257,201.93,149.837209,587,22.066888,"2","wilt","Mean_G",0.7
123.302428,192.57,120.666667,436.087719,18.284456,"2","wilt","Mean_G",0.7
128.096093,180.74,118.4,403.333333,21.405892,"2","wilt","Mean_G",0.7
119.635551,221.05,118.821429,312.517857,21.871778,"2","wilt","Mean_G",0.7
119.506522,258.87,131.586207,592.241379,27.410822,"2","wilt","Mean_G",0.7
132.279558,189.77,126.210526,503.631579,26.666932,"2","wilt","Mean_G",0.7
123.752283,252.83,134.672727,510.036364,21.587217,"2","wilt","Mean_G",0.7
123.997297,204.02,156.242857,493.414286,24.439196,"2","wilt","Mean_G",0.7
130.010502,259.37,103.166667,319.777778,21.732253,"2","wilt","Mean_G",0.7
122.797834,266.05,132.485714,322.285714,15.835378,"2","wilt","Mean_G",0.7
132.404776,139.51,125.407407,373.805556,23.220295,"2","wilt","Mean_G",0.7
127.80718,198.03,120.722826,415.804348,27.258971,"2","wilt","Mean_G",0.7
122.15942,216.75,128.825,323.975,28.948097,"2","wilt","Mean_G",0.7
126.432185,201.4,128.599119,403.061674,23.368589,"2","wilt","Mean_G",0.7
128.368754,179.35,140.650794,411.301587,24.842135,"2","wilt","Mean_G",0.7
126.739726,250.3,129.904348,390.817391,20.635785,"2","wilt","Mean_G",0.7
128.581136,183.96,119.322581,436.556452,24.033568,"2","wilt","Mean_G",0.7
136.359435,285.6,118.422018,462.568807,21.609575,"2","wilt","Mean_G",0.7
128.97306,195.89,118.759259,427.49537,21.303533,"2","wilt","Mean_G",0.7
131.599825,275.39,117.236111,566.009259,36.442122,"2","wilt","Mean_G",0.7
122.665428,242.46,136.586614,498.633858,26.649676,"2","wilt","Mean_G",0.7
132.455492,209.42,113.80597,323.059702,18.657719,"2","wilt","Mean_G",0.7
129.20801,137.78,110.650943,327.716981,19.005395,"2","wilt","Mean_G",0.7
124.590466,225.09,120.642276,398.853659,18.675637,"2","wilt","Mean_G",0.7
129.360137,225.93,123.945578,464.72449,26.64041,"2","wilt","Mean_G",0.7
141.57423,234.52,127.333333,364.177778,15.219286,"2","wilt","Mean_G",0.7
127.218812,185.19,110.102362,383.393701,19.666454,"2","wilt","Mean_G",0.7
118.122585,325.19,134.235294,443.111765,18.376031,"2","wilt","Mean_G",0.7
138.614314,203.87,126.111111,421,18.304925,"2","wilt","Mean_G",0.7
134.301502,124.12,125.671429,436.190476,21.034099,"2","wilt","Mean_G",0.7
142.867713,209.7,104.392857,674.964286,32.399531,"1","wilt","Mean_G",0.7
143.497283,231.24,95.73913,612.347826,29.530094,"1","wilt","Mean_G",0.7
135.725,285.8,107.583333,741.270833,20.841071,"1","wilt","Mean_G",0.7
112.824561,306.89,108.04,705.84,22.670651,"1","wilt","Mean_G",0.7
111.207547,199.55,105.575,729.775,23.673812,"1","wilt","Mean_G",0.7
124.955163,206.63,100.565217,686.434783,27.8711,"1","wilt","Mean_G",0.7
115.849866,199.54,107.106383,757.212766,19.601577,"1","wilt","Mean_G",0.7
124.970238,262.9,97.428571,595.857143,40.781037,"1","wilt","Mean_G",0.7
130.711775,156.12,69.40107,187.684492,8.875741,"1","wilt","Mean_G",0.7
113.465116,253.14,107.555556,735.518519,34.575418,"1","wilt","Mean_G",0.7
130.118358,238.06,104.192308,689.346154,16.023282,"1","wilt","Mean_G",0.7
120.413907,191.48,104.894737,617.31579,29.403865,"1","wilt","Mean_G",0.7
127.223214,184.56,100.571429,588.857143,17.274495,"1","wilt","Mean_G",0.7
128.945313,196.64,93,437,27.335874,"1","wilt","Mean_G",0.7
133.359375,125.75,84,247,14.101751,"1","wilt","Mean_G",0.7
127.395833,216.4,99.166667,486.166667,26.023494,"1","wilt","Mean_G",0.7
137.922594,212.46,99.366667,641.866667,40.490932,"1","wilt","Mean_G",0.7
105.1,185.36,97,564.2,21.303521,"1","wilt","Mean_G",0.7
132.386555,235.2,95.8,531.866667,53.596849,"1","wilt","Mean_G",0.7
107.576923,178.1,90.769231,514.153846,45.348225,"1","wilt","Mean_G",0.7
127.765766,163.09,82.357143,310.142857,15.443941,"1","wilt","Mean_G",0.7
124.018476,108.14,69.072727,217.836364,13.337253,"1","wilt","Mean_G",0.7
132.299304,246.21,90,495.407407,36.943771,"1","wilt","Mean_G",0.7
153.541667,180.8,87,452,1.699673,"1","wilt","Mean_G",0.7
125.73937,254.99,69.416244,206.411168,7.412496,"1","wilt","Mean_G",0.7
140.857143,181.4,79.916667,293,6.015605,"1","wilt","Mean_G",0.7
132.592007,158.69,68.682927,177.897561,8.123652,"1","wilt","Mean_G",0.7
138.240418,172.78,87.055556,445.388889,27.26414,"1","wilt","Mean_G",0.7
136.250617,186.81,87.176471,441.764706,20.390781,"1","wilt","Mean_G",0.7
130.011364,113.35,95.272727,520.636364,12.186566,"1","wilt","Mean_G",0.7
