"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1,1,1,1,1.99,2,"monks-problems-2","attr5",0.8
0,1,1,1,1,4.12,1,"monks-problems-2","attr5",0.8
0,1,1,1,2,1.46,1,"monks-problems-2","attr5",0.8
0,1,1,1,2,1.86,2,"monks-problems-2","attr5",0.8
0,1,1,1,2,2.22,1,"monks-problems-2","attr5",0.8
0,1,1,1,2,2.74,1,"monks-problems-2","attr5",0.8
0,1,1,1,2,2.82,1,"monks-problems-2","attr5",0.8
0,1,1,1,3,1.5,1,"monks-problems-2","attr5",0.8
0,1,1,1,3,3.43,1,"monks-problems-2","attr5",0.8
0,1,1,2,1,1.15,1,"monks-problems-2","attr5",0.8
0,1,1,2,1,0.87,2,"monks-problems-2","attr5",0.8
0,1,1,2,2,3.13,1,"monks-problems-2","attr5",0.8
0,1,1,2,2,3.74,1,"monks-problems-2","attr5",0.8
1,1,1,2,2,3.97,2,"monks-problems-2","attr5",0.8
0,1,1,2,3,1.22,2,"monks-problems-2","attr5",0.8
1,1,1,2,3,1.98,2,"monks-problems-2","attr5",0.8
0,1,2,1,1,0.5,2,"monks-problems-2","attr5",0.8
0,1,2,1,2,-0.07,2,"monks-problems-2","attr5",0.8
1,1,2,1,2,2.82,2,"monks-problems-2","attr5",0.8
0,1,2,1,2,2.25,1,"monks-problems-2","attr5",0.8
1,1,2,1,2,3.23,2,"monks-problems-2","attr5",0.8
0,1,2,1,2,4.64,1,"monks-problems-2","attr5",0.8
0,1,2,1,3,1.84,1,"monks-problems-2","attr5",0.8
0,1,2,1,3,0.91,2,"monks-problems-2","attr5",0.8
1,1,2,1,3,2.34,2,"monks-problems-2","attr5",0.8
0,1,2,1,3,4.27,1,"monks-problems-2","attr5",0.8
1,1,2,1,3,3.11,2,"monks-problems-2","attr5",0.8
0,1,2,1,3,3.71,1,"monks-problems-2","attr5",0.8
1,1,2,1,3,5.53,2,"monks-problems-2","attr5",0.8
0,1,2,2,1,2.09,1,"monks-problems-2","attr5",0.8
0,1,2,2,1,3.31,1,"monks-problems-2","attr5",0.8
1,1,2,2,2,2.55,1,"monks-problems-2","attr5",0.8
1,1,2,2,2,3.53,1,"monks-problems-2","attr5",0.8
0,1,2,2,3,2.59,1,"monks-problems-2","attr5",0.8
