"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1.01,1,1,1,2,2,"monks-problems-2","attr1",0.1
0,1.12,1,1,1,4,1,"monks-problems-2","attr1",0.1
0,1.03,1,1,2,1,1,"monks-problems-2","attr1",0.1
0,0.99,1,1,2,1,2,"monks-problems-2","attr1",0.1
0,1.05,1,1,2,2,1,"monks-problems-2","attr1",0.1
0,1.1,1,1,2,3,1,"monks-problems-2","attr1",0.1
0,1.08,1,1,2,4,1,"monks-problems-2","attr1",0.1
0,0.85,1,1,3,2,1,"monks-problems-2","attr1",0.1
0,0.93,1,1,3,4,1,"monks-problems-2","attr1",0.1
0,0.97,1,2,1,1,1,"monks-problems-2","attr1",0.1
0,0.87,1,2,1,1,2,"monks-problems-2","attr1",0.1
0,0.96,1,2,2,3,1,"monks-problems-2","attr1",0.1
0,1.2,1,2,2,4,1,"monks-problems-2","attr1",0.1
1,0.99,1,2,2,4,2,"monks-problems-2","attr1",0.1
0,1.02,1,2,3,1,2,"monks-problems-2","attr1",0.1
1,1.07,1,2,3,2,2,"monks-problems-2","attr1",0.1
0,0.98,2,1,1,1,2,"monks-problems-2","attr1",0.1
0,1.11,2,1,2,1,2,"monks-problems-2","attr1",0.1
1,0.98,2,1,2,2,2,"monks-problems-2","attr1",0.1
0,1.06,2,1,2,3,1,"monks-problems-2","attr1",0.1
1,1.13,2,1,2,3,2,"monks-problems-2","attr1",0.1
0,0.93,2,1,2,4,1,"monks-problems-2","attr1",0.1
0,1.05,2,1,3,1,1,"monks-problems-2","attr1",0.1
0,0.87,2,1,3,1,2,"monks-problems-2","attr1",0.1
1,1.1,2,1,3,2,2,"monks-problems-2","attr1",0.1
0,1.07,2,1,3,3,1,"monks-problems-2","attr1",0.1
1,0.97,2,1,3,3,2,"monks-problems-2","attr1",0.1
0,1,2,1,3,4,1,"monks-problems-2","attr1",0.1
1,1.02,2,1,3,4,2,"monks-problems-2","attr1",0.1
0,1.03,2,2,1,2,1,"monks-problems-2","attr1",0.1
0,0.91,2,2,1,4,1,"monks-problems-2","attr1",0.1
1,0.78,2,2,2,3,1,"monks-problems-2","attr1",0.1
1,1.16,2,2,2,4,1,"monks-problems-2","attr1",0.1
0,1.05,2,2,3,1,1,"monks-problems-2","attr1",0.1
1,0.95,2,2,3,1,2,"monks-problems-2","attr1",0.1
1,0.97,2,2,3,3,1,"monks-problems-2","attr1",0.1
0,0.89,2,2,3,3,2,"monks-problems-2","attr1",0.1
1,0.92,2,2,3,4,1,"monks-problems-2","attr1",0.1
0,0.79,2,2,3,4,2,"monks-problems-2","attr1",0.1
0,1.08,3,1,1,1,2,"monks-problems-2","attr1",0.1
0,0.96,3,1,1,2,2,"monks-problems-2","attr1",0.1
0,1.04,3,1,1,3,1,"monks-problems-2","attr1",0.1
0,0.89,3,1,1,3,2,"monks-problems-2","attr1",0.1
0,0.91,3,1,2,2,1,"monks-problems-2","attr1",0.1
1,1.04,3,1,2,2,2,"monks-problems-2","attr1",0.1
1,1.18,3,1,2,3,2,"monks-problems-2","attr1",0.1
0,1.06,3,1,2,4,1,"monks-problems-2","attr1",0.1
1,0.9,3,1,3,2,2,"monks-problems-2","attr1",0.1
0,1.07,3,1,3,3,1,"monks-problems-2","attr1",0.1
1,0.93,3,1,3,4,2,"monks-problems-2","attr1",0.1
0,0.93,3,2,1,3,1,"monks-problems-2","attr1",0.1
1,1.03,3,2,1,3,2,"monks-problems-2","attr1",0.1
0,1.07,3,2,1,4,1,"monks-problems-2","attr1",0.1
1,0.94,3,2,2,1,2,"monks-problems-2","attr1",0.1
0,1.06,3,2,2,3,2,"monks-problems-2","attr1",0.1
0,1.06,3,2,2,4,2,"monks-problems-2","attr1",0.1
1,0.93,3,2,3,2,1,"monks-problems-2","attr1",0.1
0,2,1,1,1,1,1,"monks-problems-2","attr1",0.1
0,1.94,1,1,1,2,2,"monks-problems-2","attr1",0.1
0,2.14,1,1,1,3,1,"monks-problems-2","attr1",0.1
1,1.93,1,1,2,2,2,"monks-problems-2","attr1",0.1
0,1.92,1,1,3,1,2,"monks-problems-2","attr1",0.1
1,1.96,1,1,3,2,2,"monks-problems-2","attr1",0.1
1,2.06,1,1,3,3,2,"monks-problems-2","attr1",0.1
0,1.97,1,1,3,4,1,"monks-problems-2","attr1",0.1
0,1.95,1,2,1,1,1,"monks-problems-2","attr1",0.1
1,2.12,1,2,1,2,2,"monks-problems-2","attr1",0.1
0,1.97,1,2,1,4,1,"monks-problems-2","attr1",0.1
1,2.13,1,2,2,2,1,"monks-problems-2","attr1",0.1
0,2.02,1,2,2,4,2,"monks-problems-2","attr1",0.1
0,1.91,1,2,3,1,1,"monks-problems-2","attr1",0.1
1,1.96,1,2,3,1,2,"monks-problems-2","attr1",0.1
0,1.83,1,2,3,2,2,"monks-problems-2","attr1",0.1
0,2.06,1,2,3,3,2,"monks-problems-2","attr1",0.1
0,2.08,1,2,3,4,2,"monks-problems-2","attr1",0.1
0,2.11,2,1,1,3,1,"monks-problems-2","attr1",0.1
1,2.09,2,1,1,4,2,"monks-problems-2","attr1",0.1
0,2,2,1,2,1,1,"monks-problems-2","attr1",0.1
1,1.9,2,1,2,3,1,"monks-problems-2","attr1",0.1
1,1.83,2,1,3,3,1,"monks-problems-2","attr1",0.1
0,2.01,2,1,3,3,2,"monks-problems-2","attr1",0.1
1,2.01,2,1,3,4,1,"monks-problems-2","attr1",0.1
0,2.01,2,2,1,1,1,"monks-problems-2","attr1",0.1
0,2.06,2,2,1,2,2,"monks-problems-2","attr1",0.1
0,2.05,2,2,1,3,2,"monks-problems-2","attr1",0.1
1,1.95,2,2,1,4,1,"monks-problems-2","attr1",0.1
0,1.98,2,2,1,4,2,"monks-problems-2","attr1",0.1
1,1.96,2,2,2,1,1,"monks-problems-2","attr1",0.1
0,1.97,2,2,2,2,2,"monks-problems-2","attr1",0.1
0,1.99,2,2,2,3,1,"monks-problems-2","attr1",0.1
1,1.97,2,2,3,1,1,"monks-problems-2","attr1",0.1
0,2.02,2,2,3,2,1,"monks-problems-2","attr1",0.1
0,1.95,2,2,3,2,2,"monks-problems-2","attr1",0.1
0,1.95,2,2,3,4,2,"monks-problems-2","attr1",0.1
0,2.08,3,1,1,1,1,"monks-problems-2","attr1",0.1
0,2.06,3,1,1,1,2,"monks-problems-2","attr1",0.1
1,1.87,3,1,1,3,2,"monks-problems-2","attr1",0.1
0,2.04,3,1,2,1,1,"monks-problems-2","attr1",0.1
1,1.95,3,1,2,3,1,"monks-problems-2","attr1",0.1
0,2.07,3,1,2,3,2,"monks-problems-2","attr1",0.1
0,2.09,3,1,2,4,2,"monks-problems-2","attr1",0.1
1,1.96,3,1,3,1,2,"monks-problems-2","attr1",0.1
1,1.84,3,1,3,2,1,"monks-problems-2","attr1",0.1
1,2.05,3,1,3,4,1,"monks-problems-2","attr1",0.1
1,2.14,3,2,1,1,2,"monks-problems-2","attr1",0.1
1,2.05,3,2,1,2,1,"monks-problems-2","attr1",0.1
1,1.94,3,2,1,3,1,"monks-problems-2","attr1",0.1
0,2.1,3,2,1,4,2,"monks-problems-2","attr1",0.1
1,1.96,3,2,2,1,1,"monks-problems-2","attr1",0.1
0,2.02,3,2,2,2,1,"monks-problems-2","attr1",0.1
0,2.05,3,2,2,3,2,"monks-problems-2","attr1",0.1
0,2.02,3,2,3,3,1,"monks-problems-2","attr1",0.1
0,2.11,3,2,3,3,2,"monks-problems-2","attr1",0.1
0,2.01,3,2,3,4,2,"monks-problems-2","attr1",0.1
0,3.01,1,1,1,4,1,"monks-problems-2","attr1",0.1
0,2.95,1,1,2,1,2,"monks-problems-2","attr1",0.1
1,2.99,1,1,2,2,2,"monks-problems-2","attr1",0.1
1,2.97,1,1,2,3,2,"monks-problems-2","attr1",0.1
0,3.01,1,1,2,4,1,"monks-problems-2","attr1",0.1
1,3,1,1,2,4,2,"monks-problems-2","attr1",0.1
0,2.93,1,1,3,1,1,"monks-problems-2","attr1",0.1
0,2.85,1,1,3,1,2,"monks-problems-2","attr1",0.1
1,3.06,1,1,3,2,2,"monks-problems-2","attr1",0.1
1,3.05,1,1,3,3,2,"monks-problems-2","attr1",0.1
0,2.85,1,2,1,1,1,"monks-problems-2","attr1",0.1
1,2.94,1,2,1,2,2,"monks-problems-2","attr1",0.1
0,3.01,1,2,1,3,1,"monks-problems-2","attr1",0.1
1,3.04,1,2,1,3,2,"monks-problems-2","attr1",0.1
0,3.09,1,2,1,4,1,"monks-problems-2","attr1",0.1
1,3.07,1,2,1,4,2,"monks-problems-2","attr1",0.1
1,3,1,2,2,2,1,"monks-problems-2","attr1",0.1
1,2.99,1,2,3,1,2,"monks-problems-2","attr1",0.1
1,3.1,1,2,3,2,1,"monks-problems-2","attr1",0.1
0,2.84,1,2,3,2,2,"monks-problems-2","attr1",0.1
0,3.11,1,2,3,4,2,"monks-problems-2","attr1",0.1
0,2.9,2,1,1,1,2,"monks-problems-2","attr1",0.1
1,2.97,2,1,1,2,2,"monks-problems-2","attr1",0.1
0,2.97,2,1,1,3,1,"monks-problems-2","attr1",0.1
1,3.03,2,1,1,3,2,"monks-problems-2","attr1",0.1
1,3.08,2,1,2,1,2,"monks-problems-2","attr1",0.1
1,2.94,2,1,2,2,1,"monks-problems-2","attr1",0.1
0,2.98,2,1,3,1,1,"monks-problems-2","attr1",0.1
1,3.13,2,1,3,2,1,"monks-problems-2","attr1",0.1
1,2.99,2,1,3,3,1,"monks-problems-2","attr1",0.1
0,3.05,2,1,3,3,2,"monks-problems-2","attr1",0.1
0,2.98,2,2,1,1,1,"monks-problems-2","attr1",0.1
0,3.11,2,2,1,2,2,"monks-problems-2","attr1",0.1
1,2.82,2,2,1,3,1,"monks-problems-2","attr1",0.1
0,2.92,2,2,1,3,2,"monks-problems-2","attr1",0.1
1,2.89,2,2,2,1,1,"monks-problems-2","attr1",0.1
0,3.04,2,2,2,2,1,"monks-problems-2","attr1",0.1
0,2.95,2,2,2,2,2,"monks-problems-2","attr1",0.1
0,3.05,2,2,2,3,2,"monks-problems-2","attr1",0.1
1,2.98,2,2,3,1,1,"monks-problems-2","attr1",0.1
0,2.97,2,2,3,3,2,"monks-problems-2","attr1",0.1
0,3.06,2,2,3,4,2,"monks-problems-2","attr1",0.1
0,2.95,3,1,1,1,1,"monks-problems-2","attr1",0.1
0,2.94,3,1,1,2,1,"monks-problems-2","attr1",0.1
0,3.04,3,1,1,3,1,"monks-problems-2","attr1",0.1
1,2.99,3,1,1,3,2,"monks-problems-2","attr1",0.1
0,2.82,3,1,2,3,2,"monks-problems-2","attr1",0.1
0,2.96,3,2,1,1,1,"monks-problems-2","attr1",0.1
1,2.92,3,2,2,1,1,"monks-problems-2","attr1",0.1
0,3.03,3,2,2,2,1,"monks-problems-2","attr1",0.1
0,2.94,3,2,2,3,1,"monks-problems-2","attr1",0.1
0,3,3,2,2,3,2,"monks-problems-2","attr1",0.1
1,3.04,3,2,3,1,1,"monks-problems-2","attr1",0.1
0,2.92,3,2,3,2,1,"monks-problems-2","attr1",0.1
0,2.94,3,2,3,4,2,"monks-problems-2","attr1",0.1
0,1.09,1,1,1,1,1,"monks-problems-2","attr1",0.1
0,0.94,1,1,1,1,2,"monks-problems-2","attr1",0.1
0,0.94,1,1,1,2,1,"monks-problems-2","attr1",0.1
0,0.82,1,1,1,2,2,"monks-problems-2","attr1",0.1
0,0.98,1,1,1,3,1,"monks-problems-2","attr1",0.1
0,1.07,1,1,1,3,2,"monks-problems-2","attr1",0.1
0,0.95,1,1,1,4,1,"monks-problems-2","attr1",0.1
0,0.98,1,1,1,4,2,"monks-problems-2","attr1",0.1
0,1.02,1,1,2,1,1,"monks-problems-2","attr1",0.1
0,0.91,1,1,2,1,2,"monks-problems-2","attr1",0.1
0,1.17,1,1,2,2,1,"monks-problems-2","attr1",0.1
0,1.1,1,1,2,2,2,"monks-problems-2","attr1",0.1
0,0.98,1,1,2,3,1,"monks-problems-2","attr1",0.1
0,0.94,1,1,2,3,2,"monks-problems-2","attr1",0.1
0,0.92,1,1,2,4,1,"monks-problems-2","attr1",0.1
0,1.17,1,1,2,4,2,"monks-problems-2","attr1",0.1
0,0.97,1,1,3,1,1,"monks-problems-2","attr1",0.1
0,0.99,1,1,3,1,2,"monks-problems-2","attr1",0.1
0,0.96,1,1,3,2,1,"monks-problems-2","attr1",0.1
0,0.98,1,1,3,2,2,"monks-problems-2","attr1",0.1
0,1.08,1,1,3,3,1,"monks-problems-2","attr1",0.1
0,0.98,1,1,3,3,2,"monks-problems-2","attr1",0.1
0,1,1,1,3,4,1,"monks-problems-2","attr1",0.1
0,1.1,1,1,3,4,2,"monks-problems-2","attr1",0.1
0,1,1,2,1,1,1,"monks-problems-2","attr1",0.1
0,0.91,1,2,1,1,2,"monks-problems-2","attr1",0.1
0,0.98,1,2,1,2,1,"monks-problems-2","attr1",0.1
0,0.94,1,2,1,2,2,"monks-problems-2","attr1",0.1
0,1.05,1,2,1,3,1,"monks-problems-2","attr1",0.1
0,0.93,1,2,1,3,2,"monks-problems-2","attr1",0.1
0,0.96,1,2,1,4,1,"monks-problems-2","attr1",0.1
0,1.04,1,2,1,4,2,"monks-problems-2","attr1",0.1
0,0.92,1,2,2,1,1,"monks-problems-2","attr1",0.1
0,1.14,1,2,2,1,2,"monks-problems-2","attr1",0.1
0,1.01,1,2,2,2,1,"monks-problems-2","attr1",0.1
1,1.01,1,2,2,2,2,"monks-problems-2","attr1",0.1
0,1.05,1,2,2,3,1,"monks-problems-2","attr1",0.1
1,1.02,1,2,2,3,2,"monks-problems-2","attr1",0.1
0,1.03,1,2,2,4,1,"monks-problems-2","attr1",0.1
1,1.02,1,2,2,4,2,"monks-problems-2","attr1",0.1
0,1,1,2,3,1,1,"monks-problems-2","attr1",0.1
0,1.15,1,2,3,1,2,"monks-problems-2","attr1",0.1
0,1.1,1,2,3,2,1,"monks-problems-2","attr1",0.1
1,0.91,1,2,3,2,2,"monks-problems-2","attr1",0.1
0,1.03,1,2,3,3,1,"monks-problems-2","attr1",0.1
1,0.94,1,2,3,3,2,"monks-problems-2","attr1",0.1
0,0.9,1,2,3,4,1,"monks-problems-2","attr1",0.1
1,0.94,1,2,3,4,2,"monks-problems-2","attr1",0.1
0,1.01,2,1,1,1,1,"monks-problems-2","attr1",0.1
0,1.02,2,1,1,1,2,"monks-problems-2","attr1",0.1
0,1.04,2,1,1,2,1,"monks-problems-2","attr1",0.1
0,0.91,2,1,1,2,2,"monks-problems-2","attr1",0.1
0,0.93,2,1,1,3,1,"monks-problems-2","attr1",0.1
0,0.94,2,1,1,3,2,"monks-problems-2","attr1",0.1
0,0.95,2,1,1,4,1,"monks-problems-2","attr1",0.1
0,1.06,2,1,1,4,2,"monks-problems-2","attr1",0.1
0,0.97,2,1,2,1,1,"monks-problems-2","attr1",0.1
0,0.95,2,1,2,1,2,"monks-problems-2","attr1",0.1
0,0.88,2,1,2,2,1,"monks-problems-2","attr1",0.1
1,0.98,2,1,2,2,2,"monks-problems-2","attr1",0.1
0,1,2,1,2,3,1,"monks-problems-2","attr1",0.1
1,1.08,2,1,2,3,2,"monks-problems-2","attr1",0.1
0,1.02,2,1,2,4,1,"monks-problems-2","attr1",0.1
1,0.98,2,1,2,4,2,"monks-problems-2","attr1",0.1
