"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
2,52.1,12500,98,"2","blood-transfusion-service-center","V2",0.2
0,15.07,3250,28,"2","blood-transfusion-service-center","V2",0.2
1,14.3,4000,35,"2","blood-transfusion-service-center","V2",0.2
2,19.01,5000,45,"2","blood-transfusion-service-center","V2",0.2
1,22.54,6000,77,"1","blood-transfusion-service-center","V2",0.2
4,4.78,1000,4,"1","blood-transfusion-service-center","V2",0.2
2,5.49,1750,14,"2","blood-transfusion-service-center","V2",0.2
1,9.62,3000,35,"1","blood-transfusion-service-center","V2",0.2
2,11.36,2250,22,"2","blood-transfusion-service-center","V2",0.2
5,47.17,11500,98,"2","blood-transfusion-service-center","V2",0.2
4,23.95,5750,58,"1","blood-transfusion-service-center","V2",0.2
0,2.22,750,4,"1","blood-transfusion-service-center","V2",0.2
2,9.99,2500,28,"2","blood-transfusion-service-center","V2",0.2
1,13.72,3250,47,"1","blood-transfusion-service-center","V2",0.2
2,4.5,1500,15,"2","blood-transfusion-service-center","V2",0.2
2,4.85,1250,11,"2","blood-transfusion-service-center","V2",0.2
2,14.21,3500,48,"2","blood-transfusion-service-center","V2",0.2
2,16.98,3750,49,"2","blood-transfusion-service-center","V2",0.2
2,6.75,1500,15,"2","blood-transfusion-service-center","V2",0.2
2,4.5,750,4,"2","blood-transfusion-service-center","V2",0.2
2,3.16,750,4,"2","blood-transfusion-service-center","V2",0.2
4,9.7,2750,28,"1","blood-transfusion-service-center","V2",0.2
2,5.6,1500,16,"2","blood-transfusion-service-center","V2",0.2
2,4.06,1500,16,"2","blood-transfusion-service-center","V2",0.2
9,10.08,2250,16,"1","blood-transfusion-service-center","V2",0.2
4,15.65,3500,40,"1","blood-transfusion-service-center","V2",0.2
4,5.93,1500,14,"1","blood-transfusion-service-center","V2",0.2
4,10.85,3000,34,"2","blood-transfusion-service-center","V2",0.2
4,6.27,1250,11,"2","blood-transfusion-service-center","V2",0.2
4,8.16,2000,21,"1","blood-transfusion-service-center","V2",0.2
1,13.55,3500,58,"1","blood-transfusion-service-center","V2",0.2
4,11.31,2500,28,"2","blood-transfusion-service-center","V2",0.2
4,9.11,2500,28,"2","blood-transfusion-service-center","V2",0.2
4,10.34,2250,26,"2","blood-transfusion-service-center","V2",0.2
2,15.02,4000,64,"1","blood-transfusion-service-center","V2",0.2
2,8.46,2000,28,"2","blood-transfusion-service-center","V2",0.2
2,13.04,3000,47,"2","blood-transfusion-service-center","V2",0.2
4,4.44,1500,16,"2","blood-transfusion-service-center","V2",0.2
2,14.46,3500,57,"2","blood-transfusion-service-center","V2",0.2
4,6.87,1750,22,"2","blood-transfusion-service-center","V2",0.2
2,13.79,3250,53,"2","blood-transfusion-service-center","V2",0.2
2,4.08,1250,16,"1","blood-transfusion-service-center","V2",0.2
2,4.9,1250,16,"2","blood-transfusion-service-center","V2",0.2
2,6.61,1250,16,"1","blood-transfusion-service-center","V2",0.2
4,20.2,5000,69,"2","blood-transfusion-service-center","V2",0.2
4,9.96,2250,28,"2","blood-transfusion-service-center","V2",0.2
2,8.74,2250,36,"1","blood-transfusion-service-center","V2",0.2
2,0.8,500,2,"1","blood-transfusion-service-center","V2",0.2
2,1.99,500,2,"1","blood-transfusion-service-center","V2",0.2
2,0.57,500,2,"1","blood-transfusion-service-center","V2",0.2
2,7.97,2750,46,"1","blood-transfusion-service-center","V2",0.2
