"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1,0.63,1,1,2,2,"monks-problems-2","attr2",0.3
0,1,0.96,1,1,4,1,"monks-problems-2","attr2",0.3
0,1,0.83,1,2,1,1,"monks-problems-2","attr2",0.3
0,1,1.06,1,2,1,2,"monks-problems-2","attr2",0.3
0,1,1.25,1,2,2,1,"monks-problems-2","attr2",0.3
0,1,0.93,1,2,3,1,"monks-problems-2","attr2",0.3
0,1,0.79,1,2,4,1,"monks-problems-2","attr2",0.3
0,1,1.06,1,3,2,1,"monks-problems-2","attr2",0.3
0,1,1.12,1,3,4,1,"monks-problems-2","attr2",0.3
0,1,1.04,2,1,1,1,"monks-problems-2","attr2",0.3
0,1,1.07,2,1,1,2,"monks-problems-2","attr2",0.3
0,1,1.08,2,2,3,1,"monks-problems-2","attr2",0.3
0,1,1.24,2,2,4,1,"monks-problems-2","attr2",0.3
1,1,0.78,2,2,4,2,"monks-problems-2","attr2",0.3
0,1,1.26,2,3,1,2,"monks-problems-2","attr2",0.3
1,1,1.39,2,3,2,2,"monks-problems-2","attr2",0.3
0,1,2.26,1,1,1,2,"monks-problems-2","attr2",0.3
0,1,2.14,1,2,1,2,"monks-problems-2","attr2",0.3
1,1,2.07,1,2,2,2,"monks-problems-2","attr2",0.3
0,1,1.99,1,2,3,1,"monks-problems-2","attr2",0.3
1,1,2.39,1,2,3,2,"monks-problems-2","attr2",0.3
0,1,1.82,1,2,4,1,"monks-problems-2","attr2",0.3
0,1,2.14,1,3,1,1,"monks-problems-2","attr2",0.3
0,1,2.14,1,3,1,2,"monks-problems-2","attr2",0.3
1,1,1.93,1,3,2,2,"monks-problems-2","attr2",0.3
0,1,1.74,1,3,3,1,"monks-problems-2","attr2",0.3
1,1,2.44,1,3,3,2,"monks-problems-2","attr2",0.3
0,1,1.95,1,3,4,1,"monks-problems-2","attr2",0.3
1,1,1.84,1,3,4,2,"monks-problems-2","attr2",0.3
0,1,1.64,2,1,2,1,"monks-problems-2","attr2",0.3
0,1,2.54,2,1,4,1,"monks-problems-2","attr2",0.3
1,1,1.92,2,2,3,1,"monks-problems-2","attr2",0.3
1,1,2.18,2,2,4,1,"monks-problems-2","attr2",0.3
0,1,1.79,2,3,1,1,"monks-problems-2","attr2",0.3
1,1,2.15,2,3,1,2,"monks-problems-2","attr2",0.3
