"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
2,50,12502.17,98,"2","blood-transfusion-service-center","V3",0.2
0,13,3619.81,28,"2","blood-transfusion-service-center","V3",0.2
1,16,3928.46,35,"2","blood-transfusion-service-center","V3",0.2
2,20,5023.95,45,"2","blood-transfusion-service-center","V3",0.2
1,24,6018.76,77,"1","blood-transfusion-service-center","V3",0.2
4,4,1008.07,4,"1","blood-transfusion-service-center","V3",0.2
2,7,2159.94,14,"2","blood-transfusion-service-center","V3",0.2
1,12,2877.67,35,"1","blood-transfusion-service-center","V3",0.2
2,9,2715.11,22,"2","blood-transfusion-service-center","V3",0.2
5,46,11185,98,"2","blood-transfusion-service-center","V3",0.2
4,23,6098.64,58,"1","blood-transfusion-service-center","V3",0.2
0,3,515.65,4,"1","blood-transfusion-service-center","V3",0.2
2,10,2904.61,28,"2","blood-transfusion-service-center","V3",0.2
1,13,3739.15,47,"1","blood-transfusion-service-center","V3",0.2
2,6,1165.46,15,"2","blood-transfusion-service-center","V3",0.2
2,5,1128.62,11,"2","blood-transfusion-service-center","V3",0.2
2,14,3279.34,48,"2","blood-transfusion-service-center","V3",0.2
2,15,4068.67,49,"2","blood-transfusion-service-center","V3",0.2
2,6,1054.33,15,"2","blood-transfusion-service-center","V3",0.2
2,3,649.23,4,"2","blood-transfusion-service-center","V3",0.2
2,3,882.11,4,"2","blood-transfusion-service-center","V3",0.2
4,11,3070.35,28,"1","blood-transfusion-service-center","V3",0.2
2,6,1001.55,16,"2","blood-transfusion-service-center","V3",0.2
2,6,1180.81,16,"2","blood-transfusion-service-center","V3",0.2
9,9,2326.01,16,"1","blood-transfusion-service-center","V3",0.2
4,14,3822.75,40,"1","blood-transfusion-service-center","V3",0.2
4,6,1578.41,14,"1","blood-transfusion-service-center","V3",0.2
4,12,3456.92,34,"2","blood-transfusion-service-center","V3",0.2
4,5,1339.47,11,"2","blood-transfusion-service-center","V3",0.2
4,8,2037.55,21,"1","blood-transfusion-service-center","V3",0.2
1,14,3903.71,58,"1","blood-transfusion-service-center","V3",0.2
4,10,2082.16,28,"2","blood-transfusion-service-center","V3",0.2
4,10,2877.04,28,"2","blood-transfusion-service-center","V3",0.2
4,9,1884.51,26,"2","blood-transfusion-service-center","V3",0.2
2,16,3434.89,64,"1","blood-transfusion-service-center","V3",0.2
2,8,2268.91,28,"2","blood-transfusion-service-center","V3",0.2
2,12,2824.43,47,"2","blood-transfusion-service-center","V3",0.2
4,6,1712.67,16,"2","blood-transfusion-service-center","V3",0.2
2,14,3801.66,57,"2","blood-transfusion-service-center","V3",0.2
4,7,1931.66,22,"2","blood-transfusion-service-center","V3",0.2
2,13,3043.53,53,"2","blood-transfusion-service-center","V3",0.2
2,5,1384.69,16,"1","blood-transfusion-service-center","V3",0.2
2,5,953.25,16,"2","blood-transfusion-service-center","V3",0.2
2,5,1240.08,16,"1","blood-transfusion-service-center","V3",0.2
4,20,4648.91,69,"2","blood-transfusion-service-center","V3",0.2
4,9,2147.2,28,"2","blood-transfusion-service-center","V3",0.2
2,9,2190.5,36,"1","blood-transfusion-service-center","V3",0.2
2,2,514.37,2,"1","blood-transfusion-service-center","V3",0.2
2,2,344.44,2,"1","blood-transfusion-service-center","V3",0.2
2,2,-92.7,2,"1","blood-transfusion-service-center","V3",0.2
2,11,2564.33,46,"1","blood-transfusion-service-center","V3",0.2
2,11,2476.14,46,"2","blood-transfusion-service-center","V3",0.2
2,6,1513.21,22,"1","blood-transfusion-service-center","V3",0.2
2,12,2386.82,52,"1","blood-transfusion-service-center","V3",0.2
4,5,1431.22,14,"2","blood-transfusion-service-center","V3",0.2
4,19,5510.03,69,"2","blood-transfusion-service-center","V3",0.2
4,8,2334.84,26,"2","blood-transfusion-service-center","V3",0.2
2,7,1887.67,28,"2","blood-transfusion-service-center","V3",0.2
2,16,4058.15,81,"1","blood-transfusion-service-center","V3",0.2
3,6,2030.4,21,"1","blood-transfusion-service-center","V3",0.2
2,7,1770.57,29,"1","blood-transfusion-service-center","V3",0.2
2,8,2225.91,35,"2","blood-transfusion-service-center","V3",0.2
2,10,1949.46,49,"1","blood-transfusion-service-center","V3",0.2
4,5,1106.65,16,"2","blood-transfusion-service-center","V3",0.2
2,3,330.09,9,"2","blood-transfusion-service-center","V3",0.2
3,16,4144.17,74,"1","blood-transfusion-service-center","V3",0.2
2,4,424.36,14,"2","blood-transfusion-service-center","V3",0.2
0,2,792.01,4,"1","blood-transfusion-service-center","V3",0.2
4,7,1807.68,25,"1","blood-transfusion-service-center","V3",0.2
1,9,2129.73,51,"1","blood-transfusion-service-center","V3",0.2
2,4,1331.96,16,"1","blood-transfusion-service-center","V3",0.2
2,4,1329.28,16,"1","blood-transfusion-service-center","V3",0.2
4,17,4076.87,71,"2","blood-transfusion-service-center","V3",0.2
2,2,-156.39,4,"1","blood-transfusion-service-center","V3",0.2
2,2,657.08,4,"2","blood-transfusion-service-center","V3",0.2
2,2,28.73,4,"2","blood-transfusion-service-center","V3",0.2
2,4,1004.52,16,"2","blood-transfusion-service-center","V3",0.2
2,2,418.84,4,"1","blood-transfusion-service-center","V3",0.2
2,2,599.98,4,"1","blood-transfusion-service-center","V3",0.2
2,2,237.48,4,"1","blood-transfusion-service-center","V3",0.2
4,6,1845.47,23,"2","blood-transfusion-service-center","V3",0.2
2,4,1253.02,16,"1","blood-transfusion-service-center","V3",0.2
2,4,1052.13,16,"1","blood-transfusion-service-center","V3",0.2
2,4,1053.44,16,"1","blood-transfusion-service-center","V3",0.2
2,6,1272.92,28,"2","blood-transfusion-service-center","V3",0.2
2,6,1065.53,28,"1","blood-transfusion-service-center","V3",0.2
4,2,729.72,4,"1","blood-transfusion-service-center","V3",0.2
4,2,191.79,4,"1","blood-transfusion-service-center","V3",0.2
4,2,969.71,4,"1","blood-transfusion-service-center","V3",0.2
2,7,1846.42,35,"2","blood-transfusion-service-center","V3",0.2
4,2,816.39,4,"2","blood-transfusion-service-center","V3",0.2
4,2,73.08,4,"1","blood-transfusion-service-center","V3",0.2
4,2,548.78,4,"1","blood-transfusion-service-center","V3",0.2
4,2,232.13,4,"1","blood-transfusion-service-center","V3",0.2
12,11,1964.1,23,"1","blood-transfusion-service-center","V3",0.2
4,7,1241.97,28,"1","blood-transfusion-service-center","V3",0.2
3,17,4676.95,86,"1","blood-transfusion-service-center","V3",0.2
4,9,2391,38,"2","blood-transfusion-service-center","V3",0.2
4,4,818.69,14,"2","blood-transfusion-service-center","V3",0.2
5,7,1657.95,26,"2","blood-transfusion-service-center","V3",0.2
4,8,1663.87,34,"2","blood-transfusion-service-center","V3",0.2
2,13,2887.35,76,"2","blood-transfusion-service-center","V3",0.2
4,9,2367.99,40,"1","blood-transfusion-service-center","V3",0.2
2,5,912.48,26,"1","blood-transfusion-service-center","V3",0.2
2,5,1420.76,26,"1","blood-transfusion-service-center","V3",0.2
6,17,3773.8,70,"1","blood-transfusion-service-center","V3",0.2
0,8,2270.46,59,"1","blood-transfusion-service-center","V3",0.2
3,5,1438.23,26,"1","blood-transfusion-service-center","V3",0.2
2,3,831.49,14,"1","blood-transfusion-service-center","V3",0.2
2,10,1958.59,64,"1","blood-transfusion-service-center","V3",0.2
4,5,1639.63,23,"2","blood-transfusion-service-center","V3",0.2
4,9,2539.03,46,"1","blood-transfusion-service-center","V3",0.2
4,5,1034.14,23,"1","blood-transfusion-service-center","V3",0.2
4,8,2140.98,40,"2","blood-transfusion-service-center","V3",0.2
2,12,3140.23,82,"1","blood-transfusion-service-center","V3",0.2
11,24,5895.64,64,"1","blood-transfusion-service-center","V3",0.2
2,7,2347.76,46,"2","blood-transfusion-service-center","V3",0.2
4,11,2058.01,61,"1","blood-transfusion-service-center","V3",0.2
1,7,1796.42,57,"1","blood-transfusion-service-center","V3",0.2
2,11,2942.23,79,"2","blood-transfusion-service-center","V3",0.2
2,3,335.95,16,"2","blood-transfusion-service-center","V3",0.2
4,5,1080.89,26,"2","blood-transfusion-service-center","V3",0.2
2,6,1357.47,41,"2","blood-transfusion-service-center","V3",0.2
2,5,1002.85,33,"2","blood-transfusion-service-center","V3",0.2
2,4,941.85,26,"1","blood-transfusion-service-center","V3",0.2
2,5,932.73,34,"1","blood-transfusion-service-center","V3",0.2
4,8,1731.03,46,"2","blood-transfusion-service-center","V3",0.2
2,4,1081.95,26,"1","blood-transfusion-service-center","V3",0.2
4,8,1938.5,48,"2","blood-transfusion-service-center","V3",0.2
2,2,722.95,10,"2","blood-transfusion-service-center","V3",0.2
4,5,1114.72,28,"1","blood-transfusion-service-center","V3",0.2
2,12,3190.06,95,"1","blood-transfusion-service-center","V3",0.2
2,2,914.22,10,"1","blood-transfusion-service-center","V3",0.2
4,6,1430.48,35,"1","blood-transfusion-service-center","V3",0.2
2,11,2785.11,88,"1","blood-transfusion-service-center","V3",0.2
2,3,562.62,19,"1","blood-transfusion-service-center","V3",0.2
2,5,1095.83,37,"1","blood-transfusion-service-center","V3",0.2
2,12,3160.49,98,"1","blood-transfusion-service-center","V3",0.2
9,5,1039.64,19,"1","blood-transfusion-service-center","V3",0.2
2,2,270.18,11,"1","blood-transfusion-service-center","V3",0.2
2,9,2495.74,74,"1","blood-transfusion-service-center","V3",0.2
5,14,3899.56,86,"1","blood-transfusion-service-center","V3",0.2
4,3,721.44,16,"1","blood-transfusion-service-center","V3",0.2
4,3,613.79,16,"1","blood-transfusion-service-center","V3",0.2
4,2,659.39,9,"2","blood-transfusion-service-center","V3",0.2
4,3,1114.94,16,"2","blood-transfusion-service-center","V3",0.2
6,3,430.07,14,"1","blood-transfusion-service-center","V3",0.2
2,2,269.04,11,"1","blood-transfusion-service-center","V3",0.2
2,2,714.19,11,"2","blood-transfusion-service-center","V3",0.2
2,2,-164.48,11,"1","blood-transfusion-service-center","V3",0.2
2,7,1195.8,58,"2","blood-transfusion-service-center","V3",0.2
4,6,1380.96,39,"1","blood-transfusion-service-center","V3",0.2
4,11,2894.25,78,"1","blood-transfusion-service-center","V3",0.2
2,1,77.86,2,"2","blood-transfusion-service-center","V3",0.2
2,1,204.48,2,"1","blood-transfusion-service-center","V3",0.2
2,1,-10.35,2,"1","blood-transfusion-service-center","V3",0.2
2,1,358.19,2,"1","blood-transfusion-service-center","V3",0.2
2,1,701.72,2,"1","blood-transfusion-service-center","V3",0.2
2,1,252.9,2,"1","blood-transfusion-service-center","V3",0.2
2,1,314.08,2,"1","blood-transfusion-service-center","V3",0.2
2,1,407.26,2,"1","blood-transfusion-service-center","V3",0.2
2,1,458.13,2,"1","blood-transfusion-service-center","V3",0.2
2,1,894.09,2,"1","blood-transfusion-service-center","V3",0.2
2,1,-191.81,2,"2","blood-transfusion-service-center","V3",0.2
2,1,279.22,2,"2","blood-transfusion-service-center","V3",0.2
2,1,834.51,2,"2","blood-transfusion-service-center","V3",0.2
2,1,92.62,2,"1","blood-transfusion-service-center","V3",0.2
2,1,335.49,2,"1","blood-transfusion-service-center","V3",0.2
2,1,240.88,2,"1","blood-transfusion-service-center","V3",0.2
2,1,-450.36,2,"1","blood-transfusion-service-center","V3",0.2
2,1,728.08,2,"1","blood-transfusion-service-center","V3",0.2
2,1,201.73,2,"1","blood-transfusion-service-center","V3",0.2
2,1,739.2,2,"1","blood-transfusion-service-center","V3",0.2
2,1,182.59,2,"1","blood-transfusion-service-center","V3",0.2
2,1,245.57,2,"1","blood-transfusion-service-center","V3",0.2
11,10,2583.99,35,"1","blood-transfusion-service-center","V3",0.2
11,4,934.39,16,"2","blood-transfusion-service-center","V3",0.2
4,5,1134.09,33,"2","blood-transfusion-service-center","V3",0.2
