"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
3.24,50,12500,98,"2","blood-transfusion-service-center","V1",0.1
-0.18,13,3250,28,"2","blood-transfusion-service-center","V1",0.1
-0.87,16,4000,35,"2","blood-transfusion-service-center","V1",0.1
2.31,20,5000,45,"2","blood-transfusion-service-center","V1",0.1
1.9,24,6000,77,"1","blood-transfusion-service-center","V1",0.1
3.58,4,1000,4,"1","blood-transfusion-service-center","V1",0.1
0.77,7,1750,14,"2","blood-transfusion-service-center","V1",0.1
1.62,12,3000,35,"1","blood-transfusion-service-center","V1",0.1
1,9,2250,22,"2","blood-transfusion-service-center","V1",0.1
5.37,46,11500,98,"2","blood-transfusion-service-center","V1",0.1
2.94,23,5750,58,"1","blood-transfusion-service-center","V1",0.1
-0.77,3,750,4,"1","blood-transfusion-service-center","V1",0.1
2.18,10,2500,28,"2","blood-transfusion-service-center","V1",0.1
-0.18,13,3250,47,"1","blood-transfusion-service-center","V1",0.1
2.34,6,1500,15,"2","blood-transfusion-service-center","V1",0.1
2.51,5,1250,11,"2","blood-transfusion-service-center","V1",0.1
1.3,14,3500,48,"2","blood-transfusion-service-center","V1",0.1
1.89,15,3750,49,"2","blood-transfusion-service-center","V1",0.1
1.2,6,1500,15,"2","blood-transfusion-service-center","V1",0.1
3.43,3,750,4,"2","blood-transfusion-service-center","V1",0.1
2.49,3,750,4,"2","blood-transfusion-service-center","V1",0.1
3.29,11,2750,28,"1","blood-transfusion-service-center","V1",0.1
3.33,6,1500,16,"2","blood-transfusion-service-center","V1",0.1
2.87,6,1500,16,"2","blood-transfusion-service-center","V1",0.1
8.99,9,2250,16,"1","blood-transfusion-service-center","V1",0.1
4.35,14,3500,40,"1","blood-transfusion-service-center","V1",0.1
4.21,6,1500,14,"1","blood-transfusion-service-center","V1",0.1
4.13,12,3000,34,"2","blood-transfusion-service-center","V1",0.1
3.2,5,1250,11,"2","blood-transfusion-service-center","V1",0.1
4.53,8,2000,21,"1","blood-transfusion-service-center","V1",0.1
0.29,14,3500,58,"1","blood-transfusion-service-center","V1",0.1
5.11,10,2500,28,"2","blood-transfusion-service-center","V1",0.1
4.38,10,2500,28,"2","blood-transfusion-service-center","V1",0.1
4.17,9,2250,26,"2","blood-transfusion-service-center","V1",0.1
1.63,16,4000,64,"1","blood-transfusion-service-center","V1",0.1
3.82,8,2000,28,"2","blood-transfusion-service-center","V1",0.1
2.55,12,3000,47,"2","blood-transfusion-service-center","V1",0.1
3.19,6,1500,16,"2","blood-transfusion-service-center","V1",0.1
1.85,14,3500,57,"2","blood-transfusion-service-center","V1",0.1
4.33,7,1750,22,"2","blood-transfusion-service-center","V1",0.1
1.21,13,3250,53,"2","blood-transfusion-service-center","V1",0.1
2.98,5,1250,16,"1","blood-transfusion-service-center","V1",0.1
2.67,5,1250,16,"2","blood-transfusion-service-center","V1",0.1
1.34,5,1250,16,"1","blood-transfusion-service-center","V1",0.1
3.02,20,5000,69,"2","blood-transfusion-service-center","V1",0.1
3.07,9,2250,28,"2","blood-transfusion-service-center","V1",0.1
4.03,9,2250,36,"1","blood-transfusion-service-center","V1",0.1
1.78,2,500,2,"1","blood-transfusion-service-center","V1",0.1
3.12,2,500,2,"1","blood-transfusion-service-center","V1",0.1
2.99,2,500,2,"1","blood-transfusion-service-center","V1",0.1
2.1,11,2750,46,"1","blood-transfusion-service-center","V1",0.1
2.14,11,2750,46,"2","blood-transfusion-service-center","V1",0.1
1.27,6,1500,22,"1","blood-transfusion-service-center","V1",0.1
1.08,12,3000,52,"1","blood-transfusion-service-center","V1",0.1
3.74,5,1250,14,"2","blood-transfusion-service-center","V1",0.1
4.74,19,4750,69,"2","blood-transfusion-service-center","V1",0.1
3.72,8,2000,26,"2","blood-transfusion-service-center","V1",0.1
0.11,7,1750,28,"2","blood-transfusion-service-center","V1",0.1
1.59,16,4000,81,"1","blood-transfusion-service-center","V1",0.1
3.47,6,1500,21,"1","blood-transfusion-service-center","V1",0.1
3.27,7,1750,29,"1","blood-transfusion-service-center","V1",0.1
1.6,8,2000,35,"2","blood-transfusion-service-center","V1",0.1
-0.02,10,2500,49,"1","blood-transfusion-service-center","V1",0.1
4.81,5,1250,16,"2","blood-transfusion-service-center","V1",0.1
2.19,3,750,9,"2","blood-transfusion-service-center","V1",0.1
3.77,16,4000,74,"1","blood-transfusion-service-center","V1",0.1
1.91,4,1000,14,"2","blood-transfusion-service-center","V1",0.1
0.65,2,500,4,"1","blood-transfusion-service-center","V1",0.1
3.28,7,1750,25,"1","blood-transfusion-service-center","V1",0.1
1.39,9,2250,51,"1","blood-transfusion-service-center","V1",0.1
0.98,4,1000,16,"1","blood-transfusion-service-center","V1",0.1
3,4,1000,16,"1","blood-transfusion-service-center","V1",0.1
3.59,17,4250,71,"2","blood-transfusion-service-center","V1",0.1
1.94,2,500,4,"1","blood-transfusion-service-center","V1",0.1
1.63,2,500,4,"2","blood-transfusion-service-center","V1",0.1
0.82,2,500,4,"2","blood-transfusion-service-center","V1",0.1
2.15,4,1000,16,"2","blood-transfusion-service-center","V1",0.1
0.29,2,500,4,"1","blood-transfusion-service-center","V1",0.1
0.52,2,500,4,"1","blood-transfusion-service-center","V1",0.1
2.09,2,500,4,"1","blood-transfusion-service-center","V1",0.1
3.32,6,1500,23,"2","blood-transfusion-service-center","V1",0.1
2.36,4,1000,16,"1","blood-transfusion-service-center","V1",0.1
2.68,4,1000,16,"1","blood-transfusion-service-center","V1",0.1
0.45,4,1000,16,"1","blood-transfusion-service-center","V1",0.1
2.14,6,1500,28,"2","blood-transfusion-service-center","V1",0.1
2.03,6,1500,28,"1","blood-transfusion-service-center","V1",0.1
3.47,2,500,4,"1","blood-transfusion-service-center","V1",0.1
3.98,2,500,4,"1","blood-transfusion-service-center","V1",0.1
3.96,2,500,4,"1","blood-transfusion-service-center","V1",0.1
2.76,7,1750,35,"2","blood-transfusion-service-center","V1",0.1
3.32,2,500,4,"2","blood-transfusion-service-center","V1",0.1
3.94,2,500,4,"1","blood-transfusion-service-center","V1",0.1
4.31,2,500,4,"1","blood-transfusion-service-center","V1",0.1
3.9,2,500,4,"1","blood-transfusion-service-center","V1",0.1
11.64,11,2750,23,"1","blood-transfusion-service-center","V1",0.1
3.34,7,1750,28,"1","blood-transfusion-service-center","V1",0.1
3.44,17,4250,86,"1","blood-transfusion-service-center","V1",0.1
4.62,9,2250,38,"2","blood-transfusion-service-center","V1",0.1
3.89,4,1000,14,"2","blood-transfusion-service-center","V1",0.1
5.27,7,1750,26,"2","blood-transfusion-service-center","V1",0.1
4.46,8,2000,34,"2","blood-transfusion-service-center","V1",0.1
1.92,13,3250,76,"2","blood-transfusion-service-center","V1",0.1
