"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
2,49.63,12500,98,"2","blood-transfusion-service-center","V2",0.1
0,13.11,3250,28,"2","blood-transfusion-service-center","V2",0.1
1,15.51,4000,35,"2","blood-transfusion-service-center","V2",0.1
2,20.93,5000,45,"2","blood-transfusion-service-center","V2",0.1
1,24.19,6000,77,"1","blood-transfusion-service-center","V2",0.1
4,3.52,1000,4,"1","blood-transfusion-service-center","V2",0.1
2,7.28,1750,14,"2","blood-transfusion-service-center","V2",0.1
1,12.43,3000,35,"1","blood-transfusion-service-center","V2",0.1
2,9.34,2250,22,"2","blood-transfusion-service-center","V2",0.1
5,45.82,11500,98,"2","blood-transfusion-service-center","V2",0.1
4,23.88,5750,58,"1","blood-transfusion-service-center","V2",0.1
0,3.23,750,4,"1","blood-transfusion-service-center","V2",0.1
2,9.64,2500,28,"2","blood-transfusion-service-center","V2",0.1
1,11.71,3250,47,"1","blood-transfusion-service-center","V2",0.1
2,6.66,1500,15,"2","blood-transfusion-service-center","V2",0.1
2,4.97,1250,11,"2","blood-transfusion-service-center","V2",0.1
2,13.99,3500,48,"2","blood-transfusion-service-center","V2",0.1
2,15.55,3750,49,"2","blood-transfusion-service-center","V2",0.1
2,6.48,1500,15,"2","blood-transfusion-service-center","V2",0.1
2,3.35,750,4,"2","blood-transfusion-service-center","V2",0.1
2,3.54,750,4,"2","blood-transfusion-service-center","V2",0.1
4,11.46,2750,28,"1","blood-transfusion-service-center","V2",0.1
2,6.04,1500,16,"2","blood-transfusion-service-center","V2",0.1
2,4.84,1500,16,"2","blood-transfusion-service-center","V2",0.1
9,9.36,2250,16,"1","blood-transfusion-service-center","V2",0.1
4,13.97,3500,40,"1","blood-transfusion-service-center","V2",0.1
4,5.91,1500,14,"1","blood-transfusion-service-center","V2",0.1
4,11.14,3000,34,"2","blood-transfusion-service-center","V2",0.1
4,4.72,1250,11,"2","blood-transfusion-service-center","V2",0.1
4,8.24,2000,21,"1","blood-transfusion-service-center","V2",0.1
1,14.79,3500,58,"1","blood-transfusion-service-center","V2",0.1
4,9.94,2500,28,"2","blood-transfusion-service-center","V2",0.1
4,10.23,2500,28,"2","blood-transfusion-service-center","V2",0.1
