"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
2,45.98,12500,98,"2","blood-transfusion-service-center","V2",0.8
0,16.03,3250,28,"2","blood-transfusion-service-center","V2",0.8
1,12.69,4000,35,"2","blood-transfusion-service-center","V2",0.8
2,18.13,5000,45,"2","blood-transfusion-service-center","V2",0.8
1,24.68,6000,77,"1","blood-transfusion-service-center","V2",0.8
4,13.95,1000,4,"1","blood-transfusion-service-center","V2",0.8
2,6.59,1750,14,"2","blood-transfusion-service-center","V2",0.8
1,5.15,3000,35,"1","blood-transfusion-service-center","V2",0.8
2,12.04,2250,22,"2","blood-transfusion-service-center","V2",0.8
5,50.11,11500,98,"2","blood-transfusion-service-center","V2",0.8
4,27.48,5750,58,"1","blood-transfusion-service-center","V2",0.8
0,-0.54,750,4,"1","blood-transfusion-service-center","V2",0.8
2,7.12,2500,28,"2","blood-transfusion-service-center","V2",0.8
1,9.13,3250,47,"1","blood-transfusion-service-center","V2",0.8
2,-0.55,1500,15,"2","blood-transfusion-service-center","V2",0.8
2,6.99,1250,11,"2","blood-transfusion-service-center","V2",0.8
2,15.05,3500,48,"2","blood-transfusion-service-center","V2",0.8
2,11.85,3750,49,"2","blood-transfusion-service-center","V2",0.8
2,12.14,1500,15,"2","blood-transfusion-service-center","V2",0.8
2,1.46,750,4,"2","blood-transfusion-service-center","V2",0.8
2,-1.64,750,4,"2","blood-transfusion-service-center","V2",0.8
4,5.06,2750,28,"1","blood-transfusion-service-center","V2",0.8
2,0.76,1500,16,"2","blood-transfusion-service-center","V2",0.8
2,7.45,1500,16,"2","blood-transfusion-service-center","V2",0.8
9,3.41,2250,16,"1","blood-transfusion-service-center","V2",0.8
4,20.78,3500,40,"1","blood-transfusion-service-center","V2",0.8
4,7.81,1500,14,"1","blood-transfusion-service-center","V2",0.8
4,16.75,3000,34,"2","blood-transfusion-service-center","V2",0.8
4,10.53,1250,11,"2","blood-transfusion-service-center","V2",0.8
4,2.54,2000,21,"1","blood-transfusion-service-center","V2",0.8
1,11.67,3500,58,"1","blood-transfusion-service-center","V2",0.8
4,8.28,2500,28,"2","blood-transfusion-service-center","V2",0.8
4,8.84,2500,28,"2","blood-transfusion-service-center","V2",0.8
4,11.97,2250,26,"2","blood-transfusion-service-center","V2",0.8
2,20.66,4000,64,"1","blood-transfusion-service-center","V2",0.8
2,10.6,2000,28,"2","blood-transfusion-service-center","V2",0.8
2,12.6,3000,47,"2","blood-transfusion-service-center","V2",0.8
4,5.8,1500,16,"2","blood-transfusion-service-center","V2",0.8
2,8.42,3500,57,"2","blood-transfusion-service-center","V2",0.8
4,6.54,1750,22,"2","blood-transfusion-service-center","V2",0.8
2,25.02,3250,53,"2","blood-transfusion-service-center","V2",0.8
2,16.31,1250,16,"1","blood-transfusion-service-center","V2",0.8
2,7.28,1250,16,"2","blood-transfusion-service-center","V2",0.8
2,13.46,1250,16,"1","blood-transfusion-service-center","V2",0.8
4,22.03,5000,69,"2","blood-transfusion-service-center","V2",0.8
4,11.24,2250,28,"2","blood-transfusion-service-center","V2",0.8
2,3.36,2250,36,"1","blood-transfusion-service-center","V2",0.8
2,4.45,500,2,"1","blood-transfusion-service-center","V2",0.8
2,3.74,500,2,"1","blood-transfusion-service-center","V2",0.8
2,3.1,500,2,"1","blood-transfusion-service-center","V2",0.8
2,4,2750,46,"1","blood-transfusion-service-center","V2",0.8
