"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
8.8,50,12500,98,"2","blood-transfusion-service-center","V1",0.8
5.09,13,3250,28,"2","blood-transfusion-service-center","V1",0.8
-0.06,16,4000,35,"2","blood-transfusion-service-center","V1",0.8
9.42,20,5000,45,"2","blood-transfusion-service-center","V1",0.8
15.42,24,6000,77,"1","blood-transfusion-service-center","V1",0.8
2.69,4,1000,4,"1","blood-transfusion-service-center","V1",0.8
-0.65,7,1750,14,"2","blood-transfusion-service-center","V1",0.8
-4.59,12,3000,35,"1","blood-transfusion-service-center","V1",0.8
-0.03,9,2250,22,"2","blood-transfusion-service-center","V1",0.8
17.49,46,11500,98,"2","blood-transfusion-service-center","V1",0.8
-3.97,23,5750,58,"1","blood-transfusion-service-center","V1",0.8
-3.74,3,750,4,"1","blood-transfusion-service-center","V1",0.8
3.86,10,2500,28,"2","blood-transfusion-service-center","V1",0.8
3.53,13,3250,47,"1","blood-transfusion-service-center","V1",0.8
1.93,6,1500,15,"2","blood-transfusion-service-center","V1",0.8
5.26,5,1250,11,"2","blood-transfusion-service-center","V1",0.8
7.51,14,3500,48,"2","blood-transfusion-service-center","V1",0.8
-6.8,15,3750,49,"2","blood-transfusion-service-center","V1",0.8
3.46,6,1500,15,"2","blood-transfusion-service-center","V1",0.8
-6.23,3,750,4,"2","blood-transfusion-service-center","V1",0.8
19.47,3,750,4,"2","blood-transfusion-service-center","V1",0.8
-3.74,11,2750,28,"1","blood-transfusion-service-center","V1",0.8
-3.9,6,1500,16,"2","blood-transfusion-service-center","V1",0.8
-9.74,6,1500,16,"2","blood-transfusion-service-center","V1",0.8
8.6,9,2250,16,"1","blood-transfusion-service-center","V1",0.8
16.08,14,3500,40,"1","blood-transfusion-service-center","V1",0.8
1.21,6,1500,14,"1","blood-transfusion-service-center","V1",0.8
1.43,12,3000,34,"2","blood-transfusion-service-center","V1",0.8
4.42,5,1250,11,"2","blood-transfusion-service-center","V1",0.8
10.16,8,2000,21,"1","blood-transfusion-service-center","V1",0.8
7.99,14,3500,58,"1","blood-transfusion-service-center","V1",0.8
6.46,10,2500,28,"2","blood-transfusion-service-center","V1",0.8
4.15,10,2500,28,"2","blood-transfusion-service-center","V1",0.8
7.32,9,2250,26,"2","blood-transfusion-service-center","V1",0.8
-8.14,16,4000,64,"1","blood-transfusion-service-center","V1",0.8
6.47,8,2000,28,"2","blood-transfusion-service-center","V1",0.8
8.48,12,3000,47,"2","blood-transfusion-service-center","V1",0.8
5.09,6,1500,16,"2","blood-transfusion-service-center","V1",0.8
8.61,14,3500,57,"2","blood-transfusion-service-center","V1",0.8
4.71,7,1750,22,"2","blood-transfusion-service-center","V1",0.8
3.07,13,3250,53,"2","blood-transfusion-service-center","V1",0.8
0.31,5,1250,16,"1","blood-transfusion-service-center","V1",0.8
-0.5,5,1250,16,"2","blood-transfusion-service-center","V1",0.8
0.37,5,1250,16,"1","blood-transfusion-service-center","V1",0.8
-0.41,20,5000,69,"2","blood-transfusion-service-center","V1",0.8
7.09,9,2250,28,"2","blood-transfusion-service-center","V1",0.8
9.14,9,2250,36,"1","blood-transfusion-service-center","V1",0.8
2.8,2,500,2,"1","blood-transfusion-service-center","V1",0.8
