"class","attr1","attr2","attr3","attr4","attr5","attr6","dataset_name","altered_attribute","noise_level"
0,1.28,1,1,1,2,2,"monks-problems-2","attr1",0.2
0,1.07,1,1,1,4,1,"monks-problems-2","attr1",0.2
0,0.67,1,1,2,1,1,"monks-problems-2","attr1",0.2
0,1.15,1,1,2,1,2,"monks-problems-2","attr1",0.2
0,1.01,1,1,2,2,1,"monks-problems-2","attr1",0.2
0,0.8,1,1,2,3,1,"monks-problems-2","attr1",0.2
0,1.02,1,1,2,4,1,"monks-problems-2","attr1",0.2
0,1.14,1,1,3,2,1,"monks-problems-2","attr1",0.2
0,0.94,1,1,3,4,1,"monks-problems-2","attr1",0.2
0,1.16,1,2,1,1,1,"monks-problems-2","attr1",0.2
0,1.06,1,2,1,1,2,"monks-problems-2","attr1",0.2
0,1.06,1,2,2,3,1,"monks-problems-2","attr1",0.2
0,0.74,1,2,2,4,1,"monks-problems-2","attr1",0.2
1,0.99,1,2,2,4,2,"monks-problems-2","attr1",0.2
0,1.02,1,2,3,1,2,"monks-problems-2","attr1",0.2
1,0.7,1,2,3,2,2,"monks-problems-2","attr1",0.2
0,0.88,2,1,1,1,2,"monks-problems-2","attr1",0.2
0,0.73,2,1,2,1,2,"monks-problems-2","attr1",0.2
1,1.12,2,1,2,2,2,"monks-problems-2","attr1",0.2
0,1.06,2,1,2,3,1,"monks-problems-2","attr1",0.2
1,1.2,2,1,2,3,2,"monks-problems-2","attr1",0.2
0,0.8,2,1,2,4,1,"monks-problems-2","attr1",0.2
0,1.23,2,1,3,1,1,"monks-problems-2","attr1",0.2
0,1.21,2,1,3,1,2,"monks-problems-2","attr1",0.2
1,1.22,2,1,3,2,2,"monks-problems-2","attr1",0.2
0,0.84,2,1,3,3,1,"monks-problems-2","attr1",0.2
1,1.07,2,1,3,3,2,"monks-problems-2","attr1",0.2
0,1.16,2,1,3,4,1,"monks-problems-2","attr1",0.2
1,0.96,2,1,3,4,2,"monks-problems-2","attr1",0.2
0,0.69,2,2,1,2,1,"monks-problems-2","attr1",0.2
0,1,2,2,1,4,1,"monks-problems-2","attr1",0.2
1,0.83,2,2,2,3,1,"monks-problems-2","attr1",0.2
1,0.83,2,2,2,4,1,"monks-problems-2","attr1",0.2
0,0.91,2,2,3,1,1,"monks-problems-2","attr1",0.2
1,1.32,2,2,3,1,2,"monks-problems-2","attr1",0.2
1,1.15,2,2,3,3,1,"monks-problems-2","attr1",0.2
0,1.16,2,2,3,3,2,"monks-problems-2","attr1",0.2
1,1.36,2,2,3,4,1,"monks-problems-2","attr1",0.2
0,1.19,2,2,3,4,2,"monks-problems-2","attr1",0.2
0,0.83,3,1,1,1,2,"monks-problems-2","attr1",0.2
0,1.17,3,1,1,2,2,"monks-problems-2","attr1",0.2
0,1.05,3,1,1,3,1,"monks-problems-2","attr1",0.2
0,0.66,3,1,1,3,2,"monks-problems-2","attr1",0.2
0,1.1,3,1,2,2,1,"monks-problems-2","attr1",0.2
1,1.06,3,1,2,2,2,"monks-problems-2","attr1",0.2
1,1.25,3,1,2,3,2,"monks-problems-2","attr1",0.2
0,1.13,3,1,2,4,1,"monks-problems-2","attr1",0.2
1,0.92,3,1,3,2,2,"monks-problems-2","attr1",0.2
0,1.13,3,1,3,3,1,"monks-problems-2","attr1",0.2
1,0.79,3,1,3,4,2,"monks-problems-2","attr1",0.2
0,1.06,3,2,1,3,1,"monks-problems-2","attr1",0.2
1,0.94,3,2,1,3,2,"monks-problems-2","attr1",0.2
0,0.9,3,2,1,4,1,"monks-problems-2","attr1",0.2
1,1.22,3,2,2,1,2,"monks-problems-2","attr1",0.2
0,0.9,3,2,2,3,2,"monks-problems-2","attr1",0.2
0,1.06,3,2,2,4,2,"monks-problems-2","attr1",0.2
1,1.26,3,2,3,2,1,"monks-problems-2","attr1",0.2
0,2.06,1,1,1,1,1,"monks-problems-2","attr1",0.2
0,2.16,1,1,1,2,2,"monks-problems-2","attr1",0.2
0,2.33,1,1,1,3,1,"monks-problems-2","attr1",0.2
1,1.82,1,1,2,2,2,"monks-problems-2","attr1",0.2
0,2.01,1,1,3,1,2,"monks-problems-2","attr1",0.2
1,2.22,1,1,3,2,2,"monks-problems-2","attr1",0.2
1,2.1,1,1,3,3,2,"monks-problems-2","attr1",0.2
0,1.8,1,1,3,4,1,"monks-problems-2","attr1",0.2
0,1.97,1,2,1,1,1,"monks-problems-2","attr1",0.2
1,2.16,1,2,1,2,2,"monks-problems-2","attr1",0.2
0,2.2,1,2,1,4,1,"monks-problems-2","attr1",0.2
1,2.08,1,2,2,2,1,"monks-problems-2","attr1",0.2
0,2.31,1,2,2,4,2,"monks-problems-2","attr1",0.2
0,1.8,1,2,3,1,1,"monks-problems-2","attr1",0.2
1,2.04,1,2,3,1,2,"monks-problems-2","attr1",0.2
0,1.89,1,2,3,2,2,"monks-problems-2","attr1",0.2
0,1.7,1,2,3,3,2,"monks-problems-2","attr1",0.2
0,1.81,1,2,3,4,2,"monks-problems-2","attr1",0.2
0,1.93,2,1,1,3,1,"monks-problems-2","attr1",0.2
1,2.03,2,1,1,4,2,"monks-problems-2","attr1",0.2
