"GLCM_Pan","Mean_G","Mean_R","Mean_NIR","SD_Plan","class","dataset_name","altered_attribute","noise_level"
120.362774,205.5,111.46,416.581395,20.676318,"2","wilt","Mean_R",0.4
124.739583,202.8,124.42,354.333333,16.707151,"2","wilt","Mean_R",0.4
134.691964,199.285714,115.97,477.857143,22.496712,"2","wilt","Mean_R",0.4
127.946309,178.368421,96.41,278.473684,14.977453,"2","wilt","Mean_R",0.4
135.431548,197,181.54,532.952381,17.604193,"2","wilt","Mean_R",0.4
118.347962,226.15,158.28,608.9,29.072797,"2","wilt","Mean_R",0.4
135.436282,184.5,107.03,309.190476,13.055264,"2","wilt","Mean_R",0.4
121.169643,226,102.64,595.571429,22.808542,"2","wilt","Mean_R",0.4
131.127161,232.784314,119.51,563.843137,11.948563,"2","wilt","Mean_R",0.4
134.498092,210.212121,145.35,594.848485,27.937685,"2","wilt","Mean_R",0.4
131.164773,206.681818,135.8,483.045455,22.903544,"2","wilt","Mean_R",0.4
136.09596,201.4,91.02,444.6,16.553622,"2","wilt","Mean_R",0.4
122.631902,230.560976,134.26,473.707317,24.521889,"2","wilt","Mean_R",0.4
113.65618,213.107143,136,480.857143,29.237766,"2","wilt","Mean_R",0.4
133.894198,191.621622,125.86,419.513514,17.489139,"2","wilt","Mean_R",0.4
131.111498,213.666667,113.98,537.888889,19.434819,"2","wilt","Mean_R",0.4
127.835697,201.358491,102.98,372.132076,23.929111,"2","wilt","Mean_R",0.4
121.61126,199.744681,164.96,338.12766,15.019107,"2","wilt","Mean_R",0.4
106.242105,221.75,127.81,381.166667,18.903263,"2","wilt","Mean_R",0.4
147.771127,220.111111,111.31,479.166667,23.337037,"2","wilt","Mean_R",0.4
135.823938,192.232877,97.82,332.424658,12.805692,"2","wilt","Mean_R",0.4
134.958974,226.673469,147.56,435.959184,17.606107,"2","wilt","Mean_R",0.4
128.531408,188.984,49.33,296.616,16.932495,"2","wilt","Mean_R",0.4
