"GLCM_Pan","Mean_G","Mean_R","Mean_NIR","SD_Plan","class","dataset_name","altered_attribute","noise_level"
120.362774,205.5,109.41,416.581395,20.676318,"2","wilt","Mean_R",0.9
124.739583,202.8,159.04,354.333333,16.707151,"2","wilt","Mean_R",0.9
134.691964,199.285714,102.97,477.857143,22.496712,"2","wilt","Mean_R",0.9
127.946309,178.368421,109.77,278.473684,14.977453,"2","wilt","Mean_R",0.9
135.431548,197,160.67,532.952381,17.604193,"2","wilt","Mean_R",0.9
118.347962,226.15,160.32,608.9,29.072797,"2","wilt","Mean_R",0.9
135.436282,184.5,136.47,309.190476,13.055264,"2","wilt","Mean_R",0.9
121.169643,226,132.48,595.571429,22.808542,"2","wilt","Mean_R",0.9
131.127161,232.784314,113.4,563.843137,11.948563,"2","wilt","Mean_R",0.9
134.498092,210.212121,131.89,594.848485,27.937685,"2","wilt","Mean_R",0.9
131.164773,206.681818,80.76,483.045455,22.903544,"2","wilt","Mean_R",0.9
136.09596,201.4,100.02,444.6,16.553622,"2","wilt","Mean_R",0.9
122.631902,230.560976,113.73,473.707317,24.521889,"2","wilt","Mean_R",0.9
113.65618,213.107143,124.68,480.857143,29.237766,"2","wilt","Mean_R",0.9
133.894198,191.621622,68.76,419.513514,17.489139,"2","wilt","Mean_R",0.9
131.111498,213.666667,125.01,537.888889,19.434819,"2","wilt","Mean_R",0.9
127.835697,201.358491,228.69,372.132076,23.929111,"2","wilt","Mean_R",0.9
121.61126,199.744681,37.89,338.12766,15.019107,"2","wilt","Mean_R",0.9
106.242105,221.75,185.46,381.166667,18.903263,"2","wilt","Mean_R",0.9
147.771127,220.111111,131.87,479.166667,23.337037,"2","wilt","Mean_R",0.9
135.823938,192.232877,173.29,332.424658,12.805692,"2","wilt","Mean_R",0.9
134.958974,226.673469,222.37,435.959184,17.606107,"2","wilt","Mean_R",0.9
128.531408,188.984,93.87,296.616,16.932495,"2","wilt","Mean_R",0.9
143.528736,170.363636,88.37,400,10.832306,"2","wilt","Mean_R",0.9
141.109375,164.625,0.07,242.5,6.753471,"2","wilt","Mean_R",0.9
140.02603,189.896552,66.17,561.310345,23.83759,"2","wilt","Mean_R",0.9
132.58773,222.392157,143.57,579.215686,19.832652,"2","wilt","Mean_R",0.9
121.757895,174,43.69,217.777778,14.055446,"2","wilt","Mean_R",0.9
135.677165,199.75,96.09,453.333333,16.185073,"2","wilt","Mean_R",0.9
119.457404,180.741936,82.12,227.774194,12.293254,"2","wilt","Mean_R",0.9
124.591944,179.416667,53.13,208.083333,20.352602,"2","wilt","Mean_R",0.9
126.527972,178.777778,101.63,359.777778,11.080513,"2","wilt","Mean_R",0.9
135.024485,190.877551,2.12,270.653061,14.329932,"2","wilt","Mean_R",0.9
142.56579,183.416667,126.56,240.263889,11.29866,"2","wilt","Mean_R",0.9
124.611009,180.826087,99.24,242.608696,9.803702,"2","wilt","Mean_R",0.9
130.84965,175.333333,60.9,342.277778,21.171678,"2","wilt","Mean_R",0.9
133.854167,166.407407,73.14,254.37037,14.175076,"2","wilt","Mean_R",0.9
119.714558,231.833333,152.44,591.015152,25.385987,"2","wilt","Mean_R",0.9
123.278545,218.26,130.99,600.22,29.894943,"2","wilt","Mean_R",0.9
117.639292,215.564103,142.15,504.076923,22.19423,"2","wilt","Mean_R",0.9
138.512724,202.044776,188.48,445.925373,20.084939,"2","wilt","Mean_R",0.9
118.578324,198.567568,43.75,429.135135,33.420971,"2","wilt","Mean_R",0.9
134.064037,183.463636,99.8,236.681818,18.00373,"2","wilt","Mean_R",0.9
117.650655,236.486111,38.76,541.541667,18.511821,"2","wilt","Mean_R",0.9
135.284257,234.651163,102.57,587,22.066888,"2","wilt","Mean_R",0.9
123.302428,207.754386,146.82,436.087719,18.284456,"2","wilt","Mean_R",0.9
128.096093,199.2,-4.15,403.333333,21.405892,"2","wilt","Mean_R",0.9
119.635551,200.651786,142.32,312.517857,21.871778,"2","wilt","Mean_R",0.9
119.506522,224.241379,173.25,592.241379,27.410822,"2","wilt","Mean_R",0.9
132.279558,213.508772,23.41,503.631579,26.666932,"2","wilt","Mean_R",0.9
123.752283,222.018182,174.13,510.036364,21.587217,"2","wilt","Mean_R",0.9
123.997297,221.671429,81.38,493.414286,24.439196,"2","wilt","Mean_R",0.9
130.010502,184.87037,41.95,319.777778,21.732253,"2","wilt","Mean_R",0.9
122.797834,202.342857,207.15,322.285714,15.835378,"2","wilt","Mean_R",0.9
132.404776,201.305556,42.41,373.805556,23.220295,"2","wilt","Mean_R",0.9
127.80718,202.711957,157.31,415.804348,27.258971,"2","wilt","Mean_R",0.9
122.15942,195.15,127.2,323.975,28.948097,"2","wilt","Mean_R",0.9
126.432185,206.422908,42.94,403.061674,23.368589,"2","wilt","Mean_R",0.9
128.368754,211.354497,180.13,411.301587,24.842135,"2","wilt","Mean_R",0.9
126.739726,203.391304,107.74,390.817391,20.635785,"2","wilt","Mean_R",0.9
128.581136,200.870968,123.58,436.556452,24.033568,"2","wilt","Mean_R",0.9
136.359435,210.30581,91.5,462.568807,21.609575,"2","wilt","Mean_R",0.9
128.97306,202.625,4.12,427.49537,21.303533,"2","wilt","Mean_R",0.9
131.599825,209.560185,106.05,566.009259,36.442122,"2","wilt","Mean_R",0.9
122.665428,218.267717,130.45,498.633858,26.649676,"2","wilt","Mean_R",0.9
132.455492,198.865672,59.43,323.059702,18.657719,"2","wilt","Mean_R",0.9
129.20801,188.688679,149.49,327.716981,19.005395,"2","wilt","Mean_R",0.9
124.590466,197.325203,36.79,398.853659,18.675637,"2","wilt","Mean_R",0.9
129.360137,207.261905,62.4,464.72449,26.64041,"2","wilt","Mean_R",0.9
141.57423,199.244444,-8.57,364.177778,15.219286,"2","wilt","Mean_R",0.9
127.218812,190.314961,137.51,383.393701,19.666454,"2","wilt","Mean_R",0.9
118.122585,217.894118,86.38,443.111765,18.376031,"2","wilt","Mean_R",0.9
138.614314,213.603175,117.52,421,18.304925,"2","wilt","Mean_R",0.9
134.301502,210.6,90.8,436.190476,21.034099,"2","wilt","Mean_R",0.9
142.867713,228.678571,158.99,674.964286,32.399531,"1","wilt","Mean_R",0.9
143.497283,211.608696,111.13,612.347826,29.530094,"1","wilt","Mean_R",0.9
135.725,238.916667,93.51,741.270833,20.841071,"1","wilt","Mean_R",0.9
112.824561,236.92,153.68,705.84,22.670651,"1","wilt","Mean_R",0.9
111.207547,233.1,123.99,729.775,23.673812,"1","wilt","Mean_R",0.9
124.955163,226.695652,86.99,686.434783,27.8711,"1","wilt","Mean_R",0.9
115.849866,235.893617,46.69,757.212766,19.601577,"1","wilt","Mean_R",0.9
124.970238,218.095238,123.47,595.857143,40.781037,"1","wilt","Mean_R",0.9
130.711775,169.526738,82.5,187.684492,8.875741,"1","wilt","Mean_R",0.9
113.465116,244.259259,17.97,735.518519,34.575418,"1","wilt","Mean_R",0.9
130.118358,230.230769,192.29,689.346154,16.023282,"1","wilt","Mean_R",0.9
120.413907,216.31579,98.68,617.31579,29.403865,"1","wilt","Mean_R",0.9
127.223214,219.428571,50.01,588.857143,17.274495,"1","wilt","Mean_R",0.9
128.945313,196,47.27,437,27.335874,"1","wilt","Mean_R",0.9
133.359375,166,16.82,247,14.101751,"1","wilt","Mean_R",0.9
127.395833,200.333333,68.83,486.166667,26.023494,"1","wilt","Mean_R",0.9
137.922594,231.333333,88.07,641.866667,40.490932,"1","wilt","Mean_R",0.9
105.1,206.8,38.05,564.2,21.303521,"1","wilt","Mean_R",0.9
132.386555,203.733333,137.97,531.866667,53.596849,"1","wilt","Mean_R",0.9
107.576923,213.307692,1.07,514.153846,45.348225,"1","wilt","Mean_R",0.9
127.765766,187,92.01,310.142857,15.443941,"1","wilt","Mean_R",0.9
124.018476,170.927273,30.18,217.836364,13.337253,"1","wilt","Mean_R",0.9
132.299304,203.407407,36.99,495.407407,36.943771,"1","wilt","Mean_R",0.9
153.541667,204,1.74,452,1.699673,"1","wilt","Mean_R",0.9
125.73937,169.203046,-17.59,206.411168,7.412496,"1","wilt","Mean_R",0.9
140.857143,175.75,93.55,293,6.015605,"1","wilt","Mean_R",0.9
132.592007,164.682927,74.99,177.897561,8.123652,"1","wilt","Mean_R",0.9
138.240418,198.25,68.11,445.388889,27.26414,"1","wilt","Mean_R",0.9
136.250617,191.686275,106.63,441.764706,20.390781,"1","wilt","Mean_R",0.9
130.011364,199.181818,-12.15,520.636364,12.186566,"1","wilt","Mean_R",0.9
120.872081,226.387097,97.58,746.806452,16.682722,"1","wilt","Mean_R",0.9
144.339744,174.4,7.51,302.1,10.067274,"1","wilt","Mean_R",0.9
106.34375,231.8,90.72,726.4,28.667229,"1","wilt","Mean_R",0.9
141.350694,224.444444,102.03,668.666667,30.063924,"1","wilt","Mean_R",0.9
128.177165,206.5,211.06,456.875,23.224427,"1","wilt","Mean_R",0.9
127.479315,206.818182,196.01,525.431818,18.794822,"1","wilt","Mean_R",0.9
130.766562,217,110.96,648.4,24.676862,"1","wilt","Mean_R",0.9
123.854494,213.272727,82.56,645.272727,34.318355,"1","wilt","Mean_R",0.9
122.673611,183.333333,41.11,390.777778,20.083775,"1","wilt","Mean_R",0.9
119.14881,200,162.36,488.619048,29.794534,"1","wilt","Mean_R",0.9
111.150735,193.058824,65.39,493.823529,33.466194,"1","wilt","Mean_R",0.9
109.638889,206.555556,109.1,463.555556,20.259429,"1","wilt","Mean_R",0.9
127.918558,218.87234,-26.13,679.574468,19.805391,"1","wilt","Mean_R",0.9
135.184015,177,142.95,406.441177,16.311867,"1","wilt","Mean_R",0.9
138.233824,214.418605,7.75,730.813954,26.142742,"1","wilt","Mean_R",0.9
136.759563,195.695652,82.95,511.26087,15.833252,"1","wilt","Mean_R",0.9
93.6875,220.857143,49.33,677,8.729495,"1","wilt","Mean_R",0.9
106.355814,218.62963,121.57,719.592593,19.924205,"1","wilt","Mean_R",0.9
139.234043,211,134.48,588.666667,18.667328,"1","wilt","Mean_R",0.9
183.28125,204,59.72,475.5,1,"1","wilt","Mean_R",0.9
113.980836,188.722222,132.13,456,16.625783,"1","wilt","Mean_R",0.9
98.419643,210.285714,72.2,628,17.779833,"1","wilt","Mean_R",0.9
149.3125,206.666667,141.74,607.666667,27.373446,"1","wilt","Mean_R",0.9
125.569124,222.707317,194.66,775.134146,21.64281,"1","wilt","Mean_R",0.9
111.444686,206.586207,69.41,631.793103,25.200881,"1","wilt","Mean_R",0.9
109.208333,220,174.18,757.416667,19.728716,"1","wilt","Mean_R",0.9
139.497748,201.214286,85.77,568.214286,22.322857,"1","wilt","Mean_R",0.9
130.857939,201.777778,148.31,471.844444,16.218508,"1","wilt","Mean_R",0.9
141.576389,213,37.61,721.777778,40.472213,"1","wilt","Mean_R",0.9
106.289474,197.5,75.31,541.5,27.578549,"1","wilt","Mean_R",0.9
133.612211,178.5,236.75,347.289474,18.836536,"1","wilt","Mean_R",0.9
140.392046,204,95.57,583,21.859431,"1","wilt","Mean_R",0.9
134.625,216.928571,152.71,714.714286,12.613566,"1","wilt","Mean_R",0.9
142.681818,210.277778,142.14,628.333333,25.658488,"1","wilt","Mean_R",0.9
139.659091,211.545455,128.22,679.818182,13.614528,"1","wilt","Mean_R",0.9
140.75,213.684211,222.99,756.368421,10.72755,"1","wilt","Mean_R",0.9
138.65,203.2,111.01,641.2,39.852729,"1","wilt","Mean_R",0.9
143.241071,186.714286,26.95,467.571429,27.102225,"1","wilt","Mean_R",0.9
130.591709,192.78,88.49,540.5,24.079444,"1","wilt","Mean_R",0.9
117.601744,220.954546,38.9,673.181818,10.249773,"1","wilt","Mean_R",0.9
112.661088,212.4,117.58,773.6,24.338903,"1","wilt","Mean_R",0.9
122.062687,213.285714,49.97,557,22.679068,"1","wilt","Mean_R",0.9
124.751852,229.647059,41.57,806.176471,6.494608,"1","wilt","Mean_R",0.9
122.188153,200.333333,125.87,631,22.214999,"1","wilt","Mean_R",0.9
136.543046,200.578947,149.45,450.736842,16.121423,"1","wilt","Mean_R",0.9
123.29235,205.695652,218.85,481.086957,17.804016,"1","wilt","Mean_R",0.9
100.36076,230.2,166.14,821.6,17.059015,"1","wilt","Mean_R",0.9
113.276316,195,68.11,467.416667,27.275854,"1","wilt","Mean_R",0.9
127.676136,221.454546,92.17,768.454546,28.989881,"1","wilt","Mean_R",0.9
92.7625,206.4,150.01,717.2,26.229754,"1","wilt","Mean_R",0.9
119.058511,227.728814,110.62,744.372881,19.159831,"1","wilt","Mean_R",0.9
94.875,223.25,56.25,753.5,13.160072,"1","wilt","Mean_R",0.9
111.3,199.7,140.62,612.6,23.336881,"1","wilt","Mean_R",0.9
159.867188,196.375,53.92,469,17.333133,"1","wilt","Mean_R",0.9
162.1,221,41.85,612,11.757551,"1","wilt","Mean_R",0.9
143,210.842105,-5.54,717.894737,37.098805,"1","wilt","Mean_R",0.9
132.873786,198.923077,72.79,549.538462,26.323882,"1","wilt","Mean_R",0.9
148.653153,192.928571,82.61,528.857143,17.552981,"1","wilt","Mean_R",0.9
124.5422,214.183674,117.92,575.77551,20.198123,"1","wilt","Mean_R",0.9
121.129139,220.421053,171.08,767,23.223069,"1","wilt","Mean_R",0.9
121.181818,203.181818,123.09,592.454546,45.615533,"1","wilt","Mean_R",0.9
137.717687,201.297297,125.69,484.972973,20.546763,"1","wilt","Mean_R",0.9
126.640625,221.75,154.93,591.083333,12.266712,"1","wilt","Mean_R",0.9
128.519531,192.625,269.05,589.25,18.738225,"1","wilt","Mean_R",0.9
116.983558,224.5,110.06,663.238095,20.160144,"1","wilt","Mean_R",0.9
135.914414,212.571429,69.73,677.857143,27.05135,"1","wilt","Mean_R",0.9
116.940397,201.157895,113.59,639.052632,13.9051,"1","wilt","Mean_R",0.9
119.484932,199.652174,-8.14,545.26087,47.957842,"1","wilt","Mean_R",0.9
111.981061,202.176471,118,680.117647,10.810454,"1","wilt","Mean_R",0.9
118.043544,205.547619,86.26,625.666667,36.937566,"1","wilt","Mean_R",0.9
130.677099,174.987952,18.45,312.73494,12.141781,"1","wilt","Mean_R",0.9
131.501166,200.888889,171.64,631.481482,28.361424,"1","wilt","Mean_R",0.9
117.694588,197.938776,66.09,604.857143,17.209201,"1","wilt","Mean_R",0.9
117.405205,183,47.48,399.411765,21.051777,"1","wilt","Mean_R",0.9
130.286177,193.758621,-35.42,522.534483,28.6482,"1","wilt","Mean_R",0.9
149.554688,201,137.4,629.5,25.780019,"1","wilt","Mean_R",0.9
133.233524,181.363636,-10.51,390.75,12.34683,"1","wilt","Mean_R",0.9
110.288194,199.277778,122.11,622.055556,34.916169,"1","wilt","Mean_R",0.9
136.448819,204.4375,103.96,665.71875,23.847088,"1","wilt","Mean_R",0.9
120.5,195.125,129.91,558.75,39.471459,"1","wilt","Mean_R",0.9
136.594595,183.190476,117.33,444.857143,13.192969,"1","wilt","Mean_R",0.9
133.238202,194.035714,63.81,554.071429,19.811484,"1","wilt","Mean_R",0.9
130.246886,183.196429,116.82,440.267857,13.261102,"1","wilt","Mean_R",0.9
140.984252,186.5,-16.97,476,23.005095,"1","wilt","Mean_R",0.9
125.521368,202.918919,139.02,575.324324,21.08219,"1","wilt","Mean_R",0.9
112.027778,211.043478,81.98,634.434783,23.235297,"1","wilt","Mean_R",0.9
118.90458,196.545455,182.59,516.424242,26.560533,"1","wilt","Mean_R",0.9
119.542955,195.309091,109.63,519.345454,21.70737,"1","wilt","Mean_R",0.9
130.511811,205,136.26,641,10.688048,"1","wilt","Mean_R",0.9
136.324421,190.507042,15.97,439.28169,15.012565,"1","wilt","Mean_R",0.9
127.307544,178.061539,11.2,352.430769,22.084378,"1","wilt","Mean_R",0.9
141.554688,195.4375,115.93,492.5625,25.685523,"1","wilt","Mean_R",0.9
147.547619,187.75,23.21,561.5,8.15092,"1","wilt","Mean_R",0.9
117.44,194.537037,100.56,448.962963,9.484537,"1","wilt","Mean_R",0.9
126.934328,194.952381,117.62,493.238095,24.070004,"1","wilt","Mean_R",0.9
99.854167,189.222222,144.83,521.666667,18.296596,"1","wilt","Mean_R",0.9
120.311757,190.4375,84.83,431.979167,17.114606,"1","wilt","Mean_R",0.9
140.255814,181.894737,64.93,410.210526,16.079464,"1","wilt","Mean_R",0.9
142.810764,187.361111,162.21,442.944444,16.44482,"1","wilt","Mean_R",0.9
148.9125,181,157.37,451.4,18.655026,"1","wilt","Mean_R",0.9
113.1875,184.8,66.62,383.7,24.976789,"1","wilt","Mean_R",0.9
137.149351,186.413793,98.03,392.62069,17.107967,"1","wilt","Mean_R",0.9
108.139241,181,171.37,453.8,27.728145,"1","wilt","Mean_R",0.9
137.114583,187.75,153.26,493.083333,15.957409,"1","wilt","Mean_R",0.9
133.428412,190.571429,132.82,586.053571,21.826981,"1","wilt","Mean_R",0.9
100.322917,185.666667,-71.27,527,19.995138,"1","wilt","Mean_R",0.9
146.272059,187.294118,84.41,547.411765,14.989962,"1","wilt","Mean_R",0.9
133.479957,196.862069,75.92,580.086207,15.100151,"1","wilt","Mean_R",0.9
118.553903,195.529412,59.37,505.117647,36.01672,"1","wilt","Mean_R",0.9
147.21831,183.666667,-14.26,420.222222,13.112994,"1","wilt","Mean_R",0.9
95.53125,197.1,139.86,565.1,18.055747,"1","wilt","Mean_R",0.9
125.318052,182.863636,146.7,449.727273,14.317027,"1","wilt","Mean_R",0.9
113.943723,193.344828,66.29,596.310345,17.279475,"1","wilt","Mean_R",0.9
116.470289,194.864865,123.2,599.432432,24.106351,"1","wilt","Mean_R",0.9
134.473214,195.785714,122.15,526.285714,26.266394,"1","wilt","Mean_R",0.9
139.89557,191.7,69.04,456.3,12.666787,"1","wilt","Mean_R",0.9
128.820878,177.925926,81.9,296.055556,12.153285,"1","wilt","Mean_R",0.9
120.312102,189.2,118.28,418.1,34.497681,"1","wilt","Mean_R",0.9
119.885305,184.457143,132.45,468.542857,35.333582,"1","wilt","Mean_R",0.9
113.046911,253.036364,5.68,794.927273,27.209806,"1","wilt","Mean_R",0.9
140.285075,253.714286,81.97,777.666667,23.21453,"1","wilt","Mean_R",0.9
117.319298,257.027778,130.36,756.361111,18.725272,"1","wilt","Mean_R",0.9
109.487069,246.275862,225.2,824.172414,21.578935,"1","wilt","Mean_R",0.9
115.206536,251.729167,98.31,763.166667,15.326935,"1","wilt","Mean_R",0.9
116.014365,254,142.96,813.438597,10.788176,"1","wilt","Mean_R",0.9
138.298622,256.487805,151.06,805.902439,18.944642,"1","wilt","Mean_R",0.9
141.554688,252,174.73,696.25,21.987212,"1","wilt","Mean_R",0.9
127.266533,245.428571,103.19,786.936508,19.686789,"1","wilt","Mean_R",0.9
133.140678,228.27027,190.75,632.756757,31.100135,"1","wilt","Mean_R",0.9
118.0975,251.68,172.45,766.2,31.534261,"1","wilt","Mean_R",0.9
109.46875,216.5,125.64,611,18.220105,"1","wilt","Mean_R",0.9
135.035294,194.729167,12.52,414.854167,17.754499,"1","wilt","Mean_R",0.9
124.229167,210.333333,106.2,457,17.211108,"1","wilt","Mean_R",0.9
135.208955,202.618182,14.07,388.018182,27.492725,"1","wilt","Mean_R",0.9
126.718519,215.411765,168.09,610.058824,38.795801,"1","wilt","Mean_R",0.9
117.871069,198.7,94.21,433.8,18.352861,"1","wilt","Mean_R",0.9
148.046875,196.75,152.19,481,18.389769,"1","wilt","Mean_R",0.9
125.830675,216.392157,76.82,532.137255,22.461621,"1","wilt","Mean_R",0.9
134.236631,209.297872,141.18,580.531915,28.835965,"1","wilt","Mean_R",0.9
111.874346,193.666667,183.91,484.833333,28.306237,"1","wilt","Mean_R",0.9
112.45,246.2,95.43,699.6,25.895173,"1","wilt","Mean_R",0.9
149.75,245,115,685.5,27.5,"1","wilt","Mean_R",0.9
118.09375,200,114.42,518,22,"1","wilt","Mean_R",0.9
122.82287,237.857143,96.84,615.714286,17.339939,"1","wilt","Mean_R",0.9
140.666667,208.714286,90.04,484.428571,15.399443,"1","wilt","Mean_R",0.9
137.198413,215.625,104.93,464.625,24.020499,"1","wilt","Mean_R",0.9
112.756667,184,148.21,375.421053,26.515662,"1","wilt","Mean_R",0.9
112.125,209.44,87.48,637.08,31.039433,"1","wilt","Mean_R",0.9
109.375,202,139.34,302,16.498106,"1","wilt","Mean_R",0.9
127.641272,225.364706,104.75,669.635294,25.894126,"1","wilt","Mean_R",0.9
137.100216,212.844828,132.3,600.586207,29.689635,"1","wilt","Mean_R",0.9
132.865598,196.92233,141.07,388.747573,14.852751,"1","wilt","Mean_R",0.9
108.545455,214.363636,69.41,589.090909,13.667842,"1","wilt","Mean_R",0.9
97.382979,228.388889,142.38,674,7.397864,"1","wilt","Mean_R",0.9
122.806667,207.973684,97.17,421.421053,17.36565,"1","wilt","Mean_R",0.9
142.702381,221.181818,40.24,538.363636,11.577979,"1","wilt","Mean_R",0.9
133.193717,220.333333,33.91,587.333333,12.311636,"1","wilt","Mean_R",0.9
106.788288,226.714286,122.64,674.5,26.877367,"1","wilt","Mean_R",0.9
110.664557,197.5,121.86,459,15.994061,"1","wilt","Mean_R",0.9
119.362069,223.068966,99.88,569.517241,25.071645,"1","wilt","Mean_R",0.9
143.932735,215.892857,95.05,645.678571,31.59679,"1","wilt","Mean_R",0.9
156.083333,228,198.79,725,24.828859,"1","wilt","Mean_R",0.9
136.09,221.31579,-1.92,507.052632,13.461343,"1","wilt","Mean_R",0.9
113.407634,223.463415,188.42,716.170732,24.920146,"1","wilt","Mean_R",0.9
124.111429,222.477273,108.41,495.977273,18.408361,"1","wilt","Mean_R",0.9
108.992857,232.666667,158.51,763.111111,16.18384,"1","wilt","Mean_R",0.9
139.43125,216.5,4.03,724.5,11.832582,"1","wilt","Mean_R",0.9
127.429074,189.611111,126.97,318.981482,18.324315,"1","wilt","Mean_R",0.9
109.497024,223.571429,47.09,645.571429,18.035113,"1","wilt","Mean_R",0.9
141.204167,220,28.82,643.666667,37.417999,"1","wilt","Mean_R",0.9
147.548173,188.789474,148.99,302.684211,11.627411,"1","wilt","Mean_R",0.9
116.603047,226.730769,118.14,677.641026,20.671788,"1","wilt","Mean_R",0.9
114.672185,194.157895,-10.66,338.421053,15.188565,"1","wilt","Mean_R",0.9
140.263258,233.69697,174.63,717.090909,33.264309,"1","wilt","Mean_R",0.9
99.272152,234.6,159.88,676,23.551008,"1","wilt","Mean_R",0.9
130.229798,192.52,69.61,367.48,13.049077,"1","wilt","Mean_R",0.9
126.53125,193.05,161.91,422.1,17.321302,"1","wilt","Mean_R",0.9
129.186757,224.040541,160.15,591.95946,16.801097,"1","wilt","Mean_R",0.9
121.020833,230.866667,93.6,605.7,21.81969,"1","wilt","Mean_R",0.9
96.578947,249.157895,147.52,763.842105,20.509305,"1","wilt","Mean_R",0.9
116.632143,243.257143,101.54,705.171429,23.630212,"1","wilt","Mean_R",0.9
116.429688,226.125,35.05,640.725,27.103033,"1","wilt","Mean_R",0.9
132.118936,201.875,122.88,385.175,23.071573,"1","wilt","Mean_R",0.9
120.274419,247.102941,175.98,823.985294,27.25882,"1","wilt","Mean_R",0.9
119.801932,229.538462,10.58,655.076923,36.684264,"1","wilt","Mean_R",0.9
113.083333,215.222222,166.85,552.277778,25.292853,"1","wilt","Mean_R",0.9
137.925197,236.6875,209.78,754.75,34.56493,"1","wilt","Mean_R",0.9
139.826389,238.555556,101.5,762.333333,45.291102,"1","wilt","Mean_R",0.9
135.129199,207.506849,39.8,414.369863,17.499098,"1","wilt","Mean_R",0.9
147.454023,202.636364,58.16,549.772727,19.930302,"1","wilt","Mean_R",0.9
132.532164,219.162791,32.74,682.511628,24.207727,"1","wilt","Mean_R",0.9
139.740158,217.625,86.94,640,33.561278,"1","wilt","Mean_R",0.9
