dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
diabetes,C5.0,0.1,0.1,1,1,0,0,0
diabetes,C5.0,0.1,0.2,1,1,0,0,0
diabetes,C5.0,0.1,0.25,0.999,0.997,0.003,0.003,0.007
diabetes,C5.0,0.1,0.3,0.999,0.997,0.003,0.003,0.007
diabetes,C5.0,0.1,0.4,0.996,0.991,0.009,0.004,0.008
diabetes,C5.0,0.1,0.5,0.996,0.991,0.009,0.004,0.008
diabetes,C5.0,0.1,0.6,0.991,0.978,0.022,0.006,0.013
diabetes,C5.0,0.1,0.7,0.987,0.969,0.031,0.012,0.029
diabetes,C5.0,0.1,0.75,0.987,0.969,0.031,0.012,0.029
diabetes,C5.0,0.1,0.8,0.986,0.966,0.034,0.015,0.035
diabetes,C5.0,0.1,0.9,0.984,0.963,0.037,0.015,0.035
diabetes,C5.0,0.1,1,0.984,0.963,0.037,0.015,0.035
diabetes,C5.0,0.2,0.1,1,1,0,0,0
diabetes,C5.0,0.2,0.2,0.999,0.997,0.003,0.003,0.006
diabetes,C5.0,0.2,0.25,0.997,0.994,0.006,0.004,0.008
diabetes,C5.0,0.2,0.3,0.996,0.991,0.009,0.006,0.014
diabetes,C5.0,0.2,0.4,0.99,0.975,0.025,0.007,0.018
diabetes,C5.0,0.2,0.5,0.984,0.963,0.037,0.011,0.027
diabetes,C5.0,0.2,0.6,0.982,0.957,0.043,0.013,0.031
diabetes,C5.0,0.2,0.7,0.98,0.953,0.047,0.015,0.037
diabetes,C5.0,0.2,0.75,0.978,0.947,0.053,0.015,0.04
diabetes,C5.0,0.2,0.8,0.978,0.947,0.053,0.015,0.04
diabetes,C5.0,0.2,0.9,0.975,0.941,0.059,0.018,0.046
diabetes,C5.0,0.2,1,0.971,0.933,0.067,0.017,0.043
diabetes,C5.0,0.3,0.1,0.993,0.984,0.016,0.009,0.022
diabetes,C5.0,0.3,0.2,0.992,0.981,0.019,0.008,0.021
diabetes,C5.0,0.3,0.25,0.988,0.973,0.027,0.007,0.018
diabetes,C5.0,0.3,0.3,0.984,0.964,0.036,0.01,0.024
diabetes,C5.0,0.3,0.4,0.974,0.94,0.06,0.01,0.025
diabetes,C5.0,0.3,0.5,0.967,0.925,0.075,0.012,0.028
diabetes,C5.0,0.3,0.6,0.965,0.919,0.081,0.013,0.028
diabetes,C5.0,0.3,0.7,0.957,0.9,0.1,0.013,0.03
diabetes,C5.0,0.3,0.75,0.954,0.894,0.106,0.016,0.038
diabetes,C5.0,0.3,0.8,0.951,0.885,0.115,0.012,0.028
diabetes,C5.0,0.3,0.9,0.943,0.867,0.133,0.013,0.027
diabetes,C5.0,0.3,1,0.936,0.852,0.148,0.012,0.025
diabetes,JRip,0.1,0.1,0.997,0.994,0.006,0.004,0.008
diabetes,JRip,0.1,0.2,0.993,0.985,0.015,0.008,0.018
diabetes,JRip,0.1,0.25,0.991,0.979,0.021,0.007,0.017
diabetes,JRip,0.1,0.3,0.988,0.973,0.027,0.008,0.02
diabetes,JRip,0.1,0.4,0.988,0.973,0.027,0.008,0.02
diabetes,JRip,0.1,0.5,0.984,0.963,0.037,0.009,0.021
diabetes,JRip,0.1,0.6,0.984,0.963,0.037,0.009,0.021
diabetes,JRip,0.1,0.7,0.984,0.963,0.037,0.009,0.021
diabetes,JRip,0.1,0.75,0.984,0.963,0.037,0.009,0.021
diabetes,JRip,0.1,0.8,0.984,0.963,0.037,0.009,0.021
