dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
waveform-5000,C5.0,0.1,0.1,0.998,0.996,0.004,0.001,0.003
waveform-5000,C5.0,0.1,0.2,0.997,0.993,0.007,0.002,0.004
waveform-5000,C5.0,0.1,0.25,0.997,0.993,0.007,0.002,0.004
waveform-5000,C5.0,0.1,0.3,0.996,0.991,0.009,0.002,0.005
waveform-5000,C5.0,0.1,0.4,0.996,0.99,0.01,0.003,0.006
waveform-5000,C5.0,0.1,0.5,0.993,0.983,0.017,0.003,0.007
waveform-5000,C5.0,0.1,0.6,0.992,0.981,0.019,0.002,0.005
waveform-5000,C5.0,0.1,0.7,0.992,0.98,0.02,0.003,0.007
waveform-5000,C5.0,0.1,0.75,0.991,0.979,0.021,0.002,0.006
waveform-5000,C5.0,0.1,0.8,0.991,0.979,0.021,0.002,0.006
waveform-5000,C5.0,0.1,0.9,0.991,0.978,0.022,0.003,0.007
waveform-5000,C5.0,0.1,1,0.99,0.975,0.025,0.002,0.006
waveform-5000,C5.0,0.2,0.1,0.998,0.996,0.004,0.001,0.003
waveform-5000,C5.0,0.2,0.2,0.996,0.992,0.008,0.001,0.003
waveform-5000,C5.0,0.2,0.25,0.995,0.989,0.011,0.001,0.002
waveform-5000,C5.0,0.2,0.3,0.994,0.987,0.013,0.001,0.003
waveform-5000,C5.0,0.2,0.4,0.992,0.98,0.02,0.002,0.005
waveform-5000,C5.0,0.2,0.5,0.989,0.974,0.026,0.003,0.007
waveform-5000,C5.0,0.2,0.6,0.988,0.971,0.029,0.003,0.008
waveform-5000,C5.0,0.2,0.7,0.985,0.964,0.036,0.005,0.013
waveform-5000,C5.0,0.2,0.75,0.984,0.963,0.037,0.006,0.016
waveform-5000,C5.0,0.2,0.8,0.983,0.959,0.041,0.007,0.017
waveform-5000,C5.0,0.2,0.9,0.982,0.956,0.044,0.007,0.016
waveform-5000,C5.0,0.2,1,0.979,0.95,0.05,0.006,0.015
waveform-5000,C5.0,0.3,0.1,0.997,0.994,0.006,0.002,0.004
waveform-5000,C5.0,0.3,0.2,0.995,0.987,0.013,0.002,0.005
waveform-5000,C5.0,0.3,0.25,0.993,0.984,0.016,0.001,0.003
