dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
blood-transfusion-service-center,C5.0,0.1,0.1,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.2,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.25,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.3,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.4,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.5,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.6,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.7,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.75,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.8,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.9,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,1,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.2,0.1,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.2,0.2,0.997,0.993,0.007,0.006,0.016
blood-transfusion-service-center,C5.0,0.2,0.25,0.997,0.993,0.007,0.006,0.016
blood-transfusion-service-center,C5.0,0.2,0.3,0.997,0.993,0.007,0.006,0.016
blood-transfusion-service-center,C5.0,0.2,0.4,0.996,0.989,0.011,0.009,0.023
blood-transfusion-service-center,C5.0,0.2,0.5,0.993,0.983,0.017,0.015,0.038
blood-transfusion-service-center,C5.0,0.2,0.6,0.989,0.969,0.031,0.02,0.051
blood-transfusion-service-center,C5.0,0.2,0.7,0.988,0.962,0.038,0.02,0.054
blood-transfusion-service-center,C5.0,0.2,0.75,0.988,0.962,0.038,0.02,0.054
blood-transfusion-service-center,C5.0,0.2,0.8,0.988,0.962,0.038,0.02,0.054
blood-transfusion-service-center,C5.0,0.2,0.9,0.987,0.959,0.041,0.023,0.06
blood-transfusion-service-center,C5.0,0.2,1,0.987,0.959,0.041,0.023,0.06
blood-transfusion-service-center,C5.0,0.3,0.1,0.999,0.991,0.009,0.003,0.02
blood-transfusion-service-center,C5.0,0.3,0.2,0.997,0.983,0.017,0.006,0.038
blood-transfusion-service-center,C5.0,0.3,0.25,0.997,0.983,0.017,0.006,0.038
blood-transfusion-service-center,C5.0,0.3,0.3,0.997,0.983,0.017,0.006,0.038
blood-transfusion-service-center,C5.0,0.3,0.4,0.997,0.983,0.017,0.006,0.038
blood-transfusion-service-center,C5.0,0.3,0.5,0.995,0.966,0.034,0.012,0.075
blood-transfusion-service-center,C5.0,0.3,0.6,0.993,0.959,0.041,0.015,0.091
blood-transfusion-service-center,C5.0,0.3,0.7,0.992,0.953,0.047,0.018,0.106
blood-transfusion-service-center,C5.0,0.3,0.75,0.991,0.947,0.053,0.021,0.119
blood-transfusion-service-center,C5.0,0.3,0.8,0.991,0.947,0.053,0.021,0.119
blood-transfusion-service-center,C5.0,0.3,0.9,0.991,0.947,0.053,0.021,0.119
blood-transfusion-service-center,C5.0,0.3,1,0.991,0.947,0.053,0.021,0.119
blood-transfusion-service-center,JRip,0.1,0.1,0.999,0.995,0.005,0.003,0.012
blood-transfusion-service-center,JRip,0.1,0.2,0.997,0.988,0.012,0.004,0.016
blood-transfusion-service-center,JRip,0.1,0.25,0.995,0.974,0.026,0.006,0.025
blood-transfusion-service-center,JRip,0.1,0.3,0.995,0.974,0.026,0.006,0.025
blood-transfusion-service-center,JRip,0.1,0.4,0.993,0.969,0.031,0.007,0.029
blood-transfusion-service-center,JRip,0.1,0.5,0.992,0.963,0.037,0.009,0.038
blood-transfusion-service-center,JRip,0.1,0.6,0.991,0.959,0.041,0.008,0.034
blood-transfusion-service-center,JRip,0.1,0.7,0.989,0.953,0.047,0.01,0.046
blood-transfusion-service-center,JRip,0.1,0.75,0.988,0.947,0.053,0.011,0.049
blood-transfusion-service-center,JRip,0.1,0.8,0.985,0.931,0.069,0.011,0.057
blood-transfusion-service-center,JRip,0.1,0.9,0.979,0.906,0.094,0.01,0.065
blood-transfusion-service-center,JRip,0.1,1,0.975,0.89,0.11,0.015,0.086
blood-transfusion-service-center,JRip,0.2,0.1,0.996,0.985,0.015,0.004,0.014
blood-transfusion-service-center,JRip,0.2,0.2,0.991,0.965,0.035,0.009,0.032
blood-transfusion-service-center,JRip,0.2,0.25,0.988,0.957,0.043,0.006,0.021
blood-transfusion-service-center,JRip,0.2,0.3,0.985,0.947,0.053,0.006,0.024
blood-transfusion-service-center,JRip,0.2,0.4,0.984,0.943,0.057,0.006,0.024
blood-transfusion-service-center,JRip,0.2,0.5,0.983,0.939,0.061,0.008,0.027
blood-transfusion-service-center,JRip,0.2,0.6,0.977,0.922,0.078,0.015,0.049
blood-transfusion-service-center,JRip,0.2,0.7,0.976,0.917,0.083,0.015,0.047
blood-transfusion-service-center,JRip,0.2,0.75,0.976,0.917,0.083,0.015,0.047
blood-transfusion-service-center,JRip,0.2,0.8,0.975,0.912,0.088,0.015,0.052
blood-transfusion-service-center,JRip,0.2,0.9,0.973,0.908,0.092,0.015,0.05
blood-transfusion-service-center,JRip,0.2,1,0.972,0.904,0.096,0.017,0.055
blood-transfusion-service-center,JRip,0.3,0.1,0.997,0.988,0.012,0.004,0.017
blood-transfusion-service-center,JRip,0.3,0.2,0.997,0.988,0.012,0.004,0.017
blood-transfusion-service-center,JRip,0.3,0.25,0.997,0.988,0.012,0.004,0.017
blood-transfusion-service-center,JRip,0.3,0.3,0.996,0.982,0.018,0.006,0.025
blood-transfusion-service-center,JRip,0.3,0.4,0.993,0.972,0.028,0.008,0.035
blood-transfusion-service-center,JRip,0.3,0.5,0.991,0.959,0.041,0.014,0.061
blood-transfusion-service-center,JRip,0.3,0.6,0.991,0.959,0.041,0.014,0.061
blood-transfusion-service-center,JRip,0.3,0.7,0.989,0.953,0.047,0.017,0.076
blood-transfusion-service-center,JRip,0.3,0.75,0.989,0.953,0.047,0.017,0.076
blood-transfusion-service-center,JRip,0.3,0.8,0.988,0.947,0.053,0.017,0.076
blood-transfusion-service-center,JRip,0.3,0.9,0.988,0.947,0.053,0.017,0.076
blood-transfusion-service-center,JRip,0.3,1,0.987,0.94,0.06,0.019,0.091
blood-transfusion-service-center,PART,0.1,0.1,1,1,0,0,0
blood-transfusion-service-center,PART,0.1,0.2,1,1,0,0,0
blood-transfusion-service-center,PART,0.1,0.25,1,1,0,0,0
blood-transfusion-service-center,PART,0.1,0.3,1,1,0,0,0
blood-transfusion-service-center,PART,0.1,0.4,1,1,0,0,0
blood-transfusion-service-center,PART,0.1,0.5,0.999,0.996,0.004,0.003,0.009
blood-transfusion-service-center,PART,0.1,0.6,0.997,0.991,0.009,0.004,0.013
blood-transfusion-service-center,PART,0.1,0.7,0.997,0.991,0.009,0.004,0.013
blood-transfusion-service-center,PART,0.1,0.75,0.997,0.991,0.009,0.004,0.013
blood-transfusion-service-center,PART,0.1,0.8,0.997,0.991,0.009,0.004,0.013
blood-transfusion-service-center,PART,0.1,0.9,0.996,0.987,0.013,0.006,0.019
blood-transfusion-service-center,PART,0.1,1,0.996,0.987,0.013,0.006,0.019
blood-transfusion-service-center,PART,0.2,0.1,1,1,0,0,0
blood-transfusion-service-center,PART,0.2,0.2,0.997,0.992,0.008,0.006,0.017
blood-transfusion-service-center,PART,0.2,0.25,0.997,0.992,0.008,0.006,0.017
blood-transfusion-service-center,PART,0.2,0.3,0.996,0.989,0.011,0.009,0.025
blood-transfusion-service-center,PART,0.2,0.4,0.992,0.977,0.023,0.014,0.04
blood-transfusion-service-center,PART,0.2,0.5,0.988,0.962,0.038,0.018,0.053
blood-transfusion-service-center,PART,0.2,0.6,0.988,0.962,0.038,0.018,0.053
blood-transfusion-service-center,PART,0.2,0.7,0.985,0.954,0.046,0.021,0.063
blood-transfusion-service-center,PART,0.2,0.75,0.984,0.951,0.049,0.024,0.069
blood-transfusion-service-center,PART,0.2,0.8,0.983,0.946,0.054,0.025,0.074
blood-transfusion-service-center,PART,0.2,0.9,0.983,0.946,0.054,0.025,0.074
blood-transfusion-service-center,PART,0.2,1,0.981,0.942,0.058,0.026,0.08
blood-transfusion-service-center,PART,0.3,0.1,1,1,0,0,0
blood-transfusion-service-center,PART,0.3,0.2,1,1,0,0,0
blood-transfusion-service-center,PART,0.3,0.25,1,1,0,0,0
blood-transfusion-service-center,PART,0.3,0.3,1,1,0,0,0
blood-transfusion-service-center,PART,0.3,0.4,1,1,0,0,0
blood-transfusion-service-center,PART,0.3,0.5,0.999,0.991,0.009,0.003,0.02
blood-transfusion-service-center,PART,0.3,0.6,0.999,0.991,0.009,0.003,0.02
blood-transfusion-service-center,PART,0.3,0.7,0.997,0.987,0.013,0.004,0.019
blood-transfusion-service-center,PART,0.3,0.75,0.997,0.987,0.013,0.004,0.019
blood-transfusion-service-center,PART,0.3,0.8,0.997,0.987,0.013,0.004,0.019
blood-transfusion-service-center,PART,0.3,0.9,0.996,0.984,0.016,0.006,0.023
blood-transfusion-service-center,PART,0.3,1,0.996,0.984,0.016,0.006,0.023
blood-transfusion-service-center,bayesglm,0.1,0.1,1,1,0,0,0
blood-transfusion-service-center,bayesglm,0.1,0.2,1,1,0,0,0
blood-transfusion-service-center,bayesglm,0.1,0.25,1,1,0,0,0
blood-transfusion-service-center,bayesglm,0.1,0.3,1,1,0,0,0
blood-transfusion-service-center,bayesglm,0.1,0.4,1,1,0,0,0
blood-transfusion-service-center,bayesglm,0.1,0.5,1,1,0,0,0
blood-transfusion-service-center,bayesglm,0.1,0.6,1,1,0,0,0
blood-transfusion-service-center,bayesglm,0.1,0.7,0.999,0.988,0.012,0.003,0.028
blood-transfusion-service-center,bayesglm,0.1,0.75,0.999,0.988,0.012,0.003,0.028
blood-transfusion-service-center,bayesglm,0.1,0.8,0.999,0.988,0.012,0.003,0.028
blood-transfusion-service-center,bayesglm,0.1,0.9,0.999,0.988,0.012,0.003,0.028
blood-transfusion-service-center,bayesglm,0.1,1,0.999,0.988,0.012,0.003,0.028
blood-transfusion-service-center,bayesglm,0.2,0.1,0.997,0.975,0.025,0.004,0.035
blood-transfusion-service-center,bayesglm,0.2,0.2,0.997,0.975,0.025,0.004,0.035
blood-transfusion-service-center,bayesglm,0.2,0.25,0.997,0.975,0.025,0.004,0.035
blood-transfusion-service-center,bayesglm,0.2,0.3,0.997,0.975,0.025,0.004,0.035
