dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
wall-robot-navigation,C5.0,0.1,0.1,0.993,0.989,0.011,0.002,0.003
wall-robot-navigation,C5.0,0.1,0.2,0.987,0.98,0.02,0.004,0.005
wall-robot-navigation,C5.0,0.1,0.25,0.983,0.975,0.025,0.003,0.005
wall-robot-navigation,C5.0,0.1,0.3,0.979,0.968,0.032,0.005,0.008
wall-robot-navigation,C5.0,0.1,0.4,0.974,0.961,0.039,0.004,0.006
wall-robot-navigation,C5.0,0.1,0.5,0.967,0.951,0.049,0.005,0.008
wall-robot-navigation,C5.0,0.1,0.6,0.96,0.94,0.06,0.006,0.008
wall-robot-navigation,C5.0,0.1,0.7,0.954,0.931,0.069,0.005,0.008
wall-robot-navigation,C5.0,0.1,0.75,0.951,0.926,0.074,0.005,0.007
wall-robot-navigation,C5.0,0.1,0.8,0.947,0.92,0.08,0.005,0.007
wall-robot-navigation,C5.0,0.1,0.9,0.939,0.908,0.092,0.004,0.005
wall-robot-navigation,C5.0,0.1,1,0.931,0.897,0.103,0.005,0.007
wall-robot-navigation,C5.0,0.2,0.1,0.99,0.985,0.015,0.003,0.004
wall-robot-navigation,C5.0,0.2,0.2,0.982,0.972,0.028,0.004,0.007
wall-robot-navigation,C5.0,0.2,0.25,0.977,0.965,0.035,0.006,0.009
wall-robot-navigation,C5.0,0.2,0.3,0.971,0.956,0.044,0.006,0.009
wall-robot-navigation,C5.0,0.2,0.4,0.96,0.94,0.06,0.009,0.013
wall-robot-navigation,C5.0,0.2,0.5,0.948,0.922,0.078,0.01,0.015
wall-robot-navigation,C5.0,0.2,0.6,0.937,0.905,0.095,0.009,0.014
wall-robot-navigation,C5.0,0.2,0.7,0.926,0.888,0.112,0.009,0.014
wall-robot-navigation,C5.0,0.2,0.75,0.919,0.878,0.122,0.01,0.015
wall-robot-navigation,C5.0,0.2,0.8,0.915,0.872,0.128,0.011,0.017
wall-robot-navigation,C5.0,0.2,0.9,0.905,0.856,0.144,0.008,0.012
wall-robot-navigation,C5.0,0.2,1,0.894,0.841,0.159,0.008,0.012
wall-robot-navigation,C5.0,0.3,0.1,0.988,0.981,0.019,0.002,0.003
wall-robot-navigation,C5.0,0.3,0.2,0.975,0.963,0.037,0.002,0.003
wall-robot-navigation,C5.0,0.3,0.25,0.97,0.955,0.045,0.003,0.005
wall-robot-navigation,C5.0,0.3,0.3,0.963,0.944,0.056,0.005,0.008
wall-robot-navigation,C5.0,0.3,0.4,0.952,0.927,0.073,0.005,0.007
wall-robot-navigation,C5.0,0.3,0.5,0.939,0.908,0.092,0.008,0.011
wall-robot-navigation,C5.0,0.3,0.6,0.924,0.886,0.114,0.008,0.012
wall-robot-navigation,C5.0,0.3,0.7,0.909,0.863,0.137,0.008,0.012
wall-robot-navigation,C5.0,0.3,0.75,0.902,0.852,0.148,0.008,0.011
wall-robot-navigation,C5.0,0.3,0.8,0.895,0.842,0.158,0.008,0.011
wall-robot-navigation,C5.0,0.3,0.9,0.883,0.823,0.177,0.009,0.014
wall-robot-navigation,C5.0,0.3,1,0.872,0.806,0.194,0.011,0.017
wall-robot-navigation,JRip,0.1,0.1,0.993,0.99,0.01,0.002,0.003
wall-robot-navigation,JRip,0.1,0.2,0.985,0.977,0.023,0.004,0.006
wall-robot-navigation,JRip,0.1,0.25,0.98,0.97,0.03,0.003,0.005
wall-robot-navigation,JRip,0.1,0.3,0.977,0.965,0.035,0.003,0.005
wall-robot-navigation,JRip,0.1,0.4,0.971,0.956,0.044,0.002,0.003
wall-robot-navigation,JRip,0.1,0.5,0.966,0.948,0.052,0.002,0.002
wall-robot-navigation,JRip,0.1,0.6,0.957,0.935,0.065,0.002,0.003
wall-robot-navigation,JRip,0.1,0.7,0.949,0.923,0.077,0.004,0.006
wall-robot-navigation,JRip,0.1,0.75,0.946,0.919,0.081,0.004,0.007
wall-robot-navigation,JRip,0.1,0.8,0.943,0.913,0.087,0.004,0.006
wall-robot-navigation,JRip,0.1,0.9,0.936,0.904,0.096,0.004,0.007
wall-robot-navigation,JRip,0.1,1,0.93,0.894,0.106,0.003,0.004
wall-robot-navigation,JRip,0.2,0.1,0.988,0.983,0.017,0.002,0.002
wall-robot-navigation,JRip,0.2,0.2,0.979,0.968,0.032,0.004,0.006
wall-robot-navigation,JRip,0.2,0.25,0.974,0.96,0.04,0.004,0.007
wall-robot-navigation,JRip,0.2,0.3,0.97,0.954,0.046,0.005,0.007
wall-robot-navigation,JRip,0.2,0.4,0.957,0.936,0.064,0.008,0.013
wall-robot-navigation,JRip,0.2,0.5,0.947,0.92,0.08,0.01,0.016
