"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
2,45.41,12500,98,"2","blood-transfusion-service-center","V2",0.6
0,10.84,3250,28,"2","blood-transfusion-service-center","V2",0.6
1,19.59,4000,35,"2","blood-transfusion-service-center","V2",0.6
2,17.08,5000,45,"2","blood-transfusion-service-center","V2",0.6
1,29.05,6000,77,"1","blood-transfusion-service-center","V2",0.6
4,-0.45,1000,4,"1","blood-transfusion-service-center","V2",0.6
2,5.9,1750,14,"2","blood-transfusion-service-center","V2",0.6
1,9.85,3000,35,"1","blood-transfusion-service-center","V2",0.6
2,7.02,2250,22,"2","blood-transfusion-service-center","V2",0.6
5,44.02,11500,98,"2","blood-transfusion-service-center","V2",0.6
4,12.24,5750,58,"1","blood-transfusion-service-center","V2",0.6
0,-1.61,750,4,"1","blood-transfusion-service-center","V2",0.6
2,12.37,2500,28,"2","blood-transfusion-service-center","V2",0.6
1,18.6,3250,47,"1","blood-transfusion-service-center","V2",0.6
2,2.57,1500,15,"2","blood-transfusion-service-center","V2",0.6
2,3.49,1250,11,"2","blood-transfusion-service-center","V2",0.6
2,8.32,3500,48,"2","blood-transfusion-service-center","V2",0.6
2,12.73,3750,49,"2","blood-transfusion-service-center","V2",0.6
2,7.26,1500,15,"2","blood-transfusion-service-center","V2",0.6
2,0.24,750,4,"2","blood-transfusion-service-center","V2",0.6
2,3.93,750,4,"2","blood-transfusion-service-center","V2",0.6
4,10.6,2750,28,"1","blood-transfusion-service-center","V2",0.6
2,0.29,1500,16,"2","blood-transfusion-service-center","V2",0.6
2,2.54,1500,16,"2","blood-transfusion-service-center","V2",0.6
9,2.76,2250,16,"1","blood-transfusion-service-center","V2",0.6
4,10.09,3500,40,"1","blood-transfusion-service-center","V2",0.6
4,11.56,1500,14,"1","blood-transfusion-service-center","V2",0.6
4,9.28,3000,34,"2","blood-transfusion-service-center","V2",0.6
4,2.7,1250,11,"2","blood-transfusion-service-center","V2",0.6
4,4.62,2000,21,"1","blood-transfusion-service-center","V2",0.6
1,16.62,3500,58,"1","blood-transfusion-service-center","V2",0.6
4,12.38,2500,28,"2","blood-transfusion-service-center","V2",0.6
4,14.54,2500,28,"2","blood-transfusion-service-center","V2",0.6
4,12.5,2250,26,"2","blood-transfusion-service-center","V2",0.6
2,14.36,4000,64,"1","blood-transfusion-service-center","V2",0.6
2,10,2000,28,"2","blood-transfusion-service-center","V2",0.6
2,13.48,3000,47,"2","blood-transfusion-service-center","V2",0.6
4,11.51,1500,16,"2","blood-transfusion-service-center","V2",0.6
2,14.84,3500,57,"2","blood-transfusion-service-center","V2",0.6
4,8.11,1750,22,"2","blood-transfusion-service-center","V2",0.6
2,11.09,3250,53,"2","blood-transfusion-service-center","V2",0.6
2,5.43,1250,16,"1","blood-transfusion-service-center","V2",0.6
2,8.34,1250,16,"2","blood-transfusion-service-center","V2",0.6
2,10.23,1250,16,"1","blood-transfusion-service-center","V2",0.6
4,22.74,5000,69,"2","blood-transfusion-service-center","V2",0.6
4,10.86,2250,28,"2","blood-transfusion-service-center","V2",0.6
2,10.99,2250,36,"1","blood-transfusion-service-center","V2",0.6
2,2.55,500,2,"1","blood-transfusion-service-center","V2",0.6
2,0.59,500,2,"1","blood-transfusion-service-center","V2",0.6
2,2.26,500,2,"1","blood-transfusion-service-center","V2",0.6
2,6.79,2750,46,"1","blood-transfusion-service-center","V2",0.6
2,9.7,2750,46,"2","blood-transfusion-service-center","V2",0.6
2,8.29,1500,22,"1","blood-transfusion-service-center","V2",0.6
2,14.16,3000,52,"1","blood-transfusion-service-center","V2",0.6
4,3.43,1250,14,"2","blood-transfusion-service-center","V2",0.6
4,19.56,4750,69,"2","blood-transfusion-service-center","V2",0.6
4,6.2,2000,26,"2","blood-transfusion-service-center","V2",0.6
2,3.07,1750,28,"2","blood-transfusion-service-center","V2",0.6
2,14.43,4000,81,"1","blood-transfusion-service-center","V2",0.6
3,-1.4,1500,21,"1","blood-transfusion-service-center","V2",0.6
2,4.45,1750,29,"1","blood-transfusion-service-center","V2",0.6
2,7.14,2000,35,"2","blood-transfusion-service-center","V2",0.6
2,7.85,2500,49,"1","blood-transfusion-service-center","V2",0.6
4,5.36,1250,16,"2","blood-transfusion-service-center","V2",0.6
2,0.2,750,9,"2","blood-transfusion-service-center","V2",0.6
3,20.64,4000,74,"1","blood-transfusion-service-center","V2",0.6
2,4.11,1000,14,"2","blood-transfusion-service-center","V2",0.6
0,-0.89,500,4,"1","blood-transfusion-service-center","V2",0.6
4,3.96,1750,25,"1","blood-transfusion-service-center","V2",0.6
1,4.61,2250,51,"1","blood-transfusion-service-center","V2",0.6
2,0.32,1000,16,"1","blood-transfusion-service-center","V2",0.6
2,6.9,1000,16,"1","blood-transfusion-service-center","V2",0.6
4,14.04,4250,71,"2","blood-transfusion-service-center","V2",0.6
2,-5.59,500,4,"1","blood-transfusion-service-center","V2",0.6
2,4.71,500,4,"2","blood-transfusion-service-center","V2",0.6
2,4.1,500,4,"2","blood-transfusion-service-center","V2",0.6
2,8.19,1000,16,"2","blood-transfusion-service-center","V2",0.6
2,0.71,500,4,"1","blood-transfusion-service-center","V2",0.6
2,4.46,500,4,"1","blood-transfusion-service-center","V2",0.6
2,2.26,500,4,"1","blood-transfusion-service-center","V2",0.6
4,-1.93,1500,23,"2","blood-transfusion-service-center","V2",0.6
2,7.7,1000,16,"1","blood-transfusion-service-center","V2",0.6
2,0.86,1000,16,"1","blood-transfusion-service-center","V2",0.6
2,12.4,1000,16,"1","blood-transfusion-service-center","V2",0.6
2,10.43,1500,28,"2","blood-transfusion-service-center","V2",0.6
2,10.52,1500,28,"1","blood-transfusion-service-center","V2",0.6
4,8.97,500,4,"1","blood-transfusion-service-center","V2",0.6
4,2.73,500,4,"1","blood-transfusion-service-center","V2",0.6
4,0.44,500,4,"1","blood-transfusion-service-center","V2",0.6
