"V1","V2","V3","V4","class","dataset_name","altered_attribute","noise_level"
2,50,12500,102.78,"2","blood-transfusion-service-center","V4",0.8
0,13,3250,3.65,"2","blood-transfusion-service-center","V4",0.8
1,16,4000,15.97,"2","blood-transfusion-service-center","V4",0.8
2,20,5000,44.26,"2","blood-transfusion-service-center","V4",0.8
1,24,6000,55.01,"1","blood-transfusion-service-center","V4",0.8
4,4,1000,20.94,"1","blood-transfusion-service-center","V4",0.8
2,7,1750,18.04,"2","blood-transfusion-service-center","V4",0.8
1,12,3000,6.75,"1","blood-transfusion-service-center","V4",0.8
2,9,2250,14.15,"2","blood-transfusion-service-center","V4",0.8
5,46,11500,101.66,"2","blood-transfusion-service-center","V4",0.8
4,23,5750,71.39,"1","blood-transfusion-service-center","V4",0.8
0,3,750,20.41,"1","blood-transfusion-service-center","V4",0.8
2,10,2500,36.12,"2","blood-transfusion-service-center","V4",0.8
1,13,3250,21.85,"1","blood-transfusion-service-center","V4",0.8
2,6,1500,47.92,"2","blood-transfusion-service-center","V4",0.8
2,5,1250,27.18,"2","blood-transfusion-service-center","V4",0.8
2,14,3500,40.25,"2","blood-transfusion-service-center","V4",0.8
2,15,3750,2.05,"2","blood-transfusion-service-center","V4",0.8
2,6,1500,20.9,"2","blood-transfusion-service-center","V4",0.8
2,3,750,-11.39,"2","blood-transfusion-service-center","V4",0.8
2,3,750,16.07,"2","blood-transfusion-service-center","V4",0.8
4,11,2750,32.22,"1","blood-transfusion-service-center","V4",0.8
2,6,1500,39.62,"2","blood-transfusion-service-center","V4",0.8
2,6,1500,25.46,"2","blood-transfusion-service-center","V4",0.8
9,9,2250,-21.23,"1","blood-transfusion-service-center","V4",0.8
4,14,3500,34.98,"1","blood-transfusion-service-center","V4",0.8
4,6,1500,20.85,"1","blood-transfusion-service-center","V4",0.8
4,12,3000,45.66,"2","blood-transfusion-service-center","V4",0.8
4,5,1250,40.5,"2","blood-transfusion-service-center","V4",0.8
4,8,2000,28.39,"1","blood-transfusion-service-center","V4",0.8
1,14,3500,78.74,"1","blood-transfusion-service-center","V4",0.8
4,10,2500,43.83,"2","blood-transfusion-service-center","V4",0.8
4,10,2500,4.49,"2","blood-transfusion-service-center","V4",0.8
4,9,2250,19.05,"2","blood-transfusion-service-center","V4",0.8
2,16,4000,29.45,"1","blood-transfusion-service-center","V4",0.8
2,8,2000,6.03,"2","blood-transfusion-service-center","V4",0.8
2,12,3000,58.37,"2","blood-transfusion-service-center","V4",0.8
4,6,1500,20.63,"2","blood-transfusion-service-center","V4",0.8
2,14,3500,36.11,"2","blood-transfusion-service-center","V4",0.8
4,7,1750,32.02,"2","blood-transfusion-service-center","V4",0.8
