dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
wilt,C5.0,0.1,0.1,0.998,0.979,0.021,0.001,0.01
wilt,C5.0,0.1,0.2,0.997,0.966,0.034,0.002,0.017
wilt,C5.0,0.1,0.25,0.996,0.959,0.041,0.002,0.019
wilt,C5.0,0.1,0.3,0.995,0.948,0.052,0.002,0.02
wilt,C5.0,0.1,0.4,0.992,0.918,0.082,0.002,0.018
wilt,C5.0,0.1,0.5,0.99,0.898,0.102,0.002,0.024
wilt,C5.0,0.1,0.6,0.988,0.871,0.129,0.002,0.025
wilt,C5.0,0.1,0.7,0.986,0.851,0.149,0.002,0.028
wilt,C5.0,0.1,0.75,0.984,0.836,0.164,0.002,0.03
wilt,C5.0,0.1,0.8,0.983,0.827,0.173,0.003,0.043
wilt,C5.0,0.1,0.9,0.982,0.813,0.187,0.003,0.039
wilt,C5.0,0.1,1,0.979,0.785,0.215,0.003,0.04
wilt,C5.0,0.2,0.1,0.992,0.915,0.085,0.002,0.025
wilt,C5.0,0.2,0.2,0.982,0.829,0.171,0.003,0.018
wilt,C5.0,0.2,0.25,0.98,0.808,0.192,0.004,0.029
wilt,C5.0,0.2,0.3,0.976,0.773,0.227,0.003,0.027
wilt,C5.0,0.2,0.4,0.97,0.734,0.266,0.006,0.043
wilt,C5.0,0.2,0.5,0.964,0.692,0.308,0.008,0.054
wilt,C5.0,0.2,0.6,0.955,0.629,0.371,0.008,0.036
wilt,C5.0,0.2,0.7,0.945,0.57,0.43,0.009,0.039
wilt,C5.0,0.2,0.75,0.94,0.542,0.458,0.01,0.041
wilt,C5.0,0.2,0.8,0.936,0.519,0.481,0.01,0.044
wilt,C5.0,0.2,0.9,0.928,0.48,0.52,0.01,0.039
wilt,C5.0,0.2,1,0.918,0.436,0.564,0.012,0.042
wilt,C5.0,0.3,0.1,0.983,0.839,0.161,0.004,0.042
wilt,C5.0,0.3,0.2,0.969,0.733,0.267,0.004,0.046
wilt,C5.0,0.3,0.25,0.963,0.686,0.314,0.004,0.049
wilt,C5.0,0.3,0.3,0.956,0.645,0.355,0.003,0.039
wilt,C5.0,0.3,0.4,0.941,0.57,0.43,0.003,0.031
wilt,C5.0,0.3,0.5,0.928,0.51,0.49,0.006,0.045
wilt,C5.0,0.3,0.6,0.913,0.443,0.557,0.006,0.03
wilt,C5.0,0.3,0.7,0.901,0.394,0.606,0.008,0.043
wilt,C5.0,0.3,0.75,0.893,0.367,0.633,0.009,0.033
wilt,C5.0,0.3,0.8,0.889,0.353,0.647,0.009,0.028
wilt,C5.0,0.3,0.9,0.878,0.317,0.683,0.009,0.036
