dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
wall-robot-navigation,C5.0,0.1,0.1,0.993,0.989,0.011,0.002,0.003
wall-robot-navigation,C5.0,0.1,0.2,0.987,0.98,0.02,0.004,0.006
wall-robot-navigation,C5.0,0.1,0.25,0.983,0.975,0.025,0.004,0.006
wall-robot-navigation,C5.0,0.1,0.3,0.979,0.969,0.031,0.005,0.008
wall-robot-navigation,C5.0,0.1,0.4,0.974,0.961,0.039,0.004,0.006
wall-robot-navigation,C5.0,0.1,0.5,0.967,0.951,0.049,0.005,0.008
wall-robot-navigation,C5.0,0.1,0.6,0.961,0.941,0.059,0.006,0.008
wall-robot-navigation,C5.0,0.1,0.7,0.954,0.931,0.069,0.005,0.008
wall-robot-navigation,C5.0,0.1,0.75,0.951,0.927,0.073,0.005,0.007
wall-robot-navigation,C5.0,0.1,0.8,0.947,0.921,0.079,0.005,0.007
wall-robot-navigation,C5.0,0.1,0.9,0.939,0.908,0.092,0.003,0.005
wall-robot-navigation,C5.0,0.1,1,0.931,0.897,0.103,0.005,0.007
wall-robot-navigation,C5.0,0.2,0.1,0.991,0.986,0.014,0.003,0.004
wall-robot-navigation,C5.0,0.2,0.2,0.982,0.973,0.027,0.004,0.007
wall-robot-navigation,C5.0,0.2,0.25,0.978,0.966,0.034,0.005,0.008
wall-robot-navigation,C5.0,0.2,0.3,0.972,0.958,0.042,0.006,0.008
wall-robot-navigation,C5.0,0.2,0.4,0.962,0.942,0.058,0.008,0.012
wall-robot-navigation,C5.0,0.2,0.5,0.95,0.924,0.076,0.009,0.014
wall-robot-navigation,C5.0,0.2,0.6,0.939,0.907,0.093,0.008,0.013
wall-robot-navigation,C5.0,0.2,0.7,0.927,0.89,0.11,0.008,0.012
wall-robot-navigation,C5.0,0.2,0.75,0.921,0.881,0.119,0.009,0.014
wall-robot-navigation,C5.0,0.2,0.8,0.917,0.875,0.125,0.01,0.015
wall-robot-navigation,C5.0,0.2,0.9,0.907,0.859,0.141,0.007,0.011
wall-robot-navigation,C5.0,0.2,1,0.896,0.844,0.156,0.007,0.011
wall-robot-navigation,C5.0,0.3,0.1,0.987,0.981,0.019,0.002,0.003
wall-robot-navigation,C5.0,0.3,0.2,0.975,0.962,0.038,0.002,0.003
wall-robot-navigation,C5.0,0.3,0.25,0.97,0.954,0.046,0.004,0.006
wall-robot-navigation,C5.0,0.3,0.3,0.962,0.943,0.057,0.006,0.008
wall-robot-navigation,C5.0,0.3,0.4,0.951,0.926,0.074,0.005,0.008
wall-robot-navigation,C5.0,0.3,0.5,0.938,0.907,0.093,0.008,0.012
wall-robot-navigation,C5.0,0.3,0.6,0.924,0.884,0.116,0.009,0.013
wall-robot-navigation,C5.0,0.3,0.7,0.908,0.861,0.139,0.009,0.013
wall-robot-navigation,C5.0,0.3,0.75,0.901,0.85,0.15,0.008,0.012
wall-robot-navigation,C5.0,0.3,0.8,0.894,0.84,0.16,0.008,0.012
wall-robot-navigation,C5.0,0.3,0.9,0.882,0.821,0.179,0.01,0.014
wall-robot-navigation,C5.0,0.3,1,0.871,0.804,0.196,0.011,0.017
wall-robot-navigation,JRip,0.1,0.1,0.993,0.99,0.01,0.002,0.003
wall-robot-navigation,JRip,0.1,0.2,0.985,0.977,0.023,0.004,0.006
wall-robot-navigation,JRip,0.1,0.25,0.98,0.97,0.03,0.004,0.006
wall-robot-navigation,JRip,0.1,0.3,0.976,0.964,0.036,0.004,0.007
wall-robot-navigation,JRip,0.1,0.4,0.97,0.955,0.045,0.005,0.008
wall-robot-navigation,JRip,0.1,0.5,0.965,0.947,0.053,0.005,0.007
wall-robot-navigation,JRip,0.1,0.6,0.956,0.933,0.067,0.006,0.01
wall-robot-navigation,JRip,0.1,0.7,0.948,0.921,0.079,0.008,0.013
wall-robot-navigation,JRip,0.1,0.75,0.945,0.917,0.083,0.009,0.014
wall-robot-navigation,JRip,0.1,0.8,0.942,0.912,0.088,0.009,0.015
wall-robot-navigation,JRip,0.1,0.9,0.935,0.902,0.098,0.009,0.015
wall-robot-navigation,JRip,0.1,1,0.928,0.892,0.108,0.008,0.013
wall-robot-navigation,JRip,0.2,0.1,0.988,0.983,0.017,0.002,0.002
wall-robot-navigation,JRip,0.2,0.2,0.978,0.967,0.033,0.004,0.006
wall-robot-navigation,JRip,0.2,0.25,0.974,0.96,0.04,0.004,0.006
wall-robot-navigation,JRip,0.2,0.3,0.969,0.953,0.047,0.005,0.007
wall-robot-navigation,JRip,0.2,0.4,0.957,0.935,0.065,0.009,0.013
wall-robot-navigation,JRip,0.2,0.5,0.946,0.919,0.081,0.01,0.016
wall-robot-navigation,JRip,0.2,0.6,0.937,0.904,0.096,0.01,0.016
wall-robot-navigation,JRip,0.2,0.7,0.925,0.886,0.114,0.011,0.016
wall-robot-navigation,JRip,0.2,0.75,0.92,0.879,0.121,0.011,0.017
wall-robot-navigation,JRip,0.2,0.8,0.914,0.87,0.13,0.013,0.02
wall-robot-navigation,JRip,0.2,0.9,0.902,0.851,0.149,0.01,0.016
wall-robot-navigation,JRip,0.2,1,0.89,0.834,0.166,0.014,0.021
wall-robot-navigation,JRip,0.3,0.1,0.989,0.984,0.016,0.002,0.003
wall-robot-navigation,JRip,0.3,0.2,0.976,0.964,0.036,0.005,0.007
wall-robot-navigation,JRip,0.3,0.25,0.969,0.953,0.047,0.005,0.007
wall-robot-navigation,JRip,0.3,0.3,0.962,0.943,0.057,0.004,0.007
wall-robot-navigation,JRip,0.3,0.4,0.948,0.921,0.079,0.009,0.014
wall-robot-navigation,JRip,0.3,0.5,0.937,0.904,0.096,0.008,0.012
wall-robot-navigation,JRip,0.3,0.6,0.923,0.883,0.117,0.008,0.012
wall-robot-navigation,JRip,0.3,0.7,0.908,0.861,0.139,0.01,0.016
wall-robot-navigation,JRip,0.3,0.75,0.902,0.852,0.148,0.012,0.019
wall-robot-navigation,JRip,0.3,0.8,0.896,0.843,0.157,0.013,0.021
wall-robot-navigation,JRip,0.3,0.9,0.884,0.825,0.175,0.013,0.02
wall-robot-navigation,JRip,0.3,1,0.869,0.802,0.198,0.013,0.021
wall-robot-navigation,PART,0.1,0.1,0.994,0.991,0.009,0.003,0.004
wall-robot-navigation,PART,0.1,0.2,0.988,0.982,0.018,0.004,0.006
wall-robot-navigation,PART,0.1,0.25,0.985,0.977,0.023,0.004,0.006
wall-robot-navigation,PART,0.1,0.3,0.979,0.968,0.032,0.003,0.004
wall-robot-navigation,PART,0.1,0.4,0.972,0.958,0.042,0.003,0.004
wall-robot-navigation,PART,0.1,0.5,0.965,0.947,0.053,0.003,0.005
wall-robot-navigation,PART,0.1,0.6,0.958,0.936,0.064,0.004,0.006
wall-robot-navigation,PART,0.1,0.7,0.95,0.924,0.076,0.003,0.004
wall-robot-navigation,PART,0.1,0.75,0.946,0.918,0.082,0.003,0.004
wall-robot-navigation,PART,0.1,0.8,0.944,0.915,0.085,0.004,0.005
wall-robot-navigation,PART,0.1,0.9,0.938,0.907,0.093,0.005,0.007
wall-robot-navigation,PART,0.1,1,0.929,0.894,0.106,0.004,0.006
wall-robot-navigation,PART,0.2,0.1,0.988,0.982,0.018,0.002,0.004
wall-robot-navigation,PART,0.2,0.2,0.979,0.969,0.031,0.005,0.008
wall-robot-navigation,PART,0.2,0.25,0.974,0.961,0.039,0.005,0.008
wall-robot-navigation,PART,0.2,0.3,0.968,0.951,0.049,0.006,0.009
wall-robot-navigation,PART,0.2,0.4,0.959,0.938,0.062,0.006,0.009
wall-robot-navigation,PART,0.2,0.5,0.948,0.922,0.078,0.006,0.009
wall-robot-navigation,PART,0.2,0.6,0.939,0.908,0.092,0.008,0.011
wall-robot-navigation,PART,0.2,0.7,0.927,0.89,0.11,0.009,0.014
wall-robot-navigation,PART,0.2,0.75,0.923,0.883,0.117,0.01,0.015
wall-robot-navigation,PART,0.2,0.8,0.918,0.877,0.123,0.011,0.017
wall-robot-navigation,PART,0.2,0.9,0.907,0.859,0.141,0.008,0.013
wall-robot-navigation,PART,0.2,1,0.894,0.84,0.16,0.008,0.012
wall-robot-navigation,PART,0.3,0.1,0.988,0.982,0.018,0.002,0.003
wall-robot-navigation,PART,0.3,0.2,0.977,0.965,0.035,0.004,0.006
wall-robot-navigation,PART,0.3,0.25,0.968,0.952,0.048,0.004,0.006
wall-robot-navigation,PART,0.3,0.3,0.961,0.941,0.059,0.004,0.006
wall-robot-navigation,PART,0.3,0.4,0.948,0.921,0.079,0.004,0.006
wall-robot-navigation,PART,0.3,0.5,0.935,0.902,0.098,0.006,0.009
wall-robot-navigation,PART,0.3,0.6,0.922,0.883,0.117,0.006,0.009
wall-robot-navigation,PART,0.3,0.7,0.91,0.864,0.136,0.008,0.012
wall-robot-navigation,PART,0.3,0.75,0.903,0.854,0.146,0.009,0.013
wall-robot-navigation,PART,0.3,0.8,0.896,0.843,0.157,0.009,0.013
wall-robot-navigation,PART,0.3,0.9,0.882,0.822,0.178,0.012,0.017
wall-robot-navigation,PART,0.3,1,0.87,0.803,0.197,0.012,0.018
wall-robot-navigation,bayesglm,0.1,0.1,0.999,0.997,0.003,0.001,0.001
wall-robot-navigation,bayesglm,0.1,0.2,0.998,0.995,0.005,0.001,0.002
wall-robot-navigation,bayesglm,0.1,0.25,0.997,0.993,0.007,0.001,0.002
wall-robot-navigation,bayesglm,0.1,0.3,0.996,0.991,0.009,0.001,0.003
wall-robot-navigation,bayesglm,0.1,0.4,0.996,0.99,0.01,0.001,0.003
wall-robot-navigation,bayesglm,0.1,0.5,0.995,0.988,0.012,0.001,0.003
wall-robot-navigation,bayesglm,0.1,0.6,0.993,0.985,0.015,0.002,0.005
wall-robot-navigation,bayesglm,0.1,0.7,0.991,0.98,0.02,0.002,0.006
wall-robot-navigation,bayesglm,0.1,0.75,0.991,0.979,0.021,0.003,0.006
wall-robot-navigation,bayesglm,0.1,0.8,0.99,0.977,0.023,0.003,0.006
wall-robot-navigation,bayesglm,0.1,0.9,0.987,0.971,0.029,0.002,0.005
wall-robot-navigation,bayesglm,0.1,1,0.986,0.968,0.032,0.004,0.009
wall-robot-navigation,bayesglm,0.2,0.1,0.998,0.995,0.005,0.002,0.003
wall-robot-navigation,bayesglm,0.2,0.2,0.994,0.987,0.013,0.001,0.002
wall-robot-navigation,bayesglm,0.2,0.25,0.993,0.984,0.016,0.002,0.003
wall-robot-navigation,bayesglm,0.2,0.3,0.992,0.982,0.018,0.001,0.003
wall-robot-navigation,bayesglm,0.2,0.4,0.989,0.975,0.025,0.001,0.003
wall-robot-navigation,bayesglm,0.2,0.5,0.987,0.97,0.03,0.002,0.005
wall-robot-navigation,bayesglm,0.2,0.6,0.984,0.963,0.037,0.003,0.006
wall-robot-navigation,bayesglm,0.2,0.7,0.981,0.957,0.043,0.003,0.006
wall-robot-navigation,bayesglm,0.2,0.75,0.978,0.951,0.049,0.004,0.008
wall-robot-navigation,bayesglm,0.2,0.8,0.976,0.946,0.054,0.003,0.006
wall-robot-navigation,bayesglm,0.2,0.9,0.973,0.94,0.06,0.004,0.009
wall-robot-navigation,bayesglm,0.2,1,0.97,0.933,0.067,0.004,0.009
wall-robot-navigation,bayesglm,0.3,0.1,0.996,0.991,0.009,0.002,0.004
wall-robot-navigation,bayesglm,0.3,0.2,0.991,0.98,0.02,0.001,0.003
wall-robot-navigation,bayesglm,0.3,0.25,0.989,0.975,0.025,0.002,0.004
wall-robot-navigation,bayesglm,0.3,0.3,0.986,0.969,0.031,0.002,0.004
wall-robot-navigation,bayesglm,0.3,0.4,0.98,0.956,0.044,0.003,0.008
wall-robot-navigation,bayesglm,0.3,0.5,0.977,0.949,0.051,0.004,0.009
wall-robot-navigation,bayesglm,0.3,0.6,0.973,0.939,0.061,0.004,0.01
wall-robot-navigation,bayesglm,0.3,0.7,0.968,0.929,0.071,0.005,0.01
wall-robot-navigation,bayesglm,0.3,0.75,0.966,0.923,0.077,0.006,0.013
wall-robot-navigation,bayesglm,0.3,0.8,0.963,0.918,0.082,0.005,0.012
wall-robot-navigation,bayesglm,0.3,0.9,0.958,0.907,0.093,0.006,0.014
wall-robot-navigation,bayesglm,0.3,1,0.954,0.898,0.102,0.005,0.011
wall-robot-navigation,ctree,0.1,0.1,0.992,0.988,0.012,0.003,0.005
wall-robot-navigation,ctree,0.1,0.2,0.981,0.972,0.028,0.005,0.008
wall-robot-navigation,ctree,0.1,0.25,0.977,0.965,0.035,0.005,0.007
wall-robot-navigation,ctree,0.1,0.3,0.973,0.959,0.041,0.004,0.006
wall-robot-navigation,ctree,0.1,0.4,0.965,0.948,0.052,0.005,0.008
wall-robot-navigation,ctree,0.1,0.5,0.956,0.934,0.066,0.006,0.01
wall-robot-navigation,ctree,0.1,0.6,0.947,0.921,0.079,0.006,0.009
wall-robot-navigation,ctree,0.1,0.7,0.938,0.906,0.094,0.007,0.01
wall-robot-navigation,ctree,0.1,0.75,0.933,0.9,0.1,0.007,0.011
wall-robot-navigation,ctree,0.1,0.8,0.928,0.891,0.109,0.008,0.012
wall-robot-navigation,ctree,0.1,0.9,0.919,0.878,0.122,0.008,0.012
wall-robot-navigation,ctree,0.1,1,0.908,0.862,0.138,0.008,0.012
wall-robot-navigation,ctree,0.2,0.1,0.988,0.982,0.018,0.003,0.004
wall-robot-navigation,ctree,0.2,0.2,0.974,0.961,0.039,0.005,0.008
wall-robot-navigation,ctree,0.2,0.25,0.968,0.951,0.049,0.009,0.013
