dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
blood-transfusion-service-center,C5.0,0.1,0.1,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.2,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.25,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.3,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.4,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.5,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.6,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.7,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.75,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.8,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.9,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,1,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.2,0.1,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.2,0.2,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.2,0.25,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.2,0.3,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.2,0.4,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.2,0.5,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.2,0.6,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.2,0.7,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.2,0.75,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.2,0.8,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.2,0.9,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.2,1,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.3,0.1,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.3,0.2,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.3,0.25,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.3,0.3,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.3,0.4,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.3,0.5,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.3,0.6,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.3,0.7,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.3,0.75,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.3,0.8,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.3,0.9,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.3,1,1,1,0,0,0
blood-transfusion-service-center,JRip,0.1,0.1,1,1,0,0,0
blood-transfusion-service-center,JRip,0.1,0.2,0.996,0.984,0.016,0.004,0.015
blood-transfusion-service-center,JRip,0.1,0.25,0.996,0.984,0.016,0.004,0.015
blood-transfusion-service-center,JRip,0.1,0.3,0.995,0.98,0.02,0.006,0.019
blood-transfusion-service-center,JRip,0.1,0.4,0.993,0.973,0.027,0.007,0.029
blood-transfusion-service-center,JRip,0.1,0.5,0.993,0.973,0.027,0.007,0.029
blood-transfusion-service-center,JRip,0.1,0.6,0.989,0.958,0.042,0.008,0.033
blood-transfusion-service-center,JRip,0.1,0.7,0.989,0.958,0.042,0.008,0.033
blood-transfusion-service-center,JRip,0.1,0.75,0.988,0.953,0.047,0.007,0.031
blood-transfusion-service-center,JRip,0.1,0.8,0.988,0.953,0.047,0.007,0.031
blood-transfusion-service-center,JRip,0.1,0.9,0.987,0.949,0.051,0.008,0.031
blood-transfusion-service-center,JRip,0.1,1,0.984,0.939,0.061,0.01,0.039
blood-transfusion-service-center,JRip,0.2,0.1,0.999,0.995,0.005,0.003,0.012
blood-transfusion-service-center,JRip,0.2,0.2,0.997,0.99,0.01,0.004,0.013
blood-transfusion-service-center,JRip,0.2,0.25,0.996,0.984,0.016,0.004,0.015
blood-transfusion-service-center,JRip,0.2,0.3,0.996,0.984,0.016,0.004,0.015
blood-transfusion-service-center,JRip,0.2,0.4,0.995,0.979,0.021,0.006,0.024
blood-transfusion-service-center,JRip,0.2,0.5,0.992,0.967,0.033,0.011,0.048
blood-transfusion-service-center,JRip,0.2,0.6,0.987,0.946,0.054,0.014,0.061
blood-transfusion-service-center,JRip,0.2,0.7,0.981,0.924,0.076,0.021,0.088
blood-transfusion-service-center,JRip,0.2,0.75,0.981,0.924,0.076,0.021,0.088
blood-transfusion-service-center,JRip,0.2,0.8,0.981,0.924,0.076,0.021,0.088
blood-transfusion-service-center,JRip,0.2,0.9,0.979,0.913,0.087,0.021,0.088
blood-transfusion-service-center,JRip,0.2,1,0.979,0.913,0.087,0.021,0.088
blood-transfusion-service-center,JRip,0.3,0.1,0.997,0.988,0.012,0.004,0.017
blood-transfusion-service-center,JRip,0.3,0.2,0.996,0.982,0.018,0.004,0.017
blood-transfusion-service-center,JRip,0.3,0.25,0.996,0.982,0.018,0.004,0.017
blood-transfusion-service-center,JRip,0.3,0.3,0.995,0.976,0.024,0.006,0.025
blood-transfusion-service-center,JRip,0.3,0.4,0.991,0.959,0.041,0.006,0.027
blood-transfusion-service-center,JRip,0.3,0.5,0.985,0.937,0.063,0.009,0.038
blood-transfusion-service-center,JRip,0.3,0.6,0.983,0.926,0.074,0.01,0.042
blood-transfusion-service-center,JRip,0.3,0.7,0.979,0.908,0.092,0.013,0.055
blood-transfusion-service-center,JRip,0.3,0.75,0.977,0.902,0.098,0.013,0.056
blood-transfusion-service-center,JRip,0.3,0.8,0.976,0.896,0.104,0.014,0.06
blood-transfusion-service-center,JRip,0.3,0.9,0.969,0.868,0.132,0.018,0.078
blood-transfusion-service-center,JRip,0.3,1,0.968,0.862,0.138,0.019,0.082
blood-transfusion-service-center,PART,0.1,0.1,1,1,0,0,0
blood-transfusion-service-center,PART,0.1,0.2,1,1,0,0,0
blood-transfusion-service-center,PART,0.1,0.25,1,1,0,0,0
blood-transfusion-service-center,PART,0.1,0.3,0.997,0.99,0.01,0.006,0.022
blood-transfusion-service-center,PART,0.1,0.4,0.997,0.99,0.01,0.006,0.022
blood-transfusion-service-center,PART,0.1,0.5,0.997,0.99,0.01,0.006,0.022
blood-transfusion-service-center,PART,0.1,0.6,0.997,0.99,0.01,0.006,0.022
blood-transfusion-service-center,PART,0.1,0.7,0.996,0.986,0.014,0.006,0.022
blood-transfusion-service-center,PART,0.1,0.75,0.996,0.986,0.014,0.006,0.022
blood-transfusion-service-center,PART,0.1,0.8,0.996,0.986,0.014,0.006,0.022
blood-transfusion-service-center,PART,0.1,0.9,0.996,0.986,0.014,0.006,0.022
blood-transfusion-service-center,PART,0.1,1,0.996,0.986,0.014,0.006,0.022
blood-transfusion-service-center,PART,0.2,0.1,0.999,0.993,0.007,0.003,0.015
blood-transfusion-service-center,PART,0.2,0.2,0.999,0.993,0.007,0.003,0.015
blood-transfusion-service-center,PART,0.2,0.25,0.999,0.993,0.007,0.003,0.015
blood-transfusion-service-center,PART,0.2,0.3,0.999,0.993,0.007,0.003,0.015
blood-transfusion-service-center,PART,0.2,0.4,0.999,0.993,0.007,0.003,0.015
blood-transfusion-service-center,PART,0.2,0.5,0.997,0.988,0.012,0.004,0.017
blood-transfusion-service-center,PART,0.2,0.6,0.997,0.988,0.012,0.004,0.017
blood-transfusion-service-center,PART,0.2,0.7,0.996,0.981,0.019,0.006,0.031
blood-transfusion-service-center,PART,0.2,0.75,0.996,0.981,0.019,0.006,0.031
blood-transfusion-service-center,PART,0.2,0.8,0.996,0.981,0.019,0.006,0.031
blood-transfusion-service-center,PART,0.2,0.9,0.996,0.981,0.019,0.006,0.031
blood-transfusion-service-center,PART,0.2,1,0.993,0.968,0.032,0.009,0.048
blood-transfusion-service-center,PART,0.3,0.1,1,1,0,0,0
blood-transfusion-service-center,PART,0.3,0.2,0.999,0.996,0.004,0.003,0.009
blood-transfusion-service-center,PART,0.3,0.25,0.999,0.996,0.004,0.003,0.009
blood-transfusion-service-center,PART,0.3,0.3,0.999,0.996,0.004,0.003,0.009
blood-transfusion-service-center,PART,0.3,0.4,0.997,0.992,0.008,0.006,0.017
blood-transfusion-service-center,PART,0.3,0.5,0.995,0.982,0.018,0.009,0.027
blood-transfusion-service-center,PART,0.3,0.6,0.995,0.982,0.018,0.009,0.027
blood-transfusion-service-center,PART,0.3,0.7,0.993,0.978,0.022,0.012,0.034
blood-transfusion-service-center,PART,0.3,0.75,0.993,0.978,0.022,0.012,0.034
blood-transfusion-service-center,PART,0.3,0.8,0.993,0.978,0.022,0.012,0.034
blood-transfusion-service-center,PART,0.3,0.9,0.993,0.978,0.022,0.012,0.034
blood-transfusion-service-center,PART,0.3,1,0.992,0.972,0.028,0.012,0.039
blood-transfusion-service-center,bayesglm,0.1,0.1,1,1,0,0,0
blood-transfusion-service-center,bayesglm,0.1,0.2,1,1,0,0,0
blood-transfusion-service-center,bayesglm,0.1,0.25,1,1,0,0,0
blood-transfusion-service-center,bayesglm,0.1,0.3,1,1,0,0,0
blood-transfusion-service-center,bayesglm,0.1,0.4,1,1,0,0,0
blood-transfusion-service-center,bayesglm,0.1,0.5,1,1,0,0,0
blood-transfusion-service-center,bayesglm,0.1,0.6,1,1,0,0,0
blood-transfusion-service-center,bayesglm,0.1,0.7,0.999,0.988,0.012,0.003,0.028
blood-transfusion-service-center,bayesglm,0.1,0.75,0.999,0.988,0.012,0.003,0.028
blood-transfusion-service-center,bayesglm,0.1,0.8,0.999,0.988,0.012,0.003,0.028
blood-transfusion-service-center,bayesglm,0.1,0.9,0.999,0.988,0.012,0.003,0.028
blood-transfusion-service-center,bayesglm,0.1,1,0.999,0.988,0.012,0.003,0.028
blood-transfusion-service-center,bayesglm,0.2,0.1,0.997,0.975,0.025,0.004,0.035
blood-transfusion-service-center,bayesglm,0.2,0.2,0.995,0.952,0.048,0.007,0.066
blood-transfusion-service-center,bayesglm,0.2,0.25,0.993,0.941,0.059,0.009,0.085
blood-transfusion-service-center,bayesglm,0.2,0.3,0.993,0.941,0.059,0.009,0.085
blood-transfusion-service-center,bayesglm,0.2,0.4,0.993,0.941,0.059,0.009,0.085
blood-transfusion-service-center,bayesglm,0.2,0.5,0.992,0.912,0.088,0.009,0.085
blood-transfusion-service-center,bayesglm,0.2,0.6,0.989,0.893,0.107,0.014,0.116
