dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
blood-transfusion-service-center,C5.0,0.1,0.1,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.1,0.2,0.997,0.99,0.01,0.004,0.014
blood-transfusion-service-center,C5.0,0.1,0.25,0.995,0.975,0.025,0.003,0.018
blood-transfusion-service-center,C5.0,0.1,0.3,0.992,0.962,0.038,0.006,0.037
blood-transfusion-service-center,C5.0,0.1,0.4,0.991,0.956,0.044,0.006,0.037
blood-transfusion-service-center,C5.0,0.1,0.5,0.989,0.952,0.048,0.006,0.035
blood-transfusion-service-center,C5.0,0.1,0.6,0.987,0.938,0.062,0.008,0.053
blood-transfusion-service-center,C5.0,0.1,0.7,0.985,0.933,0.067,0.009,0.052
blood-transfusion-service-center,C5.0,0.1,0.75,0.984,0.928,0.072,0.01,0.056
blood-transfusion-service-center,C5.0,0.1,0.8,0.983,0.92,0.08,0.011,0.069
blood-transfusion-service-center,C5.0,0.1,0.9,0.981,0.913,0.087,0.013,0.083
blood-transfusion-service-center,C5.0,0.1,1,0.981,0.913,0.087,0.013,0.083
blood-transfusion-service-center,C5.0,0.2,0.1,0.999,0.994,0.006,0.003,0.014
blood-transfusion-service-center,C5.0,0.2,0.2,0.993,0.973,0.027,0.009,0.04
blood-transfusion-service-center,C5.0,0.2,0.25,0.992,0.963,0.037,0.009,0.038
blood-transfusion-service-center,C5.0,0.2,0.3,0.987,0.941,0.059,0.008,0.04
blood-transfusion-service-center,C5.0,0.2,0.4,0.984,0.929,0.071,0.009,0.051
blood-transfusion-service-center,C5.0,0.2,0.5,0.981,0.918,0.082,0.012,0.06
blood-transfusion-service-center,C5.0,0.2,0.6,0.976,0.896,0.104,0.015,0.075
blood-transfusion-service-center,C5.0,0.2,0.7,0.975,0.892,0.108,0.015,0.074
blood-transfusion-service-center,C5.0,0.2,0.75,0.973,0.888,0.112,0.016,0.073
blood-transfusion-service-center,C5.0,0.2,0.8,0.968,0.872,0.128,0.021,0.079
blood-transfusion-service-center,C5.0,0.2,0.9,0.964,0.856,0.144,0.022,0.09
blood-transfusion-service-center,C5.0,0.2,1,0.963,0.851,0.149,0.022,0.09
blood-transfusion-service-center,C5.0,0.3,0.1,1,1,0,0,0
blood-transfusion-service-center,C5.0,0.3,0.2,0.995,0.975,0.025,0.003,0.018
blood-transfusion-service-center,C5.0,0.3,0.25,0.995,0.975,0.025,0.003,0.018
blood-transfusion-service-center,C5.0,0.3,0.3,0.991,0.961,0.039,0.006,0.023
blood-transfusion-service-center,C5.0,0.3,0.4,0.985,0.938,0.062,0.009,0.038
blood-transfusion-service-center,C5.0,0.3,0.5,0.983,0.923,0.077,0.01,0.055
blood-transfusion-service-center,C5.0,0.3,0.6,0.981,0.917,0.083,0.011,0.058
blood-transfusion-service-center,C5.0,0.3,0.7,0.976,0.888,0.112,0.014,0.093
blood-transfusion-service-center,C5.0,0.3,0.75,0.973,0.879,0.121,0.016,0.094
blood-transfusion-service-center,C5.0,0.3,0.8,0.969,0.863,0.137,0.017,0.107
blood-transfusion-service-center,C5.0,0.3,0.9,0.967,0.852,0.148,0.02,0.12
blood-transfusion-service-center,C5.0,0.3,1,0.963,0.831,0.169,0.023,0.145
blood-transfusion-service-center,C5.0,0.4,0.1,0.997,0.991,0.009,0.004,0.012
blood-transfusion-service-center,C5.0,0.4,0.2,0.992,0.965,0.035,0.006,0.023
blood-transfusion-service-center,C5.0,0.4,0.25,0.989,0.957,0.043,0.008,0.026
blood-transfusion-service-center,C5.0,0.4,0.3,0.985,0.945,0.055,0.012,0.034
blood-transfusion-service-center,C5.0,0.4,0.4,0.98,0.922,0.078,0.015,0.047
