dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
kc1,C5.0,0.1,0.1,0.998,0.984,0.016,0.002,0.016
kc1,C5.0,0.1,0.2,0.996,0.96,0.04,0.004,0.046
kc1,C5.0,0.1,0.25,0.995,0.951,0.049,0.006,0.065
kc1,C5.0,0.1,0.3,0.994,0.947,0.053,0.006,0.064
kc1,C5.0,0.1,0.4,0.993,0.939,0.061,0.007,0.074
kc1,C5.0,0.1,0.5,0.991,0.921,0.079,0.009,0.084
kc1,C5.0,0.1,0.6,0.991,0.916,0.084,0.009,0.086
kc1,C5.0,0.1,0.7,0.99,0.912,0.088,0.01,0.093
kc1,C5.0,0.1,0.75,0.99,0.909,0.091,0.01,0.1
kc1,C5.0,0.1,0.8,0.988,0.897,0.103,0.012,0.116
kc1,C5.0,0.1,0.9,0.987,0.887,0.113,0.013,0.123
kc1,C5.0,0.1,1,0.986,0.884,0.116,0.014,0.129
kc1,C5.0,0.2,0.1,0.999,0.991,0.009,0.001,0.013
kc1,C5.0,0.2,0.2,0.997,0.972,0.028,0.004,0.044
kc1,C5.0,0.2,0.25,0.995,0.951,0.049,0.008,0.09
kc1,C5.0,0.2,0.3,0.994,0.94,0.06,0.01,0.107
kc1,C5.0,0.2,0.4,0.993,0.936,0.064,0.011,0.115
kc1,C5.0,0.2,0.5,0.991,0.915,0.085,0.015,0.144
kc1,C5.0,0.2,0.6,0.988,0.9,0.1,0.019,0.168
kc1,C5.0,0.2,0.7,0.987,0.892,0.108,0.021,0.179
kc1,C5.0,0.2,0.75,0.987,0.892,0.108,0.021,0.179
kc1,C5.0,0.2,0.8,0.986,0.886,0.114,0.022,0.185
kc1,C5.0,0.2,0.9,0.985,0.88,0.12,0.023,0.188
kc1,C5.0,0.2,1,0.984,0.872,0.128,0.025,0.204
kc1,C5.0,0.3,0.1,0.997,0.972,0.028,0.004,0.044
kc1,C5.0,0.3,0.2,0.994,0.942,0.058,0.01,0.102
kc1,C5.0,0.3,0.25,0.993,0.938,0.062,0.011,0.11
kc1,C5.0,0.3,0.3,0.992,0.928,0.072,0.013,0.124
kc1,C5.0,0.3,0.4,0.99,0.913,0.087,0.017,0.15
kc1,C5.0,0.3,0.5,0.986,0.892,0.108,0.021,0.169
kc1,C5.0,0.3,0.6,0.983,0.876,0.124,0.025,0.187
kc1,C5.0,0.3,0.7,0.982,0.87,0.13,0.028,0.2
kc1,C5.0,0.3,0.75,0.981,0.864,0.136,0.031,0.213
kc1,C5.0,0.3,0.8,0.979,0.853,0.147,0.033,0.218
kc1,C5.0,0.3,0.9,0.976,0.841,0.159,0.038,0.234
kc1,C5.0,0.3,1,0.973,0.832,0.168,0.043,0.255
kc1,C5.0,0.4,0.1,0.998,0.979,0.021,0.004,0.047
kc1,C5.0,0.4,0.2,0.996,0.958,0.042,0.008,0.084
kc1,C5.0,0.4,0.25,0.995,0.948,0.052,0.01,0.105
kc1,C5.0,0.4,0.3,0.993,0.938,0.062,0.012,0.12
kc1,C5.0,0.4,0.4,0.989,0.91,0.09,0.021,0.171
kc1,C5.0,0.4,0.5,0.985,0.888,0.112,0.028,0.202
kc1,C5.0,0.4,0.6,0.984,0.884,0.116,0.03,0.211
kc1,C5.0,0.4,0.7,0.981,0.87,0.13,0.036,0.232
kc1,C5.0,0.4,0.75,0.98,0.869,0.131,0.037,0.235
kc1,C5.0,0.4,0.8,0.978,0.858,0.142,0.039,0.239
kc1,C5.0,0.4,0.9,0.977,0.852,0.148,0.04,0.244
kc1,C5.0,0.4,1,0.974,0.841,0.159,0.047,0.267
kc1,C5.0,0.5,0.1,0.996,0.96,0.04,0.006,0.063
kc1,C5.0,0.5,0.2,0.991,0.923,0.077,0.014,0.125
kc1,C5.0,0.5,0.25,0.989,0.906,0.094,0.018,0.162
kc1,C5.0,0.5,0.3,0.988,0.898,0.102,0.02,0.172
kc1,C5.0,0.5,0.4,0.984,0.88,0.12,0.028,0.212
kc1,C5.0,0.5,0.5,0.98,0.86,0.14,0.035,0.236
kc1,C5.0,0.5,0.6,0.977,0.853,0.147,0.041,0.252
kc1,C5.0,0.5,0.7,0.975,0.845,0.155,0.045,0.262
kc1,C5.0,0.5,0.75,0.974,0.843,0.157,0.046,0.265
kc1,C5.0,0.5,0.8,0.973,0.835,0.165,0.046,0.265
kc1,C5.0,0.5,0.9,0.971,0.827,0.173,0.05,0.274
