dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
kc1,C5.0,0.1,0.1,1,1,0,0,0
kc1,C5.0,0.1,0.2,1,0.994,0.006,0.001,0.013
kc1,C5.0,0.1,0.25,0.999,0.988,0.012,0.002,0.026
kc1,C5.0,0.1,0.3,0.999,0.988,0.012,0.002,0.026
kc1,C5.0,0.1,0.4,0.999,0.988,0.012,0.002,0.026
kc1,C5.0,0.1,0.5,0.999,0.988,0.012,0.002,0.026
kc1,C5.0,0.1,0.6,0.999,0.988,0.012,0.002,0.026
kc1,C5.0,0.1,0.7,0.999,0.988,0.012,0.002,0.026
kc1,C5.0,0.1,0.75,0.999,0.982,0.018,0.003,0.04
kc1,C5.0,0.1,0.8,0.999,0.982,0.018,0.003,0.04
kc1,C5.0,0.1,0.9,0.999,0.982,0.018,0.003,0.04
kc1,C5.0,0.1,1,0.998,0.975,0.025,0.004,0.055
kc1,C5.0,0.2,0.1,1,1,0,0,0
kc1,C5.0,0.2,0.2,0.999,0.988,0.012,0.001,0.02
kc1,C5.0,0.2,0.25,0.999,0.984,0.016,0.002,0.022
kc1,C5.0,0.2,0.3,0.999,0.984,0.016,0.002,0.022
kc1,C5.0,0.2,0.4,0.998,0.979,0.021,0.002,0.02
kc1,C5.0,0.2,0.5,0.997,0.962,0.038,0.004,0.042
kc1,C5.0,0.2,0.6,0.996,0.957,0.043,0.004,0.042
kc1,C5.0,0.2,0.7,0.996,0.957,0.043,0.004,0.042
kc1,C5.0,0.2,0.75,0.996,0.957,0.043,0.004,0.042
kc1,C5.0,0.2,0.8,0.995,0.945,0.055,0.005,0.052
kc1,C5.0,0.2,0.9,0.993,0.917,0.083,0.006,0.086
kc1,C5.0,0.2,1,0.993,0.917,0.083,0.006,0.086
kc1,C5.0,0.3,0.1,1,0.995,0.005,0.001,0.012
kc1,C5.0,0.3,0.2,1,0.995,0.005,0.001,0.012
kc1,C5.0,0.3,0.25,0.999,0.989,0.011,0.002,0.025
kc1,C5.0,0.3,0.3,0.999,0.989,0.011,0.002,0.025
kc1,C5.0,0.3,0.4,0.999,0.984,0.016,0.003,0.036
kc1,C5.0,0.3,0.5,0.999,0.984,0.016,0.003,0.036
kc1,C5.0,0.3,0.6,0.999,0.984,0.016,0.003,0.036
kc1,C5.0,0.3,0.7,0.998,0.978,0.022,0.004,0.049
kc1,C5.0,0.3,0.75,0.998,0.972,0.028,0.005,0.063
kc1,C5.0,0.3,0.8,0.998,0.972,0.028,0.005,0.063
kc1,C5.0,0.3,0.9,0.998,0.972,0.028,0.005,0.063
kc1,C5.0,0.3,1,0.998,0.972,0.028,0.005,0.063
kc1,JRip,0.1,0.1,1,0.992,0.008,0.001,0.018
kc1,JRip,0.1,0.2,0.999,0.986,0.014,0.001,0.019
kc1,JRip,0.1,0.25,0.999,0.986,0.014,0.001,0.019
kc1,JRip,0.1,0.3,0.999,0.977,0.023,0.002,0.037
kc1,JRip,0.1,0.4,0.999,0.977,0.023,0.002,0.037
kc1,JRip,0.1,0.5,0.998,0.972,0.028,0.003,0.04
kc1,JRip,0.1,0.6,0.998,0.972,0.028,0.003,0.04
kc1,JRip,0.1,0.7,0.998,0.972,0.028,0.003,0.04
kc1,JRip,0.1,0.75,0.998,0.972,0.028,0.003,0.04
kc1,JRip,0.1,0.8,0.998,0.972,0.028,0.003,0.04
kc1,JRip,0.1,0.9,0.998,0.972,0.028,0.003,0.04
kc1,JRip,0.1,1,0.998,0.972,0.028,0.003,0.04
kc1,JRip,0.2,0.1,1,0.993,0.007,0.001,0.016
kc1,JRip,0.2,0.2,1,0.993,0.007,0.001,0.016
kc1,JRip,0.2,0.25,1,0.993,0.007,0.001,0.016
kc1,JRip,0.2,0.3,0.999,0.985,0.015,0.002,0.033
kc1,JRip,0.2,0.4,0.999,0.985,0.015,0.002,0.033
kc1,JRip,0.2,0.5,0.999,0.985,0.015,0.002,0.033
kc1,JRip,0.2,0.6,0.999,0.985,0.015,0.002,0.033
kc1,JRip,0.2,0.7,0.999,0.977,0.023,0.003,0.051
kc1,JRip,0.2,0.75,0.999,0.977,0.023,0.003,0.051
kc1,JRip,0.2,0.8,0.998,0.97,0.03,0.004,0.066
kc1,JRip,0.2,0.9,0.998,0.97,0.03,0.004,0.066
kc1,JRip,0.2,1,0.998,0.964,0.036,0.005,0.08
kc1,JRip,0.3,0.1,1,1,0,0,0
kc1,JRip,0.3,0.2,1,1,0,0,0
kc1,JRip,0.3,0.25,1,1,0,0,0
kc1,JRip,0.3,0.3,1,1,0,0,0
kc1,JRip,0.3,0.4,1,1,0,0,0
kc1,JRip,0.3,0.5,1,0.996,0.004,0.001,0.009
kc1,JRip,0.3,0.6,0.999,0.992,0.008,0.002,0.018
kc1,JRip,0.3,0.7,0.999,0.988,0.012,0.003,0.027
kc1,JRip,0.3,0.75,0.999,0.988,0.012,0.003,0.027
kc1,JRip,0.3,0.8,0.999,0.988,0.012,0.003,0.027
kc1,JRip,0.3,0.9,0.999,0.988,0.012,0.003,0.027
kc1,JRip,0.3,1,0.998,0.98,0.02,0.005,0.045
kc1,PART,0.1,0.1,1,1,0,0,0
kc1,PART,0.1,0.2,1,1,0,0,0
kc1,PART,0.1,0.25,1,0.989,0.011,0.001,0.024
kc1,PART,0.1,0.3,1,0.989,0.011,0.001,0.024
kc1,PART,0.1,0.4,1,0.989,0.011,0.001,0.024
kc1,PART,0.1,0.5,0.999,0.98,0.02,0.002,0.046
kc1,PART,0.1,0.6,0.999,0.98,0.02,0.002,0.046
kc1,PART,0.1,0.7,0.999,0.98,0.02,0.002,0.046
kc1,PART,0.1,0.75,0.999,0.98,0.02,0.002,0.046
kc1,PART,0.1,0.8,0.999,0.98,0.02,0.002,0.046
kc1,PART,0.1,0.9,0.999,0.98,0.02,0.002,0.046
kc1,PART,0.1,1,0.999,0.98,0.02,0.002,0.046
kc1,PART,0.2,0.1,1,1,0,0,0
kc1,PART,0.2,0.2,1,1,0,0,0
kc1,PART,0.2,0.25,1,1,0,0,0
kc1,PART,0.2,0.3,1,1,0,0,0
kc1,PART,0.2,0.4,1,1,0,0,0
kc1,PART,0.2,0.5,1,1,0,0,0
kc1,PART,0.2,0.6,1,1,0,0,0
kc1,PART,0.2,0.7,1,1,0,0,0
kc1,PART,0.2,0.75,1,1,0,0,0
kc1,PART,0.2,0.8,1,1,0,0,0
kc1,PART,0.2,0.9,1,1,0,0,0
kc1,PART,0.2,1,1,1,0,0,0
kc1,PART,0.3,0.1,1,1,0,0,0
kc1,PART,0.3,0.2,1,1,0,0,0
kc1,PART,0.3,0.25,1,1,0,0,0
kc1,PART,0.3,0.3,1,1,0,0,0
kc1,PART,0.3,0.4,1,0.994,0.006,0.001,0.013
kc1,PART,0.3,0.5,1,0.994,0.006,0.001,0.013
kc1,PART,0.3,0.6,1,0.994,0.006,0.001,0.013
kc1,PART,0.3,0.7,1,0.994,0.006,0.001,0.013
kc1,PART,0.3,0.75,1,0.994,0.006,0.001,0.013
kc1,PART,0.3,0.8,1,0.994,0.006,0.001,0.013
kc1,PART,0.3,0.9,1,0.994,0.006,0.001,0.013
kc1,PART,0.3,1,1,0.994,0.006,0.001,0.013
kc1,bayesglm,0.1,0.1,0.999,0.992,0.008,0.002,0.018
kc1,bayesglm,0.1,0.2,0.999,0.987,0.013,0.002,0.018
kc1,bayesglm,0.1,0.25,0.999,0.987,0.013,0.002,0.018
kc1,bayesglm,0.1,0.3,0.999,0.987,0.013,0.002,0.018
kc1,bayesglm,0.1,0.4,0.998,0.982,0.018,0.003,0.025
kc1,bayesglm,0.1,0.5,0.998,0.982,0.018,0.003,0.025
kc1,bayesglm,0.1,0.6,0.998,0.982,0.018,0.003,0.025
kc1,bayesglm,0.1,0.7,0.998,0.982,0.018,0.003,0.025
kc1,bayesglm,0.1,0.75,0.998,0.982,0.018,0.003,0.025
kc1,bayesglm,0.1,0.8,0.998,0.982,0.018,0.003,0.025
kc1,bayesglm,0.1,0.9,0.998,0.982,0.018,0.003,0.025
kc1,bayesglm,0.1,1,0.998,0.982,0.018,0.003,0.025
kc1,bayesglm,0.2,0.1,1,0.996,0.004,0.001,0.009
kc1,bayesglm,0.2,0.2,0.999,0.991,0.009,0.001,0.012
kc1,bayesglm,0.2,0.25,0.999,0.986,0.014,0.002,0.022
kc1,bayesglm,0.2,0.3,0.999,0.986,0.014,0.002,0.022
kc1,bayesglm,0.2,0.4,0.998,0.981,0.019,0.003,0.032
kc1,bayesglm,0.2,0.5,0.998,0.975,0.025,0.003,0.03
kc1,bayesglm,0.2,0.6,0.998,0.975,0.025,0.003,0.03
kc1,bayesglm,0.2,0.7,0.997,0.971,0.029,0.003,0.031
kc1,bayesglm,0.2,0.75,0.997,0.971,0.029,0.003,0.031
kc1,bayesglm,0.2,0.8,0.997,0.966,0.034,0.003,0.026
kc1,bayesglm,0.2,0.9,0.997,0.966,0.034,0.003,0.026
kc1,bayesglm,0.2,1,0.997,0.966,0.034,0.003,0.026
