dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
mfeat-karhunen,C5.0,0.1,0.1,1,0.999,0.001,0.001,0.001
mfeat-karhunen,C5.0,0.1,0.2,0.999,0.998,0.002,0.002,0.002
mfeat-karhunen,C5.0,0.1,0.25,0.998,0.997,0.003,0.002,0.002
mfeat-karhunen,C5.0,0.1,0.3,0.996,0.996,0.004,0.002,0.002
mfeat-karhunen,C5.0,0.1,0.4,0.996,0.995,0.005,0.003,0.003
mfeat-karhunen,C5.0,0.1,0.5,0.995,0.994,0.006,0.004,0.004
mfeat-karhunen,C5.0,0.1,0.6,0.995,0.994,0.006,0.003,0.003
mfeat-karhunen,C5.0,0.1,0.7,0.992,0.991,0.009,0.004,0.005
mfeat-karhunen,C5.0,0.1,0.75,0.992,0.991,0.009,0.005,0.006
mfeat-karhunen,C5.0,0.1,0.8,0.991,0.99,0.01,0.005,0.006
mfeat-karhunen,C5.0,0.1,0.9,0.991,0.989,0.011,0.005,0.006
mfeat-karhunen,C5.0,0.1,1,0.99,0.989,0.011,0.005,0.005
mfeat-karhunen,C5.0,0.2,0.1,0.998,0.998,0.002,0.001,0.001
mfeat-karhunen,C5.0,0.2,0.2,0.997,0.996,0.004,0.001,0.002
mfeat-karhunen,C5.0,0.2,0.25,0.996,0.996,0.004,0.002,0.002
mfeat-karhunen,C5.0,0.2,0.3,0.996,0.995,0.005,0.003,0.004
mfeat-karhunen,C5.0,0.2,0.4,0.995,0.994,0.006,0.003,0.003
mfeat-karhunen,C5.0,0.2,0.5,0.993,0.992,0.008,0.005,0.006
mfeat-karhunen,C5.0,0.2,0.6,0.993,0.992,0.008,0.005,0.006
mfeat-karhunen,C5.0,0.2,0.7,0.992,0.991,0.009,0.004,0.005
mfeat-karhunen,C5.0,0.2,0.75,0.992,0.991,0.009,0.004,0.005
mfeat-karhunen,C5.0,0.2,0.8,0.992,0.991,0.009,0.004,0.005
mfeat-karhunen,C5.0,0.2,0.9,0.991,0.99,0.01,0.004,0.004
mfeat-karhunen,C5.0,0.2,1,0.99,0.989,0.011,0.005,0.005
mfeat-karhunen,C5.0,0.3,0.1,0.999,0.998,0.002,0.002,0.002
mfeat-karhunen,C5.0,0.3,0.2,0.998,0.997,0.003,0.003,0.003
mfeat-karhunen,C5.0,0.3,0.25,0.998,0.997,0.003,0.003,0.003
mfeat-karhunen,C5.0,0.3,0.3,0.998,0.997,0.003,0.003,0.003
mfeat-karhunen,C5.0,0.3,0.4,0.997,0.997,0.003,0.003,0.003
mfeat-karhunen,C5.0,0.3,0.5,0.995,0.994,0.006,0.002,0.002
mfeat-karhunen,C5.0,0.3,0.6,0.993,0.992,0.008,0.004,0.004
mfeat-karhunen,C5.0,0.3,0.7,0.992,0.991,0.009,0.004,0.004
mfeat-karhunen,C5.0,0.3,0.75,0.991,0.99,0.01,0.004,0.005
mfeat-karhunen,C5.0,0.3,0.8,0.99,0.988,0.012,0.004,0.005
mfeat-karhunen,C5.0,0.3,0.9,0.989,0.987,0.013,0.005,0.005
mfeat-karhunen,C5.0,0.3,1,0.985,0.983,0.017,0.005,0.005
mfeat-karhunen,JRip,0.1,0.1,1,1,0,0,0
mfeat-karhunen,JRip,0.1,0.2,1,0.999,0.001,0.001,0.001
mfeat-karhunen,JRip,0.1,0.25,1,0.999,0.001,0.001,0.001
mfeat-karhunen,JRip,0.1,0.3,0.999,0.999,0.001,0.001,0.002
mfeat-karhunen,JRip,0.1,0.4,0.999,0.998,0.002,0.002,0.002
mfeat-karhunen,JRip,0.1,0.5,0.998,0.997,0.003,0.004,0.004
mfeat-karhunen,JRip,0.1,0.6,0.995,0.994,0.006,0.004,0.004
mfeat-karhunen,JRip,0.1,0.7,0.995,0.994,0.006,0.005,0.005
mfeat-karhunen,JRip,0.1,0.75,0.994,0.993,0.007,0.005,0.005
mfeat-karhunen,JRip,0.1,0.8,0.994,0.993,0.007,0.005,0.005
mfeat-karhunen,JRip,0.1,0.9,0.993,0.992,0.008,0.007,0.008
mfeat-karhunen,JRip,0.1,1,0.991,0.99,0.01,0.007,0.008
mfeat-karhunen,JRip,0.2,0.1,1,0.999,0.001,0.001,0.001
mfeat-karhunen,JRip,0.2,0.2,0.998,0.997,0.003,0.002,0.002
mfeat-karhunen,JRip,0.2,0.25,0.997,0.997,0.003,0.002,0.002
mfeat-karhunen,JRip,0.2,0.3,0.997,0.996,0.004,0.003,0.003
mfeat-karhunen,JRip,0.2,0.4,0.995,0.994,0.006,0.004,0.004
mfeat-karhunen,JRip,0.2,0.5,0.994,0.993,0.007,0.006,0.006
mfeat-karhunen,JRip,0.2,0.6,0.992,0.991,0.009,0.007,0.008
mfeat-karhunen,JRip,0.2,0.7,0.991,0.989,0.011,0.007,0.008
mfeat-karhunen,JRip,0.2,0.75,0.99,0.988,0.012,0.008,0.009
mfeat-karhunen,JRip,0.2,0.8,0.989,0.987,0.013,0.008,0.009
mfeat-karhunen,JRip,0.2,0.9,0.987,0.986,0.014,0.01,0.011
mfeat-karhunen,JRip,0.2,1,0.987,0.985,0.015,0.009,0.011
mfeat-karhunen,JRip,0.3,0.1,0.998,0.998,0.002,0.002,0.002
mfeat-karhunen,JRip,0.3,0.2,0.996,0.996,0.004,0.002,0.002
mfeat-karhunen,JRip,0.3,0.25,0.996,0.995,0.005,0.003,0.003
mfeat-karhunen,JRip,0.3,0.3,0.994,0.993,0.007,0.004,0.005
mfeat-karhunen,JRip,0.3,0.4,0.993,0.992,0.008,0.004,0.004
mfeat-karhunen,JRip,0.3,0.5,0.991,0.989,0.011,0.005,0.006
mfeat-karhunen,JRip,0.3,0.6,0.988,0.986,0.014,0.006,0.007
mfeat-karhunen,JRip,0.3,0.7,0.987,0.985,0.015,0.007,0.008
mfeat-karhunen,JRip,0.3,0.75,0.986,0.984,0.016,0.006,0.007
mfeat-karhunen,JRip,0.3,0.8,0.985,0.983,0.017,0.006,0.007
mfeat-karhunen,JRip,0.3,0.9,0.983,0.981,0.019,0.006,0.007
mfeat-karhunen,JRip,0.3,1,0.981,0.979,0.021,0.006,0.006
mfeat-karhunen,PART,0.1,0.1,0.998,0.997,0.003,0.002,0.002
mfeat-karhunen,PART,0.1,0.2,0.997,0.997,0.003,0.001,0.001
mfeat-karhunen,PART,0.1,0.25,0.997,0.996,0.004,0.001,0.002
mfeat-karhunen,PART,0.1,0.3,0.997,0.996,0.004,0.001,0.002
mfeat-karhunen,PART,0.1,0.4,0.995,0.994,0.006,0.003,0.003
mfeat-karhunen,PART,0.1,0.5,0.993,0.992,0.008,0.004,0.005
mfeat-karhunen,PART,0.1,0.6,0.992,0.991,0.009,0.004,0.004
mfeat-karhunen,PART,0.1,0.7,0.991,0.99,0.01,0.005,0.005
mfeat-karhunen,PART,0.1,0.75,0.991,0.99,0.01,0.005,0.005
mfeat-karhunen,PART,0.1,0.8,0.991,0.989,0.011,0.005,0.005
