dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
diabetes,C5.0,0.1,0.1,1,1,0,0,0
diabetes,C5.0,0.1,0.2,1,1,0,0,0
diabetes,C5.0,0.1,0.25,0.999,0.997,0.003,0.003,0.007
diabetes,C5.0,0.1,0.3,0.997,0.994,0.006,0.004,0.008
diabetes,C5.0,0.1,0.4,0.995,0.988,0.012,0.005,0.013
diabetes,C5.0,0.1,0.5,0.995,0.988,0.012,0.005,0.013
diabetes,C5.0,0.1,0.6,0.988,0.972,0.028,0.005,0.012
diabetes,C5.0,0.1,0.7,0.984,0.963,0.037,0.011,0.026
diabetes,C5.0,0.1,0.75,0.983,0.96,0.04,0.012,0.028
diabetes,C5.0,0.1,0.8,0.982,0.957,0.043,0.014,0.033
diabetes,C5.0,0.1,0.9,0.975,0.942,0.058,0.014,0.032
diabetes,C5.0,0.1,1,0.973,0.936,0.064,0.014,0.033
diabetes,C5.0,0.2,0.1,0.997,0.994,0.006,0.006,0.013
diabetes,C5.0,0.2,0.2,0.997,0.994,0.006,0.006,0.013
diabetes,C5.0,0.2,0.25,0.996,0.991,0.009,0.006,0.013
diabetes,C5.0,0.2,0.3,0.993,0.985,0.015,0.009,0.021
diabetes,C5.0,0.2,0.4,0.988,0.972,0.028,0.01,0.022
diabetes,C5.0,0.2,0.5,0.983,0.959,0.041,0.012,0.027
diabetes,C5.0,0.2,0.6,0.979,0.95,0.05,0.017,0.039
diabetes,C5.0,0.2,0.7,0.977,0.943,0.057,0.016,0.039
diabetes,C5.0,0.2,0.75,0.974,0.936,0.064,0.019,0.045
diabetes,C5.0,0.2,0.8,0.974,0.936,0.064,0.019,0.045
diabetes,C5.0,0.2,0.9,0.974,0.936,0.064,0.019,0.045
diabetes,C5.0,0.2,1,0.967,0.92,0.08,0.018,0.045
diabetes,C5.0,0.3,0.1,0.995,0.988,0.012,0.003,0.007
diabetes,C5.0,0.3,0.2,0.992,0.983,0.017,0.003,0.007
diabetes,C5.0,0.3,0.25,0.986,0.968,0.032,0.007,0.017
diabetes,C5.0,0.3,0.3,0.982,0.959,0.041,0.01,0.022
diabetes,C5.0,0.3,0.4,0.974,0.942,0.058,0.007,0.015
diabetes,C5.0,0.3,0.5,0.969,0.931,0.069,0.006,0.012
diabetes,C5.0,0.3,0.6,0.966,0.925,0.075,0.009,0.019
diabetes,C5.0,0.3,0.7,0.962,0.916,0.084,0.013,0.028
diabetes,C5.0,0.3,0.75,0.957,0.904,0.096,0.015,0.034
diabetes,C5.0,0.3,0.8,0.954,0.899,0.101,0.012,0.028
diabetes,C5.0,0.3,0.9,0.949,0.888,0.112,0.018,0.04
diabetes,C5.0,0.3,1,0.941,0.871,0.129,0.02,0.042
diabetes,JRip,0.1,0.1,0.999,0.997,0.003,0.003,0.007
diabetes,JRip,0.1,0.2,0.996,0.991,0.009,0.004,0.008
diabetes,JRip,0.1,0.25,0.995,0.989,0.011,0.005,0.012
diabetes,JRip,0.1,0.3,0.992,0.982,0.018,0.009,0.019
diabetes,JRip,0.1,0.4,0.992,0.982,0.018,0.009,0.019
diabetes,JRip,0.1,0.5,0.987,0.97,0.03,0.01,0.022
diabetes,JRip,0.1,0.6,0.986,0.966,0.034,0.01,0.021
diabetes,JRip,0.1,0.7,0.986,0.966,0.034,0.01,0.021
diabetes,JRip,0.1,0.75,0.986,0.966,0.034,0.01,0.021
